llm_name,condition,eval_row_id,article_key,filler_variant_id,filler_pack_id,filler_family,target_position,gold_epu,disagreement_flag,newspaper,year,orig_content_len,eval_content_len,was_truncated,truncation_fraction,target_est_tokens,total_chars,total_est_tokens,pred_epu,result,valid_prediction,parse_ok,parse_fail,parse_error,confidence,focus_excerpt,excerpt_in_target,fp,fn,raw_text,prompt_char_len,prompt_est_tokens
google/gemini-3.1-pro-preview,short,Midcentury_4069__fv0__center,Midcentury_4069,0,encyclopedia_1,encyclopedia_neutral,center,0,0,NYT,1996,11479,2989,1,0.7396114644132764,748,3000,750,0,1.0,1,1,0,ok,1.0,one thing that they would not dare bet on is their future,1,0,0,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""one thing that they would not dare bet on is their future""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_1678__fv0__center,Current_1678,0,catalog_1,catalog_metadata,center,0,0,DMNB,2004,5646,2989,1,0.4705986539142756,748,3000,750,0,1.0,1,1,0,ok,0.95,"There are enough fearful headlines about oil prices, terrorist threats andeconomicuncertaintyto fill a scrapbtok.",1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""There are enough fearful headlines about oil prices, terrorist threats andeconomicuncertaintyto fill a scrapbtok.""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_113__fv0__center,Current_113,0,catalog_1,catalog_metadata,center,0,1,NYT,2005,5136,2989,1,0.41802959501557635,748,3000,750,0,1.0,1,1,0,ok,0.95,"Senator Jim Bunning, Republican of Kentucky, was one of several politicians pushing for anti-steroids legislation for all major sports.",1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Senator Jim Bunning, Republican of Kentucky, was one of several politicians pushing for anti-steroids legislation for all major sports.""
}",4106,1027
google/gemini-3.1-pro-preview,short,Midcentury_4517__fv0__center,Midcentury_4517,0,transit_1,transit_summaries,center,1,0,CHI,1986,3247,2989,1,0.07945796119494919,748,3000,750,1,1.0,1,1,0,ok,0.99,"Economists blamed the weak economy, cutbacks in oil and gas drilling and uncertainty over tax law changes for the steep decline in capital investment plans.",1,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.99,
  ""focus_excerpt"": ""Economists blamed the weak economy, cutbacks in oil and gas drilling and uncertainty over tax law changes for the steep decline in capital investment plans.""
}",4105,1027
google/gemini-3.1-pro-preview,short,Current_1493__fv0__center,Current_1493,0,catalog_1,catalog_metadata,center,1,0,NYT,1992,1258,1258,0,0.0,315,3000,750,0,0.0,1,1,0,ok,0.95,"By the time this nuclear nightmare catches the world's attention, it maybe tto late to prevent a catastrophe that could do irreparable human, economic and environmental damage.",1,0,1,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""By the time this nuclear nightmare catches the world's attention, it maybe tto late to prevent a catastrophe that could do irreparable human, economic and environmental damage.""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_894__fv0__center,Current_894,0,catalog_1,catalog_metadata,center,1,1,LAT,1991,10842,2989,1,0.7243128574063826,748,3000,750,0,0.0,1,1,0,ok,1.0,"silver remained weak, reflecting ideas that industrial demand for the metal will suffer if the war prolongs the recession",1,0,1,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""silver remained weak, reflecting ideas that industrial demand for the metal will suffer if the war prolongs the recession""
}",4106,1027
google/gemini-3.1-pro-preview,short,Midcentury_5760__fv0__center,Midcentury_5760,0,transit_1,transit_summaries,center,0,0,NYT,1988,17501,2989,1,0.8292097594423176,748,3000,750,0,1.0,1,1,0,ok,1.0,"the bottom had fallen out of the price of oil, and Texas was going through some hard times. But Wichita Falls was",1,0,0,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""the bottom had fallen out of the price of oil, and Texas was going through some hard times. But Wichita Falls was""
}",4105,1027
google/gemini-3.1-pro-preview,short,Current_270__fv0__center,Current_270,0,catalog_1,catalog_metadata,center,0,0,SFC,2007,9315,2989,1,0.6791196994095545,748,3000,750,0,1.0,1,1,0,ok,1.0,And that's turning into a major threat to the economy. The subprime industry has begun to implode as many credit-challenged borrowers fall behind.,1,0,0,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""And that's turning into a major threat to the economy. The subprime industry has begun to implode as many credit-challenged borrowers fall behind.""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_1286__fv0__center,Current_1286,0,civic_notice_1,civic_notices,center,1,1,MIHB,1995,6526,2989,1,0.5419859025436715,748,3000,750,0,0.0,1,1,0,ok,0.95,"Instead, they'll have to settle for smaller increases in wages, stock prices and housing values, along with cutbacks in Social Security.",1,0,1,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Instead, they'll have to settle for smaller increases in wages, stock prices and housing values, along with cutbacks in Social Security.""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_24__fv0__center,Current_24,0,encyclopedia_1,encyclopedia_neutral,center,0,0,NYT,2005,7113,2989,1,0.5797834950091382,748,3000,750,0,1.0,1,1,0,ok,0.95,"In fact, repugnant, unforesee things can happen in or on the way to French presidential elections",1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""In fact, repugnant, unforesee things can happen in or on the way to French presidential elections""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_1337__fv0__center,Current_1337,0,encyclopedia_1,encyclopedia_neutral,center,1,1,NYT,2002,1243,1243,0,0.0,311,3000,750,0,0.0,1,1,0,ok,1.0,"A surprise announcement in London on Friday that Lady Thatcher, the 76-year-old former prime minister, was retiring from public life on doctors' orders",1,0,1,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""A surprise announcement in London on Friday that Lady Thatcher, the 76-year-old former prime minister, was retiring from public life on doctors' orders""
}",4106,1027
google/gemini-3.1-pro-preview,short,Midcentury_1585__fv0__center,Midcentury_1585,0,civic_notice_1,civic_notices,center,0,0,WSJ,1987,5374,2989,1,0.4438034983252698,748,3000,750,0,1.0,1,1,0,ok,0.95,"isncertainty about the is.S. economy's health, about the outltok for the dollar, and about foreign investors' appetite for American bonds make it especially diffi­cult to forecast interest rates",1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""isncertainty about the is.S. economy's health, about the outltok for the dollar, and about foreign investors' appetite for American bonds make it especially diffi­cult to forecast interest rates""
}",4106,1027
google/gemini-3.1-pro-preview,short,Midcentury_2467__fv0__center,Midcentury_2467,0,transit_1,transit_summaries,center,1,0,WSJ,1985,5156,2989,1,0.4202870442203258,748,3000,750,0,0.0,1,1,0,ok,0.85,Investors have been especially jittery about the Treasury financing because of uncertainty over the economic outltok.,1,0,1,"{
  ""epu"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""Investors have been especially jittery about the Treasury financing because of uncertainty over the economic outltok.""
}",4105,1027
google/gemini-3.1-pro-preview,short,Current_51__fv0__center,Current_51,0,archive_1,archive_boilerplate,center,0,0,SFC,2000,8080,2989,1,0.6300742574257425,748,3000,750,0,1.0,1,1,0,ok,0.95,"But with the wild gyrations in the stock market, she had second thoughts. Now she is leaning toward taking the job offer with the bank.",1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""But with the wild gyrations in the stock market, she had second thoughts. Now she is leaning toward taking the job offer with the bank.""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_1669__fv0__center,Current_1669,0,archive_1,archive_boilerplate,center,0,1,DMNB,1992,4157,2989,1,0.28097185470291075,748,3000,750,1,0.0,1,1,0,ok,0.85,"But President Bush is warning of $600 billion deficits to come, if things don't fall right. In the light of seemingly permanent $400 billion or higher deficits, the regenerative effects of that $76 billion being spent on R&D doesn't seem like that much of a guarantee.",1,1,0,"{
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""But President Bush is warning of $600 billion deficits to come, if things don't fall right. In the light of seemingly permanent $400 billion or higher deficits, the regenerative effects of that $76 billion being spent on R&D doesn't seem like that much of a guarantee.""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_120__fv0__center,Current_120,0,archive_1,archive_boilerplate,center,0,0,LAT,2004,17732,2989,1,0.8314346943379202,748,3000,750,0,1.0,1,1,0,ok,1.0,"is.S. counter-terrorism officials and experts agreed that Bin Laden's taped message appeared timed to affect the election, but it was unclear how.",1,0,0,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""is.S. counter-terrorism officials and experts agreed that Bin Laden's taped message appeared timed to affect the election, but it was unclear how.""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_1226__fv0__center,Current_1226,0,civic_notice_1,civic_notices,center,1,0,NYT,2000,1186,1186,0,0.0,297,3000,750,0,0.0,1,1,0,ok,1.0,European-brand luxury cars as a group managed for the first time last year to accomplish what once seemed impossible: beating American luxury brands in sales in their home market.,1,0,1,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""European-brand luxury cars as a group managed for the first time last year to accomplish what once seemed impossible: beating American luxury brands in sales in their home market.""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_1335__fv0__center,Current_1335,0,encyclopedia_1,encyclopedia_neutral,center,0,0,SFC,2002,7846,2989,1,0.6190415498343105,748,3000,750,0,1.0,1,1,0,ok,1.0,Fleet has encouraged Robertson executives and the Goldman Sachs bankers handling the sale to proceed on a dual track -- continuing to talk to potential outside buyers,1,0,0,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Fleet has encouraged Robertson executives and the Goldman Sachs bankers handling the sale to proceed on a dual track -- continuing to talk to potential outside buyers""
}",4106,1027
google/gemini-3.1-pro-preview,short,Midcentury_4695__fv0__center,Midcentury_4695,0,catalog_1,catalog_metadata,center,0,0,WSJ,1990,2996,2996,0,0.0,749,3000,750,0,1.0,1,1,0,ok,0.95,businesses are uncertain about the overall strength of the economy.,1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""businesses are uncertain about the overall strength of the economy.""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_1578__fv0__center,Current_1578,0,transit_1,transit_summaries,center,1,0,LAT,1989,12336,2989,1,0.757701037613489,748,3000,750,0,0.0,1,1,0,ok,0.85,"If additional funding (for Soviet refugees) is not found by next month, refugees will be turned back, left to languish in Rome",1,0,1,"{
  ""epu"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""If additional funding (for Soviet refugees) is not found by next month, refugees will be turned back, left to languish in Rome""
}",4105,1027
google/gemini-3.1-pro-preview,short,Midcentury_5437__fv0__center,Midcentury_5437,0,archive_1,archive_boilerplate,center,0,0,WPO,1987,2589,2589,0,0.0,648,3000,750,1,0.0,1,1,0,ok,0.95,There are conflicting opinions over whether the gov­ernor's proposals will substantially reduce costs to em­ployers.,1,1,0,"{
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""There are conflicting opinions over whether the gov­ernor's proposals will substantially reduce costs to em­ployers.""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_1246__fv0__center,Current_1246,0,catalog_1,catalog_metadata,center,0,0,MIHB,2010,2626,2626,0,0.0,657,3000,750,0,1.0,1,1,0,ok,0.95,"Last week's jobless numbers reflected that uncertainty, with a slightly higher unemployment rate in Miami-Dade County for July",1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Last week's jobless numbers reflected that uncertainty, with a slightly higher unemployment rate in Miami-Dade County for July""
}",4106,1027
google/gemini-3.1-pro-preview,short,Midcentury_1758__fv0__center,Midcentury_1758,0,catalog_1,catalog_metadata,center,1,0,NYT,1985,6641,2989,1,0.5499171811474175,748,3000,750,1,1.0,1,1,0,ok,0.95,analysts believe that the reality of an uncertain economy as well as questions about the Federal budget deficit and tax reform will ston spoil their fun.,0,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""analysts believe that the reality of an uncertain economy as well as questions about the Federal budget deficit and tax reform will ston spoil their fun.""
}",4106,1027
google/gemini-3.1-pro-preview,short,Midcentury_5310__fv0__center,Midcentury_5310,0,catalog_1,catalog_metadata,center,1,0,NYT,1985,3341,2989,1,0.1053576773421131,748,3000,750,1,1.0,1,1,0,ok,0.85,"The net effect is a welcome return to a sensible federalism, even though the 5-to-4 margin is precarious and leaves disturbing uncertainties.",1,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""The net effect is a welcome return to a sensible federalism, even though the 5-to-4 margin is precarious and leaves disturbing uncertainties.""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_1620__fv0__center,Current_1620,0,encyclopedia_1,encyclopedia_neutral,center,1,1,LAT,1992,5652,2989,1,0.4711606510969568,748,3000,750,0,0.0,1,1,0,ok,1.0,"Barron lowered her recommendation on PolyGram to hold from buy, arguing that film costs will drain overall profits.",1,0,1,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Barron lowered her recommendation on PolyGram to hold from buy, arguing that film costs will drain overall profits.""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_1492__fv0__center,Current_1492,0,encyclopedia_1,encyclopedia_neutral,center,0,0,SFC,2011,6523,2989,1,0.5417752567836884,748,3000,750,0,1.0,1,1,0,ok,1.0,"The lucky ones in this economy, the ones whose mortgages are above water and who still have jobs, want to prevent further decay",1,0,0,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""The lucky ones in this economy, the ones whose mortgages are above water and who still have jobs, want to prevent further decay""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_1636__fv0__center,Current_1636,0,encyclopedia_1,encyclopedia_neutral,center,0,0,DMNB,2008,5549,2989,1,0.46134438637592357,748,3000,750,0,1.0,1,1,0,ok,0.95,"Mr. Mehlman said FAIR would like to see more immigrants leave, not because of hardeconomictimes but because of law enforcement.",1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Mr. Mehlman said FAIR would like to see more immigrants leave, not because of hardeconomictimes but because of law enforcement.""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_453__fv0__center,Current_453,0,transit_1,transit_summaries,center,1,1,LAT,1991,11238,2989,1,0.7340274070119238,748,3000,750,0,0.0,1,1,0,ok,0.95,Croatia and Slovenia both had warned before the unity negotiations that they would secede from Yugoslavia unless a ltoser relationship among the republics was agreed to before June.,1,0,1,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Croatia and Slovenia both had warned before the unity negotiations that they would secede from Yugoslavia unless a ltoser relationship among the republics was agreed to before June.""
}",4105,1027
google/gemini-3.1-pro-preview,short,Current_1827__fv0__center,Current_1827,0,civic_notice_1,civic_notices,center,0,0,DMNB,2011,1294,1294,0,0.0,324,3000,750,0,1.0,1,1,0,ok,0.95,Small-business demand for credit fell nationwide in 2010 for the second straight year as owners were sidetracked by ptor sales and continueduncertainty,1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Small-business demand for credit fell nationwide in 2010 for the second straight year as owners were sidetracked by ptor sales and continueduncertainty""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_837__fv0__center,Current_837,0,archive_1,archive_boilerplate,center,0,0,MIHB,1991,6067,2989,1,0.5073347618262734,748,3000,750,0,1.0,1,1,0,ok,0.9,"In the third quarter a year ago, the country was on the brink of war, and companies faced an uncertain marketplace.",1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""In the third quarter a year ago, the country was on the brink of war, and companies faced an uncertain marketplace.""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_1131__fv0__center,Current_1131,0,archive_1,archive_boilerplate,center,0,0,MIHB,1987,7245,2989,1,0.58743961352657,748,3000,750,0,1.0,1,1,0,ok,1.0,they are uncertain how many may have died or might still need assistance.,1,0,0,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""they are uncertain how many may have died or might still need assistance.""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_1549__fv0__center,Current_1549,0,encyclopedia_1,encyclopedia_neutral,center,1,0,LAT,1989,15053,2989,1,0.8014349299143028,748,3000,750,0,0.0,1,1,0,ok,0.9,"That amendment, part of a wide-ranging and controversial overhaul of the immigration law, faces an uncertain future.",1,0,1,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""That amendment, part of a wide-ranging and controversial overhaul of the immigration law, faces an uncertain future.""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_1558__fv0__center,Current_1558,0,encyclopedia_1,encyclopedia_neutral,center,1,1,LAT,1990,9031,2989,1,0.6690289004539918,748,3000,750,0,0.0,1,1,0,ok,1.0,The NAACP had not been indifferent to the is.S. Communist Party in the pre-Cold War era.,1,0,1,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""The NAACP had not been indifferent to the is.S. Communist Party in the pre-Cold War era.""
}",4106,1027
google/gemini-3.1-pro-preview,short,Midcentury_39__fv0__center,Midcentury_39,0,archive_1,archive_boilerplate,center,1,0,NYT,2002,4149,2989,1,0.27958544227524706,748,3000,750,0,0.0,1,1,0,ok,1.0,The market's touch-and-go mtod was not surprising given the climate of uncertainty. Stocks dropped sharply Monday and Tuesday after federal officials said that suicide bomber attacks could occur domestically,0,0,1,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""The market's touch-and-go mtod was not surprising given the climate of uncertainty. Stocks dropped sharply Monday and Tuesday after federal officials said that suicide bomber attacks could occur domestically""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_1691__fv0__center,Current_1691,0,encyclopedia_1,encyclopedia_neutral,center,1,1,MIHB,1988,6379,2989,1,0.5314312588179966,748,3000,750,0,0.0,1,1,0,ok,1.0,Housing analysts attributed the brisk market to low mortgage interest rates and regional economic strength.,1,0,1,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Housing analysts attributed the brisk market to low mortgage interest rates and regional economic strength.""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_516__fv0__center,Current_516,0,encyclopedia_1,encyclopedia_neutral,center,1,0,DMNB,2010,3178,2989,1,0.05947136563876654,748,3000,750,1,1.0,1,1,0,ok,0.99,Not knowing what is going to happen to personal tax rates and capital gains rates has us keeping our powder dry.,1,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.99,
  ""focus_excerpt"": ""Not knowing what is going to happen to personal tax rates and capital gains rates has us keeping our powder dry.""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_752__fv0__center,Current_752,0,transit_1,transit_summaries,center,1,1,DMNB,2006,1971,1971,0,0.0,493,3000,750,0,0.0,1,1,0,ok,1.0,You have to be comfortable with risk anduncertainty,1,0,1,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""You have to be comfortable with risk anduncertainty""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_935__fv0__center,Current_935,0,encyclopedia_1,encyclopedia_neutral,center,1,1,LAT,1989,9905,2989,1,0.6982332155477031,748,3000,750,0,0.0,1,1,0,ok,0.9,unable to address the increasingly serious economic conflicts that threaten to turn ever close military allies into bitter commercial rivals,1,0,1,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""unable to address the increasingly serious economic conflicts that threaten to turn ever close military allies into bitter commercial rivals""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_582__fv0__center,Current_582,0,transit_1,transit_summaries,center,0,0,SFC,2004,9694,2989,1,0.6916649473901382,748,3000,750,0,1.0,1,1,0,ok,0.95,"looking ahead to November 2004, there's no shortage of worries on the horizon as voters consider the issues: jobs, terrorism, war, education, immigration and health care.",0,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""looking ahead to November 2004, there's no shortage of worries on the horizon as voters consider the issues: jobs, terrorism, war, education, immigration and health care.""
}",4105,1027
google/gemini-3.1-pro-preview,short,Current_1954__fv0__center,Current_1954,0,transit_1,transit_summaries,center,0,0,LAT,1988,10559,2989,1,0.716923951131736,748,3000,750,0,1.0,1,1,0,ok,1.0,"isnder West Hollywtod's strict rent control ordinance, [Bernice Petkere] will qualify for at least $10,000 in relocation fees.",1,0,0,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""isnder West Hollywtod's strict rent control ordinance, [Bernice Petkere] will qualify for at least $10,000 in relocation fees.""
}",4105,1027
google/gemini-3.1-pro-preview,short,Midcentury_1947__fv0__center,Midcentury_1947,0,archive_1,archive_boilerplate,center,0,0,WSJ,1985,5523,2989,1,0.458808618504436,748,3000,750,0,1.0,1,1,0,ok,0.95,it is uncertain whether the momentum can be sustained.,0,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""it is uncertain whether the momentum can be sustained.""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_1133__fv0__center,Current_1133,0,archive_1,archive_boilerplate,center,1,1,MIHB,2009,3393,2989,1,0.1190686707928087,748,3000,750,1,1.0,1,1,0,ok,0.95,"Goldwein warned that the new system's fiscal outltok would be ""particularly uncertain"" because it would depend on economy -related factors",1,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Goldwein warned that the new system's fiscal outltok would be \""particularly uncertain\"" because it would depend on economy -related factors""
}",4106,1027
google/gemini-3.1-pro-preview,short,Midcentury_2799__fv0__center,Midcentury_2799,0,transit_1,transit_summaries,center,1,0,NYT,1991,9692,2989,1,0.6916013206768469,748,3000,750,1,1.0,1,1,0,ok,0.95,"The greatest obstacle to Soviet economic recovery, he argues, is uncertainty about the rules — who owns the property, who enforces contracts, who collects the taxes.",0,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The greatest obstacle to Soviet economic recovery, he argues, is uncertainty about the rules \u2014 who owns the property, who enforces contracts, who collects the taxes.""
}",4105,1027
google/gemini-3.1-pro-preview,short,Current_353__fv0__center,Current_353,0,transit_1,transit_summaries,center,0,1,LAT,1989,13051,2989,1,0.7709754041835875,748,3000,750,0,1.0,1,1,0,ok,1.0,Quietly develop counterterrorism policies less rigid than today's declared rejection of negotiations with terrorists.,1,0,0,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Quietly develop counterterrorism policies less rigid than today's declared rejection of negotiations with terrorists.""
}",4105,1027
google/gemini-3.1-pro-preview,short,Current_1260__fv0__center,Current_1260,0,encyclopedia_1,encyclopedia_neutral,center,0,0,MIHB,1994,2407,2407,0,0.0,602,3000,750,0,1.0,1,1,0,ok,0.95,many consumers remained uncertain about future employment prospects,1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""many consumers remained uncertain about future employment prospects""
}",4105,1027
google/gemini-3.1-pro-preview,short,Midcentury_4045__fv0__center,Midcentury_4045,0,transit_1,transit_summaries,center,1,0,NYT,1997,4068,2989,1,0.26524090462143557,748,3000,750,0,0.0,1,1,0,ok,0.95,"The Commerce Department said today that housing starts over all rose 2.6 percent in April, to an annual rate of 1.473 million, exceeding analysts' expectations.",0,0,1,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The Commerce Department said today that housing starts over all rose 2.6 percent in April, to an annual rate of 1.473 million, exceeding analysts' expectations.""
}",4105,1027
google/gemini-3.1-pro-preview,short,Current_1190__fv0__center,Current_1190,0,encyclopedia_1,encyclopedia_neutral,center,0,0,SFC,2009,6689,2989,1,0.5531469576917327,748,3000,750,0,1.0,1,1,0,ok,1.0,"Despite the uncertain economic climate, French fashion marched onward last week",1,0,0,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Despite the uncertain economic climate, French fashion marched onward last week""
}",4106,1027
google/gemini-3.1-pro-preview,short,Midcentury_2633__fv0__center,Midcentury_2633,0,catalog_1,catalog_metadata,center,0,0,CHI,1987,4383,2989,1,0.3180469997718458,748,3000,750,0,1.0,1,1,0,ok,0.9,"For people who want to expand here, there arc much bigger issues than who runs city government,",1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""For people who want to expand here, there arc much bigger issues than who runs city government,""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_1733__fv0__center,Current_1733,0,transit_1,transit_summaries,center,1,0,DMNB,1993,2627,2627,0,0.0,657,3000,750,1,1.0,1,1,0,ok,0.95,a failure to reach a trade agreement would put further strains on the postwar alliance,1,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""a failure to reach a trade agreement would put further strains on the postwar alliance""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_1153__fv0__center,Current_1153,0,civic_notice_1,civic_notices,center,0,0,DMNB,1996,2209,2209,0,0.0,553,3000,750,0,1.0,1,1,0,ok,0.95,There's been some profit-taking and positioning in front of the nexteconomicdata. There's a fair amount ofuncertainty,1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""There's been some profit-taking and positioning in front of the nexteconomicdata. There's a fair amount ofuncertainty""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_171__fv0__center,Current_171,0,transit_1,transit_summaries,center,1,1,LAT,1991,12296,2989,1,0.7569128171763175,748,3000,750,0,0.0,1,1,0,ok,1.0,"The teachers union supports the idea of election districts, but is against the legislation, Assembly Bill 1002, because it specifically finds fault with ABC",1,0,1,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""The teachers union supports the idea of election districts, but is against the legislation, Assembly Bill 1002, because it specifically finds fault with ABC""
}",4105,1027
google/gemini-3.1-pro-preview,short,Current_1372__fv0__center,Current_1372,0,archive_1,archive_boilerplate,center,1,1,NYT,1989,981,981,0,0.0,246,3000,750,0,0.0,1,1,0,ok,1.0,He has written the Albany column for The London Sunday Telegraph since the newspaper was founded in 1961,1,0,1,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""He has written the Albany column for The London Sunday Telegraph since the newspaper was founded in 1961""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_1077__fv0__center,Current_1077,0,catalog_1,catalog_metadata,center,1,1,DMNB,2003,7174,2989,1,0.5833565653749652,748,3000,750,0,0.0,1,1,0,ok,0.9,"If the measure passes, taxpayers would begin ftoting the bill next year, officials say.",1,0,1,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""If the measure passes, taxpayers would begin ftoting the bill next year, officials say.""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_200__fv0__center,Current_200,0,civic_notice_1,civic_notices,center,0,0,LAT,2010,10694,2989,1,0.7204974752197494,748,3000,750,0,1.0,1,1,0,ok,1.0,"Lions Gate is locked in a power struggle with Carl Icahn, who is trying to seize control",1,0,0,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Lions Gate is locked in a power struggle with Carl Icahn, who is trying to seize control""
}",4106,1027
google/gemini-3.1-pro-preview,short,Current_967__fv0__center,Current_967,0,catalog_1,catalog_metadata,center,1,0,NYT,1994,1034,1034,0,0.0,259,3000,750,1,1.0,1,1,0,ok,0.95,"The President's budget may be dead on arrival in a Republican-controlled Congress, as many predict",1,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The President's budget may be dead on arrival in a Republican-controlled Congress, as many predict""
}",4106,1027
