llm_name,article_key,gold_epu,gold_who,gold_actions,gold_effects,gold_mention_foreign,gold_mainly_foreign,disagreement_flag,newspaper,year,content_len,condition,epu_pred,epu_correct,confidence,focus_excerpt,excerpt_in_target,json_valid,aux_mean,task_completion_count,who_pred,who_correct,who_present,actions_pred,actions_correct,actions_present,effects_pred,effects_correct,effects_present,mention_foreign_pred,mention_foreign_correct,mention_foreign_present,mainly_foreign_pred,mainly_foreign_correct,mainly_foreign_present
openai/gpt-5.4-2026-03-05,Current_1492,0,0,0,0,0,0,0,SFC,2011,6523,multi_focus_epu_last,0,1.0,0.99,"there is still rain in the forecast, however uncertain that forecast might be",1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Midcentury_5267,1,0,1,1,0,0,0,NYT,2003,3788,single_focus,0,0.0,0.96,"Terrorism concerns also weighed on the market, particularly after the federal government raised the terror alert level",0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
openai/gpt-5.4-2026-03-05,Midcentury_5267,1,0,1,1,0,0,0,NYT,2003,3788,multi_focus_epu_first,0,0.0,0.95,the federal government raised the terror alert level on Sunday and said Al Qaeda might attack during the holiday season,0,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Midcentury_5267,1,0,1,1,0,0,0,NYT,2003,3788,multi_focus_epu_last,0,0.0,0.97,"the elevated terror alert ""leaves doubt and uncertainty as to whether the Christmas rally will transpire.""",1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_931,0,0,0,0,0,0,0,LAT,2006,8114,single_focus,0,1.0,0.98,could face difficulties in 2006 with a slowdown in the economy and limited spending by consumers,1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
openai/gpt-5.4-2026-03-05,Current_931,0,0,0,0,0,0,0,LAT,2006,8114,multi_focus_epu_first,0,1.0,0.96,could face difficulties in 2006 with a slowdown in the economy and limited spending by consumers,1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_931,0,0,0,0,0,0,0,LAT,2006,8114,multi_focus_epu_last,0,1.0,0.97,could face difficulties in 2006 with a slowdown in the economy and limited spending by consumers,1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_1022,1,0,1,1,1,1,0,DMNB,2006,5179,single_focus,0,0.0,0.89,Disestablishing Wilmer-Hutchins and having those children go to DISD will resolve some uncertainty in the development community,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
openai/gpt-5.4-2026-03-05,Current_1022,1,0,1,1,1,1,0,DMNB,2006,5179,multi_focus_epu_first,1,1.0,0.84,"""Disestablishing Wilmer-Hutchins and having those children go to DISD will resolve some uncertainty in the development community""",0,1,0.6,5,0.0,1.0,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1
openai/gpt-5.4-2026-03-05,Current_1022,1,0,1,1,1,1,0,DMNB,2006,5179,multi_focus_epu_last,0,0.0,0.85,"""Disestablishing Wilmer-Hutchins and having those children go to DISD will resolve some uncertainty in the development community""",0,1,0.4,5,0.0,1.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1
openai/gpt-5.4-2026-03-05,Current_1898,0,0,0,0,0,0,0,MIHB,1998,5645,single_focus,0,1.0,0.98,No one really knows what's going to happen in the next few months. The market could turn to bear or a roaring bull.,1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
openai/gpt-5.4-2026-03-05,Current_1898,0,0,0,0,0,0,0,MIHB,1998,5645,multi_focus_epu_first,0,1.0,0.98,experts are divided over whether the market is experiencing a one-time correction or caught in the throes of something far more severe,1,1,0.2,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,0.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_1898,0,0,0,0,0,0,0,MIHB,1998,5645,multi_focus_epu_last,0,1.0,0.98,No one really knows what's going to happen in the next few months.,1,1,0.2,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,0.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_1866,0,0,0,0,0,0,0,NYT,2005,5965,single_focus,0,1.0,0.93,"The Giants are in bumpy negotiations with the Xanadu developers over parking and traffic, now complicated by uncertainty over the Jets' plans.",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
openai/gpt-5.4-2026-03-05,Current_1866,0,0,0,0,0,0,0,NYT,2005,5965,multi_focus_epu_first,1,0.0,0.68,It is not clear whether Mills and Mack-Cali are legally required to build a ballpark.,1,1,0.8,5,0.0,1.0,1,1.0,0.0,1,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_1866,0,0,0,0,0,0,0,NYT,2005,5965,multi_focus_epu_last,0,1.0,0.91,It is not clear whether Mills and Mack-Cali are legally required to build a ballpark.,1,1,0.8,5,0.0,1.0,1,1.0,0.0,1,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Midcentury_5760,0,0,0,0,0,0,0,NYT,1988,17501,single_focus,0,1.0,0.98,"the bottom had fallen out of the price of oil, and Texas was going through some hard times",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
openai/gpt-5.4-2026-03-05,Midcentury_5760,0,0,0,0,0,0,0,NYT,1988,17501,multi_focus_epu_first,0,1.0,0.94,"the bottom had fallen out of the price of oil, and Texas was going through some hard times",1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Midcentury_5760,0,0,0,0,0,0,0,NYT,1988,17501,multi_focus_epu_last,0,1.0,0.98,"Wichita Falls may have run out of oil, but it does have water.",1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_371,0,0,0,0,0,0,0,DMNB,1996,7290,single_focus,0,1.0,0.98,"""the economic realities of its location""",0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
openai/gpt-5.4-2026-03-05,Current_371,0,0,0,0,0,0,0,DMNB,1996,7290,multi_focus_epu_first,0,1.0,0.97,Some artisans are still uncertain about where they'll land.,0,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_371,0,0,0,0,0,0,0,DMNB,1996,7290,multi_focus_epu_last,0,1.0,0.99,Some artisans are still uncertain about where they'll land.,0,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_2014,0,0,0,0,0,0,0,NYT,1988,1137,single_focus,0,1.0,0.98,There are those who favor so-called recession-resistant stocks and those who believe investors can never go wrong buying ''undervalued'' stocks,1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
openai/gpt-5.4-2026-03-05,Current_2014,0,0,0,0,0,0,0,NYT,1988,1137,multi_focus_epu_first,0,1.0,0.98,Recent signs of a pulse in the stock market have brokers and traders hoping that the retail investors who fled Wall Street this summer may start to trickle back,1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_2014,0,0,0,0,0,0,0,NYT,1988,1137,multi_focus_epu_last,0,1.0,0.98,brokers and traders hoping that the retail investors who fled Wall Street this summer may start to trickle back,1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_2025,0,0,0,0,0,0,0,LAT,1985,21364,single_focus,0,1.0,0.99,"Today's ulcer patient may never benefit from prostaglandin therapy, or even from Omeprazole, which has yet to prove its worth conclusively in tests on humans.",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
openai/gpt-5.4-2026-03-05,Current_2025,0,0,0,0,0,0,0,LAT,1985,21364,multi_focus_epu_first,0,1.0,0.99,"Today's ulcer patient may never benefit from prostaglandin therapy, or even from Omeprazole, which has yet to prove its worth conclusively in tests on humans.",1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_2025,0,0,0,0,0,0,0,LAT,1985,21364,multi_focus_epu_last,0,1.0,0.99,"Today's ulcer patient may never benefit from prostaglandin therapy, or even from Omeprazole, which has yet to prove its worth conclusively in tests on humans.",1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_1570,0,0,0,0,0,0,0,MIHB,2002,3409,single_focus,0,1.0,0.95,"analysts were uncertain if the upward trend would continue, given investors' growing concerns about the economy and a war with Iraq",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
openai/gpt-5.4-2026-03-05,Current_1570,0,0,0,0,0,0,0,MIHB,2002,3409,multi_focus_epu_first,0,1.0,0.96,"analysts were uncertain if the upward trend would continue, given investors' growing concerns about the economy and a war with Iraq",1,1,0.2,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,0.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_1570,0,0,0,0,0,0,0,MIHB,2002,3409,multi_focus_epu_last,0,1.0,0.95,"analysts were uncertain if the upward trend would continue, given investors' growing concerns about the economy and a war with Iraq",1,1,0.2,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,0.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Midcentury_3685,1,0,0,1,0,0,0,CHI,1987,2461,single_focus,1,1.0,0.96,1986 investment was held back by the uncertainty generated by the proposed tax changes as the bill was debated in Congress,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
openai/gpt-5.4-2026-03-05,Midcentury_3685,1,0,0,1,0,0,0,CHI,1987,2461,multi_focus_epu_first,1,1.0,0.94,1986 investment was held back by the uncertainty generated by the proposed tax changes as the bill was debated in Congress,0,1,0.8,5,0.0,1.0,1,1.0,0.0,1,1.0,1.0,1,0.0,1.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Midcentury_3685,1,0,0,1,0,0,0,CHI,1987,2461,multi_focus_epu_last,1,1.0,0.92,1986 investment was held back by the uncertainty generated by the proposed tax changes as the bill was debated in Congress,0,1,0.8,5,0.0,1.0,1,1.0,0.0,1,1.0,1.0,1,0.0,1.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_1224,1,1,1,1,0,0,0,MIHB,1988,10136,single_focus,1,1.0,0.78,"""Instability on Wall Street, the staggering federal budget deficit, the widening foreign trade imbalance and the presidential election make predictions difficult.""",0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
openai/gpt-5.4-2026-03-05,Current_1224,1,1,1,1,0,0,0,MIHB,1988,10136,multi_focus_epu_first,1,1.0,0.73,"During the early '80s, rental construction mushroomed under a federal tax incentive program... In 1987, the tax incentive was repealed.",0,1,0.8,5,0.0,0.0,1,1.0,1.0,1,1.0,1.0,1,0.0,1.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_1224,1,1,1,1,0,0,0,MIHB,1988,10136,multi_focus_epu_last,0,0.0,0.88,"Instability on Wall Street, the staggering federal budget deficit, the widening foreign trade imbalance and the presidential election make predictions difficult.",1,1,0.2,5,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1.0,0.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_918,0,0,0,0,0,0,0,NYT,2002,1548,single_focus,0,1.0,0.91,"The stock market slump, and the uncertainty it breeds in investors, is threatening Europe's fragile new faith in stocks as an investment.",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
openai/gpt-5.4-2026-03-05,Current_918,0,0,0,0,0,0,0,NYT,2002,1548,multi_focus_epu_first,0,1.0,0.96,"The stock market slump, and the uncertainty it breeds in investors, is threatening Europe's fragile new faith in stocks as an investment.",1,1,0.0,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,0.0,1,1.0,0.0,1
openai/gpt-5.4-2026-03-05,Current_918,0,0,0,0,0,0,0,NYT,2002,1548,multi_focus_epu_last,0,1.0,0.93,"The stock market slump, and the uncertainty it breeds in investors",1,1,0.0,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,0.0,1,1.0,0.0,1
openai/gpt-5.4-2026-03-05,Current_1387,1,0,1,1,0,0,0,LAT,2009,7343,single_focus,1,1.0,0.86,As Wall Street waits for Congress to act on President Barack Obama's stimulus plan,1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
openai/gpt-5.4-2026-03-05,Current_1387,1,0,1,1,0,0,0,LAT,2009,7343,multi_focus_epu_first,1,1.0,0.79,As Wall Street waits for Congress to act on President Barack Obama's stimulus plan,1,1,0.6,5,1.0,0.0,1,1.0,1.0,1,1.0,1.0,1,1.0,0.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_1387,1,0,1,1,0,0,0,LAT,2009,7343,multi_focus_epu_last,1,1.0,0.77,uncertainty remains in the market as investors await the government's next moves to help the economy,0,1,0.6,5,1.0,0.0,1,1.0,1.0,1,1.0,1.0,1,1.0,0.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_733,0,0,0,0,1,1,0,MIHB,2009,3957,single_focus,0,1.0,0.98,At a time when fewer graduates are finding work after completing their degrees and many people are uncertain they will keep the jobs they have,1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
openai/gpt-5.4-2026-03-05,Current_733,0,0,0,0,1,1,0,MIHB,2009,3957,multi_focus_epu_first,0,1.0,0.99,many people are uncertain they will keep the jobs they have,1,1,0.0,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,0.0,1,0.0,0.0,1
openai/gpt-5.4-2026-03-05,Current_733,0,0,0,0,1,1,0,MIHB,2009,3957,multi_focus_epu_last,0,1.0,0.98,many people are uncertain they will keep the jobs they have,1,1,0.0,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,0.0,1,0.0,0.0,1
openai/gpt-5.4-2026-03-05,Current_868,0,0,0,0,1,1,0,LAT,1996,9121,single_focus,0,1.0,0.9,"Singapore plans to spend $1 billion to promote innovative thinking in schools, and another $2.8 billion on university research and development.",0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
openai/gpt-5.4-2026-03-05,Current_868,0,0,0,0,1,1,0,LAT,1996,9121,multi_focus_epu_first,0,1.0,0.88,"Singapore plans to spend $1 billion to promote innovative thinking in schools, and another $2.8 billion on university research and development.",0,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,1.0,1,1.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_868,0,0,0,0,1,1,0,LAT,1996,9121,multi_focus_epu_last,0,1.0,0.9,"Singapore plans to spend $1 billion to promote innovative thinking in schools, and another $2.8 billion on university research and development.",0,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,1.0,1,1.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_521,1,0,1,0,1,0,1,DMNB,1995,6175,single_focus,0,0.0,0.89,"Amid higher interest rates, spotty sluggishness in the economy and great uncertainty in Mexico, some economists are revising downward their estimates of automobile sales this year.",0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
openai/gpt-5.4-2026-03-05,Current_521,1,0,1,0,1,0,1,DMNB,1995,6175,multi_focus_epu_first,0,0.0,0.93,"Amid higher interest rates, spotty sluggishness in the economy and great uncertainty in Mexico, some economists are revising downward their estimates of automobile sales this year.",0,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,1.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_521,1,0,1,0,1,0,1,DMNB,1995,6175,multi_focus_epu_last,0,0.0,0.89,"Amid higher interest rates, spotty sluggishness in the economy and great uncertainty in Mexico, some economists are revising downward their estimates of automobile sales this year.",0,1,0.6,5,-1.0,0.0,1,1.0,1.0,1,1.0,0.0,1,1.0,1.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_1636,0,0,0,0,0,0,0,DMNB,2008,5549,single_focus,1,0.0,0.71,"most of those wanting to return to Mexico cite the sudden scarcity of jobs, fear of deportation and uncertainty about obtaining legal resident status",0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
openai/gpt-5.4-2026-03-05,Current_1636,0,0,0,0,0,0,0,DMNB,2008,5549,multi_focus_epu_first,0,1.0,0.89,"most of those wanting to return to Mexico cite the sudden scarcity of jobs, fear of deportation and uncertainty about obtaining legal resident status any time soon",0,1,0.2,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,0.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_1636,0,0,0,0,0,0,0,DMNB,2008,5549,multi_focus_epu_last,0,1.0,0.89,"most of those wanting to return to Mexico cite the sudden scarcity of jobs, fear of deportation and uncertainty about obtaining legal resident status",0,1,0.8,5,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_1036,1,0,1,1,1,1,1,DMNB,2009,4522,single_focus,1,1.0,0.82,"thanks largely to the stimulus plan, which included SBA changes such as reduced fees and a higher federal guarantee",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
openai/gpt-5.4-2026-03-05,Current_1036,1,0,1,1,1,1,1,DMNB,2009,4522,multi_focus_epu_first,0,0.0,0.84,many lenders still are cautious because uncertainty about the economy remains,0,1,0.0,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,0.0,1,0.0,0.0,1
openai/gpt-5.4-2026-03-05,Current_1036,1,0,1,1,1,1,1,DMNB,2009,4522,multi_focus_epu_last,0,0.0,0.8,many lenders still are cautious because uncertainty about the economy remains,0,1,0.0,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,0.0,1,0.0,0.0,1
openai/gpt-5.4-2026-03-05,Current_1447,0,0,0,0,0,0,0,SFC,2010,14295,single_focus,0,1.0,0.93,"like many other business owners, Levy saw his prospects change drastically in 2008 as the financial crisis unfolded",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
openai/gpt-5.4-2026-03-05,Current_1447,0,0,0,0,0,0,0,SFC,2010,14295,multi_focus_epu_first,0,1.0,0.81,"his longtime bank wanted nothing to do with his company, Levy says, and several other banks spurned his loan requests",0,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_1447,0,0,0,0,0,0,0,SFC,2010,14295,multi_focus_epu_last,0,1.0,0.81,bank officials told him that it would take 6 to 12 months to get a loan,1,1,0.8,5,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_1804,0,0,0,0,0,0,0,NYT,1991,1100,single_focus,0,1.0,0.95,"""The center is dead,"" he told the nation watching on television. ""The center has committed suicide.""",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
openai/gpt-5.4-2026-03-05,Current_1804,0,0,0,0,0,0,0,NYT,1991,1100,multi_focus_epu_first,0,1.0,0.97,the republics seek greater autonomy through a proposed new union treaty with the Kremlin,1,1,0.0,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,0.0,1,1.0,0.0,1
openai/gpt-5.4-2026-03-05,Current_1804,0,0,0,0,0,0,0,NYT,1991,1100,multi_focus_epu_last,0,1.0,0.97,he urged that the republics seek greater autonomy through a proposed new union treaty with the Kremlin,1,1,0.6,5,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,1.0,0.0,1
openai/gpt-5.4-2026-03-05,Midcentury_7466,1,0,1,0,0,0,0,WSJ,1985,7745,single_focus,1,1.0,0.92,there's still a lot of uncertainty about the possibility of a discount-rate cut,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
openai/gpt-5.4-2026-03-05,Midcentury_7466,1,0,1,0,0,0,0,WSJ,1985,7745,multi_focus_epu_first,1,1.0,0.91,"""There's still a lot of uncertainty about the possibility of a discount-rate cut""",0,1,1.0,5,0.0,1.0,1,1.0,1.0,1,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Midcentury_7466,1,0,1,0,0,0,0,WSJ,1985,7745,multi_focus_epu_last,1,1.0,0.9,"""There's still a lot of uncertainty about the possibility of a discount-rate cut,"" he said.",1,1,0.6,5,1.0,0.0,1,1.0,1.0,1,1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_921,1,0,1,0,0,0,1,LAT,1990,10778,single_focus,0,0.0,0.95,"global economic crisis based, in part, on confusion about U.S. intentions",0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
openai/gpt-5.4-2026-03-05,Current_921,1,0,1,0,0,0,1,LAT,1990,10778,multi_focus_epu_first,0,0.0,0.93,"global economic crisis based, in part, on confusion about U.S. intentions",0,1,0.0,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,0.0,1,1.0,0.0,1
openai/gpt-5.4-2026-03-05,Current_921,1,0,1,0,0,0,1,LAT,1990,10778,multi_focus_epu_last,0,0.0,0.95,"global economic crisis based, in part, on confusion about U.S. intentions",0,1,0.2,5,1.0,0.0,1,1.0,1.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1
openai/gpt-5.4-2026-03-05,Current_1456,1,0,1,1,0,0,1,NYT,2008,5503,single_focus,0,0.0,0.97,"Citing economic uncertainty, the Borders Group announced last month that it was considering selling itself.",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
openai/gpt-5.4-2026-03-05,Current_1456,1,0,1,1,0,0,1,NYT,2008,5503,multi_focus_epu_first,0,0.0,0.98,"Citing economic uncertainty, the Borders Group announced last month that it was considering selling itself.",1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_1456,1,0,1,1,0,0,1,NYT,2008,5503,multi_focus_epu_last,0,0.0,0.98,"Citing economic uncertainty, the Borders Group announced last month that it was considering selling itself.",1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_940,1,0,1,1,1,1,0,NYT,1994,992,single_focus,0,0.0,0.99,Pentagon officials reported today the first signs that Iraq was beginning to retreat from the Kuwait border.,1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
openai/gpt-5.4-2026-03-05,Current_940,1,0,1,1,1,1,0,NYT,1994,992,multi_focus_epu_first,0,0.0,0.97,Washington worked on a plan to keep Iraqi forces in check.,1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,1.0,1,1.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_940,1,0,1,1,1,1,0,NYT,1994,992,multi_focus_epu_last,0,0.0,0.97,Pentagon officials reported today the first signs that Iraq was beginning to retreat from the Kuwait border.,1,1,0.6,5,0.0,1.0,1,0.0,0.0,1,0.0,0.0,1,1.0,1.0,1,1.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_1474,1,0,1,1,0,0,0,DMNB,2003,6384,single_focus,1,1.0,0.72,"Inaction will make the problem worse. In fact, it could compel the federal government to impose a solution",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
openai/gpt-5.4-2026-03-05,Current_1474,1,0,1,1,0,0,0,DMNB,2003,6384,multi_focus_epu_first,1,1.0,0.78,"unless we act, the federal government likely will freeze highway funds and planning and strictly limit industrial development",0,1,1.0,5,0.0,1.0,1,1.0,1.0,1,1.0,1.0,1,0.0,1.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_1474,1,0,1,1,0,0,0,DMNB,2003,6384,multi_focus_epu_last,1,1.0,0.74,"unless we act, the federal government likely will freeze highway funds and planning and strictly limit industrial development",0,1,0.8,5,1.0,0.0,1,1.0,1.0,1,1.0,1.0,1,0.0,1.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_837,0,0,0,0,0,0,0,MIHB,1991,6067,single_focus,0,1.0,0.97,companies faced an uncertain marketplace,1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
openai/gpt-5.4-2026-03-05,Current_837,0,0,0,0,0,0,0,MIHB,1991,6067,multi_focus_epu_first,0,1.0,0.94,"a year ago, the country was on the brink of war, and companies faced an uncertain marketplace",1,1,0.2,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,0.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_837,0,0,0,0,0,0,0,MIHB,1991,6067,multi_focus_epu_last,0,1.0,0.96,"Vitner, the Barnett economist, said he isn't sure that falling interest rates will fuel a turnaround.",1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_597,0,0,0,0,0,0,0,SFC,2010,9661,single_focus,1,0.0,0.76,expensive city-required seismic upgrades and a state law that then-Assembly Speaker Willie Brown authored exempting houses of worship from local landmark efforts have all played a role,1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
openai/gpt-5.4-2026-03-05,Current_597,0,0,0,0,0,0,0,SFC,2010,9661,multi_focus_epu_first,1,0.0,0.82,"Shrinking congregations, a poor economy, expensive city-required seismic upgrades and a state law that then-Assembly Speaker Willie Brown authored exempting houses of worship from local landmark efforts have all played a role.",0,1,0.6,5,0.0,1.0,1,1.0,0.0,1,1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
openai/gpt-5.4-2026-03-05,Current_597,0,0,0,0,0,0,0,SFC,2010,9661,multi_focus_epu_last,0,1.0,0.84,"Shrinking congregations, a poor economy, expensive city-required seismic upgrades and a state law",0,1,0.8,5,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
