article_key,condition,llm_name,full_focus_epu_last_epu_pred,full_focus_epu_last_epu_correct,full_focus_epu_last_confidence,full_focus_epu_last_focus_excerpt,full_focus_epu_last_excerpt_in_target,full_focus_epu_last_json_valid,full_focus_epu_last_parse_status,full_focus_epu_last_raw_json,full_focus_epu_last_who_pred,full_focus_epu_last_who_correct,full_focus_epu_last_who_requested,full_focus_epu_last_who_present,full_focus_epu_last_actions_pred,full_focus_epu_last_actions_correct,full_focus_epu_last_actions_requested,full_focus_epu_last_actions_present,full_focus_epu_last_effects_pred,full_focus_epu_last_effects_correct,full_focus_epu_last_effects_requested,full_focus_epu_last_effects_present,full_focus_epu_last_mention_foreign_pred,full_focus_epu_last_mention_foreign_correct,full_focus_epu_last_mention_foreign_requested,full_focus_epu_last_mention_foreign_present,full_focus_epu_last_mainly_foreign_pred,full_focus_epu_last_mainly_foreign_correct,full_focus_epu_last_mainly_foreign_requested,full_focus_epu_last_mainly_foreign_present,full_focus_epu_last_requested_task_count,full_focus_epu_last_task_completion_count,full_focus_epu_last_completion_share,full_focus_epu_last_aux_mean
Current_1443,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,1,1.0,0.82,"uncertainties might also erode confidence in the property market and other sectors... Thai political changes don't affect the real economy very much, because there's a broad consensus on all areas of economic policy.",0,1,ok,"{
  ""epu"": 1,
  ""who"": 0,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.82,
  ""focus_excerpt"": ""uncertainties might also erode confidence in the property market and other sectors... Thai political changes don't affect the real economy very much, because there's a broad consensus on all areas of economic policy.""
}",0.0,1.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1,0.0,1,1,1,0.0,1,1,5,5,1.0,0.4
Current_1997,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,1,1.0,0.72,Asking Bay Area voters to approve tax increases to pay for such major projects would be an uncertain proposition even in prosperous economic times.,1,1,ok,"{""epu"":1,""who"":0,""actions"":1,""effects"":1,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.72,""focus_excerpt"":""Asking Bay Area voters to approve tax increases to pay for such major projects would be an uncertain proposition even in prosperous economic times.""}",0.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0,1.0,1,1,0,1.0,1,1,5,5,1.0,0.8
Current_1585,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,0,1.0,0.82,overall uncertainty about the economy are putting a dent into boat sales,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.82,
  ""focus_excerpt"": ""overall uncertainty about the economy are putting a dent into boat sales""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,0.0,1,1,0,1.0,1,1,5,2,0.4,0.2
Current_558,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,0,1.0,0.95,working through the uncertainty to put out a newspaper deserving of your expectations every day,1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.95,""focus_excerpt"":""working through the uncertainty to put out a newspaper deserving of your expectations every day""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Midcentury_4056,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,0,1.0,0.85,"prospects for the future are uncertain, as annual sales seem unlikely to grow very fast and more competitors vie for customers.",0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""prospects for the future are uncertain, as annual sales seem unlikely to grow very fast and more competitors vie for customers.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,0.0,1,1,0,1.0,1,1,5,2,0.4,0.2
Current_1452,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,1,1.0,0.85,gyrations in those prices - in either direction - could create uncertainty and pose a possible challenge to the economy's good performance... President Bush has been prodding Congress to send him an energy bill before lawmakers leave for their summer recess in August.,0,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""gyrations in those prices - in either direction - could create uncertainty and pose a possible challenge to the economy's good performance... President Bush has been prodding Congress to send him an energy bill before lawmakers leave for their summer recess in August.""
}",1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1,1.0,1,1,0,0.0,1,1,5,5,1.0,0.4
Current_1661,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,1,1.0,0.72,"the economic disintegration of recent months -soaring inflation, a collapsed currency, wages at historic lows in terms of spending power, huge fiscal deficits and debts - is as much the fault of Argentine economic tradition and the Peronist political movement of President-elect Carlos Saul Menem as of Mr. Alfonsin",1,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 0,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.72,
  ""focus_excerpt"": ""the economic disintegration of recent months -soaring inflation, a collapsed currency, wages at historic lows in terms of spending power, huge fiscal deficits and debts - is as much the fault of Argentine economic tradition and the Peronist political movement of President-elect Carlos Saul Menem as of Mr. Alfonsin""
}",1.0,0.0,1,1,0.0,0.0,1,1,1.0,0.0,1,1,0,0.0,1,1,0,0.0,1,1,5,5,1.0,0.0
Current_961,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,0,1.0,0.85,"Military coups d'etat in Pakistan are not unusual. Indeed, in its 52-year history, it has frequently see such military takeovers, often because of social and political uncertainty after a humiliating defeat.",1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""Military coups d'etat in Pakistan are not unusual. Indeed, in its 52-year history, it has frequently see such military takeovers, often because of social and political uncertainty after a humiliating defeat.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,1.0,1,1,1,1.0,1,1,5,2,0.4,0.4
Current_521,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,0,0.0,0.82,"Amid higher interest rates, spotty sluggishness in the economy and great uncertainty in Mexico, some economists are revising downward their estimates of automobile sales this year.",0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.82,""focus_excerpt"":""Amid higher interest rates, spotty sluggishness in the economy and great uncertainty in Mexico, some economists are revising downward their estimates of automobile sales this year.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Current_1398,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,0,1.0,0.95,"Moscow's circus college doesn't just train a fresh crop of young entertainers each year. It has helped preserve Russia's revered circus traditions in an uncertain era. And though the schtol has fallen on hard economic times, it increasingly is helping introduce the discipline and artistry of classical Russian circus to Western audiences.",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.95,""focus_excerpt"":""Moscow's circus college doesn't just train a fresh crop of young entertainers each year. It has helped preserve Russia's revered circus traditions in an uncertain era. And though the schtol has fallen on hard economic times, it increasingly is helping introduce the discipline and artistry of classical Russian circus to Western audiences.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,1.0,1,1,1,1.0,1,1,5,2,0.4,0.4
Current_1095,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,1,0.0,0.65,"regulatory uncertainty. Amid it all, BlackRock, the world's largest asset manager, has found a way to profit from those concerns",1,1,ok,"{""epu"":1,""who"":0,""actions"":0,""effects"":1,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.65,""focus_excerpt"":""regulatory uncertainty. Amid it all, BlackRock, the world's largest asset manager, has found a way to profit from those concerns""}",0.0,1.0,1,1,0.0,1.0,1,1,1.0,0.0,1,1,1,0.0,1,1,0,1.0,1,1,5,5,1.0,0.6
Midcentury_1505,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,1,1.0,0.75,"If keeping a team is worth, say, $10 a year in taxes on every resident, why not sell it that way to the voters?",0,1,ok,"{
  ""epu"": 1,
  ""who"": 0,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.75,
  ""focus_excerpt"": ""If keeping a team is worth, say, $10 a year in taxes on every resident, why not sell it that way to the voters?""
}",0.0,1.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,0,1.0,1,1,0,1.0,1,1,5,5,1.0,0.8
Current_1681,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,1,0.0,0.82,"If Mr. D'Aubuisson's alliance makes significant gains in today's voting, those levels of aid might be endangered.",1,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.82,
  ""focus_excerpt"": ""If Mr. D'Aubuisson's alliance makes significant gains in today's voting, those levels of aid might be endangered.""
}",1.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1,1.0,1,1,1,1.0,1,1,5,5,1.0,0.8
Midcentury_2398,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,0,1.0,0.7,the confrontation in the Middle East and the uncertainty surrounding it has 'devastated consumer confidence.',0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.7,""focus_excerpt"":""the confrontation in the Middle East and the uncertainty surrounding it has 'devastated consumer confidence.'""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,0.0,1,1,0,1.0,1,1,5,2,0.4,0.2
Midcentury_3106,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,0,1.0,0.92,"Neither slow economic growth, massive layoffs in the automobile industry, falling consumer confidence nor falling stock and bond markets managed to budge the nation's civilian unemployment rate last month.",0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.92,""focus_excerpt"":""Neither slow economic growth, massive layoffs in the automobile industry, falling consumer confidence nor falling stock and bond markets managed to budge the nation's civilian unemployment rate last month.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Current_562,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,0,1.0,0.85,do you think the number of Jews leaving the Soviet union will decrease if the outcome of the coup leads to more economic and political stability?,0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.85,""focus_excerpt"":""do you think the number of Jews leaving the Soviet union will decrease if the outcome of the coup leads to more economic and political stability?""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,1.0,1,1,1,1.0,1,1,5,2,0.4,0.4
Current_657,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,1,1.0,0.72,"Nearly a week of political uncertainty ended today when Chandra Shekhar, the leader of a breakaway faction that helped topple the national coalition Government, was installed as Prime Minister.",1,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 0,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.72,
  ""focus_excerpt"": ""Nearly a week of political uncertainty ended today when Chandra Shekhar, the leader of a breakaway faction that helped topple the national coalition Government, was installed as Prime Minister.""
}",1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,5,5,1.0,0.8
Current_371,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,0,1.0,0.97,Some artisans are still uncertain about where they'll land.,0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.97,""focus_excerpt"":""Some artisans are still uncertain about where they'll land.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Current_1667,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,0,1.0,0.75,the decline now does not seem to signal an expectation that the Federal Reserve will lower interest rates in the near future,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.75,
  ""focus_excerpt"": ""the decline now does not seem to signal an expectation that the Federal Reserve will lower interest rates in the near future""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Current_1009,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,0,0.0,0.85,"Currently, the demand is flat due to the economic uncertainty.",0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.85,""focus_excerpt"":""Currently, the demand is flat due to the economic uncertainty.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Midcentury_5357,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,1,1.0,0.85,"the rate freeze would promote certainty over energy costs... And this greater certainty would allow industry to plan better, giving it an edge over competitors in other markets",0,1,ok,"{
  ""epu"": 1,
  ""who"": 0,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""the rate freeze would promote certainty over energy costs... And this greater certainty would allow industry to plan better, giving it an edge over competitors in other markets""
}",0.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0,1.0,1,1,0,1.0,1,1,5,5,1.0,1.0
Current_891,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,0,1.0,0.95,"He did this for political ideology, not religion, and his political ideology was stronger than his self-instinct for survival.",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.95,""focus_excerpt"":""He did this for political ideology, not religion, and his political ideology was stronger than his self-instinct for survival.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,0.0,1,1,0,1.0,1,1,5,2,0.4,0.2
Current_1301,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,1,1.0,0.95,"They cost U.S. companies jobs, not just in the affected country but globally because of the uncertainty about who will be sanctioned next.",0,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.95,""focus_excerpt"":""They cost U.S. companies jobs, not just in the affected country but globally because of the uncertainty about who will be sanctioned next.""}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1,1.0,1,1,0,0.0,1,1,5,5,1.0,0.4
Current_80,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,0,0.0,0.95,"Job transfers have become increasingly unattractive and difficult for employees, while growing more important to their companies, a new survey says.",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.95,""focus_excerpt"":""Job transfers have become increasingly unattractive and difficult for employees, while growing more important to their companies, a new survey says.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,0.0,1,1,0,0.0,1,1,5,2,0.4,0.0
Current_1331,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,0,1.0,0.82,"On Wednesday, U.S. Citizenship and Immigration Services announced a new parole program for Cubans awaiting immigrant visas on the island partly to deter the growing marine migrant flow.",0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.82,""focus_excerpt"":""On Wednesday, U.S. Citizenship and Immigration Services announced a new parole program for Cubans awaiting immigrant visas on the island partly to deter the growing marine migrant flow.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,0.0,1,1,1,0.0,1,1,5,2,0.4,0.0
Current_1655,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,0,1.0,0.95,Big companies are taking an interest in the submerged timber since cutting logs right on the water can save at least 25 percent in transportation costs.,1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.95,""focus_excerpt"":""Big companies are taking an interest in the submerged timber since cutting logs right on the water can save at least 25 percent in transportation costs.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,0.0,1,1,1,0.0,1,1,5,2,0.4,0.0
Current_153,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,1,0.0,0.92,"Congress and the White House must produce comprehensive immigration-reform legislation that recognizes the real impact of broken borders on American workers, but also recognizes the hard work of immigrant workers already here and the important role they play.",1,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.92,
  ""focus_excerpt"": ""Congress and the White House must produce comprehensive immigration-reform legislation that recognizes the real impact of broken borders on American workers, but also recognizes the hard work of immigrant workers already here and the important role they play.""
}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0,0.0,1,1,0,0.0,1,1,5,5,1.0,0.0
Midcentury_4882,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,1,0.0,0.85,If taxes are not raised—and almost no politician is willing at this point in the election year to propose higher taxes—drastic spending cuts would be needed to balance the budget. Wilson is urging cuts in welfare payments.,0,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""If taxes are not raised—and almost no politician is willing at this point in the election year to propose higher taxes—drastic spending cuts would be needed to balance the budget. Wilson is urging cuts in welfare payments.""
}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0,1.0,1,1,0,1.0,1,1,5,5,1.0,0.4
Current_1099,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,1,1.0,0.85,Foreign investors have treated Nicaragua as a pariah because of what they view as a lack of respect for property rights. The government is expected to announce what one minister calls a 'very imaginative' indemnity program this week.,0,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""Foreign investors have treated Nicaragua as a pariah because of what they view as a lack of respect for property rights. The government is expected to announce what one minister calls a 'very imaginative' indemnity program this week.""
}",1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,5,5,1.0,0.8
Current_22,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,0,1.0,0.85,"After Tuesday's court ruling, the future appears much brighter, but how to bridge that gap is still uncertain.",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.85,""focus_excerpt"":""After Tuesday's court ruling, the future appears much brighter, but how to bridge that gap is still uncertain.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Midcentury_5069,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,1,1.0,0.72,"Fledgling democratic institutions were abolished, China's army was deployed and an authoritarian oligarchy of the territory's business and professional elite was installed to govern.",0,1,ok,"{""epu"": 1, ""who"": 1, ""actions"": 1, ""effects"": 1, ""mention_foreign"": 1, ""mainly_foreign"": 1, ""confidence"": 0.72, ""focus_excerpt"": ""Fledgling democratic institutions were abolished, China's army was deployed and an authoritarian oligarchy of the territory's business and professional elite was installed to govern.""}",1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,5,5,1.0,0.8
Midcentury_6461,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,1,0.0,0.72,"No one knows what will happen... many opponents of the communist regime in Kabul fear all that will change... One fear voiced by guerrillas in Jaji is that the border here may be closed, cutting off the arms supply to the resistance groups inside Afghanistan.",0,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.72,""focus_excerpt"":""No one knows what will happen... many opponents of the communist regime in Kabul fear all that will change... One fear voiced by guerrillas in Jaji is that the border here may be closed, cutting off the arms supply to the resistance groups inside Afghanistan.""}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1,0.0,1,1,1,0.0,1,1,5,5,1.0,0.0
Current_1224,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,1,1.0,0.7,"Instability on Wall Street, the staggering federal budget deficit, the widening foreign trade imbalance and the presidential election make predictions difficult.",1,1,ok,"{
  ""epu"": 1,
  ""who"": 0,
  ""actions"": 0,
  ""effects"": 1,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.7,
  ""focus_excerpt"": ""Instability on Wall Street, the staggering federal budget deficit, the widening foreign trade imbalance and the presidential election make predictions difficult.""
}",0.0,0.0,1,1,0.0,0.0,1,1,1.0,1.0,1,1,1,0.0,1,1,0,1.0,1,1,5,5,1.0,0.4
Current_992,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,0,1.0,0.85,No election uncertainty. No market-moving earnings reports. No blockbuster economic data,0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.85,""focus_excerpt"":""No election uncertainty. No market-moving earnings reports. No blockbuster economic data""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Midcentury_8722,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,1,1.0,0.85,it was not clear whether the new money would come mostly from the state or from the local schtol districts as well,1,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""it was not clear whether the new money would come mostly from the state or from the local schtol districts as well""
}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,0,1.0,1,1,0,1.0,1,1,5,5,1.0,0.6
Current_1539,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,0,1.0,0.85,"Across the NBA, there is more uncertainty about team values because of negotiations between owners and players over the league's collective bargaining agreement, which expires after next season.",0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.85,""focus_excerpt"":""Across the NBA, there is more uncertainty about team values because of negotiations between owners and players over the league's collective bargaining agreement, which expires after next season.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Current_906,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,0,1.0,0.85,"Defenders see it as baby boomers' reaction to economic obligations and uncertainties, something that will change in time.",0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.85,""focus_excerpt"":""Defenders see it as baby boomers' reaction to economic obligations and uncertainties, something that will change in time.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Current_378,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,0,1.0,0.95,It's a seesaw situation with no major economic news going into a long holiday weekend.,1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.95,""focus_excerpt"":""It's a seesaw situation with no major economic news going into a long holiday weekend.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Current_456,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,0,0.0,0.85,"Both on the Democratic and the Republican side, there's a huge amount of interest - and uncertainty. There are a lot of important issues at stake, and voters are telling us that Iraq, the economy, health care and the direction of the housing market are all things they care about.",0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.85,""focus_excerpt"":""Both on the Democratic and the Republican side, there's a huge amount of interest - and uncertainty. There are a lot of important issues at stake, and voters are telling us that Iraq, the economy, health care and the direction of the housing market are all things they care about.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,0.0,1,1,0,0.0,1,1,5,2,0.4,0.0
Current_1233,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,0,1.0,0.92,"The economic downturn, which has hurt many local and national arts organizations, hit newly ambitious groups such as Maximum especially hard.",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.92,""focus_excerpt"":""The economic downturn, which has hurt many local and national arts organizations, hit newly ambitious groups such as Maximum especially hard.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Current_1314,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,1,0.0,0.72,"He voiced hope that the Bush administration's controversial $700 billion banking-rescue package, which cleared Congress on Friday, may help ease the uncertainty that's hanging over the financial sector.",1,1,ok,"{
  ""epu"": 1,
  ""who"": 0,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.72,
  ""focus_excerpt"": ""He voiced hope that the Bush administration's controversial $700 billion banking-rescue package, which cleared Congress on Friday, may help ease the uncertainty that's hanging over the financial sector.""
}",0.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0,1.0,1,1,0,1.0,1,1,5,5,1.0,0.6
Current_622,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,0,0.0,0.82,"As we get past this soft patch and a high degree of uncertainty starts to moderate, you will see a little more confidence, firms a little more willing to add to their workforce and consumers a little more willing to spend.",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.82,""focus_excerpt"":""As we get past this soft patch and a high degree of uncertainty starts to moderate, you will see a little more confidence, firms a little more willing to add to their workforce and consumers a little more willing to spend.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,0.0,1,1,0,1.0,1,1,5,2,0.4,0.2
Current_973,full_focus_epu_last,anthropic/claude-sonnet-4-6@default,0,1.0,0.85,"For a long time I have been saying that the delays in the negotiations only create a situation of uncertainty and instability, which provoke and create the conditions for developments of the kind we saw today",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.85,""focus_excerpt"":""For a long time I have been saying that the delays in the negotiations only create a situation of uncertainty and instability, which provoke and create the conditions for developments of the kind we saw today""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,0.0,1,1,1,0.0,1,1,5,2,0.4,0.0
