article_key,condition,llm_name,single_focus_epu_pred,single_focus_epu_correct,single_focus_confidence,single_focus_focus_excerpt,single_focus_excerpt_in_target,single_focus_json_valid,single_focus_parse_status,single_focus_raw_json,single_focus_who_pred,single_focus_who_correct,single_focus_who_requested,single_focus_who_present,single_focus_actions_pred,single_focus_actions_correct,single_focus_actions_requested,single_focus_actions_present,single_focus_effects_pred,single_focus_effects_correct,single_focus_effects_requested,single_focus_effects_present,single_focus_mention_foreign_pred,single_focus_mention_foreign_correct,single_focus_mention_foreign_requested,single_focus_mention_foreign_present,single_focus_mainly_foreign_pred,single_focus_mainly_foreign_correct,single_focus_mainly_foreign_requested,single_focus_mainly_foreign_present,single_focus_requested_task_count,single_focus_task_completion_count,single_focus_completion_share,single_focus_aux_mean
Current_1661,single_focus,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.7,"soaring inflation, a collapsed currency, wages at historic lows in terms of spending power, huge fiscal deficits and debts",1,1,ok,"{""epu"": 0, ""confidence"": 0.7, ""focus_excerpt"": ""soaring inflation, a collapsed currency, wages at historic lows in terms of spending power, huge fiscal deficits and debts"", ""who"": null, ""actions"": null, ""effects"": null}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_961,single_focus,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.85,"Military coups d'etat in Pakistan are not unusual. Indeed, in its 52-year history, it has frequently see such military takeovers, often because of social and political uncertainty after a humiliating defeat.",1,1,ok,"{""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""Military coups d'etat in Pakistan are not unusual. Indeed, in its 52-year history, it has frequently see such military takeovers, often because of social and political uncertainty after a humiliating defeat."", ""who"": null, ""actions"": null, ""effects"": null}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_521,single_focus,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.85,"Amid higher interest rates, spotty sluggishness in the economy and great uncertainty in Mexico, some economists are revising downward their estimates of automobile sales this year.",0,1,ok,"{""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""Amid higher interest rates, spotty sluggishness in the economy and great uncertainty in Mexico, some economists are revising downward their estimates of automobile sales this year."", ""who"": null, ""actions"": null, ""effects"": null}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1398,single_focus,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.95,"though the schtol has fallen on hard economic times, it increasingly is helping introduce the discipline and artistry of classical Russian circus to Western audiences",1,1,ok,"{""epu"": 0, ""confidence"": 0.95, ""focus_excerpt"": ""though the schtol has fallen on hard economic times, it increasingly is helping introduce the discipline and artistry of classical Russian circus to Western audiences"", ""who"": null, ""actions"": null, ""effects"": null}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1095,single_focus,anthropic/claude-sonnet-4-6@default,1.0,0.0,0.65,"regulatory uncertainty... what if there is a default in U.S. Treasuries, and what does that mean",0,1,ok,"{""epu"": 1, ""confidence"": 0.65, ""focus_excerpt"": ""regulatory uncertainty... what if there is a default in U.S. Treasuries, and what does that mean""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_1505,single_focus,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.72,public money used to keep the team in town may be money well spent. Mr. Zimbalist concedes the point. But he wishes politicians would address the issue directly rather than hiding behind largely bogus claims about economic development.,0,1,ok,"{""epu"": 1, ""confidence"": 0.72, ""focus_excerpt"": ""public money used to keep the team in town may be money well spent. Mr. Zimbalist concedes the point. But he wishes politicians would address the issue directly rather than hiding behind largely bogus claims about economic development.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1681,single_focus,anthropic/claude-sonnet-4-6@default,1.0,0.0,0.72,"If Mr. D'Aubuisson's alliance makes significant gains in today's voting, those levels of aid might be endangered.",1,1,ok,"{""epu"": 1, ""confidence"": 0.72, ""focus_excerpt"": ""If Mr. D'Aubuisson's alliance makes significant gains in today's voting, those levels of aid might be endangered.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_2398,single_focus,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.75,the uncertainty surrounding it has devastated consumer confidence,0,1,ok,"{""epu"": 0, ""confidence"": 0.75, ""focus_excerpt"": ""the uncertainty surrounding it has devastated consumer confidence"", ""who"": null, ""actions"": null, ""effects"": null}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_3106,single_focus,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.92,"The labor market continued along its recent path of slow, consistent job growth and stable unemployment in January.",0,1,ok,"{""epu"": 0, ""confidence"": 0.92, ""focus_excerpt"": ""The labor market continued along its recent path of slow, consistent job growth and stable unemployment in January."", ""who"": null, ""actions"": null, ""effects"": null}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_562,single_focus,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.85,do you think the number of Jews leaving the Soviet union will decrease if the outcome of the coup leads to more economic and political stability?,0,1,ok,"{""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""do you think the number of Jews leaving the Soviet union will decrease if the outcome of the coup leads to more economic and political stability?"", ""who"": null, ""actions"": null, ""effects"": null}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_657,single_focus,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.7,"Nearly a week of political uncertainty ended today when Chandra Shekhar, the leader of a breakaway faction that helped topple the national coalition Government, was installed as Prime Minister.",1,1,ok,"{""epu"": 0, ""confidence"": 0.7, ""focus_excerpt"": ""Nearly a week of political uncertainty ended today when Chandra Shekhar, the leader of a breakaway faction that helped topple the national coalition Government, was installed as Prime Minister."", ""who"": null, ""actions"": null, ""effects"": null}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_371,single_focus,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.97,the personal touch Olla Podrida depends upon has been no match for the economic realities of its location,0,1,ok,"{""epu"": 0, ""confidence"": 0.97, ""focus_excerpt"": ""the personal touch Olla Podrida depends upon has been no match for the economic realities of its location"", ""who"": null, ""actions"": null, ""effects"": null}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1667,single_focus,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.8,the decline now does not seem to signal an expectation that the Federal Reserve will lower interest rates in the near future,1,1,ok,"{""epu"": 0, ""confidence"": 0.8, ""focus_excerpt"": ""the decline now does not seem to signal an expectation that the Federal Reserve will lower interest rates in the near future"", ""who"": null, ""actions"": null, ""effects"": null}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1009,single_focus,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.85,"Currently, the demand is flat due to the economic uncertainty.",0,1,ok,"{""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""Currently, the demand is flat due to the economic uncertainty."", ""who"": null, ""actions"": null, ""effects"": null}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_5357,single_focus,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.82,the rate freeze would promote certainty over energy costs... rate stability would be the equivalent of pumping $765 million into the Chicago economy over five years,0,1,ok,"{""epu"": 1, ""confidence"": 0.82, ""focus_excerpt"": ""the rate freeze would promote certainty over energy costs... rate stability would be the equivalent of pumping $765 million into the Chicago economy over five years""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_891,single_focus,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.95,"Mohamed Atta did not care if the pilot was a Muslim or a non-Muslim. He did this for political ideology, not religion",0,1,ok,"{""epu"": 0, ""confidence"": 0.95, ""focus_excerpt"": ""Mohamed Atta did not care if the pilot was a Muslim or a non-Muslim. He did this for political ideology, not religion"", ""who"": null, ""actions"": null, ""effects"": null}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1301,single_focus,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.95,"Other sanctions are primed to go into effect or remain high on the agenda of several members of Congress involving Burma, Nigeria, even Mexico, jeopardizing several business deals and the overall reputation of the U.S. trade community.",0,1,ok,"{""epu"": 1, ""confidence"": 0.95, ""focus_excerpt"": ""Other sanctions are primed to go into effect or remain high on the agenda of several members of Congress involving Burma, Nigeria, even Mexico, jeopardizing several business deals and the overall reputation of the U.S. trade community.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_80,single_focus,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.95,"Job transfers have become increasingly unattractive and difficult for employees, while growing more important to their companies, a new survey says.",1,1,ok,"{""epu"": 0, ""confidence"": 0.95, ""focus_excerpt"": ""Job transfers have become increasingly unattractive and difficult for employees, while growing more important to their companies, a new survey says."", ""who"": null, ""actions"": null, ""effects"": null}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1331,single_focus,anthropic/claude-sonnet-4-6@default,1.0,0.0,0.7,"On Wednesday, U.S. Citizenship and Immigration Services announced a new parole program for Cubans awaiting immigrant visas on the island partly to deter the growing marine migrant flow.",0,1,ok,"{""epu"": 1, ""confidence"": 0.7, ""focus_excerpt"": ""On Wednesday, U.S. Citizenship and Immigration Services announced a new parole program for Cubans awaiting immigrant visas on the island partly to deter the growing marine migrant flow.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1655,single_focus,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.95,The future is uncertain for the logging divers. Big companies are taking an interest in the submerged timber since cutting logs right on the water can save at least 25 percent in transportation costs.,0,1,ok,"{""epu"": 0, ""confidence"": 0.95, ""focus_excerpt"": ""The future is uncertain for the logging divers. Big companies are taking an interest in the submerged timber since cutting logs right on the water can save at least 25 percent in transportation costs."", ""who"": null, ""actions"": null, ""effects"": null}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_153,single_focus,anthropic/claude-sonnet-4-6@default,1.0,0.0,0.92,"Congress and the White House must produce comprehensive immigration-reform legislation that recognizes the real impact of broken borders on American workers, but also recognizes the hard work of immigrant workers already here and the important role they play.",1,1,ok,"{""epu"": 1, ""confidence"": 0.92, ""focus_excerpt"": ""Congress and the White House must produce comprehensive immigration-reform legislation that recognizes the real impact of broken borders on American workers, but also recognizes the hard work of immigrant workers already here and the important role they play.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_4882,single_focus,anthropic/claude-sonnet-4-6@default,1.0,0.0,0.8,If taxes are not raised—and almost no politician is willing at this point in the election year to propose higher taxes—drastic spending cuts would be needed to balance the budget. Wilson is urging cuts in welfare payments.,0,1,ok,"{""epu"": 1, ""confidence"": 0.8, ""focus_excerpt"": ""If taxes are not raised—and almost no politician is willing at this point in the election year to propose higher taxes—drastic spending cuts would be needed to balance the budget. Wilson is urging cuts in welfare payments.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1099,single_focus,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.85,"The government is expected to announce what one minister calls a 'very imaginative' indemnity program this week. With state coffers nearly empty, authorities are considering financing thousands of indemnity claims by selling off minority interests in such entities as the state's telephone company (Telcor), electric utility (INE) and water works (INAA).",0,1,ok,"{""epu"": 1, ""confidence"": 0.85, ""focus_excerpt"": ""The government is expected to announce what one minister calls a 'very imaginative' indemnity program this week. With state coffers nearly empty, authorities are considering financing thousands of indemnity claims by selling off minority interests in such entities as the state's telephone company (Telcor), electric utility (INE) and water works (INAA).""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_22,single_focus,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.85,The Nets have lost their first 14 games in a start that is threatening to make their season irrelevant before the calendar turns to 2010.,1,1,ok,"{""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""The Nets have lost their first 14 games in a start that is threatening to make their season irrelevant before the calendar turns to 2010."", ""who"": null, ""actions"": null, ""effects"": null}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_5069,single_focus,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.7,"Fledgling democratic institutions were abolished, China's army was deployed and an authoritarian oligarchy of the territory's business and professional elite was installed to govern.",0,1,ok,"{""epu"": 0, ""confidence"": 0.7, ""focus_excerpt"": ""Fledgling democratic institutions were abolished, China's army was deployed and an authoritarian oligarchy of the territory's business and professional elite was installed to govern.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_6461,single_focus,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.75,uncertain about future Pakistani support for their cause,0,1,ok,"{""epu"": 0, ""confidence"": 0.75, ""focus_excerpt"": ""uncertain about future Pakistani support for their cause""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1224,single_focus,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.7,"I think interest rates will rise later this year as the value of the dollar springs back... the staggering federal budget deficit, the widening foreign trade imbalance and the presidential election make predictions difficult.",0,1,ok,"{""epu"": 1, ""confidence"": 0.7, ""focus_excerpt"": ""I think interest rates will rise later this year as the value of the dollar springs back... the staggering federal budget deficit, the widening foreign trade imbalance and the presidential election make predictions difficult.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_992,single_focus,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.85,No election uncertainty. No market-moving earnings reports. No blockbuster economic data,0,1,ok,"{""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""No election uncertainty. No market-moving earnings reports. No blockbuster economic data"", ""who"": null, ""actions"": null, ""effects"": null}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_8722,single_focus,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.88,it was not clear whether the new money would come mostly from the state or from the local schtol districts as well,1,1,ok,"{""epu"": 1, ""confidence"": 0.88, ""focus_excerpt"": ""it was not clear whether the new money would come mostly from the state or from the local schtol districts as well""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1539,single_focus,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.9,"The team has made money only once since 1998, according to Forbes.",1,1,ok,"{""epu"": 0, ""confidence"": 0.9, ""focus_excerpt"": ""The team has made money only once since 1998, according to Forbes."", ""who"": null, ""actions"": null, ""effects"": null}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_906,single_focus,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.85,"Defenders see it as baby boomers' reaction to economic obligations and uncertainties, something that will change in time.",0,1,ok,"{""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""Defenders see it as baby boomers' reaction to economic obligations and uncertainties, something that will change in time."", ""who"": null, ""actions"": null, ""effects"": null}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_378,single_focus,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.95,It's a seesaw situation with no major economic news going into a long holiday weekend.,1,1,ok,"{""epu"": 0, ""confidence"": 0.95, ""focus_excerpt"": ""It's a seesaw situation with no major economic news going into a long holiday weekend."", ""who"": null, ""actions"": null, ""effects"": null}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_456,single_focus,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.85,"voters are telling us that Iraq, the economy, health care and the direction of the housing market are all things they care about",1,1,ok,"{""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""voters are telling us that Iraq, the economy, health care and the direction of the housing market are all things they care about"", ""who"": null, ""actions"": null, ""effects"": null}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1233,single_focus,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.95,"The economic downturn, which has hurt many local and national arts organizations, hit newly ambitious groups such as Maximum especially hard.",1,1,ok,"{""epu"":0,""confidence"":0.95,""focus_excerpt"":""The economic downturn, which has hurt many local and national arts organizations, hit newly ambitious groups such as Maximum especially hard."",""who"":null,""actions"":null,""effects"":null}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1314,single_focus,anthropic/claude-sonnet-4-6@default,1.0,0.0,0.7,"He voiced hope that the Bush administration's controversial $700 billion banking-rescue package, which cleared Congress on Friday, may help ease the uncertainty that's hanging over the financial sector.",1,1,ok,"{""epu"": 1, ""confidence"": 0.7, ""focus_excerpt"": ""He voiced hope that the Bush administration's controversial $700 billion banking-rescue package, which cleared Congress on Friday, may help ease the uncertainty that's hanging over the financial sector.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_622,single_focus,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.7,"As we get past this soft patch and a high degree of uncertainty starts to moderate, you will see a little more confidence, firms a little more willing to add to their workforce and consumers a little more willing to spend.",1,1,ok,"{""epu"":0,""confidence"":0.7,""focus_excerpt"":""As we get past this soft patch and a high degree of uncertainty starts to moderate, you will see a little more confidence, firms a little more willing to add to their workforce and consumers a little more willing to spend.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_973,single_focus,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.85,I heard the shots and ran in his direction. He screamed as he fired,1,1,ok,"{""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""I heard the shots and ran in his direction. He screamed as he fired"", ""who"": null, ""actions"": null, ""effects"": null}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1248,single_focus,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.72,The lack of jobs has given Democrats seeking their party's presidential nomination lots to talk about. And the upcoming 2004 campaign has left President Bush anxiously hoping that tax cuts and low interest rates will eventually provide enough stimulus to create jobs.,1,1,ok,"{""epu"": 0, ""confidence"": 0.72, ""focus_excerpt"": ""The lack of jobs has given Democrats seeking their party's presidential nomination lots to talk about. And the upcoming 2004 campaign has left President Bush anxiously hoping that tax cuts and low interest rates will eventually provide enough stimulus to create jobs."", ""who"": null, ""actions"": null, ""effects"": null}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_676,single_focus,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.99,"Wesla Whitfield is an indtor landmark. Every great city deserves a signature chanteuse, and San Francisco is fortunate to have Whitfield as its resident voice.",1,1,ok,"{""epu"":0,""confidence"":0.99,""focus_excerpt"":""Wesla Whitfield is an indtor landmark. Every great city deserves a signature chanteuse, and San Francisco is fortunate to have Whitfield as its resident voice.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_8690,single_focus,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.85,One price American workers are paying for growing foreign competition is more uncertainty about their paychecks.,0,1,ok,"{""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""One price American workers are paying for growing foreign competition is more uncertainty about their paychecks."", ""who"": null, ""actions"": null, ""effects"": null}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1022,single_focus,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.75,Disestablishing Wilmer-Hutchins and having those children go to DISD will resolve some uncertainty in the development community,0,1,ok,"{""epu"": 0, ""confidence"": 0.75, ""focus_excerpt"": ""Disestablishing Wilmer-Hutchins and having those children go to DISD will resolve some uncertainty in the development community"", ""who"": null, ""actions"": null, ""effects"": null}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_380,single_focus,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.85,residents and local government officials worry that their ongoing long-range plans for a further aesthetically improved highway could be destroyed if Florida Power & Light is allowed to install four giant transmission lines along part of is.S. 1,1,1,ok,"{""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""residents and local government officials worry that their ongoing long-range plans for a further aesthetically improved highway could be destroyed if Florida Power & Light is allowed to install four giant transmission lines along part of is.S. 1"", ""who"": null, ""actions"": null, ""effects"": null}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1706,single_focus,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.8,"The economic crisis could pose a threat to the government, which is among the most Western-oriented of Arab regimes.",0,1,ok,"{""epu"":0,""confidence"":0.8,""focus_excerpt"":""The economic crisis could pose a threat to the government, which is among the most Western-oriented of Arab regimes.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_493,single_focus,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.7,a presidential vote that could decide whether impoverished Madagascar submits to the economic restructuring demanded by international lenders,0,1,ok,"{""epu"": 0, ""confidence"": 0.7, ""focus_excerpt"": ""a presidential vote that could decide whether impoverished Madagascar submits to the economic restructuring demanded by international lenders"", ""who"": null, ""actions"": null, ""effects"": null}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_560,single_focus,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.92,"South Africa is again at war with itself. After an uneasy lull of several years, black opposition to apartheid erupted again in late 1984, sparking 20 months of anti-Government violence",1,1,ok,"{""epu"":0,""confidence"":0.92,""focus_excerpt"":""South Africa is again at war with itself. After an uneasy lull of several years, black opposition to apartheid erupted again in late 1984, sparking 20 months of anti-Government violence"",""who"":null,""actions"":null,""effects"":null}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1148,single_focus,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.75,No consensus has developed in Tokyo yet on how to resolve the golf crisis.,1,1,ok,"{""epu"":0,""confidence"":0.75,""focus_excerpt"":""No consensus has developed in Tokyo yet on how to resolve the golf crisis.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1212,single_focus,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.75,He likes the idea of making President Bush's tax cuts permanent and thinks that the Iraq War remains a vital U.S. interest... He regards the Iraq War as a tragic mistake and wants to cut taxes for the middle and poorer classes while raising them on the wealthy.,0,1,ok,"{""epu"":1,""confidence"":0.75,""focus_excerpt"":""He likes the idea of making President Bush's tax cuts permanent and thinks that the Iraq War remains a vital U.S. interest... He regards the Iraq War as a tragic mistake and wants to cut taxes for the middle and poorer classes while raising them on the wealthy.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_50,single_focus,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.85,"the contemporary art market has largely recovered from the crash of 2008, we have yet to see how artists will interpret our economically and politically fraught times",1,1,ok,"{""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""the contemporary art market has largely recovered from the crash of 2008, we have yet to see how artists will interpret our economically and politically fraught times"", ""who"": null, ""actions"": null, ""effects"": null}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_71,single_focus,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.95,"Since 1983, when an influential federal report called 'A Nation At Risk' cited decreasing levels of homework as an indicator of low standards, homework has become one benchmark for many school reforms.",0,1,ok,"{""epu"": 0, ""confidence"": 0.95, ""focus_excerpt"": ""Since 1983, when an influential federal report called 'A Nation At Risk' cited decreasing levels of homework as an indicator of low standards, homework has become one benchmark for many school reforms."", ""who"": null, ""actions"": null, ""effects"": null}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1367,single_focus,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.72,he indicated that the bank would not rule out a further cut in interest rates next year to bolster growth,1,1,ok,"{""epu"": 1, ""confidence"": 0.72, ""focus_excerpt"": ""he indicated that the bank would not rule out a further cut in interest rates next year to bolster growth""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_6876,single_focus,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.6,spending plans also will be determined by how well President-elect Clinton fares in the first 100 days,0,1,ok,"{""epu"": 0, ""confidence"": 0.6, ""focus_excerpt"": ""spending plans also will be determined by how well President-elect Clinton fares in the first 100 days""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_991,single_focus,anthropic/claude-sonnet-4-6@default,1.0,0.0,0.92,Congress Is considering legislation to replace the current five-man commission with a single administrator and a separate safety investigations board that would report directly to Capitol Hill.,0,1,ok,"{""epu"": 1, ""confidence"": 0.92, ""focus_excerpt"": ""Congress Is considering legislation to replace the current five-man commission with a single administrator and a separate safety investigations board that would report directly to Capitol Hill.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_1120,single_focus,anthropic/claude-sonnet-4-6@default,1.0,0.0,0.72,"Investors expected to hear from the new finance minister about his plans to reduce the budget... Instead, he talked about increasing defense spending in the face of the intifada. When investors heard this, they were shocked.",0,1,ok,"{""epu"": 1, ""confidence"": 0.72, ""focus_excerpt"": ""Investors expected to hear from the new finance minister about his plans to reduce the budget... Instead, he talked about increasing defense spending in the face of the intifada. When investors heard this, they were shocked.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_399,single_focus,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.97,Warsaw has been too busy getting on with its own commercial life to bother with tourism.,0,1,ok,"{""epu"": 0, ""confidence"": 0.97, ""focus_excerpt"": ""Warsaw has been too busy getting on with its own commercial life to bother with tourism."", ""who"": null, ""actions"": null, ""effects"": null}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_616,single_focus,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.7,Reunification spurs uncertainty in East German industry,1,1,ok,"{""epu"":0,""confidence"":0.7,""focus_excerpt"":""Reunification spurs uncertainty in East German industry""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
