article_key,condition,llm_name,full_focus_epu_first_epu_pred,full_focus_epu_first_epu_correct,full_focus_epu_first_confidence,full_focus_epu_first_focus_excerpt,full_focus_epu_first_excerpt_in_target,full_focus_epu_first_json_valid,full_focus_epu_first_parse_status,full_focus_epu_first_raw_json,full_focus_epu_first_who_pred,full_focus_epu_first_who_correct,full_focus_epu_first_who_requested,full_focus_epu_first_who_present,full_focus_epu_first_actions_pred,full_focus_epu_first_actions_correct,full_focus_epu_first_actions_requested,full_focus_epu_first_actions_present,full_focus_epu_first_effects_pred,full_focus_epu_first_effects_correct,full_focus_epu_first_effects_requested,full_focus_epu_first_effects_present,full_focus_epu_first_mention_foreign_pred,full_focus_epu_first_mention_foreign_correct,full_focus_epu_first_mention_foreign_requested,full_focus_epu_first_mention_foreign_present,full_focus_epu_first_mainly_foreign_pred,full_focus_epu_first_mainly_foreign_correct,full_focus_epu_first_mainly_foreign_requested,full_focus_epu_first_mainly_foreign_present,full_focus_epu_first_requested_task_count,full_focus_epu_first_task_completion_count,full_focus_epu_first_completion_share,full_focus_epu_first_aux_mean
Current_1585,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,0.0,0.55,the interest-rate cuts by the Federal Reserve and the rebate-check stimulus package signed Wednesday by President Bush likely won't play into people's decisions whether to buy a boat at the show,1,1,ok,"{
  ""epu"": 1,
  ""who"": 0,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.55,
  ""focus_excerpt"": ""the interest-rate cuts by the Federal Reserve and the rebate-check stimulus package signed Wednesday by President Bush likely won't play into people's decisions whether to buy a boat at the show""
}",0.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,5,5,1.0,0.6
Current_558,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.92,working through the uncertainty to put out a newspaper deserving of your expectations every day,1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.92,""focus_excerpt"":""working through the uncertainty to put out a newspaper deserving of your expectations every day""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Midcentury_4056,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.85,"The industry is doing well right now, but there is a dark side. Overall demand is flat at best and there is more competition in every niche.",0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""The industry is doing well right now, but there is a dark side. Overall demand is flat at best and there is more competition in every niche.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_1452,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.72,gyrations in those prices - in either direction - could create uncertainty and pose a possible challenge to the economy's good performance,0,1,ok,"{
  ""epu"": 1,
  ""who"": 0,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.72,
  ""focus_excerpt"": ""gyrations in those prices - in either direction - could create uncertainty and pose a possible challenge to the economy's good performance""
}",0.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1,5,5,1.0,0.6
Current_1661,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.72,"the economic disintegration of recent months -soaring inflation, a collapsed currency, wages at historic lows in terms of spending power, huge fiscal deficits and debts - is as much the fault of Argentine economic tradition and the Peronist political movement of President-elect Carlos Saul Menem as of Mr. Alfonsin",1,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 0,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.72,
  ""focus_excerpt"": ""the economic disintegration of recent months -soaring inflation, a collapsed currency, wages at historic lows in terms of spending power, huge fiscal deficits and debts - is as much the fault of Argentine economic tradition and the Peronist political movement of President-elect Carlos Saul Menem as of Mr. Alfonsin""
}",1.0,0.0,1,1,0.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,1,1,0.0,0.0,1,1,5,5,1.0,0.0
Current_961,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.82,the issue in Pakistan is not simply military rule versus democracy--if the latter ever existed--but rather that of a society facing serious religious and cultural cleavages,1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":null,""mainly_foreign"":null,""confidence"":0.82,""focus_excerpt"":""the issue in Pakistan is not simply military rule versus democracy--if the latter ever existed--but rather that of a society facing serious religious and cultural cleavages""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,5,0,0.0,0.0
Current_521,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.72,"Amid higher interest rates, spotty sluggishness in the economy and great uncertainty in Mexico, some economists are revising downward their estimates of automobile sales this year.",0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.72,""focus_excerpt"":""Amid higher interest rates, spotty sluggishness in the economy and great uncertainty in Mexico, some economists are revising downward their estimates of automobile sales this year.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_1398,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.95,"though the schtol has fallen on hard economic times, it increasingly is helping introduce the discipline and artistry of classical Russian circus to Western audiences",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":null,""mainly_foreign"":null,""confidence"":0.95,""focus_excerpt"":""though the schtol has fallen on hard economic times, it increasingly is helping introduce the discipline and artistry of classical Russian circus to Western audiences""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,5,0,0.0,0.0
Current_1095,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,0.0,0.72,"mortgage liabilities, concerns about the global economy and regulatory uncertainty",1,1,ok,"{""epu"":1,""who"":0,""actions"":0,""effects"":1,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.72,""focus_excerpt"":""mortgage liabilities, concerns about the global economy and regulatory uncertainty""}",0.0,1.0,1,1,0.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,5,5,1.0,0.6
Midcentury_1505,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.72,"Sports stadiums just haven't been engines of economic development... Even under the best of circumstances, you just don't see a net payoff.",0,1,ok,"{""epu"":1,""who"":0,""actions"":0,""effects"":1,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.72,""focus_excerpt"":""Sports stadiums just haven't been engines of economic development... Even under the best of circumstances, you just don't see a net payoff.""}",0.0,1.0,1,1,0.0,1.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,5,5,1.0,1.0
Current_1681,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,0.0,0.82,"If Mr. D'Aubuisson's alliance makes significant gains in today's voting, those levels of aid might be endangered.",1,1,ok,"{
  ""epu"": 1,
  ""who"": 0,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.82,
  ""focus_excerpt"": ""If Mr. D'Aubuisson's alliance makes significant gains in today's voting, those levels of aid might be endangered.""
}",0.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,5,5,1.0,0.6
Midcentury_2398,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.72,the confrontation in the Middle East and the uncertainty surrounding it has 'devastated consumer confidence.',0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.72,""focus_excerpt"":""the confrontation in the Middle East and the uncertainty surrounding it has 'devastated consumer confidence.'""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,0.0,1.0,1,1,5,2,0.4,0.2
Midcentury_3106,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.92,"Neither slow economic growth, massive layoffs in the automobile industry, falling consumer confidence nor falling stock and bond markets managed to budge the nation's civilian unemployment rate last month.",0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.92,""focus_excerpt"":""Neither slow economic growth, massive layoffs in the automobile industry, falling consumer confidence nor falling stock and bond markets managed to budge the nation's civilian unemployment rate last month.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_562,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.95,the principal factor for emigration is instability. .. . Because people can't find a job or feed their children.,1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":null,""mainly_foreign"":null,""confidence"":0.95,""focus_excerpt"":""the principal factor for emigration is instability. .. . Because people can't find a job or feed their children.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,5,0,0.0,0.0
Current_657,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.7,"Nearly a week of political uncertainty ended today when Chandra Shekhar, the leader of a breakaway faction that helped topple the national coalition Government, was installed as Prime Minister.",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.7,""focus_excerpt"":""Nearly a week of political uncertainty ended today when Chandra Shekhar, the leader of a breakaway faction that helped topple the national coalition Government, was installed as Prime Minister.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,0.0,1,1,5,2,0.4,0.0
Current_371,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.97,Some artisans are still uncertain about where they'll land.,0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.97,""focus_excerpt"":""Some artisans are still uncertain about where they'll land.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_1667,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.82,the decline now does not seem to signal an expectation that the Federal Reserve will lower interest rates in the near future,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.82,
  ""focus_excerpt"": ""the decline now does not seem to signal an expectation that the Federal Reserve will lower interest rates in the near future""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_1009,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.85,"Currently, the demand is flat due to the economic uncertainty.",0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.85,""focus_excerpt"":""Currently, the demand is flat due to the economic uncertainty.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Midcentury_5357,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.85,the rate freeze would promote certainty over energy costs... He figures the rate stability would be the equivalent of pumping $765 million into the Chicago economy over five years.,0,1,ok,"{""epu"":1,""who"":0,""actions"":0,""effects"":1,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.85,""focus_excerpt"":""the rate freeze would promote certainty over energy costs... He figures the rate stability would be the equivalent of pumping $765 million into the Chicago economy over five years.""}",0.0,1.0,1,1,0.0,0.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,5,5,1.0,0.8
Current_891,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.97,"Mohamed Atta did not care if the pilot was a Muslim or a non-Muslim. He did this for political ideology, not religion, and his political ideology was stronger than his self-instinct for survival.",0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":null,""mainly_foreign"":null,""confidence"":0.97,""focus_excerpt"":""Mohamed Atta did not care if the pilot was a Muslim or a non-Muslim. He did this for political ideology, not religion, and his political ideology was stronger than his self-instinct for survival.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,5,0,0.0,0.0
Current_1301,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.92,"They cost U.S. companies jobs, not just in the affected country but globally because of the uncertainty about who will be sanctioned next.",0,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.92,
  ""focus_excerpt"": ""They cost U.S. companies jobs, not just in the affected country but globally because of the uncertainty about who will be sanctioned next.""
}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1,5,5,1.0,0.4
Current_80,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.95,"Job transfers have become increasingly unattractive and difficult for employees, while growing more important to their companies, a new survey says.",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.95,""focus_excerpt"":""Job transfers have become increasingly unattractive and difficult for employees, while growing more important to their companies, a new survey says.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,0.0,1,1,5,2,0.4,0.0
Current_1331,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,0.0,0.72,"On Wednesday, U.S. Citizenship and Immigration Services announced a new parole program for Cubans awaiting immigrant visas on the island partly to deter the growing marine migrant flow.",0,1,ok,"{""epu"":1,""who"":0,""actions"":1,""effects"":1,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.72,""focus_excerpt"":""On Wednesday, U.S. Citizenship and Immigration Services announced a new parole program for Cubans awaiting immigrant visas on the island partly to deter the growing marine migrant flow.""}",0.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,5,5,1.0,0.4
Current_1655,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.92,"The company was unprepared for the enormous task, though, and the work was further slowed by corruption - wood from Tucurui was traced to Amazon shipyards where it was used to build yachts for high-ranking officers.",0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.92,""focus_excerpt"":""The company was unprepared for the enormous task, though, and the work was further slowed by corruption - wood from Tucurui was traced to Amazon shipyards where it was used to build yachts for high-ranking officers.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,0.0,1.0,1,1,5,2,0.4,0.2
Current_153,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,0.0,0.92,"Congress and the White House must produce comprehensive immigration-reform legislation that recognizes the real impact of broken borders on American workers, but also recognizes the hard work of immigrant workers already here and the important role they play.",1,1,ok,"{
  ""epu"": 1,
  ""who"": 0,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.92,
  ""focus_excerpt"": ""Congress and the White House must produce comprehensive immigration-reform legislation that recognizes the real impact of broken borders on American workers, but also recognizes the hard work of immigrant workers already here and the important role they play.""
}",0.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,1,1,0.0,0.0,1,1,5,5,1.0,0.2
Midcentury_4882,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,0.0,0.85,If taxes are not raised—and almost no politician is willing at this point in the election year to propose higher taxes—drastic spending cuts would be needed to balance the budget. Wilson is urging cuts in welfare payments.,0,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""If taxes are not raised—and almost no politician is willing at this point in the election year to propose higher taxes—drastic spending cuts would be needed to balance the budget. Wilson is urging cuts in welfare payments.""
}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,5,5,1.0,0.4
Current_1099,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.85,"The government is expected to announce what one minister calls a 'very imaginative' indemnity program this week. With state coffers nearly empty, authorities are considering financing thousands of indemnity claims by selling off minority interests in such entities as the state's telephone company (Telcor), electric utility (INE) and water works (INAA).",0,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.85,""focus_excerpt"":""The government is expected to announce what one minister calls a 'very imaginative' indemnity program this week. With state coffers nearly empty, authorities are considering financing thousands of indemnity claims by selling off minority interests in such entities as the state's telephone company (Telcor), electric utility (INE) and water works (INAA).""}",1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1,5,5,1.0,0.6
Current_22,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.85,"After Tuesday's court ruling, the future appears much brighter, but how to bridge that gap is still uncertain.",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.85,""focus_excerpt"":""After Tuesday's court ruling, the future appears much brighter, but how to bridge that gap is still uncertain.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Midcentury_5069,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.72,"Fledgling democratic institutions were abolished, China's army was deployed and an authoritarian oligarchy of the territory's business and professional elite was installed to govern.",0,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.72,""focus_excerpt"":""Fledgling democratic institutions were abolished, China's army was deployed and an authoritarian oligarchy of the territory's business and professional elite was installed to govern.""}",1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,5,5,1.0,0.8
Midcentury_6461,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,0.0,0.82,"No one knows what will happen... many opponents of the communist regime in Kabul fear all that will change... One fear voiced by guerrillas in Jaji is that the border here may be closed, cutting off the arms supply to the resistance groups inside Afghanistan.",0,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.82,""focus_excerpt"":""No one knows what will happen... many opponents of the communist regime in Kabul fear all that will change... One fear voiced by guerrillas in Jaji is that the border here may be closed, cutting off the arms supply to the resistance groups inside Afghanistan.""}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,5,5,1.0,0.0
Current_1224,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.72,"Instability on Wall Street, the staggering federal budget deficit, the widening foreign trade imbalance and the presidential election make predictions difficult. Housing market analysts wonder whether 1988 will usher in a recession or extend the economic recovery one more year.",1,1,ok,"{""epu"":1,""who"":0,""actions"":0,""effects"":1,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.72,""focus_excerpt"":""Instability on Wall Street, the staggering federal budget deficit, the widening foreign trade imbalance and the presidential election make predictions difficult. Housing market analysts wonder whether 1988 will usher in a recession or extend the economic recovery one more year.""}",0.0,0.0,1,1,0.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,5,5,1.0,0.4
Current_992,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.85,No election uncertainty. No market-moving earnings reports. No blockbuster economic data,0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.85,""focus_excerpt"":""No election uncertainty. No market-moving earnings reports. No blockbuster economic data""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Midcentury_8722,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.85,it was not clear whether the new money would come mostly from the state or from the local schtol districts as well,1,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""it was not clear whether the new money would come mostly from the state or from the local schtol districts as well""
}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,5,5,1.0,0.6
Current_1539,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.85,"Across the NBA, there is more uncertainty about team values because of negotiations between owners and players over the league's collective bargaining agreement, which expires after next season.",0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.85,""focus_excerpt"":""Across the NBA, there is more uncertainty about team values because of negotiations between owners and players over the league's collective bargaining agreement, which expires after next season.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_906,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.85,"Defenders see it as baby boomers' reaction to economic obligations and uncertainties, something that will change in time.",0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.85,""focus_excerpt"":""Defenders see it as baby boomers' reaction to economic obligations and uncertainties, something that will change in time.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_378,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.95,It's a seesaw situation with no major economic news going into a long holiday weekend.,1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.95,""focus_excerpt"":""It's a seesaw situation with no major economic news going into a long holiday weekend.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_456,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.85,"Both on the Democratic and the Republican side, there's a huge amount of interest - and uncertainty. There are a lot of important issues at stake, and voters are telling us that Iraq, the economy, health care and the direction of the housing market are all things they care about.",0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.85,""focus_excerpt"":""Both on the Democratic and the Republican side, there's a huge amount of interest - and uncertainty. There are a lot of important issues at stake, and voters are telling us that Iraq, the economy, health care and the direction of the housing market are all things they care about.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,0.0,1,1,5,2,0.4,0.0
Current_1233,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.95,"The economic downturn, which has hurt many local and national arts organizations, hit newly ambitious groups such as Maximum especially hard.",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.95,""focus_excerpt"":""The economic downturn, which has hurt many local and national arts organizations, hit newly ambitious groups such as Maximum especially hard.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_1314,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,0.0,0.82,"He voiced hope that the Bush administration's controversial $700 billion banking-rescue package, which cleared Congress on Friday, may help ease the uncertainty that's hanging over the financial sector.",1,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.82,
  ""focus_excerpt"": ""He voiced hope that the Bush administration's controversial $700 billion banking-rescue package, which cleared Congress on Friday, may help ease the uncertainty that's hanging over the financial sector.""
}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,5,5,1.0,0.4
Current_622,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.75,"As we get past this soft patch and a high degree of uncertainty starts to moderate, you will see a little more confidence, firms a little more willing to add to their workforce and consumers a little more willing to spend.",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.75,""focus_excerpt"":""As we get past this soft patch and a high degree of uncertainty starts to moderate, you will see a little more confidence, firms a little more willing to add to their workforce and consumers a little more willing to spend.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,1.0,1,1,5,2,0.4,0.2
Current_973,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.85,"For a long time I have been saying that the delays in the negotiations only create a situation of uncertainty and instability, which provoke and create the conditions for developments of the kind we saw today",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":null,""mainly_foreign"":null,""confidence"":0.85,""focus_excerpt"":""For a long time I have been saying that the delays in the negotiations only create a situation of uncertainty and instability, which provoke and create the conditions for developments of the kind we saw today""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,5,0,0.0,0.0
Current_1248,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,0.0,0.6,the upcoming 2004 campaign has left President Bush anxiously hoping that tax cuts and low interest rates will eventually provide enough stimulus to create jobs,1,1,ok,"{""epu"":1,""who"":0,""actions"":0,""effects"":1,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.6,""focus_excerpt"":""the upcoming 2004 campaign has left President Bush anxiously hoping that tax cuts and low interest rates will eventually provide enough stimulus to create jobs""}",0.0,1.0,1,1,0.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,5,5,1.0,0.8
Current_676,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.99,"Wesla Whitfield is an indtor landmark. Every great city deserves a signature chanteuse, and San Francisco is fortunate to have Whitfield as its resident voice.",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.99,""focus_excerpt"":""Wesla Whitfield is an indtor landmark. Every great city deserves a signature chanteuse, and San Francisco is fortunate to have Whitfield as its resident voice.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
