article_key,llm_name,gold_epu,disagreement_flag,single_acc,single_long_control_acc,primary_first_acc,primary_last_acc,primary_first_pred,primary_last_pred,order_flip
Current_1313,anthropic/claude-sonnet-4-6@default,1,1,1.0,1.0,1.0,1.0,1.0,1,0
Current_534,anthropic/claude-sonnet-4-6@default,0,0,0.0,0.0,0.0,0.0,1.0,1,0
Midcentury_8445,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_486,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Midcentury_3349,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_1541,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Midcentury_3411,anthropic/claude-sonnet-4-6@default,1,0,0.0,0.0,0.0,0.0,0.0,0,0
Midcentury_5457,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Midcentury_4746,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_679,anthropic/claude-sonnet-4-6@default,1,0,0.0,0.0,0.0,0.0,0.0,0,0
Current_862,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_1532,anthropic/claude-sonnet-4-6@default,1,0,0.0,0.0,0.0,0.0,0.0,0,0
Current_765,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_74,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Midcentury_1259,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_848,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,1.0,1.0,1.0,1,0
Midcentury_6239,anthropic/claude-sonnet-4-6@default,0,0,0.0,0.0,0.0,0.0,1.0,1,0
Current_526,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Midcentury_5965,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_1804,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_128,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Current_1448,anthropic/claude-sonnet-4-6@default,1,0,0.0,0.0,1.0,0.0,1.0,0,1
Current_459,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_1602,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,0.0,1.0,1.0,0,1
Current_1517,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Current_941,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_1666,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_1040,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_273,anthropic/claude-sonnet-4-6@default,1,1,1.0,1.0,1.0,1.0,1.0,1,0
Midcentury_4112,anthropic/claude-sonnet-4-6@default,0,0,0.0,0.0,0.0,0.0,1.0,1,0
Current_1458,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Current_1471,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_842,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Midcentury_2134,anthropic/claude-sonnet-4-6@default,0,0,0.0,0.0,0.0,0.0,1.0,1,0
Current_950,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Midcentury_3098,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Midcentury_4158,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_1312,anthropic/claude-sonnet-4-6@default,1,1,1.0,1.0,1.0,1.0,1.0,1,0
Current_451,anthropic/claude-sonnet-4-6@default,1,1,1.0,1.0,1.0,1.0,1.0,1,0
Current_1683,anthropic/claude-sonnet-4-6@default,0,1,0.0,0.0,0.0,0.0,1.0,1,0
Current_1086,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_1494,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Midcentury_4069,anthropic/claude-sonnet-4-6@default,0,0,0.0,1.0,1.0,1.0,0.0,0,0
Current_1678,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_113,anthropic/claude-sonnet-4-6@default,0,1,1.0,1.0,1.0,1.0,0.0,0,0
Midcentury_4517,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_1493,anthropic/claude-sonnet-4-6@default,1,0,0.0,0.0,0.0,0.0,0.0,0,0
Current_894,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Midcentury_5760,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_270,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,0.0,0.0,1.0,1,0
Current_1286,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Current_24,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_1337,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Midcentury_1585,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,0.0,0.0,1.0,1,0
Midcentury_2467,anthropic/claude-sonnet-4-6@default,1,0,0.0,0.0,1.0,1.0,1.0,1,0
Current_51,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_1669,anthropic/claude-sonnet-4-6@default,0,1,0.0,0.0,0.0,0.0,1.0,1,0
Current_120,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_1226,anthropic/claude-sonnet-4-6@default,1,0,0.0,0.0,0.0,0.0,0.0,0,0
Current_1335,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Midcentury_4695,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_1578,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Midcentury_5437,anthropic/claude-sonnet-4-6@default,0,0,0.0,0.0,0.0,0.0,1.0,1,0
Current_1246,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Midcentury_1758,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Midcentury_5310,anthropic/claude-sonnet-4-6@default,1,0,0.0,0.0,1.0,0.0,1.0,0,1
Current_1620,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Current_1492,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_1636,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,0.0,0.0,1.0,1,0
Current_453,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,1.0,0.0,1.0,0,1
Current_1827,anthropic/claude-sonnet-4-6@default,0,0,1.0,0.0,1.0,1.0,0.0,0,0
Current_837,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_1131,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_1549,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_1558,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Midcentury_39,anthropic/claude-sonnet-4-6@default,1,0,0.0,0.0,0.0,0.0,0.0,0,0
Current_1691,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Current_516,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_752,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Current_935,anthropic/claude-sonnet-4-6@default,1,1,0.0,1.0,1.0,1.0,1.0,1,0
Current_582,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_1954,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Midcentury_1947,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_1133,anthropic/claude-sonnet-4-6@default,1,1,1.0,1.0,1.0,1.0,1.0,1,0
Midcentury_2799,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_353,anthropic/claude-sonnet-4-6@default,0,1,0.0,0.0,0.0,0.0,1.0,1,0
Current_1260,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Midcentury_4045,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_1190,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Midcentury_2633,anthropic/claude-sonnet-4-6@default,0,0,0.0,0.0,0.0,0.0,1.0,1,0
Current_1733,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_1153,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,0.0,1.0,1.0,0,1
Current_171,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Current_1372,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Current_1077,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,1.0,1.0,1.0,1,0
Current_200,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_967,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_1877,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_788,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_1001,anthropic/claude-sonnet-4-6@default,0,0,0.0,0.0,0.0,0.0,1.0,1,0
Current_2010,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_108,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_557,anthropic/claude-sonnet-4-6@default,0,1,1.0,1.0,1.0,1.0,0.0,0,0
Current_852,anthropic/claude-sonnet-4-6@default,0,0,0.0,0.0,0.0,0.0,1.0,1,0
Current_176,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Current_524,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Current_1146,anthropic/claude-sonnet-4-6@default,0,1,0.0,0.0,0.0,0.0,1.0,1,0
Current_1232,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,1.0,1.0,1.0,1,0
Current_1784,anthropic/claude-sonnet-4-6@default,1,0,0.0,0.0,1.0,0.0,1.0,0,1
Current_1649,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_379,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Midcentury_5094,anthropic/claude-sonnet-4-6@default,1,0,0.0,0.0,1.0,1.0,1.0,1,0
Current_1637,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_1051,anthropic/claude-sonnet-4-6@default,1,1,1.0,1.0,1.0,1.0,1.0,1,0
Midcentury_2299,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_1236,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_537,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Current_315,anthropic/claude-sonnet-4-6@default,1,1,1.0,1.0,1.0,1.0,1.0,1,0
Current_1599,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Current_437,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,0.0,0.0,1,1
Current_808,anthropic/claude-sonnet-4-6@default,0,0,0.0,0.0,0.0,0.0,1.0,1,0
Current_738,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Current_636,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Current_1974,anthropic/claude-sonnet-4-6@default,0,0,0.0,0.0,0.0,0.0,1.0,1,0
Midcentury_7729,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Midcentury_4538,anthropic/claude-sonnet-4-6@default,0,0,0.0,0.0,0.0,0.0,1.0,1,0
Current_583,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Midcentury_8657,anthropic/claude-sonnet-4-6@default,1,0,0.0,0.0,0.0,0.0,0.0,0,0
Current_875,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_910,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_297,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_1528,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_89,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,0.0,0.0,1.0,1,0
Current_966,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Midcentury_2064,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_1485,anthropic/claude-sonnet-4-6@default,1,1,0.0,1.0,1.0,1.0,1.0,1,0
Current_830,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_1439,anthropic/claude-sonnet-4-6@default,1,0,0.0,0.0,0.0,0.0,0.0,0,0
Current_528,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Midcentury_6708,anthropic/claude-sonnet-4-6@default,1,0,0.0,0.0,1.0,0.0,1.0,0,1
Current_18,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Current_936,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_309,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_1718,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_1711,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_55,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,0.0,1.0,1.0,0,1
Current_8,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Current_1627,anthropic/claude-sonnet-4-6@default,1,1,0.0,1.0,1.0,1.0,1.0,1,0
Current_1971,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_2025,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_1882,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_878,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Current_1033,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,0.0,1.0,0,1
Current_1989,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_1032,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_1062,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_16,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_146,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Current_854,anthropic/claude-sonnet-4-6@default,1,1,1.0,1.0,1.0,1.0,1.0,1,0
Current_1360,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Midcentury_4357,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_544,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_1440,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_1199,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,0.0,1.0,1.0,0,1
Current_1120,anthropic/claude-sonnet-4-6@default,1,0,0.0,0.0,0.0,0.0,0.0,0,0
Current_1572,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Current_1737,anthropic/claude-sonnet-4-6@default,1,0,0.0,1.0,1.0,1.0,1.0,1,0
Current_142,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_682,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_703,anthropic/claude-sonnet-4-6@default,0,0,0.0,0.0,0.0,0.0,1.0,1,0
Current_767,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_552,anthropic/claude-sonnet-4-6@default,0,0,0.0,1.0,0.0,0.0,1.0,1,0
Current_1290,anthropic/claude-sonnet-4-6@default,1,0,0.0,0.0,0.0,0.0,0.0,0,0
Current_708,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Current_363,anthropic/claude-sonnet-4-6@default,0,1,1.0,1.0,1.0,1.0,0.0,0,0
Current_815,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,0.0,0.0,1.0,1,0
Current_111,anthropic/claude-sonnet-4-6@default,1,1,1.0,1.0,1.0,1.0,1.0,1,0
Midcentury_8545,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_883,anthropic/claude-sonnet-4-6@default,1,1,1.0,1.0,1.0,1.0,1.0,1,0
Current_1520,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Current_835,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_628,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,0.0,1.0,1.0,0,1
Midcentury_200,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_1823,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_1922,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Midcentury_7302,anthropic/claude-sonnet-4-6@default,0,0,0.0,0.0,0.0,0.0,1.0,1,0
Current_2,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,1.0,1.0,1.0,1,0
Current_1764,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Midcentury_2604,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Midcentury_898,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_1616,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Midcentury_2443,anthropic/claude-sonnet-4-6@default,1,0,0.0,0.0,0.0,0.0,0.0,0,0
Current_946,anthropic/claude-sonnet-4-6@default,1,1,0.0,1.0,1.0,0.0,1.0,0,1
Current_1588,anthropic/claude-sonnet-4-6@default,0,0,0.0,0.0,0.0,0.0,1.0,1,0
Current_915,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Midcentury_2729,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_823,anthropic/claude-sonnet-4-6@default,1,1,0.0,1.0,1.0,1.0,1.0,1,0
Current_319,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Current_1570,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Midcentury_8240,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_1932,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Midcentury_1885,anthropic/claude-sonnet-4-6@default,0,0,0.0,0.0,0.0,0.0,1.0,1,0
Current_1061,anthropic/claude-sonnet-4-6@default,1,1,1.0,1.0,1.0,1.0,1.0,1,0
Current_1128,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Midcentury_6092,anthropic/claude-sonnet-4-6@default,0,0,0.0,0.0,0.0,0.0,1.0,1,0
Midcentury_6855,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_1807,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_67,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_2017,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_530,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_1387,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_1741,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Midcentury_3550,anthropic/claude-sonnet-4-6@default,0,0,1.0,0.0,0.0,0.0,1.0,1,0
Midcentury_7510,anthropic/claude-sonnet-4-6@default,0,0,1.0,0.0,0.0,1.0,1.0,0,1
Current_1872,anthropic/claude-sonnet-4-6@default,0,0,0.0,0.0,0.0,0.0,1.0,1,0
Current_1211,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Current_1951,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_1318,anthropic/claude-sonnet-4-6@default,1,0,0.0,1.0,1.0,1.0,1.0,1,0
Current_741,anthropic/claude-sonnet-4-6@default,1,1,1.0,1.0,1.0,1.0,1.0,1,0
Current_646,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_1189,anthropic/claude-sonnet-4-6@default,1,1,1.0,1.0,1.0,1.0,1.0,1,0
Current_1078,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_1445,anthropic/claude-sonnet-4-6@default,1,0,0.0,0.0,0.0,0.0,0.0,0,0
Current_1468,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_1646,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Midcentury_5469,anthropic/claude-sonnet-4-6@default,0,0,0.0,0.0,0.0,0.0,1.0,1,0
Current_183,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Midcentury_4616,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,0.0,1.0,1.0,0,1
Current_1716,anthropic/claude-sonnet-4-6@default,1,0,0.0,0.0,0.0,0.0,0.0,0,0
Current_1321,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Midcentury_2675,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Midcentury_1780,anthropic/claude-sonnet-4-6@default,0,0,0.0,0.0,0.0,0.0,1.0,1,0
Current_481,anthropic/claude-sonnet-4-6@default,1,0,0.0,0.0,0.0,0.0,0.0,0,0
Current_1307,anthropic/claude-sonnet-4-6@default,1,1,0.0,1.0,1.0,0.0,1.0,0,1
Current_1405,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
Current_1072,anthropic/claude-sonnet-4-6@default,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Current_1982,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_1728,anthropic/claude-sonnet-4-6@default,1,0,1.0,1.0,1.0,1.0,1.0,1,0
Current_101,anthropic/claude-sonnet-4-6@default,0,1,1.0,1.0,0.0,0.0,1.0,1,0
Current_487,anthropic/claude-sonnet-4-6@default,0,0,1.0,1.0,1.0,1.0,0.0,0,0
