llm_name,article_key,gold_epu,disagreement_flag,newspaper,year,variant_id,was_truncated,orig_content_len,content_for_eval_len,dossier_profile,condition,target_section_id,target_section_pred,section_correct,epu_pred,epu_correct,joint_correct,confidence,focus_excerpt,excerpt_in_target,json_valid,parse_failure,target_position,target_position_norm,n_sections,distractor_families,raw_json
anthropic/claude-sonnet-4-6@default,Current_1506,1,1,LAT,2004,1,1,5907,4506,standard8,hard,SEC-142,SEC-142,1.0,1.0,1.0,1.0,0.72,"an onerous permit fee being considered by the Los Angeles City Council could leave the event, and about a dozen other farmers markets that use city-owned land, dying on the vine",1,1,0,6,0.75,8,health_system|foreign_affairs|company_earnings|commodity_markets|local_business|election_campaign|housing_market,"{""target_section_id"":""SEC-142"",""epu"":1,""confidence"":0.72,""focus_excerpt"":""an onerous permit fee being considered by the Los Angeles City Council could leave the event, and about a dozen other farmers markets that use city-owned land, dying on the vine""}"
anthropic/claude-sonnet-4-6@default,Current_1506,1,1,LAT,2004,1,1,5907,4506,standard8,very_hard,SEC-142,SEC-142,1.0,1.0,1.0,1.0,0.72,"an onerous permit fee being considered by the Los Angeles City Council could leave the event, and about a dozen other farmers markets that use city-owned land, dying on the vine",1,1,0,8,1.0,8,company_earnings|local_business|foreign_affairs|commodity_markets|housing_market|election_campaign|health_system,"{""target_section_id"":""SEC-142"",""epu"":1,""confidence"":0.72,""focus_excerpt"":""an onerous permit fee being considered by the Los Angeles City Council could leave the event, and about a dozen other farmers markets that use city-owned land, dying on the vine""}"
anthropic/claude-sonnet-4-6@default,Current_438,0,0,MIHB,2004,1,0,2586,2586,standard8,easy,SEC-135,SEC-135,1.0,0.0,1.0,1.0,0.82,"Despite strong economic growth driven by exports, the country faces high unemployment, political uncertainty and deeply rooted corruption.",1,1,0,2,0.25,8,housing_market|local_business|sports_business|transport_notice|civic_notice|health_system|company_earnings,"{""target_section_id"":""SEC-135"",""epu"":0,""confidence"":0.82,""focus_excerpt"":""Despite strong economic growth driven by exports, the country faces high unemployment, political uncertainty and deeply rooted corruption.""}"
anthropic/claude-sonnet-4-6@default,Current_438,0,0,MIHB,2004,1,0,2586,2586,standard8,medium,SEC-135,,,,,,,,0,0,1,4,0.5,8,education_admin|commodity_markets|foreign_affairs|local_business|housing_market|election_campaign|transport_notice,"{""target_section_id"": ""SEC-135"", ""epu"": 0, ""confidence"": 0.72, ""focus_excerpt"": ""Despite strong economic growth driven by exports, the country faces high unemployment, political uncertainty and deeply rooted corruption."", ""epu"": 0}

Let me return valid JSON only:

{""target_section_id"": ""SEC-135"", ""epu"": 0, ""confidence"": 0.72, ""focus_excerpt"": ""Despite strong economic growth driven by exports, the country faces high unemployment, political uncertainty and deeply rooted corruption.""}"
anthropic/claude-sonnet-4-6@default,Current_438,0,0,MIHB,2004,1,0,2586,2586,standard8,hard,SEC-135,SEC-135,1.0,0.0,1.0,1.0,0.82,"Despite strong economic growth driven by exports, the country faces high unemployment, political uncertainty and deeply rooted corruption.",1,1,0,6,0.75,8,commodity_markets|foreign_affairs|local_business|health_system|housing_market|election_campaign|company_earnings,"{""target_section_id"": ""SEC-135"", ""epu"": 0, ""confidence"": 0.82, ""focus_excerpt"": ""Despite strong economic growth driven by exports, the country faces high unemployment, political uncertainty and deeply rooted corruption.""}"
anthropic/claude-sonnet-4-6@default,Current_438,0,0,MIHB,2004,1,0,2586,2586,standard8,very_hard,SEC-135,SEC-135,1.0,0.0,1.0,1.0,0.82,"the country faces high unemployment, political uncertainty and deeply rooted corruption",1,1,0,8,1.0,8,election_campaign|foreign_affairs|local_business|housing_market|company_earnings|commodity_markets|health_system,"{""target_section_id"": ""SEC-135"", ""epu"": 0, ""confidence"": 0.82, ""focus_excerpt"": ""the country faces high unemployment, political uncertainty and deeply rooted corruption""}"
anthropic/claude-sonnet-4-6@default,Current_649,0,0,LAT,2005,1,1,11526,4506,standard8,easy,SEC-142,SEC-142,1.0,0.0,1.0,1.0,0.85,"Coffee futures contracts, for example, jumped 7% in the days after the storm amid speculation that 1.6 million bags of Central American java stored in New Orleans might have been destroyed.",1,1,0,2,0.25,8,sports_business|company_earnings|education_admin|civic_notice|housing_market|weather_update|local_business,"{""target_section_id"": ""SEC-142"", ""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""Coffee futures contracts, for example, jumped 7% in the days after the storm amid speculation that 1.6 million bags of Central American java stored in New Orleans might have been destroyed.""}"
anthropic/claude-sonnet-4-6@default,Current_649,0,0,LAT,2005,1,1,11526,4506,standard8,medium,SEC-142,SEC-142,1.0,0.0,1.0,1.0,0.92,"Coffee futures contracts, for example, jumped 7% in the days after the storm amid speculation that 1.6 million bags of Central American java stored in New Orleans might have been destroyed.",1,1,0,4,0.5,8,weather_update|education_admin|company_earnings|foreign_affairs|election_campaign|sports_business|civic_notice,"{""target_section_id"": ""SEC-142"", ""epu"": 0, ""confidence"": 0.92, ""focus_excerpt"": ""Coffee futures contracts, for example, jumped 7% in the days after the storm amid speculation that 1.6 million bags of Central American java stored in New Orleans might have been destroyed.""}"
anthropic/claude-sonnet-4-6@default,Current_649,0,0,LAT,2005,1,1,11526,4506,standard8,hard,SEC-142,SEC-142,1.0,0.0,1.0,1.0,0.85,"Coffee futures contracts, for example, jumped 7% in the days after the storm amid speculation that 1.6 million bags of Central American java stored in New Orleans might have been destroyed.",1,1,0,6,0.75,8,foreign_affairs|housing_market|health_system|company_earnings|local_business|election_campaign|commodity_markets,"{""target_section_id"":""SEC-142"",""epu"":0,""confidence"":0.85,""focus_excerpt"":""Coffee futures contracts, for example, jumped 7% in the days after the storm amid speculation that 1.6 million bags of Central American java stored in New Orleans might have been destroyed.""}"
anthropic/claude-sonnet-4-6@default,Current_649,0,0,LAT,2005,1,1,11526,4506,standard8,very_hard,SEC-142,SEC-142,1.0,0.0,1.0,1.0,0.85,"Coffee futures contracts, for example, jumped 7% in the days after the storm amid speculation that 1.6 million bags of Central American java stored in New Orleans might have been destroyed.",1,1,0,8,1.0,8,election_campaign|foreign_affairs|company_earnings|health_system|housing_market|local_business|commodity_markets,"{""target_section_id"":""SEC-142"",""epu"":0,""confidence"":0.85,""focus_excerpt"":""Coffee futures contracts, for example, jumped 7% in the days after the storm amid speculation that 1.6 million bags of Central American java stored in New Orleans might have been destroyed.""}"
anthropic/claude-sonnet-4-6@default,Current_1040,1,0,DMNB,2003,1,1,6384,4506,standard8,easy,SEC-114,SEC-114,1.0,1.0,1.0,1.0,0.72,"Inaction will make the problem worse. In fact, it could compel the federal government to impose a solution, which we would find more distasteful than any solution we could develop by ourselves. Unless we act, the federal government likely will freeze highway funds and planning and strictly limit ind",1,1,0,2,0.25,8,weather_update|company_earnings|health_system|sports_business|civic_notice|education_admin|transport_notice,"{""target_section_id"": ""SEC-114"", ""epu"": 1, ""confidence"": 0.72, ""focus_excerpt"": ""Inaction will make the problem worse. In fact, it could compel the federal government to impose a solution, which we would find more distasteful than any solution we could develop by ourselves. Unless we act, the federal government likely will freeze highway funds and planning and strictly limit industrial development.""}"
anthropic/claude-sonnet-4-6@default,Current_1040,1,0,DMNB,2003,1,1,6384,4506,standard8,medium,SEC-114,SEC-114,1.0,1.0,1.0,1.0,0.72,"Inaction will make the problem worse. In fact, it could compel the federal government to impose a solution... unless we act, the federal government likely will freeze highway funds and planning and strictly limit industrial development.",1,1,0,4,0.5,8,sports_business|company_earnings|education_admin|local_business|health_system|housing_market|civic_notice,"{""target_section_id"": ""SEC-114"", ""epu"": 1, ""confidence"": 0.72, ""focus_excerpt"": ""Inaction will make the problem worse. In fact, it could compel the federal government to impose a solution... unless we act, the federal government likely will freeze highway funds and planning and strictly limit industrial development.""}"
anthropic/claude-sonnet-4-6@default,Current_1040,1,0,DMNB,2003,1,1,6384,4506,standard8,hard,SEC-114,SEC-114,1.0,0.0,0.0,0.0,0.82,"The region's municipalities and counties can't solve the problems individually. Inaction will make the problem worse. In fact, it could compel the federal government to impose a solution",1,1,0,6,0.75,8,company_earnings|election_campaign|foreign_affairs|commodity_markets|local_business|housing_market|health_system,"{""target_section_id"": ""SEC-114"", ""epu"": 0, ""confidence"": 0.82, ""focus_excerpt"": ""The region's municipalities and counties can't solve the problems individually. Inaction will make the problem worse. In fact, it could compel the federal government to impose a solution""}"
anthropic/claude-sonnet-4-6@default,Current_1040,1,0,DMNB,2003,1,1,6384,4506,standard8,very_hard,SEC-114,SEC-114,1.0,0.0,0.0,0.0,0.82,The region's people deserve a better quality of life and its businesses a more stable and predictable environment in which to invest.,1,1,0,8,1.0,8,foreign_affairs|local_business|housing_market|health_system|election_campaign|commodity_markets|company_earnings,"{""target_section_id"":""SEC-114"",""epu"":0,""confidence"":0.82,""focus_excerpt"":""The region's people deserve a better quality of life and its businesses a more stable and predictable environment in which to invest.""}"
anthropic/claude-sonnet-4-6@default,Current_1439,1,0,SFC,1995,1,1,7666,4506,standard8,easy,SEC-149,SEC-149,1.0,0.0,0.0,0.0,0.85,both the Oakland City Council and the Alameda County Board of Supervisors want more control over the stadium-and-arena complex,1,1,0,2,0.25,8,weather_update|education_admin|civic_notice|company_earnings|sports_business|health_system|transport_notice,"{""target_section_id"": ""SEC-149"", ""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""both the Oakland City Council and the Alameda County Board of Supervisors want more control over the stadium-and-arena complex""}"
anthropic/claude-sonnet-4-6@default,Current_1439,1,0,SFC,1995,1,1,7666,4506,standard8,medium,SEC-149,SEC-149,1.0,0.0,0.0,0.0,0.95,both the Oakland City Council and the Alameda County Board of Supervisors want more control over the stadium-and-arena complex,1,1,0,4,0.5,8,foreign_affairs|company_earnings|weather_update|health_system|housing_market|education_admin|transport_notice,"{""target_section_id"": ""SEC-149"", ""epu"": 0, ""confidence"": 0.95, ""focus_excerpt"": ""both the Oakland City Council and the Alameda County Board of Supervisors want more control over the stadium-and-arena complex""}"
anthropic/claude-sonnet-4-6@default,Current_1439,1,0,SFC,1995,1,1,7666,4506,standard8,hard,SEC-149,SEC-149,1.0,0.0,0.0,0.0,0.95,both the Oakland City Council and the Alameda County Board of Supervisors want more control over the stadium-and-arena complex,1,1,0,6,0.75,8,foreign_affairs|health_system|election_campaign|commodity_markets|local_business|housing_market|company_earnings,"{""target_section_id"": ""SEC-149"", ""epu"": 0, ""confidence"": 0.95, ""focus_excerpt"": ""both the Oakland City Council and the Alameda County Board of Supervisors want more control over the stadium-and-arena complex""}"
anthropic/claude-sonnet-4-6@default,Current_1439,1,0,SFC,1995,1,1,7666,4506,standard8,very_hard,SEC-149,SEC-149,1.0,0.0,0.0,0.0,0.97,"The first one to be sacked could very well be George Vukasin, the president of the Oakland-Alameda County Coliseum board. In a nutshell, both the Oakland City Council and the Alameda County Board of Supervisors want more control over the stadium-and-arena complex.",1,1,0,8,1.0,8,company_earnings|housing_market|election_campaign|foreign_affairs|commodity_markets|health_system|local_business,"{""target_section_id"":""SEC-149"",""epu"":0,""confidence"":0.97,""focus_excerpt"":""The first one to be sacked could very well be George Vukasin, the president of the Oakland-Alameda County Coliseum board. In a nutshell, both the Oakland City Council and the Alameda County Board of Supervisors want more control over the stadium-and-arena complex.""}"
anthropic/claude-sonnet-4-6@default,Current_1346,0,0,MIHB,1993,1,1,5454,4506,standard8,easy,SEC-142,SEC-142,1.0,1.0,0.0,0.0,0.8,"commonwealth 'is an option that in economic terms is disappearing.' But supporters of the existing arrangement counter that U.S. statehood would be a costly move for Puerto Rico, driving tax-conscious industries away",1,1,0,2,0.25,8,health_system|education_admin|civic_notice|weather_update|housing_market|company_earnings|local_business,"{""target_section_id"": ""SEC-142"", ""epu"": 1, ""confidence"": 0.8, ""focus_excerpt"": ""commonwealth 'is an option that in economic terms is disappearing.' But supporters of the existing arrangement counter that U.S. statehood would be a costly move for Puerto Rico, driving tax-conscious industries away""}"
anthropic/claude-sonnet-4-6@default,Current_1346,0,0,MIHB,1993,1,1,5454,4506,standard8,medium,SEC-142,SEC-142,1.0,1.0,0.0,0.0,0.72,"commonwealth 'is an option that in economic terms is disappearing.' But supporters of the existing arrangement counter that U.S. statehood would be a costly move for Puerto Rico, driving tax-conscious industries away... Statehood offers the lure of more than $3 billion in additional welfare benefits",1,1,0,4,0.5,8,local_business|transport_notice|health_system|foreign_affairs|sports_business|company_earnings|commodity_markets,"{""target_section_id"": ""SEC-142"", ""epu"": 1, ""confidence"": 0.72, ""focus_excerpt"": ""commonwealth 'is an option that in economic terms is disappearing.' But supporters of the existing arrangement counter that U.S. statehood would be a costly move for Puerto Rico, driving tax-conscious industries away... Statehood offers the lure of more than $3 billion in additional welfare benefits... statehood would also nullify Section 936, taking jobs with it.""}"
anthropic/claude-sonnet-4-6@default,Current_1346,0,0,MIHB,1993,1,1,5454,4506,standard8,hard,SEC-142,SEC-142,1.0,1.0,0.0,0.0,0.7,"the commonwealth model, which has underpinned Puerto Rico's emergence from deep poverty since the 1950s, is gradually being undermined by congressional budget cuts and new is.S. trade deals... Noting that Congress slashed the island's industry tax exemption this year, he said commonwealth 'is an opt",1,1,0,6,0.75,8,local_business|company_earnings|foreign_affairs|commodity_markets|health_system|housing_market|election_campaign,"{""target_section_id"":""SEC-142"",""epu"":1,""confidence"":0.7,""focus_excerpt"":""the commonwealth model, which has underpinned Puerto Rico's emergence from deep poverty since the 1950s, is gradually being undermined by congressional budget cuts and new is.S. trade deals... Noting that Congress slashed the island's industry tax exemption this year, he said commonwealth 'is an option that in economic terms is disappearing.'""}"
anthropic/claude-sonnet-4-6@default,Current_1346,0,0,MIHB,1993,1,1,5454,4506,standard8,very_hard,SEC-142,SEC-142,1.0,1.0,0.0,0.0,0.72,"The commonwealth model, which has underpinned Puerto Rico's emergence from deep poverty since the 1950s, is gradually being undermined by congressional budget cuts and new U.S. trade deals, including the North American Free Trade Agreement... commonwealth 'is an option that in economic terms is disa",1,1,0,8,1.0,8,local_business|health_system|commodity_markets|company_earnings|election_campaign|housing_market|foreign_affairs,"{""target_section_id"":""SEC-142"",""epu"":1,""confidence"":0.72,""focus_excerpt"":""The commonwealth model, which has underpinned Puerto Rico's emergence from deep poverty since the 1950s, is gradually being undermined by congressional budget cuts and new U.S. trade deals, including the North American Free Trade Agreement... commonwealth 'is an option that in economic terms is disappearing.' But supporters of the existing arrangement counter that U.S. statehood would be a costly move for Puerto Rico, driving tax-conscious industries away""}"
anthropic/claude-sonnet-4-6@default,Current_1939,0,0,MIHB,1997,1,0,3876,3876,standard8,easy,SEC-142,SEC-142,1.0,0.0,1.0,1.0,0.99,"This time next year, things will be different. The Panthers will be gone to Broward County. The parking leases will be renegotiated. Who knows who will be working the 15 to 20 lots on the east side",1,1,0,2,0.25,8,company_earnings|transport_notice|weather_update|housing_market|civic_notice|sports_business|health_system,"{""target_section_id"": ""SEC-142"", ""epu"": 0, ""confidence"": 0.99, ""focus_excerpt"": ""This time next year, things will be different. The Panthers will be gone to Broward County. The parking leases will be renegotiated. Who knows who will be working the 15 to 20 lots on the east side""}"
anthropic/claude-sonnet-4-6@default,Current_1939,0,0,MIHB,1997,1,0,3876,3876,standard8,medium,SEC-142,SEC-142,1.0,0.0,1.0,1.0,0.98,"This time next year, things will be different. The Panthers will be gone to Broward County. The parking leases will be renegotiated. Who knows who will be working the 15 to 20 lots on the east side",1,1,0,4,0.5,8,transport_notice|foreign_affairs|health_system|education_admin|commodity_markets|local_business|election_campaign,"{""target_section_id"": ""SEC-142"", ""epu"": 0, ""confidence"": 0.98, ""focus_excerpt"": ""This time next year, things will be different. The Panthers will be gone to Broward County. The parking leases will be renegotiated. Who knows who will be working the 15 to 20 lots on the east side""}"
anthropic/claude-sonnet-4-6@default,Current_1939,0,0,MIHB,1997,1,0,3876,3876,standard8,hard,SEC-142,SEC-142,1.0,0.0,1.0,1.0,0.99,"There is war outside the Miami Arena, on the east side, near the big steps. The gladiators are parking attendants, armed with orange flags.",1,1,0,6,0.75,8,election_campaign|health_system|housing_market|local_business|foreign_affairs|company_earnings|commodity_markets,"{""target_section_id"":""SEC-142"",""epu"":0,""confidence"":0.99,""focus_excerpt"":""There is war outside the Miami Arena, on the east side, near the big steps. The gladiators are parking attendants, armed with orange flags.""}"
anthropic/claude-sonnet-4-6@default,Current_1939,0,0,MIHB,1997,1,0,3876,3876,standard8,very_hard,SEC-142,SEC-142,1.0,0.0,1.0,1.0,0.99,"There is war outside the Miami Arena, on the east side, near the big steps. The gladiators are parking attendants, armed with orange flags.",1,1,0,8,1.0,8,election_campaign|health_system|foreign_affairs|company_earnings|local_business|commodity_markets|housing_market,"{""target_section_id"": ""SEC-142"", ""epu"": 0, ""confidence"": 0.99, ""focus_excerpt"": ""There is war outside the Miami Arena, on the east side, near the big steps. The gladiators are parking attendants, armed with orange flags.""}"
anthropic/claude-sonnet-4-6@default,Current_1449,1,1,NYT,2007,1,1,13120,4506,standard8,easy,SEC-100,SEC-100,1.0,0.0,0.0,0.0,0.95,"Supporters laud the development, known as Paris Rive Gauche, as a futuristic alternative that could help revive the city's economy and its struggling universities while creating much-needed housing.",1,1,0,2,0.25,8,weather_update|education_admin|company_earnings|local_business|civic_notice|housing_market|health_system,"{""target_section_id"":""SEC-100"",""epu"":0,""confidence"":0.95,""focus_excerpt"":""Supporters laud the development, known as Paris Rive Gauche, as a futuristic alternative that could help revive the city's economy and its struggling universities while creating much-needed housing.""}"
anthropic/claude-sonnet-4-6@default,Current_1449,1,1,NYT,2007,1,1,13120,4506,standard8,medium,SEC-100,SEC-100,1.0,0.0,0.0,0.0,0.97,"uncertainty at the beginning, when tenants were slow to move in",1,1,0,4,0.5,8,commodity_markets|weather_update|education_admin|civic_notice|election_campaign|company_earnings|housing_market,"{""target_section_id"": ""SEC-100"", ""epu"": 0, ""confidence"": 0.97, ""focus_excerpt"": ""uncertainty at the beginning, when tenants were slow to move in""}"
anthropic/claude-sonnet-4-6@default,Current_1449,1,1,NYT,2007,1,1,13120,4506,standard8,hard,SEC-100,SEC-100,1.0,0.0,0.0,0.0,0.97,a huge development area on former industrial land and railway yards that could give a much-needed jolt to the city's aging urban core,1,1,0,6,0.75,8,housing_market|commodity_markets|election_campaign|health_system|local_business|company_earnings|foreign_affairs,"{""target_section_id"": ""SEC-100"", ""epu"": 0, ""confidence"": 0.97, ""focus_excerpt"": ""a huge development area on former industrial land and railway yards that could give a much-needed jolt to the city's aging urban core""}"
anthropic/claude-sonnet-4-6@default,Current_1449,1,1,NYT,2007,1,1,13120,4506,standard8,very_hard,SEC-100,SEC-100,1.0,0.0,0.0,0.0,0.97,"especially after uncertainty at the beginning, when tenants were slow to move in",1,1,0,8,1.0,8,election_campaign|housing_market|local_business|foreign_affairs|commodity_markets|company_earnings|health_system,"{""target_section_id"":""SEC-100"",""epu"":0,""confidence"":0.97,""focus_excerpt"":""especially after uncertainty at the beginning, when tenants were slow to move in""}"
anthropic/claude-sonnet-4-6@default,Midcentury_2729,1,0,NYT,1985,1,1,5696,4506,standard8,easy,SEC-114,SEC-114,1.0,1.0,1.0,1.0,0.92,"The Federal Open Market Committee, which controls sales and purchases of securities by the Fed as a way of stimulating or reining in the economy, will meet tomorrow in Washington and could decide to ease monetary policy... 'There may be some on the board arguing for easier, more accommodative polici",1,1,0,2,0.25,8,weather_update|transport_notice|civic_notice|housing_market|education_admin|sports_business|local_business,"{""target_section_id"":""SEC-114"",""epu"":1,""confidence"":0.92,""focus_excerpt"":""The Federal Open Market Committee, which controls sales and purchases of securities by the Fed as a way of stimulating or reining in the economy, will meet tomorrow in Washington and could decide to ease monetary policy... 'There may be some on the board arguing for easier, more accommodative policies.'""}"
anthropic/claude-sonnet-4-6@default,Midcentury_2729,1,0,NYT,1985,1,1,5696,4506,standard8,medium,SEC-114,SEC-114,1.0,1.0,1.0,1.0,0.85,"The Federal Open Market Committee, which controls sales and purchases of securities by the Fed as a way of stimulating or reining in the economy, will meet tomorrow in Washington and could decide to ease monetary policy... 'There may be some on the board arguing for easier, more accommodative polici",1,1,0,4,0.5,8,housing_market|commodity_markets|education_admin|sports_business|transport_notice|weather_update|foreign_affairs,"{""target_section_id"": ""SEC-114"", ""epu"": 1, ""confidence"": 0.85, ""focus_excerpt"": ""The Federal Open Market Committee, which controls sales and purchases of securities by the Fed as a way of stimulating or reining in the economy, will meet tomorrow in Washington and could decide to ease monetary policy... 'There may be some on the board arguing for easier, more accommodative policies.'""}"
anthropic/claude-sonnet-4-6@default,Midcentury_2729,1,0,NYT,1985,1,1,5696,4506,standard8,hard,SEC-114,SEC-114,1.0,1.0,1.0,1.0,0.82,"The Federal Open Market Committee, which controls sales and purchases of securities by the Fed as a way of stimulating or reining in the economy, will meet tomorrow in Washington and could decide to ease monetary policy... 'There may be some on the board arguing for easier, more accommodative polici",1,1,0,6,0.75,8,company_earnings|health_system|local_business|election_campaign|housing_market|foreign_affairs|commodity_markets,"{""target_section_id"":""SEC-114"",""epu"":1,""confidence"":0.82,""focus_excerpt"":""The Federal Open Market Committee, which controls sales and purchases of securities by the Fed as a way of stimulating or reining in the economy, will meet tomorrow in Washington and could decide to ease monetary policy... 'There may be some on the board arguing for easier, more accommodative policies.'""}"
anthropic/claude-sonnet-4-6@default,Midcentury_2729,1,0,NYT,1985,1,1,5696,4506,standard8,very_hard,SEC-114,SEC-114,1.0,1.0,1.0,1.0,0.85,"The Federal Open Market Committee, which controls sales and purchases of securities by the Fed as a way of stimulating or reining in the economy, will meet tomorrow in Washington and could decide to ease monetary policy... 'My guess is that they are pretty nervous at the Fed right now,' Mr. Deaver a",1,1,0,8,1.0,8,housing_market|company_earnings|health_system|election_campaign|commodity_markets|foreign_affairs|local_business,"{""target_section_id"":""SEC-114"",""epu"":1,""confidence"":0.85,""focus_excerpt"":""The Federal Open Market Committee, which controls sales and purchases of securities by the Fed as a way of stimulating or reining in the economy, will meet tomorrow in Washington and could decide to ease monetary policy... 'My guess is that they are pretty nervous at the Fed right now,' Mr. Deaver added. 'There may be some on the board arguing for easier, more accommodative policies.'""}"
anthropic/claude-sonnet-4-6@default,Current_501,1,1,LAT,1994,1,1,16438,4506,standard8,easy,SEC-142,SEC-142,1.0,0.0,0.0,0.0,0.92,"By 1974, when Salazar's heirs were toppled by the armed forces, Portugal was a rural society, isolated, insular and dirt poor: Per capita income was about $2 per day.",1,1,0,2,0.25,8,civic_notice|sports_business|housing_market|transport_notice|education_admin|local_business|health_system,"{""target_section_id"":""SEC-142"",""epu"":0,""confidence"":0.92,""focus_excerpt"":""By 1974, when Salazar's heirs were toppled by the armed forces, Portugal was a rural society, isolated, insular and dirt poor: Per capita income was about $2 per day.""}"
anthropic/claude-sonnet-4-6@default,Current_501,1,1,LAT,1994,1,1,16438,4506,standard8,medium,SEC-142,SEC-142,1.0,0.0,0.0,0.0,0.97,"Portugal was a rural society, isolated, insular and dirt ptor: Per capita income was about $2 per day. Ignored by the world, Portugal huddled by the Atlantic with its back to Europe",1,1,0,4,0.5,8,election_campaign|health_system|civic_notice|commodity_markets|housing_market|company_earnings|foreign_affairs,"{""target_section_id"": ""SEC-142"", ""epu"": 0, ""confidence"": 0.97, ""focus_excerpt"": ""Portugal was a rural society, isolated, insular and dirt ptor: Per capita income was about $2 per day. Ignored by the world, Portugal huddled by the Atlantic with its back to Europe""}"
anthropic/claude-sonnet-4-6@default,Current_501,1,1,LAT,1994,1,1,16438,4506,standard8,hard,SEC-142,SEC-142,1.0,0.0,0.0,0.0,0.97,"Portugal was a rural society, isolated, insular and dirt ptor: Per capita income was about $2 per day.",1,1,0,6,0.75,8,health_system|company_earnings|foreign_affairs|commodity_markets|election_campaign|housing_market|local_business,"{""target_section_id"": ""SEC-142"", ""epu"": 0, ""confidence"": 0.97, ""focus_excerpt"": ""Portugal was a rural society, isolated, insular and dirt ptor: Per capita income was about $2 per day.""}"
anthropic/claude-sonnet-4-6@default,Current_501,1,1,LAT,1994,1,1,16438,4506,standard8,very_hard,SEC-142,SEC-142,1.0,0.0,0.0,0.0,0.97,"By 1974, when Salazar's heirs were toppled by the armed forces, Portugal was a rural society, isolated, insular and dirt ptor: Per capita income was about $2 per day.",1,1,0,8,1.0,8,company_earnings|election_campaign|local_business|health_system|foreign_affairs|housing_market|commodity_markets,"{""target_section_id"":""SEC-142"",""epu"":0,""confidence"":0.97,""focus_excerpt"":""By 1974, when Salazar's heirs were toppled by the armed forces, Portugal was a rural society, isolated, insular and dirt ptor: Per capita income was about $2 per day.""}"
anthropic/claude-sonnet-4-6@default,Current_1857,1,0,NYT,1988,1,0,1230,1230,standard8,easy,SEC-114,SEC-114,1.0,1.0,1.0,1.0,0.92,"noting that economic conditions were still uncertain, said he had told his budget office to prepare a list of ''contingency service restorations'' that could be made ''if more resources become available before the close of the fiscal year''",1,1,0,2,0.25,8,weather_update|housing_market|civic_notice|health_system|transport_notice|local_business|company_earnings,"{""target_section_id"": ""SEC-114"", ""epu"": 1, ""confidence"": 0.92, ""focus_excerpt"": ""noting that economic conditions were still uncertain, said he had told his budget office to prepare a list of ''contingency service restorations'' that could be made ''if more resources become available before the close of the fiscal year''""}"
anthropic/claude-sonnet-4-6@default,Current_1857,1,0,NYT,1988,1,0,1230,1230,standard8,medium,SEC-114,SEC-114,1.0,1.0,1.0,1.0,0.92,"noting that economic conditions were still uncertain, said he had told his budget office to prepare a list of 'contingency service restorations' that could be made 'if more resources become available before the close of the fiscal year'",1,1,0,4,0.5,8,housing_market|commodity_markets|sports_business|health_system|weather_update|transport_notice|foreign_affairs,"{""target_section_id"": ""SEC-114"", ""epu"": 1, ""confidence"": 0.92, ""focus_excerpt"": ""noting that economic conditions were still uncertain, said he had told his budget office to prepare a list of 'contingency service restorations' that could be made 'if more resources become available before the close of the fiscal year'""}"
anthropic/claude-sonnet-4-6@default,Current_1857,1,0,NYT,1988,1,0,1230,1230,standard8,hard,SEC-114,SEC-114,1.0,1.0,1.0,1.0,0.92,"noting that economic conditions were still uncertain, said he had told his budget office to prepare a list of 'contingency service restorations' that could be made 'if more resources become available before the close of the fiscal year'",1,1,0,6,0.75,8,election_campaign|local_business|foreign_affairs|housing_market|company_earnings|health_system|commodity_markets,"{""target_section_id"": ""SEC-114"", ""epu"": 1, ""confidence"": 0.92, ""focus_excerpt"": ""noting that economic conditions were still uncertain, said he had told his budget office to prepare a list of 'contingency service restorations' that could be made 'if more resources become available before the close of the fiscal year'""}"
anthropic/claude-sonnet-4-6@default,Current_1857,1,0,NYT,1988,1,0,1230,1230,standard8,very_hard,SEC-114,SEC-114,1.0,1.0,1.0,1.0,0.9,"noting that economic conditions were still uncertain, said he had told his budget office to prepare a list of 'contingency service restorations' that could be made 'if more resources become available before the close of the fiscal year'",1,1,0,8,1.0,8,company_earnings|election_campaign|local_business|commodity_markets|housing_market|foreign_affairs|health_system,"{""target_section_id"":""SEC-114"",""epu"":1,""confidence"":0.9,""focus_excerpt"":""noting that economic conditions were still uncertain, said he had told his budget office to prepare a list of 'contingency service restorations' that could be made 'if more resources become available before the close of the fiscal year'""}"
anthropic/claude-sonnet-4-6@default,Current_1113,0,0,MIHB,2002,1,1,4830,4506,standard8,easy,SEC-107,SEC-107,1.0,0.0,1.0,1.0,0.85,the shaky economy and uncertainty over war with Iraq have added to that determination,1,1,0,2,0.25,8,civic_notice|local_business|transport_notice|education_admin|weather_update|sports_business|company_earnings,"{""target_section_id"": ""SEC-107"", ""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""the shaky economy and uncertainty over war with Iraq have added to that determination""}"
