llm_name,article_key,gold_epu,disagreement_flag,newspaper,year,content_len,condition,target_section_id,selected_section_id,target_position,n_sections,selected_target_correct,epu_pred,epu_correct,joint_correct,confidence,focus_excerpt,excerpt_in_target,json_valid
deepseek-ai/deepseek-v3.2,Current_1691,1,1,MIHB,1988,6379,very_hard,S8,S8,8,8,1,0,0.0,0,0.95,"Housing analysts attributed the brisk market to low mortgage interest rates and regional economic strength. 'Dade County is one of the strongest housing markets in the state right now,' said Thomas Powers... 'there has been a rapid creation of new jo",0,1
deepseek-ai/deepseek-v3.2,Current_77,1,1,SFC,1999,13692,easy,S2,S2,2,3,1,0,0.0,0,0.95,"In the quiet heart of the conservative Bluegrass state, a small corps of techno-savvy activists is playing a big role in the national campaign to legalize industrial hemp, a crop the activists call an economic life preserver for U.S. farmers but whic",0,1
deepseek-ai/deepseek-v3.2,Current_77,1,1,SFC,1999,13692,medium,S3,S3,3,5,1,0,0.0,0,0.9,NASD board approves after-hours stock trading.,1,1
deepseek-ai/deepseek-v3.2,Current_77,1,1,SFC,1999,13692,hard,S5,S5,5,6,1,1,1.0,1,0.9,"a small corps of techno-savvy activists is playing a big role in the national campaign to legalize industrial hemp, a crop the activists call an economic life preserver for U.S. farmers but which the federal government says is a dangerous drug.",0,1
deepseek-ai/deepseek-v3.2,Current_77,1,1,SFC,1999,13692,very_hard,S8,S8,8,8,1,1,1.0,1,0.8,a crop the activists call an economic life preserver for U.S. farmers but which the federal government says is a dangerous drug.,0,1
deepseek-ai/deepseek-v3.2,Midcentury_1078,0,0,WPO,1990,13147,easy,S2,S2,2,3,1,0,1.0,1,0.8,Solving the Economic Puzzle: Variety of Indicators Are Helping Businesses Track Region's ups and ...,0,1
deepseek-ai/deepseek-v3.2,Midcentury_1078,0,0,WPO,1990,13147,medium,S3,S3,3,5,1,0,1.0,1,0.85,"Today, with the Washington metropolitan area a full-fledged economic entity, a host of statistics have bltomed to measure, describe and forecast it.",0,1
deepseek-ai/deepseek-v3.2,Midcentury_1078,0,0,WPO,1990,13147,hard,S5,S5,5,6,1,0,1.0,1,0.95,"Today, with the Washington metropolitan area a full-fledged economic entity, a host of statistics have blossomed to measure, describe and forecast it. And the Griers have become the best known and most quoted among a growing and increasingly influent",0,1
deepseek-ai/deepseek-v3.2,Midcentury_1078,0,0,WPO,1990,13147,very_hard,S8,S8,8,8,1,0,1.0,1,0.9,the best known and most quoted among a growing and increasingly influential cadre of experts who watch the ups and downs of that economy,0,1
deepseek-ai/deepseek-v3.2,Current_898,0,0,SFC,2002,8412,easy,S2,S2,2,3,1,0,1.0,1,0.95,"Home of the San Francisco Chronicle Subscribe to the weekend Chronicle Carol Emert, Chronicle Staff Writer",1,1
deepseek-ai/deepseek-v3.2,Current_898,0,0,SFC,2002,8412,medium,S3,S3,3,5,1,0,1.0,1,0.95,Pentagon gathering set for site of jet crash ... Where do New York firefighters find meaning?,0,1
deepseek-ai/deepseek-v3.2,Current_898,0,0,SFC,2002,8412,hard,S5,S5,5,6,1,0,1.0,1,0.9,"Mark Fiore: A nation kinda remembers Morford: Not just another 9/11 column King: Renewal, Revenge, Reconstruction Morse: Top 10 beter things to do today Matier & Ross: State's anti-terrorism budget costs to climb sky high",1,1
deepseek-ai/deepseek-v3.2,Current_898,0,0,SFC,2002,8412,very_hard,S8,S8,8,8,1,0,1.0,1,0.9,Investing post-Sept. 11,1,1
deepseek-ai/deepseek-v3.2,Current_1162,1,0,LAT,1993,7799,easy,S2,S2,2,3,1,0,0.0,0,0.85,The dollar gained on the yen as market participants anticipated an interest rate cut and other measures to stimulate Japan's economy and shrink the Japanese trade surplus.,1,1
deepseek-ai/deepseek-v3.2,Current_1162,1,0,LAT,1993,7799,medium,S3,S3,3,5,1,0,0.0,0,0.95,"The dollar gained on the yen as market participants anticipated an interest rate cut and other measures to stimulate Japan's economy and shrink the Japanese trade surplus. The greenback finished in New York at 106.27 yen, up from 106.05. CHART: Dow J",1,1
deepseek-ai/deepseek-v3.2,Current_1162,1,0,LAT,1993,7799,hard,S5,S2,5,6,0,0,0.0,0,0.9,The benchmark 30-year Treasury bond finished at 8.04 percent,0,1
deepseek-ai/deepseek-v3.2,Current_1162,1,0,LAT,1993,7799,very_hard,S8,S8,8,8,1,1,1.0,1,0.85,market participants anticipated an interest rate cut and other measures to stimulate Japan's economy,1,1
deepseek-ai/deepseek-v3.2,Current_1301,1,1,DMNB,1997,4283,easy,S2,S2,2,3,1,1,1.0,1,0.9,President Clinton has put aside for another six months a tough economic sanction against foreign companies doing business in Cuba. But traders who worry that economic sanctions are harming U.S. exports are little cheered. Other sanctions are primed t,0,1
deepseek-ai/deepseek-v3.2,Current_1301,1,1,DMNB,1997,4283,medium,S3,S3,3,5,1,1,1.0,1,0.9,traders who worry that economic sanctions are harming U.S. exports are little cheered... sanctions are primed to go into effect or remain high on the agenda of several members of Congress... jeopardizing several business deals,0,1
deepseek-ai/deepseek-v3.2,Current_1301,1,1,DMNB,1997,4283,hard,S5,S5,5,6,1,1,1.0,1,0.95,President Clinton has put aside for another six months a tough economic sanction against foreign companies doing business in Cuba. But traders who worry that economic sanctions are harming U.S. exports are little cheered.,0,1
deepseek-ai/deepseek-v3.2,Current_1301,1,1,DMNB,1997,4283,very_hard,S8,S2,8,8,0,1,1.0,0,0.85,"the U.S. demand that Europe drop its subsidies and other forms of protection for its entertainment industries, and that European subsidies for production of civilian aircraft...also be dropped.",0,1
deepseek-ai/deepseek-v3.2,Current_1974,0,0,LAT,1993,8206,easy,S2,S2,2,3,1,0,1.0,1,0.95,"About 1,000 Iraqi soldiers captured by U.S. forces during the 1991 Persian Gulf War have been resettled at public expense...",0,1
deepseek-ai/deepseek-v3.2,Current_1974,0,0,LAT,1993,8206,medium,S3,S3,3,5,1,0,1.0,1,0.9,"[Elton Gallegly]'s bill states that anyone who served in the Iraqi armed forces between Aug. 2, 1990, and Feb. 27, 1991, cannot be admitted to the isnited States as a refugee.",1,1
deepseek-ai/deepseek-v3.2,Current_1974,0,0,LAT,1993,8206,hard,S5,S5,5,6,1,0,1.0,1,0.85,"About 1,000 Iraqi soldiers captured by is.S. forces during the 1991 Persian Gulf War have been resettled at public expense... Another 3,000 Iraqi former POWs and their families are scheduled to be moved to the isnited States on humanitarian grounds.",0,1
deepseek-ai/deepseek-v3.2,Current_1974,0,0,LAT,1993,8206,very_hard,S8,S8,8,8,1,0,1.0,1,0.9,"About 1,000 Iraqi soldiers captured by U.S. forces during the 1991 Persian Gulf War have been resettled at public expense... on humanitarian grounds... would be persecuted... fear for their safety",0,1
deepseek-ai/deepseek-v3.2,Current_114,0,1,LAT,1985,32458,easy,S2,S2,2,3,1,0,1.0,1,0.95,Most analysts believe Wal-Mart will continue to grow and prosper despite the death of its inspirational leader.,1,1
deepseek-ai/deepseek-v3.2,Current_114,0,1,LAT,1985,32458,medium,S3,S3,3,5,1,0,1.0,1,0.95,"Wal-Mart's so-called ""Price/Earnings ratio"" is an outstanding 39, compared to K mart's 14...",0,1
deepseek-ai/deepseek-v3.2,Current_114,0,1,LAT,1985,32458,hard,S5,S5,5,6,1,1,0.0,0,0.8,They are convinced Wal-Mart simply plans to eliminate the cost of their commissions in violation of federal antitrust laws. A coalition has asked the Federal Trade Commission to investigate Wal-Mart and several other retailers,0,1
deepseek-ai/deepseek-v3.2,Current_114,0,1,LAT,1985,32458,very_hard,S8,S8,8,8,1,0,1.0,1,0.85,"They don't believe the company's stated reason... Rather, they are convinced Wal-Mart simply plans to eliminate the cost of their commissions in violation of federal antitrust laws. A coalition has asked the Federal Trade Commission to investigate Wa",0,1
deepseek-ai/deepseek-v3.2,Midcentury_2467,1,0,WSJ,1985,5156,easy,S2,S2,2,3,1,1,1.0,1,0.9,Investors have been especially jittery about the Treasury financing because of uncertainty over the economic outlook.,0,1
deepseek-ai/deepseek-v3.2,Midcentury_2467,1,0,WSJ,1985,5156,medium,S3,S3,3,5,1,1,1.0,1,0.85,"Investors have been especially jittery about the Treasury financing because of uncertainty over the economic outlook. Some economists contend business activity is picking up steam and interest rates will soon rise. However, others argue that the econ",0,1
deepseek-ai/deepseek-v3.2,Midcentury_2467,1,0,WSJ,1985,5156,hard,S5,S5,5,6,1,1,1.0,1,0.9,"Investors have been especially jittery about the Treasury financing because of uncertainty over the economic outlook. Some economists contend business activity is picking up steam and interest rates will soon rise. However, others argue that the econ",0,1
deepseek-ai/deepseek-v3.2,Midcentury_2467,1,0,WSJ,1985,5156,very_hard,S8,S8,8,8,1,1,1.0,1,0.8,Investors have been especially jittery about the Treasury financing because of uncertainty over the economic outlook.,0,1
deepseek-ai/deepseek-v3.2,Current_1523,0,0,LAT,1988,15071,easy,S2,S2,2,3,1,0,1.0,1,0.95,"""I was the kingpin of the unemployed actors, hanging around the Actors Club in Leicester Square,""",1,1
deepseek-ai/deepseek-v3.2,Current_1523,0,0,LAT,1988,15071,medium,S3,S3,3,5,1,0,1.0,1,0.95,Another of Caine's unemployed pals was invited to join a repertory theater in Wales.,1,1
deepseek-ai/deepseek-v3.2,Current_1523,0,0,LAT,1988,15071,hard,S4,S4,5,4,1,0,1.0,1,0.95,"""I was the kingpin of the unemployed actors, hanging around the Actors Club in Leicester Square,"" [Michael Caine] said at lunch last week.",1,1
deepseek-ai/deepseek-v3.2,Current_1523,0,0,LAT,1988,15071,very_hard,S6,S6,8,6,1,0,1.0,1,0.95,"""I was the kingpin of the unemployed actors, hanging around the Actors Club in Leicester Square,"" [Michael Caine] said at lunch last week.",1,1
deepseek-ai/deepseek-v3.2,Current_2014,0,0,NYT,1988,1137,easy,S2,S2,2,3,1,0,1.0,1,0.95,"Recent signs of a pulse in the stock market have brokers and traders hoping that the retail investors who fled Wall Street this summer may start to trickle back, looking for bargains.",0,1
deepseek-ai/deepseek-v3.2,Current_2014,0,0,NYT,1988,1137,medium,S3,S3,3,5,1,0,1.0,1,0.9,"While some stocks managed spectacular gains, the overall market was basically stagnant. That, some analysts insist, meant that many solid issues were overlooked. They say that investors can find many good stocks to buy now.",0,1
deepseek-ai/deepseek-v3.2,Current_2014,0,0,NYT,1988,1137,hard,S5,S5,5,6,1,0,1.0,1,0.9,Most of these optimists come from one of two camps. There are those who favor so-called recession-resistant stocks and those who believe investors can never go wrong buying ''undervalued'' stocks,1,1
deepseek-ai/deepseek-v3.2,Current_2014,0,0,NYT,1988,1137,very_hard,S8,S8,8,8,1,0,1.0,1,0.9,the market will eventually recognize as gems,1,1
deepseek-ai/deepseek-v3.2,Midcentury_5607,0,0,NYT,2000,13995,easy,S2,S2,2,3,1,0,1.0,1,0.9,"""As Growth Slows, New Economy Is Challenged to Ease the Pain""",0,1
deepseek-ai/deepseek-v3.2,Midcentury_5607,0,0,NYT,2000,13995,medium,S3,S3,3,5,1,0,1.0,1,0.95,"No industry is closer to recession today than vehicle manufacturing And yet DaimlerChrysler, despite shrinking profits, swears that it will continue to invest big sums in new technology... 'Developing a new vehicle costs $1 billion to $2 billion toda",0,1
deepseek-ai/deepseek-v3.2,Midcentury_5607,0,0,NYT,2000,13995,hard,S5,S5,5,6,1,0,1.0,1,0.9,One innovation getting under way will let DaimlerChrysler designers instantly know the changing cost of vehicles they are designing.,1,1
deepseek-ai/deepseek-v3.2,Midcentury_5607,0,0,NYT,2000,13995,very_hard,S8,S8,8,8,1,0,1.0,1,0.9,"Developing a new vehicle costs $1 billion to $2 billion today, and 20 to 30 percent of that cost is wasted now on the outdated information and ineffi­ciencies we have in the system",0,1
deepseek-ai/deepseek-v3.2,Current_89,0,0,LAT,2007,6087,easy,S2,S2,2,3,1,1,0.0,0,0.8,We don't want our money to be used to cause people misery and perpetuate what's going on there,1,1
deepseek-ai/deepseek-v3.2,Current_89,0,0,LAT,2007,6087,medium,S3,S3,3,5,1,0,1.0,1,0.95,"requesting collaboration with the Sudan Divestment Task Force, an organization linked with the Washington-based Genocide Intervention Network. The group's research is designed to maximize the negative impact on the Sudanese government while reducing ",1,1
deepseek-ai/deepseek-v3.2,Current_89,0,0,LAT,2007,6087,hard,S5,S5,5,6,1,0,1.0,1,0.9,"Supervisor Yvonne Brathwaite Burke, whose motion calls the situation 'appalling' and instructs the Los Angeles County Employees Retirement Assn. to identify companies linked to operations in Sudan and withdraw any investments.",0,1
deepseek-ai/deepseek-v3.2,Current_89,0,0,LAT,2007,6087,very_hard,S8,S8,8,8,1,0,1.0,1,0.8,"""We don't want our money to be used to cause people misery and perpetuate what's going on there,"" said Supervisor Yvonne Brathwaite Burke, whose motion... instructs the Los Angeles County Employees Retirement Assn. to identify companies linked to ope",0,1
deepseek-ai/deepseek-v3.2,Current_1952,0,0,NYT,1988,929,easy,S2,S2,2,3,1,0,1.0,1,0.95,The recent steep decline in interest rates has pushed mortgage lending rates in most areas of the nation to their lowest levels in more than six months.,1,1
deepseek-ai/deepseek-v3.2,Current_1952,0,0,NYT,1988,929,medium,S3,S3,3,5,1,0,1.0,1,0.95,The recent steep decline in interest rates has pushed mortgage lending rates...most analysts predict that housing activity...is not likely to provide much of a stimulus to the economy this year,0,1
deepseek-ai/deepseek-v3.2,Current_1952,0,0,NYT,1988,929,hard,S5,S5,5,6,1,0,1.0,1,0.9,"Lenders said that while demand was picking up, lower rates had not caused a stampede. And most analysts predict that housing activity, after five strong years, is not likely to provide much of a stimulus to the economy this year, even if interest rat",1,1
deepseek-ai/deepseek-v3.2,Current_1952,0,0,NYT,1988,929,very_hard,S8,S8,8,8,1,0,1.0,1,0.9,"Len Druger, vice chairman of Citicorp Mortgage Inc., the St. Louis-based subsidiary of Citicorp",1,1
deepseek-ai/deepseek-v3.2,Current_1172,1,0,MIHB,1996,3548,easy,S2,S2,2,3,1,1,1.0,1,0.85,"It's true, as the Republicans assert, that the president's promise is kept in GOP language. The Republicans ... actually wrote the legislation ending 61 years of federal welfare policy.",0,1
deepseek-ai/deepseek-v3.2,Current_1172,1,0,MIHB,1996,3548,medium,S3,S3,3,5,1,1,1.0,1,0.9,"Epochal bill promises certain hurt to legal immigrants, uncertain benefits to the nation. [...] the bill does redirect U.S. welfare policy in profound ways.",0,1
deepseek-ai/deepseek-v3.2,Current_1172,1,0,MIHB,1996,3548,hard,S4,S4,5,4,1,1,1.0,1,0.9,"Epochal bill promises certain hurt to legal immigrants, uncertain benefits to the nation. The best praise that can be offered for the historic new welfare bill is that it's not nearly as bad as the two previous versions, which President Clinton vetoe",1,1
deepseek-ai/deepseek-v3.2,Current_1172,1,0,MIHB,1996,3548,very_hard,S7,S7,8,7,1,1,1.0,1,0.85,"Epochal bill promises certain hurt to legal immigrants, uncertain benefits to the nation. The best praise that can be offered for the historic new welfare bill is that it's not nearly as bad as the two previous versions, which President Clinton vetoe",1,1
deepseek-ai/deepseek-v3.2,Current_1771,1,0,DMNB,1994,5821,easy,S2,S2,2,3,1,1,1.0,1,0.9,Republican gubernatorial nominee George W. Bush and Democratic Gov. Ann Richards clashed Thursday over proposals designed to combat welfare fraud.,1,1
deepseek-ai/deepseek-v3.2,Current_1771,1,0,DMNB,1994,5821,medium,S3,S3,3,5,1,1,1.0,1,0.9,"Mr. Bush struck first, proposing in Dallas that welfare recipients undergo electronic fingerprinting to stop them from filing false claims for benefits.",1,1
deepseek-ai/deepseek-v3.2,Current_1771,1,0,DMNB,1994,5821,hard,S5,S5,5,5,1,1,1.0,1,0.9,Republican gubernatorial nominee George W. Bush and Democratic Gov. Ann Richards clashed Thursday over proposals designed to combat welfare fraud.,1,1
deepseek-ai/deepseek-v3.2,Current_1771,1,0,DMNB,1994,5821,very_hard,S8,S8,8,8,1,1,1.0,1,0.95,Republican gubernatorial nominee George W. Bush and Democratic Gov. Ann Richards clashed Thursday over proposals designed to combat welfare fraud.,1,1
deepseek-ai/deepseek-v3.2,Current_1064,1,1,MIHB,1995,4166,easy,S2,S2,2,3,1,0,0.0,0,0.95,Among the surge of new btoks published in advance of the holiday buying season are two that entail the thoughts and lives of America's two richest men.,1,1
deepseek-ai/deepseek-v3.2,Current_1064,1,1,MIHB,1995,4166,medium,S3,S3,3,5,1,0,0.0,0,0.95,"The Gates btok, The Road Ahead, is self-written and presents his vision of the future of the technology-information revolution.",1,1
deepseek-ai/deepseek-v3.2,Current_1064,1,1,MIHB,1995,4166,hard,S5,S5,5,5,1,0,0.0,0,0.95,The most recent is Buffett: The Making of an American Capitalist by Wall Street Journal reporter Robert Lowenstein.,1,1
deepseek-ai/deepseek-v3.2,Current_1064,1,1,MIHB,1995,4166,very_hard,S8,S8,8,8,1,0,0.0,0,0.95,down-to-earth folks and not stuffy old men occupying richly paneled offices,1,1
deepseek-ai/deepseek-v3.2,Midcentury_2799,1,0,NYT,1991,9692,easy,S2,S2,2,3,1,1,1.0,1,0.95,"economic order stalled until lawmakers approve Economic a transfer of power to the republics, the people are wondering whether they can live without it... Now leaders face the formidable task of untangling the web without renting vital strands of com",0,1
deepseek-ai/deepseek-v3.2,Midcentury_2799,1,0,NYT,1991,9692,medium,S3,S3,3,5,1,1,1.0,1,0.9,Now leaders face the formidable task of untangling the web without renting vital strands of commerce.,1,1
deepseek-ai/deepseek-v3.2,Midcentury_2799,1,0,NYT,1991,9692,hard,S5,S5,5,6,1,1,1.0,1,0.9,"Western experts say, the special problems of rebuilding the economy without a strong center may be more apparent than real. They generally agree that the maintenance of open trade among the republics is the key",0,1
deepseek-ai/deepseek-v3.2,Midcentury_2799,1,0,NYT,1991,9692,very_hard,S8,S8,8,8,1,1,1.0,1,0.95,"And while they shudder at the prospect of the disloca­tions ahead, some even see opportunity in the Kremlin's calamity: less govern­ment, predicts John Van Oudenaren, a researcher at the Rand Corporation, could prove to be more.",1,1
deepseek-ai/deepseek-v3.2,Current_1133,1,1,MIHB,2009,3393,easy,S2,S2,2,3,1,0,0.0,0,0.85,The Obama administration hailed as 'historic' a House bill intended to reform a student-loan system,1,1
deepseek-ai/deepseek-v3.2,Current_1133,1,1,MIHB,2009,3393,medium,S3,S3,3,5,1,1,1.0,1,0.85,"The rules for awarding and repaying loans would remain unchanged, but the government would make all loans itself, ending the practice of subsidizing loans made by private lenders.",1,1
deepseek-ai/deepseek-v3.2,Current_1133,1,1,MIHB,2009,3393,hard,S5,S5,5,6,1,0,0.0,0,0.9,The House of Representatives is expected this week to back overhauling -- and simplifying -- how college students receive financial aid.,1,1
deepseek-ai/deepseek-v3.2,Current_1133,1,1,MIHB,2009,3393,very_hard,S8,S8,8,8,1,1,1.0,1,0.85,The House of Representatives is expected this week to back overhauling -- and simplifying -- how college students receive financial aid... The nonpartisan Congressional Budget Office found that the loan program changes should save the government $86.,0,1
deepseek-ai/deepseek-v3.2,Current_1649,1,0,DMNB,2006,4986,easy,S2,S2,2,3,1,1,1.0,1,0.8,"Much about the potential bond vote remains uncertain, most notably its scope and exact price tag.",0,1
deepseek-ai/deepseek-v3.2,Current_1649,1,0,DMNB,2006,4986,medium,S3,S3,3,5,1,0,0.0,0,0.9,"Much about the potential bond vote remains uncertain, most notably its scope and exact price tag.",0,1
deepseek-ai/deepseek-v3.2,Current_1649,1,0,DMNB,2006,4986,hard,S5,S5,5,5,1,1,1.0,1,0.95,"Much about the potential bond vote remains uncertain, most notably its scope and exact price tag.",0,1
deepseek-ai/deepseek-v3.2,Current_1649,1,0,DMNB,2006,4986,very_hard,S8,S8,8,8,1,0,0.0,0,0.9,What I want this bond to be is a program that ensures the economic viability and stability of the city,0,1
deepseek-ai/deepseek-v3.2,Current_739,1,1,DMNB,2000,4604,easy,S2,S2,2,3,1,0,0.0,0,0.9,The republic's government said it plans to seek dual Yugoslav-Bosnian citizenship for its residents and greater economic ties with Belgrade.,0,1
deepseek-ai/deepseek-v3.2,Current_739,1,1,DMNB,2000,4604,medium,S3,S3,3,5,1,1,1.0,1,0.9,"they say, there is little danger in efforts to establish closer ties between the breakaway republic and Belgrade.The republic's government said it plans to seek dual Yugoslav-Bosnian citizenship for its residents and greater economic ties with Belgra",0,1
deepseek-ai/deepseek-v3.2,Current_739,1,1,DMNB,2000,4604,hard,S5,S5,5,5,1,1,1.0,1,0.8,The republic's government said it plans to seek dual Yugoslav-Bosnian citizenship for its residents and greater economic ties with Belgrade.,0,1
deepseek-ai/deepseek-v3.2,Current_739,1,1,DMNB,2000,4604,very_hard,S8,S8,8,8,1,1,1.0,1,0.85,The republic's government said it plans to seek dual Yugoslav-Bosnian citizenship for its residents and greater economic ties with Belgrade.,0,1
deepseek-ai/deepseek-v3.2,Current_2025,0,0,LAT,1985,21364,easy,S2,S2,2,3,1,0,1.0,1,1.0,"ulcer sufferers often complain of pain that comes on at night or between meals. The nature of the symptoms, however, presents one of the major problems of ulcer treatment.",0,1
deepseek-ai/deepseek-v3.2,Current_2025,0,0,LAT,1985,21364,medium,S3,S3,3,5,1,0,1.0,1,1.0,"For most ulcer sufferers, pain is a first warning... ulcer symptoms are identical to those of many other common and far less serious digestive disorders... a new drug called cimetidine (marketed under the brand name Tagamet) was a major breakthrough ",0,1
deepseek-ai/deepseek-v3.2,Current_2025,0,0,LAT,1985,21364,hard,S4,S4,5,4,1,0,1.0,1,1.0,"Cimetidine marked a major advance in ulcer therapy because, while it has the same goal as earlier ulcer drugs-inhibiting acid production-cimetidine works better in a wider range of people than such preparations as Maalox, which once dominated ulcer t",1,1
deepseek-ai/deepseek-v3.2,Current_2025,0,0,LAT,1985,21364,very_hard,S6,S6,8,6,1,0,1.0,1,0.95,a new drug called cimetidine (marketed under the brand name Tagamet) was a major breakthrough in ulcer treatment when it was introduced in the late 1970s,1,1
deepseek-ai/deepseek-v3.2,Current_1850,1,0,MIHB,2000,18113,easy,S2,S2,2,3,1,1,1.0,1,0.9,the decades-old debate on lifting or keeping the embargo has shifted fundamentally to a search for common ground on policies,1,1
deepseek-ai/deepseek-v3.2,Current_1850,1,0,MIHB,2000,18113,medium,S3,S3,3,5,1,1,1.0,1,0.85,"On Capitol Hill, the decades-old debate on lifting or keeping the embargo has shifted fundamentally to a search for common ground on policies that help the Cuban people while isolating President Fidel Castro's government.",1,1
deepseek-ai/deepseek-v3.2,Current_1850,1,0,MIHB,2000,18113,hard,S5,S5,5,6,1,1,1.0,1,0.95,"Right or wrong, it is people like Hillman who are helping to give the anti-embargo lobby unprecedented strength in the battle to widen existing holes in the sanctions and punch new ones.",1,1
deepseek-ai/deepseek-v3.2,Current_1850,1,0,MIHB,2000,18113,very_hard,S8,S8,8,8,1,1,1.0,1,0.85,"For the first time since the era of President Jimmy Carter, from 1977 to 1981, the White House is strongly encouraging U.S.-Cuba contacts. On Capitol Hill, the decades-old debate on lifting or keeping the embargo has shifted fundamentally to a search",0,1
deepseek-ai/deepseek-v3.2,Current_111,1,1,DMNB,1998,3224,easy,S2,S2,2,3,1,1,1.0,1,0.9,Wall Street's roller coaster ride is causing new worries about the idea of putting Social Security dollars into the stock market.,1,1
deepseek-ai/deepseek-v3.2,Current_111,1,1,DMNB,1998,3224,medium,S3,S3,3,5,1,1,1.0,1,0.9,Wall Street's roller coaster ride is causing new worries about the idea of putting Social Security dollars into the stock market...privatization...Sen. Phil Gramm,0,1
deepseek-ai/deepseek-v3.2,Current_111,1,1,DMNB,1998,3224,hard,S5,S5,5,6,1,1,1.0,1,0.9,Wall Street's roller coaster ride is causing new worries about the idea of putting Social Security dollars into the stock market.,1,1
deepseek-ai/deepseek-v3.2,Current_111,1,1,DMNB,1998,3224,very_hard,S8,S8,8,8,1,1,1.0,1,0.9,Wall Street's roller coaster ride is causing new worries about the idea of putting Social Security dollars into the stock market... legislation that would divert some of the Social Security taxes... into new private retirement accounts,0,1
deepseek-ai/deepseek-v3.2,Current_926,0,0,NYT,2003,1010,easy,S2,S2,2,3,1,0,1.0,1,0.95,"Martha Stewart Living, long a leader among cooking and home decorating magazines, is cutting its rate base for the first time since the magazine began 12 years ago, because of declining readership.",0,1
deepseek-ai/deepseek-v3.2,Current_926,0,0,NYT,2003,1010,medium,S3,S3,3,5,1,0,1.0,1,0.95,"company executives have begun telling advertisers -- in the October issue they included General Motors, L. L. Bean, Campbell Soup and the Tylenol division of Johnson & Johnson -- that the rate base will fall nearly 22 percent, to 1.8 million from 2.3",1,1
deepseek-ai/deepseek-v3.2,Current_926,0,0,NYT,2003,1010,hard,S5,S5,5,6,1,0,1.0,1,0.95,"The rate base will fall nearly 22 percent, to 1.8 million from 2.3 million, as of January. Suzanne Sobel, executive vice president for advertising and marketing... the right move 'for the future of our magazine and the future of our company.'",0,1
deepseek-ai/deepseek-v3.2,Current_926,0,0,NYT,2003,1010,very_hard,S8,S8,8,8,1,0,1.0,1,0.9,"company executives have begun telling advertisers ... the rate base will fall nearly 22 percent, to 1.8 million from 2.3 million, as of January.",0,1
deepseek-ai/deepseek-v3.2,Midcentury_6230,0,0,WSJ,1992,6327,easy,S2,S2,2,3,1,0,1.0,1,0.85,There is no money out there.,1,1
deepseek-ai/deepseek-v3.2,Midcentury_6230,0,0,WSJ,1992,6327,medium,S3,S3,3,5,1,0,1.0,1,0.9,There is no money out there. WSJ: Even if they're a successful business? MS. GOODMAN: They are decreasingly bankable.,0,1
deepseek-ai/deepseek-v3.2,Midcentury_6230,0,0,WSJ,1992,6327,hard,S5,S5,5,6,1,0,1.0,1,0.9,you had all of those wonderful little companies,0,1
deepseek-ai/deepseek-v3.2,Midcentury_6230,0,0,WSJ,1992,6327,very_hard,S8,S8,8,8,1,0,1.0,1,0.9,entrepreneurs figure out that some patents are valuable,1,1
deepseek-ai/deepseek-v3.2,Current_1551,1,1,SFC,2003,4364,easy,S2,S1,2,3,0,0,0.0,0,0.8,"America is teetering on the brink of a recession, which some experts believe could be a long and crippling one, we keep hearing.",0,1
deepseek-ai/deepseek-v3.2,Current_1551,1,1,SFC,2003,4364,medium,S3,S3,3,5,1,0,0.0,0,0.95,But do you make generous donations? What gtod is money without love? What are you living for? It's tough to find time in our cultural juggernaut to pause and consider that question. Can you really afford to share in our prosperity if you can't afford,1,1
deepseek-ai/deepseek-v3.2,Current_1551,1,1,SFC,2003,4364,hard,S5,S5,5,6,1,0,0.0,0,0.85,Please consider whether your yin and yang are in balance. I assume you are economically prosperous. But do you make generous donations? What gtod is money without love? What are you living for? It's tough to find time in our cultural juggernaut to pa,1,1
deepseek-ai/deepseek-v3.2,Current_1551,1,1,SFC,2003,4364,very_hard,S8,S8,8,8,1,0,0.0,0,0.9,"Can you really afford to share in our prosperity if you can't afford to share? Today, right now, you can begin to answer the question.",1,1
deepseek-ai/deepseek-v3.2,Current_1711,0,0,SFC,2003,7339,easy,S2,S2,2,3,1,0,1.0,1,0.95,Consumer confidence hits its lowest level in nearly a decade.,1,1
deepseek-ai/deepseek-v3.2,Current_1711,0,0,SFC,2003,7339,medium,S3,S3,3,5,1,0,1.0,1,0.85,Consumer confidence hits its lowest level in nearly a decade.,1,1
deepseek-ai/deepseek-v3.2,Current_1711,0,0,SFC,2003,7339,hard,S5,S5,5,6,1,0,1.0,1,0.9,"Consumer confidence hits its lowest level in nearly a decade... With war on the horizon and jobs hard to find, Americans are expressing less confidence in the economy than at any time in the past 10 years.",0,1
deepseek-ai/deepseek-v3.2,Current_1711,0,0,SFC,2003,7339,very_hard,S8,S8,8,8,1,0,1.0,1,0.9,"Consumer confidence hits its lowest level in nearly a decade. ... With war on the horizon and jobs hard to find, Americans are expressing less confidence in the economy than at any time in the past 10 years.",0,1
deepseek-ai/deepseek-v3.2,Current_1976,1,0,SFC,2010,5277,easy,S2,S2,2,3,1,1,1.0,1,0.95,"Just when things couldn't be more challenging for California's budget, we are discovering that the shortfall in three major public employee pension funds (CalPERS, CalSTRS and the UC Retirement System) is far worse than expected.",0,1
