llm_name,article_key,gold_epu,disagreement_flag,newspaper,year,content_len,condition,target_section_id,selected_section_id,target_position,n_sections,selected_target_correct,epu_pred,epu_correct,joint_correct,confidence,focus_excerpt,excerpt_in_target,json_valid
google/gemini-2.5-pro,Midcentury_5760,0,0,NYT,1988,17501,hard,S5,S5,5,6,1,0.0,1.0,1,1.0,"the bottom had fallen out of the price of oil, and Texas was going through some hard times.",1,1
google/gemini-2.5-pro,Midcentury_5760,0,0,NYT,1988,17501,very_hard,S8,S8,8,8,1,0.0,1.0,1,1.0,"The other cities of the plains — Amarillo, Lubbock, Midland and Odessa — were North Texas.' The entertainment included the country-rock singer Joe Ely and the isnited States Army's Golden Knights parachute team.",0,1
google/gemini-2.5-pro,Midcentury_7951,0,0,NYT,1994,6309,easy,S2,S2,2,3,1,0.0,1.0,1,1.0,"As Its Editor Goes to The New Yorker, Granta Heads Into an isncertain ... By SARAH LYALLSpecial to The New York Times",1,1
google/gemini-2.5-pro,Midcentury_7951,0,0,NYT,1994,6309,medium,S3,S3,3,5,1,0.0,1.0,1,1.0,"Now that Mr. Buford, a native of California who came to England to pursue a graduate degree in English and never left, is abandoning his creation for the new post of fiction and literary editor at The New York- * er, people who know Granta are ask­in",1,1
google/gemini-2.5-pro,Midcentury_7951,0,0,NYT,1994,6309,hard,S5,S5,5,6,1,0.0,1.0,1,1.0,"Now that Mr. Buford, a native of California who came to England to pursue a graduate degree in English and never left, is abandoning his creation for the new post of fiction and literary editor at The New Yorker, people who know Granta are asking, wh",0,1
google/gemini-2.5-pro,Midcentury_7951,0,0,NYT,1994,6309,very_hard,S8,S8,8,8,1,0.0,1.0,1,1.0,"Now that Mr. Buford, a native of California who came to England to pursue a graduate degree in English and never left, is abandoning his creation for the new post of fiction and literary editor at The New York- * er, people who know Granta are ask­in",1,1
google/gemini-2.5-pro,Current_1341,1,1,MIHB,1993,4596,easy,S2,S2,2,3,1,0.0,0.0,0,1.0,"For those Brazilians, under siege in a crumbling economy, kids as young as 11 who roam the streets in gangs, begging, stealing and sniffing glue are a daily, personal threat.",1,1
google/gemini-2.5-pro,Current_1341,1,1,MIHB,1993,4596,medium,S3,S3,3,5,1,0.0,0.0,0,1.0,"""I believe I survived to be the witness,"" the young man murmured weakly, as he lay under sedation in his hospital bed on Monday.",1,1
google/gemini-2.5-pro,Current_1341,1,1,MIHB,1993,4596,hard,S4,S4,5,4,1,0.0,0.0,0,1.0,"As much as Friday's slaughter shocked a gtod part of this nation, it drew attention to another part that feels that the most extreme measures -- even including killing children -- are justified in fighting rising crime.",1,1
google/gemini-2.5-pro,Current_1341,1,1,MIHB,1993,4596,very_hard,S8,S8,8,8,1,0.0,0.0,0,1.0,"For those Brazilians, under siege in a crumbling economy, kids as young as 11 who roam the streets in gangs, begging, stealing and sniffing glue are a daily, personal threat.",1,1
google/gemini-2.5-pro,Current_104,0,0,MIHB,2007,3530,easy,S2,S2,2,3,1,1.0,0.0,0,1.0,Secretary of State Condoleezza Rice's hopes for launching new Middle East peace negotiations are clouded by concerns about the policies of the Palestinian unity government being formed.,1,1
google/gemini-2.5-pro,Current_104,0,0,MIHB,2007,3530,medium,S3,S3,3,5,1,1.0,0.0,0,1.0,"her hopes of making progress already are being dimmed by uncertainties surrounding the formation of a new Palestinian government. ""I'll be very candid. It is more complicated"" because the government hasn't been formed and its policies aren't known, R",1,1
google/gemini-2.5-pro,Current_104,0,0,MIHB,2007,3530,hard,S5,S5,5,6,1,1.0,0.0,0,1.0,Secretary of State Condoleezza Rice's hopes for launching new Middle East peace negotiations are clouded by concerns about the policies of the Palestinian unity government being formed.,1,1
google/gemini-2.5-pro,Current_104,0,0,MIHB,2007,3530,very_hard,S8,S8,8,8,1,1.0,0.0,0,1.0,"Secretary of State Condoleezza Rice leaves today for the Middle East to launch a long-awaited is.S. peace initiative, but her hopes of making progress already are being dimmed by uncertainties surrounding the formation of a new Palestinian government",1,1
google/gemini-2.5-pro,Current_199,1,1,SFC,2009,3897,easy,S2,S2,2,3,1,0.0,0.0,0,1.0,"Over the last couple of weeks, uncertainty has been building in how earnings will play out over the next four weeks,",1,1
google/gemini-2.5-pro,Current_199,1,1,SFC,2009,3897,medium,S3,S3,3,5,1,0.0,0.0,0,1.0,"Over the last couple of weeks, uncertainty has been building in how earnings will play out over the next four weeks,",1,1
google/gemini-2.5-pro,Current_199,1,1,SFC,2009,3897,hard,S5,S5,5,6,1,0.0,0.0,0,1.0,"With the second quarter wrapping up Tuesday and earnings reports ltoming next month, there appears to be little coming up in this holiday-shortened week that could exert a strong pull on the market one way or another.",1,1
google/gemini-2.5-pro,Current_199,1,1,SFC,2009,3897,very_hard,S8,S8,8,8,1,0.0,0.0,0,1.0,"""Over the last couple of weeks, uncertainty has been building in how earnings will play out over the next four weeks,"" said David Goerz, chief investment officer at San Francisco's HighMark Capital Management.",1,1
google/gemini-2.5-pro,Current_615,1,1,LAT,2002,8171,easy,S2,S2,2,3,1,0.0,0.0,0,1.0,"Amid layoffs brought on by the national economic slump, many retailers this season say they are blessed with the richest applicant ptol in years as skilled, experienced white-collar workers consider limited seasonal work and sometimes vie fiercely fo",1,1
google/gemini-2.5-pro,Current_615,1,1,LAT,2002,8171,medium,S3,S3,3,5,1,0.0,0.0,0,1.0,"Last year, retailers added just 466,000 workers after the terrorist attacks lowered their holiday sales expectations, and this year the federation expects hiring to be up slightly to as many as 500,000.",1,1
google/gemini-2.5-pro,Current_615,1,1,LAT,2002,8171,hard,S5,S5,5,6,1,0.0,0.0,0,1.0,"Amid layoffs brought on by the national economic slump, many retailers this season say they are blessed with the richest applicant ptol in years as skilled, experienced white-collar workers consider limited seasonal work and sometimes vie fiercely fo",1,1
google/gemini-2.5-pro,Current_615,1,1,LAT,2002,8171,very_hard,S8,S8,8,8,1,0.0,0.0,0,1.0,"Amid layoffs brought on by the national economic slump, many retailers this season say they are blessed with the richest applicant ptol in years as skilled, experienced white-collar workers consider limited seasonal work and sometimes vie fiercely fo",1,1
google/gemini-2.5-pro,Current_58,1,1,SFC,2009,4912,easy,S2,S2,2,3,1,1.0,1.0,1,1.0,"More TARP money for community banks isn't the answer. After seeing the public outrage at banks that ttok the bailout funds the first time, only desperate banks would participate in such a program.",1,1
google/gemini-2.5-pro,Current_58,1,1,SFC,2009,4912,medium,S3,S3,3,5,1,1.0,1.0,1,1.0,Bankers who attended said he seemed to be listening - something that's difficult to achieve in the polarized Washington environment.,1,1
google/gemini-2.5-pro,Current_58,1,1,SFC,2009,4912,hard,S5,S5,5,6,1,1.0,1.0,1,1.0,"The more that Washington and the media indiscriminately bash all bankers, the more difficult it becomes to restore trust.",1,1
google/gemini-2.5-pro,Current_58,1,1,SFC,2009,4912,very_hard,S8,S8,8,8,1,1.0,1.0,1,1.0,President Obama seems to have had the same inspiration. He sat down with representatives of the community banking industry on Dec. 22 to discuss their role in recovery.,1,1
google/gemini-2.5-pro,Current_237,1,1,LAT,1998,7134,easy,S2,S2,2,3,1,0.0,0.0,0,1.0,"The stock market marched ahead on Friday, closing out another big week on an up note--and again ignoring rising Treasury bond yields.",1,1
google/gemini-2.5-pro,Current_237,1,1,LAT,1998,7134,medium,S3,S3,3,5,1,0.0,0.0,0,1.0,"The stock market marched ahead on Friday, closing out another big week on an up note--and again ignoring rising Treasury bond yields.",1,1
google/gemini-2.5-pro,Current_237,1,1,LAT,1998,7134,hard,S5,S5,5,6,1,0.0,0.0,0,1.0,"The stock market marched ahead on Friday, closing out another big week on an up note--and again ignoring rising Treasury bond yields.",1,1
google/gemini-2.5-pro,Current_237,1,1,LAT,1998,7134,very_hard,S8,S8,8,8,1,0.0,0.0,0,1.0,"The stock market marched ahead on Friday, closing out another big week on an up note--and again ignoring rising Treasury bond yields.",1,1
google/gemini-2.5-pro,Current_1474,1,0,DMNB,2003,6384,easy,S2,S2,2,3,1,1.0,1.0,1,1.0,"The editorial boards of The Dallas Morning News and the Fort Worth Star-Telegram have invited 1,600 of North Texas' leaders - elected and appointed - to attend a summit in Irving tomorrow and to sign a pledge to develop by this time next year a plan ",1,1
google/gemini-2.5-pro,Current_1474,1,0,DMNB,2003,6384,medium,S3,S3,3,5,1,1.0,1.0,1,1.0,"The editorial boards of The Dallas Morning News and the Fort Worth Star-Telegram have invited 1,600 of North Texas' leaders - elected and appointed - to attend a summit in Irving tomorrow and to sign a pledge to develop by this time next year a plan ",1,1
google/gemini-2.5-pro,Current_1474,1,0,DMNB,2003,6384,hard,S5,S2,5,6,0,1.0,1.0,0,0.9,"They challenge representatives of the region's cities, counties and transit agencies to agree that:*North Texas' highways are unacceptably congested... and its attractiveness to potential investors at risk.",0,1
google/gemini-2.5-pro,Current_1474,1,0,DMNB,2003,6384,very_hard,S8,S1,8,8,0,1.0,1.0,0,0.9,"They challenge representatives of the region's cities, counties and transit agencies to agree that... North Texas' highways are unacceptably congested... and its attractiveness to potential investors at risk.",0,1
google/gemini-2.5-pro,Current_1367,1,1,NYT,2002,1176,easy,S2,S2,2,3,1,1.0,1.0,1,1.0,"the president of the European Central Bank, Wim Duisenberg, said today, and he indicated that the bank would not rule out a further cut in interest rates next year to bolster growth.",1,1
google/gemini-2.5-pro,Current_1367,1,1,NYT,2002,1176,medium,S3,S3,3,5,1,1.0,1.0,1,1.0,he indicated that the bank would not rule out a further cut in interest rates next year to bolster growth.,1,1
google/gemini-2.5-pro,Current_1367,1,1,NYT,2002,1176,hard,S5,S5,5,6,1,1.0,1.0,1,1.0,he indicated that the bank would not rule out a further cut in interest rates next year to bolster growth.,1,1
google/gemini-2.5-pro,Current_1367,1,1,NYT,2002,1176,very_hard,S8,S8,8,8,1,1.0,1.0,1,1.0,"Mr. Duisenberg said the central bank remained open to a further easing in rates, after a decision on Dec. 5 to lower them by half a percentage point.",1,1
google/gemini-2.5-pro,Midcentury_1175,0,0,NYT,1987,7504,easy,S2,S2,2,3,1,1.0,0.0,0,1.0,NEW JERSEY is considering strategies to provide cogenerators and small power producers greater stability in prices and predictability of payments when they contract to sell electricity to utility companies.,0,1
google/gemini-2.5-pro,Midcentury_1175,0,0,NYT,1987,7504,medium,S3,S3,3,5,1,1.0,0.0,0,1.0,NEW JERSEY is considering strategies to provide cogenerators and small power producers greater stability in prices and predictability of payments when they contract to sell electricity to utility companies.,0,1
google/gemini-2.5-pro,Midcentury_1175,0,0,NYT,1987,7504,hard,S4,S4,5,4,1,1.0,0.0,0,1.0,NEW JERSEY is considering strategies to provide cogenerators and small power producers greater stability in prices and predictability of payments when they contract to sell electricity to utility companies.,0,1
google/gemini-2.5-pro,Midcentury_1175,0,0,NYT,1987,7504,very_hard,S8,S8,8,8,1,1.0,0.0,0,1.0,"The board's president, Barbara A. Cur­ran, said that the three-member agency would consider pub­lic comments on the report before approving changes in the state's price and contract policies for cogenerated power.",1,1
google/gemini-2.5-pro,Current_1265,1,1,MIHB,1988,9170,easy,S2,S2,2,3,1,1.0,1.0,1,1.0,"Analysts blame last October's ""Bltody Monday,"" which caused many a heart to skip a beat, confusing new tax laws, and the uncertainty of a presidential election year.",1,1
google/gemini-2.5-pro,Current_1265,1,1,MIHB,1988,9170,medium,S3,S3,3,5,1,1.0,1.0,1,1.0,"Analysts blame last October's ""Bltody Monday,"" which caused many a heart to skip a beat, confusing new tax laws, and the uncertainty of a presidential election year.",1,1
google/gemini-2.5-pro,Current_1265,1,1,MIHB,1988,9170,hard,S5,S5,5,6,1,1.0,1.0,1,1.0,"Analysts blame last October's ""Bltody Monday,"" which caused many a heart to skip a beat, confusing new tax laws, and the uncertainty of a presidential election year.",1,1
google/gemini-2.5-pro,Current_1265,1,1,MIHB,1988,9170,very_hard,S8,S8,8,8,1,1.0,1.0,1,1.0,"Analysts blame last October's 'Bltody Monday,' which caused many a heart to skip a beat, confusing new tax laws, and the uncertainty of a presidential election year.",0,1
google/gemini-2.5-pro,Midcentury_2443,1,0,WSJ,1993,4619,easy,S2,S2,2,3,1,1.0,1.0,1,1.0,"""The economic problem is serious because of the linkage to the political problem,"" says a Western diplomat, who, like a number of political analysts, contends that the Khmer Rouge wants to fan popular resentment against the Hun Sen regime and the is.",0,1
google/gemini-2.5-pro,Midcentury_2443,1,0,WSJ,1993,4619,medium,S3,S3,3,5,1,1.0,1.0,1,1.0,"The economic problem is serious because of the linkage to the political problem,"" says a Western diplomat, who, like a number of political analysts, contends that the Khmer Rouge wants to fan popular resentment against the Hun Sen regime and the is.N",0,1
google/gemini-2.5-pro,Midcentury_2443,1,0,WSJ,1993,4619,hard,S5,S5,5,6,1,1.0,1.0,1,1.0,The financial crunch stems from Cambodia's shift from a planned economy to a free-market system and from the abrupt end of Soviet-bloc aid in 1990.,0,1
google/gemini-2.5-pro,Midcentury_2443,1,0,WSJ,1993,4619,very_hard,S8,S8,8,8,1,1.0,1.0,1,1.0,"""The economic problem is serious because of the linkage to the political problem,"" says a Western diplomat, who, like a number of political analysts, contends that the Khmer Rouge wants to fan popular resentment against the Hun Sen regime and the is.",0,1
google/gemini-2.5-pro,Current_1866,0,0,NYT,2005,5965,easy,S2,S2,2,3,1,1.0,0.0,0,0.9,"The flare-up is the latest between Mr. Codey and the Xanadu developers. Since taking office last November, Mr. Codey has been pressing for a revitalized sports complex in the Meadowlands.",1,1
google/gemini-2.5-pro,Current_1866,0,0,NYT,2005,5965,medium,S3,S3,3,5,1,1.0,0.0,0,1.0,"Administration officials plan to meet today with the Xanadu developers, the Mills Corporation of Virginia and Mack-Cali Realty Corporation, to demand a schedule for work on the ballpark.",1,1
google/gemini-2.5-pro,Current_1866,0,0,NYT,2005,5965,hard,S5,S5,5,5,1,1.0,0.0,0,0.9,"The flare-up is the latest between Mr. Codey and the Xanadu developers. Since taking office last November, Mr. Codey has been pressing for a revitalized sports complex in the Meadowlands.",1,1
google/gemini-2.5-pro,Current_1866,0,0,NYT,2005,5965,very_hard,S8,S8,8,8,1,1.0,0.0,0,0.9,"Administration officials plan to meet today with the Xanadu developers, the Mills Corporation of Virginia and Mack-Cali Realty Corporation, to demand a schedule for work on the ballpark.",1,1
google/gemini-2.5-pro,Current_459,0,0,SFC,2000,6469,easy,S2,S2,2,3,1,0.0,1.0,1,1.0,"For a growing percentage of our elderly, the changing economic structure of this area is leaving them behind, trapped by a rising cost of living that could not have been anticipated and cannot be controlled.",1,1
google/gemini-2.5-pro,Current_459,0,0,SFC,2000,6469,medium,S3,S3,3,5,1,0.0,1.0,1,1.0,"For a growing percentage of our elderly, the changing economic structure of this area is leaving them behind, trapped by a rising cost of living that could not have been anticipated and cannot be controlled.",1,1
google/gemini-2.5-pro,Current_459,0,0,SFC,2000,6469,hard,S5,S5,5,6,1,0.0,1.0,1,1.0,the economic btom -- and the accompanying rise in rents and housing prices -- is causing a wave of worry among those who thought they had prepared financially for their retirement years.,1,1
google/gemini-2.5-pro,Current_459,0,0,SFC,2000,6469,very_hard,S8,S8,8,8,1,0.0,1.0,1,1.0,"Just ask around at Avenidas, the senior center in Palo Alto with an active client list of more than 6,000... There, it was hardly news that the economic btom -- and the accompanying rise in rents and housing prices -- is causing a wave of worry among",0,1
google/gemini-2.5-pro,Current_1009,1,1,DMNB,2002,2417,easy,S2,S2,2,3,1,0.0,0.0,0,1.0,"The rapidly changing technology associated with HVAC equipment. Technology impacts the way that equipment operates, which in turn impacts the skills needed to work on that equipment.",1,1
google/gemini-2.5-pro,Current_1009,1,1,DMNB,2002,2417,medium,S3,S3,3,5,1,0.0,0.0,0,1.0,"Technology impacts the way that equipment operates, which in turn impacts the skills needed to work on that equipment. Technology has also enabled the owners or users of HVAC equipment to expect more in terms of performance, both from their equipment",1,1
google/gemini-2.5-pro,Current_1009,1,1,DMNB,2002,2417,hard,S4,S4,5,4,1,0.0,0.0,0,1.0,"The rapidly changing technology associated with HVAC equipment. Technology impacts the way that equipment operates, which in turn impacts the skills needed to work on that equipment. Technology has also enabled the owners or users of HVAC equipment t",1,1
google/gemini-2.5-pro,Current_1009,1,1,DMNB,2002,2417,very_hard,S6,S6,8,6,1,0.0,0.0,0,1.0,All of this requires that I constantly enhance my skills and abilities through training to keep pace with the technology curve in the HVAC industry.,1,1
google/gemini-2.5-pro,Current_994,1,1,NYT,2008,7699,easy,S2,S2,2,3,1,0.0,0.0,0,1.0,The Alaska Native corporations have had Senator Ted Stevens to thank nearly every step of the way.,1,1
google/gemini-2.5-pro,Current_994,1,1,NYT,2008,7699,medium,S3,S3,3,5,1,1.0,1.0,1,1.0,"in the wake of questions that some of the corporations were misusing the contracting program, he successfully pushed Congress to remove a provision from the 2009 Defense Authorization Act that would have limited their access.",1,1
google/gemini-2.5-pro,Current_994,1,1,NYT,2008,7699,hard,S5,S5,5,6,1,1.0,1.0,1,1.0,"And just a month ago, in the wake of questions that some of the corporations were misusing the contracting program, he successfully pushed Congress to remove a provision from the 2009 Defense Authorization Act that would have limited their access.",1,1
google/gemini-2.5-pro,Current_994,1,1,NYT,2008,7699,very_hard,S8,S8,8,8,1,1.0,1.0,1,1.0,"in the wake of questions that some of the corporations were misusing the contracting program, he successfully pushed Congress to remove a provision from the 2009 Defense Authorization Act that would have limited their access.",1,1
google/gemini-2.5-pro,Midcentury_3045,0,0,NYT,1991,7199,easy,S2,S2,2,3,1,0.0,1.0,1,1.0,"The nation's manufacturers say that while production has risen in re­cent weeks for many products, the pickup is so modest and uncertain that hiring new workers — an essen­tial step if the nation is to shake off the recession — might be delayed in­de",1,1
google/gemini-2.5-pro,Midcentury_3045,0,0,NYT,1991,7199,medium,S3,S3,3,5,1,0.0,1.0,1,1.0,"The nation's manufacturers say that while production has risen in re­cent weeks for many products, the pickup is so modest and uncertain that hiring new workers — an essen­tial step if the nation is to shake off the recession — might be delayed in­de",1,1
google/gemini-2.5-pro,Midcentury_3045,0,0,NYT,1991,7199,hard,S5,S5,5,6,1,0.0,1.0,1,1.0,"The nation's manufacturers say that while production has risen in re­cent weeks for many products, the pickup is so modest and uncertain that hiring new workers — an essen­tial step if the nation is to shake off the recession — might be delayed in­de",1,1
google/gemini-2.5-pro,Midcentury_3045,0,0,NYT,1991,7199,very_hard,S8,S8,8,8,1,0.0,1.0,1,1.0,"But the ex­ecutives held back from making that pronouncement. Instead, they greeted the improve­ment with skepticism and with doubt that it would last.",1,1
google/gemini-2.5-pro,Current_406,0,0,LAT,2000,11368,easy,S2,S2,2,3,1,1.0,0.0,0,1.0,And Malaysia's Mohamad Mahathir has perhaps only temporarily backed away from his conviction that tightly regulated capital markets are better than less-regulated ones.,1,1
google/gemini-2.5-pro,Current_406,0,0,LAT,2000,11368,medium,S3,S3,3,5,1,1.0,0.0,0,1.0,And Malaysia's Mohamad Mahathir has perhaps only temporarily backed away from his conviction that tightly regulated capital markets are better than less-regulated ones.,1,1
google/gemini-2.5-pro,Current_406,0,0,LAT,2000,11368,hard,S4,S4,5,4,1,1.0,0.0,0,1.0,And Malaysia's Mohamad Mahathir has perhaps only temporarily backed away from his conviction that tightly regulated capital markets are better than less-regulated ones.,1,1
google/gemini-2.5-pro,Current_406,0,0,LAT,2000,11368,very_hard,S8,S8,8,8,1,1.0,0.0,0,1.0,Malaysia's Mohamad Mahathir has perhaps only temporarily backed away from his conviction that tightly regulated capital markets are better than less-regulated ones.,1,1
google/gemini-2.5-pro,Midcentury_7923,1,0,WPO,1993,6246,easy,S2,S2,2,3,1,1.0,1.0,1,1.0,"I have been watching congressional debates for several decades, and none has been so removed from the underlying facts as the NAFTA debate.",1,1
google/gemini-2.5-pro,Midcentury_7923,1,0,WPO,1993,6246,medium,S3,S3,3,5,1,1.0,1.0,1,1.0,"I have been watching congressional debates for several decades, and none has been so removed from the underlying facts as the NAFTA debate. It is less about the agreement with Mexico than all the things NAFTA now symbolizes.",1,1
google/gemini-2.5-pro,Midcentury_7923,1,0,WPO,1993,6246,hard,S5,S5,5,6,1,1.0,1.0,1,1.0,"I have been watching congressional debates for several decades, and none has been so removed from the underlying facts as the NAFTA debate.",1,1
google/gemini-2.5-pro,Midcentury_7923,1,0,WPO,1993,6246,very_hard,S8,S8,8,8,1,1.0,1.0,1,1.0,"I have been watching congressional debates for several decades, and none has been so removed from the underlying facts as the NAFTA debate.",1,1
google/gemini-2.5-pro,Current_1155,0,1,MIHB,1993,6625,easy,S2,S2,2,3,1,1.0,0.0,0,1.0,"The Chamorro government has succeeded in curbing inflation, which was running at an annual rate of 13,000 percent when she ttok office. The annual inflation of 1993 is expected to hover around 19 percent, up from 4 percent last year because of a shar",1,1
google/gemini-2.5-pro,Current_1155,0,1,MIHB,1993,6625,medium,S3,S3,3,5,1,1.0,0.0,0,1.0,"The Chamorro government has succeeded in curbing inflation, which was running at an annual rate of 13,000 percent when she ttok office. The annual inflation of 1993 is expected to hover around 19 percent, up from 4 percent last year because of a shar",1,1
google/gemini-2.5-pro,Current_1155,0,1,MIHB,1993,6625,hard,S5,S5,5,5,1,1.0,0.0,0,1.0,"About 3 1/2 years after a newly elected Violeta Chamorro swept into office promising peace and prosperity, Nicaraguans are still waiting. Instead of prosperity, unemployment is hitting record levels. The Chamorro government has succeeded in curbing i",0,1
google/gemini-2.5-pro,Current_1155,0,1,MIHB,1993,6625,very_hard,S8,S8,8,8,1,1.0,0.0,0,1.0,"About 3 1/2 years after a newly elected Violeta Chamorro swept into office promising peace and prosperity, Nicaraguans are still waiting.",1,1
google/gemini-2.5-pro,Current_1533,1,0,LAT,2009,8763,easy,S2,S2,2,3,1,1.0,1.0,1,1.0,congressional Republicans opened a sharp new line of attack on a $825-billion economic stimulus bill drafted by House Democrats.,1,1
google/gemini-2.5-pro,Current_1533,1,0,LAT,2009,8763,medium,S3,S3,3,5,1,1.0,1.0,1,1.0,congressional Republicans opened a sharp new line of attack on a $825-billion economic stimulus bill drafted by House Democrats.,1,1
google/gemini-2.5-pro,Current_1533,1,0,LAT,2009,8763,hard,S5,S5,5,6,1,1.0,1.0,1,1.0,congressional Republicans opened a sharp new line of attack on a $825-billion economic stimulus bill drafted by House Democrats.,1,1
google/gemini-2.5-pro,Current_1533,1,0,LAT,2009,8763,very_hard,S8,S8,8,8,1,1.0,1.0,1,1.0,congressional Republicans opened a sharp new line of attack on a $825-billion economic stimulus bill drafted by House Democrats.,1,1
google/gemini-2.5-pro,Current_677,1,1,LAT,1997,9703,easy,S2,S2,2,3,1,0.0,0.0,0,1.0,"An old-line industrial city known primarily for manufacturing machine ttols and fasteners, Rockford in much of the 1970s and '80s was a Rust Belt town that the economy seemed to have left behind.",1,1
google/gemini-2.5-pro,Current_677,1,1,LAT,1997,9703,medium,S3,S3,3,5,1,0.0,0.0,0,1.0,"An old-line industrial city known primarily for manufacturing machine ttols and fasteners, Rockford in much of the 1970s and '80s was a Rust Belt town that the economy seemed to have left behind.",1,1
google/gemini-2.5-pro,Current_677,1,1,LAT,1997,9703,hard,S5,S5,5,5,1,0.0,0.0,0,1.0,"An old-line industrial city known primarily for manufacturing machine ttols and fasteners, Rockford in much of the 1970s and '80s was a Rust Belt town that the economy seemed to have left behind.",1,1
google/gemini-2.5-pro,Current_677,1,1,LAT,1997,9703,very_hard,S8,S8,8,8,1,0.0,0.0,0,1.0,"An old-line industrial city known primarily for manufacturing machine ttols and fasteners, Rockford in much of the 1970s and '80s was a Rust Belt town that the economy seemed to have left behind.",1,1
google/gemini-2.5-pro,Midcentury_6900,0,0,NYT,1994,4375,easy,S2,S2,2,3,1,0.0,1.0,1,0.9,Stocks ended mostly lower in quiet trading yesterday as gtod news on the economy prompted inflaison fears and pushed interest rates higher.,1,1
google/gemini-2.5-pro,Midcentury_6900,0,0,NYT,1994,4375,medium,S3,S3,3,5,1,0.0,1.0,1,1.0,Stocks ended mostly lower in quiet trading yesterday as gtod news on the economy prompted inflaison fears and pushed interest rates higher.,1,1
google/gemini-2.5-pro,Midcentury_6900,0,0,NYT,1994,4375,hard,S5,S5,5,6,1,0.0,1.0,1,0.9,"Early in the day, two strong reports on the economy depressed bond prices and pushed up interest rates. Bond investors dislike word of strong growth because it brings the threat of inflation",1,1
google/gemini-2.5-pro,Midcentury_6900,0,0,NYT,1994,4375,very_hard,S8,S8,8,8,1,0.0,1.0,1,0.9,Stocks ended mostly lower in quiet trading yesterday as gtod news on the economy prompted inflaison fears and pushed interest rates higher.,1,1
google/gemini-2.5-pro,Current_1212,1,1,MIHB,2008,5646,easy,S2,S2,2,3,1,1.0,1.0,1,1.0,McCain ... likes the idea of making President Bush's tax cuts permanent ... Obama ... wants to cut taxes for the middle and ptorer classes while raising them on the wealthy.,0,1
google/gemini-2.5-pro,Current_1212,1,1,MIHB,2008,5646,medium,S3,S3,3,5,1,1.0,1.0,1,1.0,He likes the idea of making President Bush's tax cuts permanent... Obama... wants to cut taxes for the middle and ptorer classes while raising them on the wealthy.,0,1
google/gemini-2.5-pro,Current_1212,1,1,MIHB,2008,5646,hard,S5,S5,5,6,1,1.0,1.0,1,1.0,He likes the idea of making President Bush's tax cuts permanent... Obama... wants to cut taxes for the middle and ptorer classes while raising them on the wealthy.,0,1
google/gemini-2.5-pro,Current_1212,1,1,MIHB,2008,5646,very_hard,S8,S8,8,8,1,1.0,1.0,1,1.0,He likes the idea of making President Bush's tax cuts permanent... [Obama] wants to cut taxes for the middle and ptorer classes while raising them on the wealthy.,0,1
google/gemini-2.5-pro,Current_363,0,1,LAT,2008,10862,easy,S2,S2,2,3,1,0.0,1.0,1,1.0,"At some point during Fashion Week, I realized that if I saw one more conservative pencil skirt, wallpaper floral coat or frazzled beehive hairdo, my head was going to explode.",1,1
google/gemini-2.5-pro,Current_363,0,1,LAT,2008,10862,medium,S3,S3,3,5,1,0.0,1.0,1,1.0,Neither ProQuest nor its licensors make any representations or warranties with respect to the translations.,1,1
google/gemini-2.5-pro,Current_363,0,1,LAT,2008,10862,hard,S5,S1,5,6,0,0.0,1.0,0,1.0,"You have requested ""on-the-fly"" machine translation of selected content from our databases. This functionality is provided solely for your convenience and is in no way intended to replace human translation. Show full disclaimer Neither ProQuest nor i",1,1
google/gemini-2.5-pro,Current_363,0,1,LAT,2008,10862,very_hard,S8,S8,8,8,1,0.0,1.0,1,1.0,"At some point during Fashion Week, I realized that if I saw one more conservative pencil skirt, wallpaper floral coat or frazzled beehive hairdo, my head was going to explode.",1,1
google/gemini-2.5-pro,Current_1971,0,0,SFC,2007,8596,easy,S2,S2,2,3,1,0.0,1.0,1,1.0,"America is teetering on the brink of a recession, which some experts believe could be a long and crippling one, we keep hearing.",1,1
google/gemini-2.5-pro,Current_1971,0,0,SFC,2007,8596,medium,S3,S3,3,5,1,0.0,1.0,1,1.0,"America is teetering on the brink of a recession, which some experts believe could be a long and crippling one, we keep hearing.",1,1
google/gemini-2.5-pro,Current_1971,0,0,SFC,2007,8596,hard,S4,S4,5,4,1,0.0,1.0,1,1.0,"America is teetering on the brink of a recession, which some experts believe could be a long and crippling one, we keep hearing.",1,1
google/gemini-2.5-pro,Current_1971,0,0,SFC,2007,8596,very_hard,S8,S8,8,8,1,0.0,1.0,1,1.0,"America is teetering on the brink of a recession, which some experts believe could be a long and crippling one, we keep hearing. But you'd never know it from the relentless, endlessly variable and apparently welcome pleas to spend ourselves deeper an",1,1
google/gemini-2.5-pro,Midcentury_6310,1,0,NYT,1996,11476,easy,S2,S2,2,3,1,1.0,1.0,1,1.0,"Although Congress and the White House have agreed to reopen the Federal Government temporarily, uncertainty over the budget impasse remains.",1,1
google/gemini-2.5-pro,Midcentury_6310,1,0,NYT,1996,11476,medium,S3,S3,3,5,1,1.0,1.0,1,1.0,"Although Congress and the White House have agreed to reopen the Federal Government temporarily, uncertainty over the budget impasse remains.",1,1
