llm_name,article_key,gold_epu,gold_who,gold_actions,gold_effects,gold_mention_foreign,gold_mainly_foreign,disagreement_flag,newspaper,year,content_len,condition,epu_pred,epu_correct,confidence,focus_excerpt,excerpt_in_target,json_valid,aux_mean,task_completion_count,who_pred,who_correct,who_present,actions_pred,actions_correct,actions_present,effects_pred,effects_correct,effects_present,mention_foreign_pred,mention_foreign_correct,mention_foreign_present,mainly_foreign_pred,mainly_foreign_correct,mainly_foreign_present
anthropic/claude-sonnet-4-6@default,Current_1857,1,0,1,0,0,0,0,NYT,1988,1230,multi_focus_epu_last,1.0,1.0,0.9,"his executive budget for the 1989 fiscal year, to be proposed May 9, would contain no money to restore $221 million in already announced service cuts",1,1,0.6,5,1.0,0.0,1,1.0,1.0,1,1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_616,1,0,0,1,1,1,1,NYT,1990,892,single_focus,0.0,0.0,0.7,Reunification spurs uncertainty in East German industry,1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_616,1,0,0,1,1,1,1,NYT,1990,892,multi_focus_epu_first,1.0,1.0,0.6,Reunification spurs uncertainty in East German industry,1,1,1.0,5,0.0,1.0,1,0.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_616,1,0,0,1,1,1,1,NYT,1990,892,multi_focus_epu_last,1.0,1.0,0.6,Reunification spurs uncertainty in East German industry,1,1,0.8,5,0.0,1.0,1,1.0,0.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1
anthropic/claude-sonnet-4-6@default,Midcentury_7569,1,0,1,1,0,0,0,NYT,1993,5832,single_focus,1.0,1.0,0.82,uncertainty over the fate of the Administration's budget and health plans is widely cited as a source of restraint.,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Midcentury_7569,1,0,1,1,0,0,0,NYT,1993,5832,multi_focus_epu_first,1.0,1.0,0.82,uncertainty over the fate of the Administration's budget and health plans is widely cited as a source of restraint.,0,1,0.8,5,0.0,1.0,1,0.0,0.0,1,1.0,1.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Midcentury_7569,1,0,1,1,0,0,0,NYT,1993,5832,multi_focus_epu_last,1.0,1.0,0.82,uncertainty over the fate of the Administration's budget and health plans is widely cited as a source of restraint.,0,1,0.6,5,-1.0,0.0,1,-1.0,0.0,1,1.0,1.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_34,1,0,0,1,1,1,1,MIHB,1995,7412,single_focus,0.0,0.0,0.6,China has promised Hong Kong it can keep its free and capitalist ways for 50 years.,1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_34,1,0,0,1,1,1,1,MIHB,1995,7412,multi_focus_epu_first,0.0,0.0,0.72,"It is an undertaking unprecedented in history -- a vast social, political and corporate merger of a capitalist titan and a Communist superpower.",1,1,0.8,5,0.0,1.0,1,0.0,1.0,1,0.0,0.0,1,1.0,1.0,1,1.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_34,1,0,0,1,1,1,1,MIHB,1995,7412,multi_focus_epu_last,0.0,0.0,0.72,"It is an undertaking unprecedented in history -- a vast social, political and corporate merger of a capitalist titan and a Communist superpower.",1,1,0.6,5,0.0,1.0,1,0.0,1.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1
anthropic/claude-sonnet-4-6@default,Current_582,0,0,0,0,0,0,0,SFC,2004,9694,single_focus,0.0,1.0,0.75,"voters consider the issues: jobs, terrorism, war, education, immigration and health care",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_582,0,0,0,0,0,0,0,SFC,2004,9694,multi_focus_epu_first,0.0,1.0,0.82,"People are very nervous about, first of all, about terrorism and security issues on a global level. These are very scary times.",0,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_582,0,0,0,0,0,0,0,SFC,2004,9694,multi_focus_epu_last,0.0,1.0,0.72,"People are very nervous about, first of all, about terrorism and security issues on a global level. These are very scary times.",0,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1,0,1,1,0,1,1,1,SFC,2002,10133,single_focus,0.0,1.0,0.85,"despite -- or maybe in the minds of rich buyers, because of -- widespread economic uncertainty",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_1,0,1,1,0,1,1,1,SFC,2002,10133,multi_focus_epu_first,0.0,1.0,0.85,"despite -- or maybe in the minds of rich buyers, because of -- widespread economic uncertainty",1,1,0.0,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,0.0,1,0.0,0.0,1
anthropic/claude-sonnet-4-6@default,Current_1,0,1,1,0,1,1,1,SFC,2002,10133,multi_focus_epu_last,0.0,1.0,0.85,"Even Weisel says he's amazed at prices things have brought at the high end of recent art auctions, despite -- or maybe in the minds of rich buyers, because of -- widespread economic uncertainty.",1,1,0.0,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,0.0,1,0.0,0.0,1
anthropic/claude-sonnet-4-6@default,Current_1854,0,0,0,0,0,0,0,SFC,2006,6218,single_focus,0.0,1.0,0.85,tens of thousands of people -- and their families -- are about to be cast adrift at a time of economic uncertainty,1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_1854,0,0,0,0,0,0,0,SFC,2006,6218,multi_focus_epu_first,0.0,1.0,0.85,tens of thousands of people -- and their families -- are about to be cast adrift at a time of economic uncertainty,1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1854,0,0,0,0,0,0,0,SFC,2006,6218,multi_focus_epu_last,0.0,1.0,0.85,"The restructuring announced by Ford, which follows similar moves by General Motors, demonstrates among other things that autoworkers are expendable, and that tens of thousands of people -- and their families -- are about to be cast adrift at a time o",1,1,1.0,5,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1823,1,0,1,0,0,0,0,DMNB,2001,3739,single_focus,1.0,1.0,0.85,The Fed has lowered interest rates twice this year and many market experts were counting on a third cut next month. Thursday's economic report raised concerns that might not happen since such cuts are usually predicated on the assumption growth is sl,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_1823,1,0,1,0,0,0,0,DMNB,2001,3739,multi_focus_epu_first,1.0,1.0,0.85,The Fed has lowered interest rates twice this year and many market experts were counting on a third cut next month. Thursday's economic report raised concerns that might not happen since such cuts are usually predicated on the assumption growth is sl,0,1,0.8,5,0.0,1.0,1,1.0,1.0,1,1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1823,1,0,1,0,0,0,0,DMNB,2001,3739,multi_focus_epu_last,1.0,1.0,0.92,The Fed has lowered interest rates twice this year and many market experts were counting on a third cut next month. Thursday's economic report raised concerns that might not happen since such cuts are usually predicated on the assumption growth is sl,0,1,0.6,5,1.0,0.0,1,1.0,1.0,1,1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1233,0,0,0,0,0,0,0,MIHB,2002,3774,single_focus,0.0,1.0,0.95,"The economic downturn, which has hurt many local and national arts organizations, hit newly ambitious groups such as Maximum especially hard.",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_1233,0,0,0,0,0,0,0,MIHB,2002,3774,multi_focus_epu_first,0.0,1.0,0.95,"The economic downturn, which has hurt many local and national arts organizations, hit newly ambitious groups such as Maximum especially hard.",1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1233,0,0,0,0,0,0,0,MIHB,2002,3774,multi_focus_epu_last,0.0,1.0,0.95,"The economic downturn, which has hurt many local and national arts organizations, hit newly ambitious groups such as Maximum especially hard.",1,1,0.2,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,0.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_306,1,0,1,0,1,1,1,MIHB,1989,6112,single_focus,1.0,1.0,0.92,"uncertainty is causing turbulence in the exchange rate, and is generally making people nervous... Nobody has a great deal of confidence, and many people are waiting to see whether the government falls on its face.",0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_306,1,0,1,0,1,1,1,MIHB,1989,6112,multi_focus_epu_first,1.0,1.0,0.82,"Uncertainty is causing turbulence in the exchange rate, and is generally making people nervous. Nobody has a great deal of confidence, and many people are waiting to see whether the government falls on its face.",0,1,0.4,5,0.0,1.0,1,1.0,1.0,1,1.0,0.0,1,0.0,0.0,1,0.0,0.0,1
anthropic/claude-sonnet-4-6@default,Current_306,1,0,1,0,1,1,1,MIHB,1989,6112,multi_focus_epu_last,1.0,1.0,0.92,"Uncertainty is causing turbulence in the exchange rate, and is generally making people nervous. Nobody has a great deal of confidence, and many people are waiting to see whether the government falls on its face.",0,1,0.4,5,0.0,1.0,1,1.0,1.0,1,1.0,0.0,1,0.0,0.0,1,0.0,0.0,1
anthropic/claude-sonnet-4-6@default,Current_892,1,0,1,1,0,0,0,LAT,2002,9430,single_focus,1.0,1.0,0.72,"Having twice failed in recent years to win approval of police bond measures, Los Angeles city leaders face the added challenge this year of overcoming the public discord over Mayor James K. Hahn's decision not to back Police Chief Bernard Parks for a",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_892,1,0,1,1,0,0,0,LAT,2002,9430,multi_focus_epu_first,1.0,1.0,0.72,"Having twice failed in recent years to win approval of police bond measures, Los Angeles city leaders face the added challenge this year of overcoming the public discord over Mayor James K. Hahn's decision not to back Police Chief Bernard Parks for a",1,1,1.0,5,0.0,1.0,1,1.0,1.0,1,1.0,1.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_892,1,0,1,1,0,0,0,LAT,2002,9430,multi_focus_epu_last,1.0,1.0,0.72,"Having twice failed in recent years to win approval of police bond measures, Los Angeles city leaders face the added challenge this year of overcoming the public discord over Mayor James K. Hahn's decision not to back Police Chief Bernard Parks for a",1,1,1.0,5,0.0,1.0,1,1.0,1.0,1,1.0,1.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Midcentury_2064,0,0,0,0,0,0,0,LAT,1987,10504,single_focus,0.0,1.0,0.85,Ruckus Over Seating Could Prompt Raiders to Leave Town,1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Midcentury_2064,0,0,0,0,0,0,0,LAT,1987,10504,multi_focus_epu_first,0.0,1.0,0.85,"What I'm afraid of is when the contract is up and maybe even before, Davis might be looking to go elsewhere.",0,1,1.0,5,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Midcentury_2064,0,0,0,0,0,0,0,LAT,1987,10504,multi_focus_epu_last,0.0,1.0,0.82,"what is puzzling is why Davis gave an order to start the construction on Feb. 1, when to most appearances the reconfiguration already seemed stalled",0,1,0.4,5,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Midcentury_1634,0,0,0,0,0,0,0,WPO,1993,6498,single_focus,0.0,1.0,0.82,"Expert economists, advising government on the proper policies, would end recessions... we could engineer economic progress.",0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Midcentury_1634,0,0,0,0,0,0,0,WPO,1993,6498,multi_focus_epu_first,0.0,1.0,0.82,Our deep pessimism prevents us from seeing how the economy operates and what it achieves. It's hard for us to grasp that many of its decisive movements occur more or less spontaneously.,1,1,0.2,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,0.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Midcentury_1634,0,0,0,0,0,0,0,WPO,1993,6498,multi_focus_epu_last,0.0,1.0,0.82,Our deep pessimism prevents us from seeing how the economy operates and what it achieves. It's hard for us to grasp that many of its decisive movements occur more or less spontaneously.,1,1,0.2,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,0.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_67,0,0,0,0,1,1,0,NYT,1999,8660,single_focus,0.0,1.0,0.75,"Reich is referring to what he calls 'private economic government,' a sinister force that manifests itself in 'a merger of governmental, corporate and media power more powerful... than any previously known form of rule.'",0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_67,0,0,0,0,1,1,0,NYT,1999,8660,multi_focus_epu_first,0.0,1.0,0.85,We are all stumbling in the dark. We have lost the ability to imagine a better future.,0,1,0.0,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,0.0,1,0.0,0.0,1
anthropic/claude-sonnet-4-6@default,Current_67,0,0,0,0,1,1,0,NYT,1999,8660,multi_focus_epu_last,0.0,1.0,0.85,"Reich is referring to what he calls 'private economic government,' a sinister force that manifests itself in 'a merger of governmental, corporate and media power more powerful... than any previously known form of rule.'",0,1,0.0,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,0.0,1,0.0,0.0,1
anthropic/claude-sonnet-4-6@default,Current_1683,0,1,0,0,0,0,1,SFC,2012,5752,single_focus,1.0,0.0,0.82,"The imminent death of the state's redevelopment funds has cast uncertainty on a police station planned to be built in one of the city's grittiest areas... a California Supreme Court ruling in late December, which gave the OK to eliminate the state's ",0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_1683,0,1,0,0,0,0,1,SFC,2012,5752,multi_focus_epu_first,1.0,0.0,0.72,The imminent death of the state's redevelopment funds has cast uncertainty on a police station planned to be built in one of the city's grittiest areas.,1,1,0.4,5,0.0,0.0,1,1.0,0.0,1,1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1683,0,1,0,0,0,0,1,SFC,2012,5752,multi_focus_epu_last,1.0,0.0,0.72,The imminent death of the state's redevelopment funds has cast uncertainty on a police station planned to be built in one of the city's grittiest areas.,1,1,0.4,5,0.0,0.0,1,1.0,0.0,1,1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_270,0,0,0,0,0,0,0,SFC,2007,9315,single_focus,0.0,1.0,0.65,Congress is looking at ways to shore up the industry. Fear about subprime loans was a major catalyst for the stock market swoon this month.,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_270,0,0,0,0,0,0,0,SFC,2007,9315,multi_focus_epu_first,1.0,0.0,0.72,"Congress is looking at ways to shore up the industry... anxiety over subprime loans is mounting among economists, Wall Street traders, banking regulators and government officials.",0,1,0.6,5,0.0,1.0,1,1.0,0.0,1,1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_270,0,0,0,0,0,0,0,SFC,2007,9315,multi_focus_epu_last,1.0,0.0,0.72,"Congress is looking at ways to shore up the industry... anxiety over subprime loans is mounting among economists, Wall Street traders, banking regulators and government officials.",0,1,0.4,5,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_703,0,0,0,0,0,0,0,LAT,1988,16780,single_focus,1.0,0.0,0.72,imminent passage of the new U.S. immigration law might trigger an exodus of Mexicans back to Tijuana from the United States... not confident that the law will succeed in curbing illegal immigration unless authorities address the underlying economic c,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_703,0,0,0,0,0,0,0,LAT,1988,16780,multi_focus_epu_first,1.0,0.0,0.72,imminent passage of the new U.S. immigration law might trigger an exodus of Mexicans back to Tijuana from the United States... not confident that the law will succeed in curbing illegal immigration unless authorities address the underlying economic c,0,1,0.4,5,0.0,1.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_703,0,0,0,0,0,0,0,LAT,1988,16780,multi_focus_epu_last,1.0,0.0,0.72,imminent passage of the new U.S. immigration law might trigger an exodus of Mexicans back to Tijuana from the United States... not confident that the law will succeed in curbing illegal immigration unless authorities address the underlying economic c,0,1,0.4,5,0.0,1.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1095,0,0,0,0,0,0,0,NYT,2011,3904,single_focus,1.0,0.0,0.65,"Financial firms have had a litany of reasons for their weaker-than-expected results this quarter: mortgage liabilities, concerns about the global economy and regulatory uncertainty.",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_1095,0,0,0,0,0,0,0,NYT,2011,3904,multi_focus_epu_first,1.0,0.0,0.65,"regulatory uncertainty... concerns about the global economy... what if there is a default in U.S. Treasuries, and what does that mean",0,1,0.6,5,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,1.0,0.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1095,0,0,0,0,0,0,0,NYT,2011,3904,multi_focus_epu_last,1.0,0.0,0.6,"Financial firms have had a litany of reasons for their weaker-than-expected results this quarter: mortgage liabilities, concerns about the global economy and regulatory uncertainty.",1,1,0.2,5,-1.0,0.0,1,-1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1931,1,0,1,0,1,1,0,MIHB,1992,3262,single_focus,0.0,0.0,0.75,Russia has no plans to import Cuban raw sugar in the second half of 1992 because it will be processing its own sugar beet harvest,1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_1931,1,0,1,0,1,1,0,MIHB,1992,3262,multi_focus_epu_first,0.0,0.0,0.82,Russia has no plans to import Cuban raw sugar in the second half of 1992 because it will be processing its own sugar beet harvest,1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,1.0,1,1.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1931,1,0,1,0,1,1,0,MIHB,1992,3262,multi_focus_epu_last,1.0,1.0,0.72,"Asked about the prospects for renewing this agreement for the rest of 1992, Barykin said: 'No prospects, because we do not need raw sugar for the second half of the year.'",0,1,0.8,5,0.0,1.0,1,1.0,1.0,1,1.0,0.0,1,1.0,1.0,1,1.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_818,1,0,0,1,0,0,1,MIHB,1997,5385,single_focus,0.0,0.0,0.8,"Global economic sanctions will remain intact, diplomats said, until Iraq rids itself of its chemical and biological arsenal.",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_818,1,0,0,1,0,0,1,MIHB,1997,5385,multi_focus_epu_first,1.0,1.0,0.72,"Global economic sanctions will remain intact, diplomats said, until Iraq rids itself of its chemical and biological arsenal... 'When Saddam Hussein's Iraq complies with the relevant Security Council resolutions, then and only then can sanctions be li",0,1,0.4,5,0.0,1.0,1,1.0,0.0,1,1.0,1.0,1,1.0,0.0,1,1.0,0.0,1
anthropic/claude-sonnet-4-6@default,Current_818,1,0,0,1,0,0,1,MIHB,1997,5385,multi_focus_epu_last,1.0,1.0,0.72,"Global economic sanctions will remain intact, diplomats said, until Iraq rids itself of its chemical and biological arsenal.",1,1,0.4,5,0.0,1.0,1,1.0,0.0,1,1.0,1.0,1,1.0,0.0,1,1.0,0.0,1
anthropic/claude-sonnet-4-6@default,Current_1260,0,0,0,0,0,0,0,MIHB,1994,2407,single_focus,0.0,1.0,0.82,"buyers rushed to purchase previously owned homes in December, boosting sales for 1993 to a 14-year high, as consumer confidence rose and inflation pressures remained in check",0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_1260,0,0,0,0,0,0,0,MIHB,1994,2407,multi_focus_epu_first,0.0,1.0,0.85,many consumers remained uncertain about future employment prospects. More than a third said jobs were scarce.,1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1260,0,0,0,0,0,0,0,MIHB,1994,2407,multi_focus_epu_last,0.0,1.0,0.85,many consumers remained uncertain about future employment prospects. More than a third said jobs were scarce.,1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_101,0,1,0,0,1,1,1,LAT,1996,8737,single_focus,0.0,1.0,0.6,"Yeltsin launched a populist campaign for reelection Thursday with attacks on Russia's 'suffocating' Soviet past, part of its new capitalist elite and even corrupt officials in his own administration",0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_101,0,1,0,0,1,1,1,LAT,1996,8737,multi_focus_epu_first,1.0,0.0,0.72,"Yeltsin did not say where he would find the money, and some government economists are skeptical that the Kremlin has such reserves.",1,1,0.6,5,1.0,1.0,1,1.0,0.0,1,1.0,0.0,1,1.0,1.0,1,1.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_101,0,1,0,0,1,1,1,LAT,1996,8737,multi_focus_epu_last,0.0,1.0,0.72,"Yeltsin launched a populist campaign for reelection Thursday with attacks on Russia's 'suffocating' Soviet past, part of its new capitalist elite and even corrupt officials in his own administration.",0,1,0.8,5,1.0,1.0,1,1.0,0.0,1,0.0,1.0,1,1.0,1.0,1,1.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1492,0,0,0,0,0,0,0,SFC,2011,6523,single_focus,0.0,1.0,0.95,"The lucky ones in this economy, the ones whose mortgages are above water and who still have jobs, want to prevent further decay",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_1492,0,0,0,0,0,0,0,SFC,2011,6523,multi_focus_epu_first,0.0,1.0,0.97,"The lucky ones in this economy, the ones whose mortgages are above water and who still have jobs, want to prevent further decay so, when prices go up, they won't be showing a dump.",1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1492,0,0,0,0,0,0,0,SFC,2011,6523,multi_focus_epu_last,0.0,1.0,0.95,"The lucky ones in this economy, the ones whose mortgages are above water and who still have jobs, want to prevent further decay so, when prices go up, they won't be showing a dump.",1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Midcentury_5267,1,0,1,1,0,0,0,NYT,2003,3788,single_focus,0.0,0.0,0.85,The bottom line is the market has been creeping higher pretty much every day... It's a continuation of the rally based on optimism for next year.,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Midcentury_5267,1,0,1,1,0,0,0,NYT,2003,3788,multi_focus_epu_first,0.0,0.0,0.85,"Terrorism concerns also weighed on the market, particularly after the federal government raised the terror alert level on Sunday and said Al Qaeda might attack during the holiday season",0,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Midcentury_5267,1,0,1,1,0,0,0,NYT,2003,3788,multi_focus_epu_last,0.0,0.0,0.85,The bottom line is the market has been creeping higher pretty much every day... It's a continuation of the rally based on optimism for next year.,0,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_931,0,0,0,0,0,0,0,LAT,2006,8114,single_focus,0.0,1.0,0.9,Analysts said Coca-Cola and JPMorgan Chase could face difficulties in 2006 with a slowdown in the economy and limited spending by consumers -- both of which could have a much broader effect on stocks as the year goes on.,1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_931,0,0,0,0,0,0,0,LAT,2006,8114,multi_focus_epu_first,0.0,1.0,0.9,Analysts said Coca-Cola and JPMorgan Chase could face difficulties in 2006 with a slowdown in the economy and limited spending by consumers -- both of which could have a much broader effect on stocks as the year goes on.,1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_931,0,0,0,0,0,0,0,LAT,2006,8114,multi_focus_epu_last,0.0,1.0,0.92,Analysts said Coca-Cola and JPMorgan Chase could face difficulties in 2006 with a slowdown in the economy and limited spending by consumers -- both of which could have a much broader effect on stocks as the year goes on.,1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1022,1,0,1,1,1,1,0,DMNB,2006,5179,single_focus,0.0,0.0,0.75,Disestablishing Wilmer-Hutchins and having those children go to DISD will resolve some uncertainty in the development community,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_1022,1,0,1,1,1,1,0,DMNB,2006,5179,multi_focus_epu_first,0.0,0.0,0.7,Disestablishing Wilmer-Hutchins and having those children go to DISD will resolve some uncertainty in the development community,0,1,0.0,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,0.0,1,0.0,0.0,1
anthropic/claude-sonnet-4-6@default,Current_1022,1,0,1,1,1,1,0,DMNB,2006,5179,multi_focus_epu_last,0.0,0.0,0.72,Disestablishing Wilmer-Hutchins and having those children go to DISD will resolve some uncertainty in the development community,0,1,0.0,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,0.0,1,0.0,0.0,1
anthropic/claude-sonnet-4-6@default,Current_1898,0,0,0,0,0,0,0,MIHB,1998,5645,single_focus,0.0,1.0,0.85,"Many investors, relatively new to the stock market, watched the value of their portfolios drop for the first time ever and were uncertain whether to buy or sell.",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
