article_key,llm_name,gold_epu,disagreement_flag,single_acc,single_long_control_acc,primary_first_acc,primary_last_acc,primary_first_pred,primary_last_pred,order_flip
Current_1040,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_273,google/gemini-3.1-pro-preview,1,1,1.0,1.0,1.0,1.0,1,1,0
Midcentury_4112,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1458,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1471,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_842,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Midcentury_2134,google/gemini-3.1-pro-preview,0,0,0.0,0.0,0.0,0.0,1,1,0
Current_950,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Midcentury_3098,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Midcentury_4158,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1312,google/gemini-3.1-pro-preview,1,1,1.0,1.0,1.0,1.0,1,1,0
Current_451,google/gemini-3.1-pro-preview,1,1,1.0,1.0,1.0,1.0,1,1,0
Current_1683,google/gemini-3.1-pro-preview,0,1,0.0,0.0,0.0,0.0,1,1,0
Current_1086,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1494,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Midcentury_4069,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1678,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_113,google/gemini-3.1-pro-preview,0,1,1.0,1.0,1.0,1.0,0,0,0
Midcentury_4517,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_1493,google/gemini-3.1-pro-preview,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_894,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Midcentury_5760,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_270,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1286,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_24,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1337,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Midcentury_1585,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Midcentury_2467,google/gemini-3.1-pro-preview,1,0,0.0,0.0,1.0,0.0,1,0,1
Current_51,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1669,google/gemini-3.1-pro-preview,0,1,0.0,0.0,0.0,0.0,1,1,0
Current_120,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1226,google/gemini-3.1-pro-preview,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_1335,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Midcentury_4695,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1578,google/gemini-3.1-pro-preview,1,0,0.0,0.0,0.0,0.0,0,0,0
Midcentury_5437,google/gemini-3.1-pro-preview,0,0,0.0,0.0,0.0,0.0,1,1,0
Current_1246,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Midcentury_1758,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Midcentury_5310,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_1620,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1492,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1636,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_453,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1827,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_837,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1131,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1549,google/gemini-3.1-pro-preview,1,0,0.0,1.0,1.0,1.0,1,1,0
Current_1558,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Midcentury_39,google/gemini-3.1-pro-preview,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_1691,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_516,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_752,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_935,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_582,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1954,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Midcentury_1947,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1133,google/gemini-3.1-pro-preview,1,1,1.0,1.0,1.0,1.0,1,1,0
Midcentury_2799,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_353,google/gemini-3.1-pro-preview,0,1,1.0,1.0,1.0,1.0,0,0,0
Current_1260,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Midcentury_4045,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_1190,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Midcentury_2633,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1733,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_1153,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_171,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1372,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1077,google/gemini-3.1-pro-preview,1,1,1.0,1.0,1.0,1.0,1,1,0
Current_200,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_967,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_1877,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_788,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1001,google/gemini-3.1-pro-preview,0,0,0.0,0.0,0.0,0.0,1,1,0
Current_2010,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_108,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_557,google/gemini-3.1-pro-preview,0,1,1.0,1.0,1.0,1.0,0,0,0
Current_852,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_176,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_524,google/gemini-3.1-pro-preview,1,1,0.0,0.0,1.0,0.0,1,0,1
Current_1146,google/gemini-3.1-pro-preview,0,1,0.0,0.0,0.0,0.0,1,1,0
Current_1232,google/gemini-3.1-pro-preview,1,1,1.0,1.0,1.0,1.0,1,1,0
Current_1784,google/gemini-3.1-pro-preview,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_1649,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_379,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Midcentury_5094,google/gemini-3.1-pro-preview,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_1637,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1051,google/gemini-3.1-pro-preview,1,1,1.0,1.0,1.0,1.0,1,1,0
Midcentury_2299,google/gemini-3.1-pro-preview,1,0,1.0,1.0,0.0,1.0,0,1,1
Current_1236,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_537,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_315,google/gemini-3.1-pro-preview,1,1,1.0,1.0,1.0,1.0,1,1,0
Current_1599,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_437,google/gemini-3.1-pro-preview,0,0,1.0,0.0,0.0,0.0,1,1,0
Current_808,google/gemini-3.1-pro-preview,0,0,0.0,0.0,0.0,0.0,1,1,0
Current_738,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_636,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1974,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Midcentury_7729,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Midcentury_4538,google/gemini-3.1-pro-preview,0,0,0.0,0.0,0.0,0.0,1,1,0
Current_583,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Midcentury_8657,google/gemini-3.1-pro-preview,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_875,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_910,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_297,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1528,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_89,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_966,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Midcentury_2064,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1485,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_830,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_1439,google/gemini-3.1-pro-preview,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_528,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Midcentury_6708,google/gemini-3.1-pro-preview,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_18,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_936,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_309,google/gemini-3.1-pro-preview,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_1718,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1711,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_55,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_8,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1627,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1971,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_2025,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1882,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_878,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1033,google/gemini-3.1-pro-preview,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_1989,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_1032,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1062,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_16,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_146,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_854,google/gemini-3.1-pro-preview,1,1,1.0,1.0,1.0,1.0,1,1,0
Current_1360,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Midcentury_4357,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_544,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_1440,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1199,google/gemini-3.1-pro-preview,0,0,0.0,0.0,0.0,1.0,1,0,1
Current_1120,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_1572,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1737,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_142,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_682,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_703,google/gemini-3.1-pro-preview,0,0,1.0,1.0,0.0,0.0,1,1,0
Current_767,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_552,google/gemini-3.1-pro-preview,0,0,0.0,0.0,0.0,0.0,1,1,0
Current_1290,google/gemini-3.1-pro-preview,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_708,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_363,google/gemini-3.1-pro-preview,0,1,1.0,1.0,1.0,1.0,0,0,0
Current_815,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_111,google/gemini-3.1-pro-preview,1,1,1.0,1.0,1.0,1.0,1,1,0
Midcentury_8545,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_883,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,1.0,0,1,1
Current_1520,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_835,google/gemini-3.1-pro-preview,1,0,0.0,1.0,1.0,1.0,1,1,0
Current_628,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Midcentury_200,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1823,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_1922,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,0.0,0,1,1
Midcentury_7302,google/gemini-3.1-pro-preview,0,0,0.0,0.0,0.0,0.0,1,1,0
Current_2,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1764,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Midcentury_2604,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Midcentury_898,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1616,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Midcentury_2443,google/gemini-3.1-pro-preview,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_946,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1588,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_915,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Midcentury_2729,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_823,google/gemini-3.1-pro-preview,1,1,1.0,1.0,1.0,1.0,1,1,0
Current_319,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1570,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Midcentury_8240,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_1932,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,0.0,0,1,1
Midcentury_1885,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1061,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1128,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Midcentury_6092,google/gemini-3.1-pro-preview,0,0,0.0,0.0,0.0,0.0,1,1,0
Midcentury_6855,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1807,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_67,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_2017,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_530,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1387,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_1741,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Midcentury_3550,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Midcentury_7510,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1872,google/gemini-3.1-pro-preview,0,0,0.0,0.0,0.0,0.0,1,1,0
Current_1211,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1951,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1318,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_741,google/gemini-3.1-pro-preview,1,1,1.0,1.0,1.0,1.0,1,1,0
Current_646,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_1189,google/gemini-3.1-pro-preview,1,1,1.0,1.0,1.0,1.0,1,1,0
Current_1078,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_1445,google/gemini-3.1-pro-preview,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_1468,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_1646,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Midcentury_5469,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_183,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Midcentury_4616,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1716,google/gemini-3.1-pro-preview,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_1321,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Midcentury_2675,google/gemini-3.1-pro-preview,1,0,0.0,1.0,1.0,1.0,1,1,0
Midcentury_1780,google/gemini-3.1-pro-preview,0,0,0.0,0.0,0.0,0.0,1,1,0
Current_481,google/gemini-3.1-pro-preview,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_1307,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1405,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1072,google/gemini-3.1-pro-preview,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1982,google/gemini-3.1-pro-preview,1,0,0.0,0.0,1.0,1.0,1,1,0
Current_1728,google/gemini-3.1-pro-preview,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_101,google/gemini-3.1-pro-preview,0,1,0.0,0.0,0.0,0.0,1,1,0
Current_487,google/gemini-3.1-pro-preview,0,0,1.0,1.0,1.0,1.0,0,0,0
