article_key,condition,llm_name,single_long_control_epu_pred,single_long_control_epu_correct,single_long_control_confidence,single_long_control_focus_excerpt,single_long_control_excerpt_in_target,single_long_control_json_valid,single_long_control_parse_status,single_long_control_raw_json,single_long_control_who_pred,single_long_control_who_correct,single_long_control_who_requested,single_long_control_who_present,single_long_control_actions_pred,single_long_control_actions_correct,single_long_control_actions_requested,single_long_control_actions_present,single_long_control_effects_pred,single_long_control_effects_correct,single_long_control_effects_requested,single_long_control_effects_present,single_long_control_mention_foreign_pred,single_long_control_mention_foreign_correct,single_long_control_mention_foreign_requested,single_long_control_mention_foreign_present,single_long_control_mainly_foreign_pred,single_long_control_mainly_foreign_correct,single_long_control_mainly_foreign_requested,single_long_control_mainly_foreign_present,single_long_control_requested_task_count,single_long_control_task_completion_count,single_long_control_completion_share,single_long_control_aux_mean
Current_1851,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,"Spiffed-up party boats for public offshore fishing (commercial fishermen call them ""pukers"") suggested that the marine economy does",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1,
  ""focus_excerpt"": ""Spiffed-up party boats for public offshore fishing (commercial fishermen call them \""pukers\"") suggested that the marine economy does""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1373,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,NFL owners meeting in Dallas today will vote to ratify or reject a new labor agreement with the players.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""NFL owners meeting in Dallas today will vote to ratify or reject a new labor agreement with the players.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_6075,single_long_control,google/gemini-3.1-pro-preview,0,1.0,0.95,"The stock market floundered yes-: terday, thrown off an already uncertain course by more bad news on the economy.",0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The stock market floundered yes-: terday, thrown off an already uncertain course by more bad news on the economy.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1449,single_long_control,google/gemini-3.1-pro-preview,0,0.0,1.0,"The 321-acre project, in the making since 1990, brims with almost 100 office buildings, university facilities and apartment structures",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""The 321-acre project, in the making since 1990, brims with almost 100 office buildings, university facilities and apartment structures""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1443,single_long_control,google/gemini-3.1-pro-preview,0,0.0,0.95,"Thai political changes don't affect the real economy very much, because there's a broad consensus on all areas of economic policy.",0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Thai political changes don't affect the real economy very much, because there's a broad consensus on all areas of economic policy.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1997,single_long_control,google/gemini-3.1-pro-preview,1,1.0,0.95,Asking Bay Area voters to approve tax increases to pay for such major projects would be an uncertain proposition even in prosperous economic times.,1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Asking Bay Area voters to approve tax increases to pay for such major projects would be an uncertain proposition even in prosperous economic times.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1585,single_long_control,google/gemini-3.1-pro-preview,0,1.0,0.95,"The housing slump, higher fuel prices and overall uncertainty about the economy are putting a dent into boat sales",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The housing slump, higher fuel prices and overall uncertainty about the economy are putting a dent into boat sales""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_558,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,working through the uncertainty to put out a newspaper deserving of your expectations every day,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1,
  ""focus_excerpt"": ""working through the uncertainty to put out a newspaper deserving of your expectations every day""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_4056,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,"But prospects for' the future are uncertain, as annual; sales seem unlikely to grow very.' fast and more competitors vie for customers.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""But prospects for' the future are uncertain, as annual; sales seem unlikely to grow very.' fast and more competitors vie for customers.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1452,single_long_control,google/gemini-3.1-pro-preview,1,1.0,0.85,There has been some speculation on Capitol Hill that the timing of a change in currency policy may hinge on a September visit by President Hu Jintao.,1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""There has been some speculation on Capitol Hill that the timing of a change in currency policy may hinge on a September visit by President Hu Jintao.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1661,single_long_control,google/gemini-3.1-pro-preview,0,0.0,0.95,"economic disintegration of recent months -soaring inflation, a collapsed currency, wages at historic lows in terms of spending power, huge fiscal deficits and debts",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""economic disintegration of recent months -soaring inflation, a collapsed currency, wages at historic lows in terms of spending power, huge fiscal deficits and debts""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_961,single_long_control,google/gemini-3.1-pro-preview,0,1.0,0.95,social and political uncertainty after a humiliating defeat,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""social and political uncertainty after a humiliating defeat""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_521,single_long_control,google/gemini-3.1-pro-preview,0,0.0,0.95,"Amid higher interest rates, spotty sluggishness in the economy and great uncertainty in Mexico, some economists are revising downward their estimates",0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Amid higher interest rates, spotty sluggishness in the economy and great uncertainty in Mexico, some economists are revising downward their estimates""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1398,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,Moscow's circus college doesn't just train a fresh crop of young entertainers each year.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Moscow's circus college doesn't just train a fresh crop of young entertainers each year.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1095,single_long_control,google/gemini-3.1-pro-preview,1,0.0,0.95,"Financial firms have had a litany of reasons for their weaker-than-expected results this quarter: mortgage liabilities, concerns about the global economy and regulatory uncertainty.",1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Financial firms have had a litany of reasons for their weaker-than-expected results this quarter: mortgage liabilities, concerns about the global economy and regulatory uncertainty.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_1505,single_long_control,google/gemini-3.1-pro-preview,0,0.0,0.85,Sports stadiums just haven't been engines of economic development,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""Sports stadiums just haven't been engines of economic development""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1681,single_long_control,google/gemini-3.1-pro-preview,1,0.0,0.9,"If Mr. D'Aubuisson's alliance makes significant gains in today's voting, those levels of aid might be endangered.",1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""If Mr. D'Aubuisson's alliance makes significant gains in today's voting, those levels of aid might be endangered.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_2398,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,"Now the confrontation in the Middle East and the uncertainty surrounding it has ""devastated consumer confidence.""",0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1,
  ""focus_excerpt"": ""Now the confrontation in the Middle East and the uncertainty surrounding it has \""devastated consumer confidence.\""""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_3106,single_long_control,google/gemini-3.1-pro-preview,0,1.0,0.95,the uncertainty of seasonal adjustments,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""the uncertainty of seasonal adjustments""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_562,single_long_control,google/gemini-3.1-pro-preview,0,1.0,0.95,do you think the number of Jews leaving the Soviet isnion will decrease if the outcome of the coup leads to more economic and political stability?,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""do you think the number of Jews leaving the Soviet isnion will decrease if the outcome of the coup leads to more economic and political stability?""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_657,single_long_control,google/gemini-3.1-pro-preview,0,0.0,1.0,"Nearly a week of political uncertainty ended today when Chandra Shekhar, the leader of a breakaway faction that helped topple the national coalition Government, was installed as Prime Minister.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Nearly a week of political uncertainty ended today when Chandra Shekhar, the leader of a breakaway faction that helped topple the national coalition Government, was installed as Prime Minister.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_371,single_long_control,google/gemini-3.1-pro-preview,0,1.0,0.99,Some artisans are stilluncertainabout where they'll land.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.99,
  ""focus_excerpt"": ""Some artisans are stilluncertainabout where they'll land.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1667,single_long_control,google/gemini-3.1-pro-preview,0,1.0,0.95,We have a lot of customers that are uncertain about the market,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""We have a lot of customers that are uncertain about the market""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1009,single_long_control,google/gemini-3.1-pro-preview,0,0.0,1.0,"Currently, the demand is flat due to theeconomicuncertainty.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Currently, the demand is flat due to theeconomicuncertainty.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_5357,single_long_control,google/gemini-3.1-pro-preview,1,1.0,0.8,"it does remove a certain degree of uncertainty, and in that respect is beneficial",1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""it does remove a certain degree of uncertainty, and in that respect is beneficial""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_891,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,Many Muslims who take work in the casinos and hotels prefer jobs in the kitchen or in housekeeping,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Many Muslims who take work in the casinos and hotels prefer jobs in the kitchen or in housekeeping""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1301,single_long_control,google/gemini-3.1-pro-preview,1,1.0,0.95,"They cost is.S. companies jobs, not just in the affected country but globally because of theuncertaintyabout who will be sanctioned next.",1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""They cost is.S. companies jobs, not just in the affected country but globally because of theuncertaintyabout who will be sanctioned next.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_80,single_long_control,google/gemini-3.1-pro-preview,0,0.0,1.0,"Such moves put an added strain on employees at a time when job uncertainties are already high, it said.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1,
  ""focus_excerpt"": ""Such moves put an added strain on employees at a time when job uncertainties are already high, it said.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1331,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,leading some Cuban affairs analysts to wonder whether a migration crisis is coming.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""leading some Cuban affairs analysts to wonder whether a migration crisis is coming.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1655,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,But the future is uncertain for the logging divers. Big companies are taking an interest in the submerged timber,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""But the future is uncertain for the logging divers. Big companies are taking an interest in the submerged timber""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_153,single_long_control,google/gemini-3.1-pro-preview,1,0.0,0.85,"As the no-match directive takes effect, numerous construction contractors will lose a significant share of their workforce, sending shockwaves through an economy that remains uncertain",1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""As the no-match directive takes effect, numerous construction contractors will lose a significant share of their workforce, sending shockwaves through an economy that remains uncertain""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_4882,single_long_control,google/gemini-3.1-pro-preview,1,0.0,0.9,Any combination of tax increases or spending cuts worth $11 billion would deliver a further blow to the economy and slow any .recovery* economists said. If taxes are not raised—and al­most no politician is willing at this point in the election year to propose higher taxes—drastic spending cuts would be needed to balance the budget.,1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Any combination of tax increases or spending cuts worth $11 billion would deliver a further blow to the economy and slow any .recovery* economists said. If taxes are not raised—and al­most no politician is willing at this point in the election year to propose higher taxes—drastic spending cuts would be needed to balance the budget.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1099,single_long_control,google/gemini-3.1-pro-preview,1,1.0,0.9,"For owners who lost assets to the Sandinistas, a big question remains: How much will they get in compensation? Lacayo said the 92-seat National Assembly will determine whether owners get all or only a percentage of the appraised value",1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""For owners who lost assets to the Sandinistas, a big question remains: How much will they get in compensation? Lacayo said the 92-seat National Assembly will determine whether owners get all or only a percentage of the appraised value""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_22,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,"After Tuesday's court ruling, the future appears much brighter, but how to bridge that gap is still uncertain.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""After Tuesday's court ruling, the future appears much brighter, but how to bridge that gap is still uncertain.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_5069,single_long_control,google/gemini-3.1-pro-preview,0,0.0,0.95,This undercurrent of uncertainty over how Hong Kongers see themselves was reflected in an opinion poll,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""This undercurrent of uncertainty over how Hong Kongers see themselves was reflected in an opinion poll""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_6461,single_long_control,google/gemini-3.1-pro-preview,0,1.0,0.95,uncertain about future Pakistani support for their cSuse.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""uncertain about future Pakistani support for their cSuse.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1224,single_long_control,google/gemini-3.1-pro-preview,1,1.0,0.9,"Instability on Wall Street, the staggering federal budget deficit, the widening foreign trade imbalance and the presidential election make predictions difficult.",1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Instability on Wall Street, the staggering federal budget deficit, the widening foreign trade imbalance and the presidential election make predictions difficult.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_992,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,No electionuncertainty. No market-moving earnings reports. No blockbustereconomicdata,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""No electionuncertainty. No market-moving earnings reports. No blockbustereconomicdata""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_8722,single_long_control,google/gemini-3.1-pro-preview,1,1.0,0.95,"The state now apportions about SI 1.5 billion a year to local districts, and it was not clear whether the new money would come mostly from the state or from the local schtol districts as well.",1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The state now apportions about SI 1.5 billion a year to local districts, and it was not clear whether the new money would come mostly from the state or from the local schtol districts as well.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1539,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,"Across the NBA, there is moreuncertaintyabout team values because of negotiations between owners and players over the league's collective bargaining agreement",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Across the NBA, there is moreuncertaintyabout team values because of negotiations between owners and players over the league's collective bargaining agreement""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_906,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,"Defenders see it as baby btomers' reaction toeconomicobligations anduncertainties, something that will change in time.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Defenders see it as baby btomers' reaction toeconomicobligations anduncertainties, something that will change in time.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_378,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,It's a seesaw situation with no major economic news going into a long holiday weekend.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""It's a seesaw situation with no major economic news going into a long holiday weekend.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_456,single_long_control,google/gemini-3.1-pro-preview,0,0.0,0.95,"""Both on the Democratic and the Republican side, there's a huge amount of interest - and uncertainty,"" he said.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""\""Both on the Democratic and the Republican side, there's a huge amount of interest - and uncertainty,\"" he said.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1233,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,"capturing the sense of uncertainty of a company in turmoil, a nation recuperating from traumatic events",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""capturing the sense of uncertainty of a company in turmoil, a nation recuperating from traumatic events""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1314,single_long_control,google/gemini-3.1-pro-preview,0,1.0,0.9,"He voiced hope that the Bush administration's controversial $700 billion banking-rescue package, which cleared Congress on Friday, may help ease the uncertainty that's hanging over the financial sector.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""He voiced hope that the Bush administration's controversial $700 billion banking-rescue package, which cleared Congress on Friday, may help ease the uncertainty that's hanging over the financial sector.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_622,single_long_control,google/gemini-3.1-pro-preview,0,0.0,0.95,"As we get past this soft patch and a high degree of uncertainty starts to moderate, you will see a little more confidence, firms a little more willing to add to their workforce and consumers a little more willing to spend.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""As we get past this soft patch and a high degree of uncertainty starts to moderate, you will see a little more confidence, firms a little more willing to add to their workforce and consumers a little more willing to spend.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_973,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,"For a long time I have been saying that the delays in the negotiations only create a situation of uncertainty and instability, which provoke and create the conditions for developments of the kind we saw today",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""For a long time I have been saying that the delays in the negotiations only create a situation of uncertainty and instability, which provoke and create the conditions for developments of the kind we saw today""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1248,single_long_control,google/gemini-3.1-pro-preview,0,1.0,0.9,"And, analysts said, this economic recovery is unique: It is stalked by nagging anxiety about global political turmoil, the most notable being terrorism and violence in the Middle East that could disrupt global oil supplies.",0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.90,
  ""focus_excerpt"": ""And, analysts said, this economic recovery is unique: It is stalked by nagging anxiety about global political turmoil, the most notable being terrorism and violence in the Middle East that could disrupt global oil supplies.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_676,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,Wesla Whitfield is an indtor landmark.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Wesla Whitfield is an indtor landmark.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_8690,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,One price American workers are paying for growing foreign competition is more uncertainty about their pay­checks.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""One price American workers are paying for growing foreign competition is more uncertainty about their pay\u00adchecks.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1022,single_long_control,google/gemini-3.1-pro-preview,0,0.0,0.9,Disestablishing Wilmer-Hutchins and having those children go to DISD will resolve some uncertainty in the development community,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Disestablishing Wilmer-Hutchins and having those children go to DISD will resolve some uncertainty in the development community""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_380,single_long_control,google/gemini-3.1-pro-preview,0,0.0,0.95,But now residents and local government officials worry that their ongoing long-range plans for a further aesthetically improved highway could be destroyed if Florida Power & Light is allowed to install four giant transmission lines along part of is.S. 1.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""But now residents and local government officials worry that their ongoing long-range plans for a further aesthetically improved highway could be destroyed if Florida Power & Light is allowed to install four giant transmission lines along part of is.S. 1.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1706,single_long_control,google/gemini-3.1-pro-preview,0,1.0,0.95,The isnited States and Europe view King Hassan's support of the Middle East peace negotiations as a soaree of moderation and stability in anuncertainregion.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The isnited States and Europe view King Hassan's support of the Middle East peace negotiations as a soaree of moderation and stability in anuncertainregion.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_493,single_long_control,google/gemini-3.1-pro-preview,1,1.0,0.95,a presidential vote that could decide whether impoverished Madagascar submits to the economic restructuring demanded by international lenders,0,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""a presidential vote that could decide whether impoverished Madagascar submits to the economic restructuring demanded by international lenders""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_560,single_long_control,google/gemini-3.1-pro-preview,0,1.0,0.95,"South African black leaders plan to mark the anniversary of Soweto with a daylong, mass work stoppage",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""South African black leaders plan to mark the anniversary of Soweto with a daylong, mass work stoppage""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1148,single_long_control,google/gemini-3.1-pro-preview,1,0.0,0.9,No consensus has developed in Tokyo yet on how to resolve the golf crisis.,1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.90,
  ""focus_excerpt"": ""No consensus has developed in Tokyo yet on how to resolve the golf crisis.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1212,single_long_control,google/gemini-3.1-pro-preview,0,0.0,0.9,"The John McCain-Barack Obama election ltoks like one of the clearest choices in years, but history also shows that presidential contests rarely unfold along logical paths.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""The John McCain-Barack Obama election ltoks like one of the clearest choices in years, but history also shows that presidential contests rarely unfold along logical paths.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_50,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,"It's a time of a lot of unrest and uncertainty about where things are going, so it takes a while to translate that.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1,
  ""focus_excerpt"": ""It's a time of a lot of unrest and uncertainty about where things are going, so it takes a while to translate that.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_71,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,"The isniversity of Missourins Harris Ctoper, who has done a major study of homework, says take-home assignments increase in periods of national uncertainty such as the 1950s and early 1960s after the Russians launched Sputnick.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""The isniversity of Missourins Harris Ctoper, who has done a major study of homework, says take-home assignments increase in periods of national uncertainty such as the 1950s and early 1960s after the Russians launched Sputnick.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1367,single_long_control,google/gemini-3.1-pro-preview,0,0.0,0.85,consumer confidence in the isnited States was already suffering as a result of uncertainty over a prospective war with Iraq.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""consumer confidence in the isnited States was already suffering as a result of uncertainty over a prospective war with Iraq.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
