article_key,condition,llm_name,single_focus_epu_pred,single_focus_epu_correct,single_focus_confidence,single_focus_focus_excerpt,single_focus_excerpt_in_target,single_focus_json_valid,single_focus_parse_status,single_focus_raw_json,single_focus_who_pred,single_focus_who_correct,single_focus_who_requested,single_focus_who_present,single_focus_actions_pred,single_focus_actions_correct,single_focus_actions_requested,single_focus_actions_present,single_focus_effects_pred,single_focus_effects_correct,single_focus_effects_requested,single_focus_effects_present,single_focus_mention_foreign_pred,single_focus_mention_foreign_correct,single_focus_mention_foreign_requested,single_focus_mention_foreign_present,single_focus_mainly_foreign_pred,single_focus_mainly_foreign_correct,single_focus_mainly_foreign_requested,single_focus_mainly_foreign_present,single_focus_requested_task_count,single_focus_task_completion_count,single_focus_completion_share,single_focus_aux_mean
Current_505,single_focus,google/gemini-3.1-pro-preview,0.0,1.0,1.0,"the spate of discharges, at a time when the economy is troubled and employment scarce, while astounding in scope comes as no surprise.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""the spate of discharges, at a time when the economy is troubled and employment scarce, while astounding in scope comes as no surprise.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_2529,single_focus,google/gemini-3.1-pro-preview,1.0,1.0,0.95,"The other is a long-term restructuring that could have much more profound effects, but whose full implementation is far from guaranteed",1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The other is a long-term restructuring that could have much more profound effects, but whose full implementation is far from guaranteed""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1490,single_focus,google/gemini-3.1-pro-preview,0.0,0.0,1.0,None,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": null
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_2628,single_focus,google/gemini-3.1-pro-preview,1.0,1.0,0.95,Can the Fed alone keep the economy on track? Some economists have their doubts.,1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Can the Fed alone keep the economy on track? Some economists have their doubts.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1664,single_focus,google/gemini-3.1-pro-preview,0.0,1.0,0.95,Yet is.S. officials also continued to voice uncertainties about the group's membership and its ability to govern.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Yet is.S. officials also continued to voice uncertainties about the group's membership and its ability to govern.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_157,single_focus,google/gemini-3.1-pro-preview,0.0,1.0,0.95,"""We live inuncertainand difficult times,"" conservative President Jacques Chirac said in his New Year's Eve address to the French.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""\""We live inuncertainand difficult times,\"" conservative President Jacques Chirac said in his New Year's Eve address to the French.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_264,single_focus,google/gemini-3.1-pro-preview,1.0,1.0,0.95,The California recall election and the uncertainty over who will take charge in Sacramento are worrying analysts responsible for evaluating the state's financial health and its ability to repay its debts.,1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The California recall election and the uncertainty over who will take charge in Sacramento are worrying analysts responsible for evaluating the state's financial health and its ability to repay its debts.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1210,single_focus,google/gemini-3.1-pro-preview,0.0,0.0,0.95,settling down into life as usual meansuncertaintyand duress.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""settling down into life as usual meansuncertaintyand duress.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_91,single_focus,google/gemini-3.1-pro-preview,0.0,1.0,1.0,"The market's broad sell-off, which sent all 10 industry groups in the S&P 500 index lower, is a sign that the economic recovery still seems uncertain at times.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""The market's broad sell-off, which sent all 10 industry groups in the S&P 500 index lower, is a sign that the economic recovery still seems uncertain at times.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1162,single_focus,google/gemini-3.1-pro-preview,0.0,0.0,0.95,None,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": null
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1359,single_focus,google/gemini-3.1-pro-preview,0.0,0.0,1.0,"Even at a time of economic uncertainty -- when Southern California employers are trimming payrolls, stock prices are falling and home values are dropping -- the demand for luxury housing continues nearly unabated in the Westside.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Even at a time of economic uncertainty -- when Southern California employers are trimming payrolls, stock prices are falling and home values are dropping -- the demand for luxury housing continues nearly unabated in the Westside.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1622,single_focus,google/gemini-3.1-pro-preview,1.0,1.0,0.95,Christina D. Romer does not mention one critical soaree of uncertainty. That is the crushing state and local obligations that can be met only through crushing increases in property and income taxes.,1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Christina D. Romer does not mention one critical soaree of uncertainty. That is the crushing state and local obligations that can be met only through crushing increases in property and income taxes.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_7530,single_focus,google/gemini-3.1-pro-preview,0.0,1.0,1.0,"Amid isncertainties About the 2nd Half, Focus Is on Parehasers* and Jobs Data",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Amid isncertainties About the 2nd Half, Focus Is on Parehasers* and Jobs Data""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_7,single_focus,google/gemini-3.1-pro-preview,0.0,1.0,0.9,"Sen. Herb Kohl (D-Wis.), chairman of the aging panel, introduced legislation Wednesday that would give employers a tax credit for establishing flexible work schedules",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Sen. Herb Kohl (D-Wis.), chairman of the aging panel, introduced legislation Wednesday that would give employers a tax credit for establishing flexible work schedules""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_306,single_focus,google/gemini-3.1-pro-preview,1.0,1.0,0.95,"Uncertainty is causing turbulence in the exchange rate, and is generally making people nervous,"" said economic analyst Roberto Frenkel. ""Nobody has a great deal of confidence, and many people are waiting to see whether the government falls on its face.",0,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Uncertainty is causing turbulence in the exchange rate, and is generally making people nervous,\"" said economic analyst Roberto Frenkel. \""Nobody has a great deal of confidence, and many people are waiting to see whether the government falls on its face.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1851,single_focus,google/gemini-3.1-pro-preview,0.0,1.0,1.0,"Chronicle outdtors writer Paul McHugh is kayaking 400 miles down the North Coast of California, from the Oregon border to San Francisco Bay, reporting on its rugged beauty and on the people who make their lives there.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Chronicle outdtors writer Paul McHugh is kayaking 400 miles down the North Coast of California, from the Oregon border to San Francisco Bay, reporting on its rugged beauty and on the people who make their lives there.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1373,single_focus,google/gemini-3.1-pro-preview,0.0,1.0,1.0,NFL owners meeting in Dallas today will vote to ratify or reject a new labor agreement with the players.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""NFL owners meeting in Dallas today will vote to ratify or reject a new labor agreement with the players.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_6075,single_focus,google/gemini-3.1-pro-preview,0.0,1.0,0.9,"The stock market floundered yesterday, thrown off an already uncertain course by more bad news on the economy.",0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""The stock market floundered yesterday, thrown off an already uncertain course by more bad news on the economy.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1449,single_focus,google/gemini-3.1-pro-preview,0.0,0.0,1.0,"especially after uncertainty at the beginning, when tenants were slow to move in",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""especially after uncertainty at the beginning, when tenants were slow to move in""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1443,single_focus,google/gemini-3.1-pro-preview,0.0,0.0,0.95,"Thai political changes don't affect the realeconomyvery much, because there's a broad consensus on all areas ofeconomicpolicy.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Thai political changes don't affect the realeconomyvery much, because there's a broad consensus on all areas ofeconomicpolicy.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1997,single_focus,google/gemini-3.1-pro-preview,1.0,1.0,0.95,Asking Bay Area voters to approve tax increases to pay for such major projects would be an uncertain proposition even in prosperous economic times.,1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Asking Bay Area voters to approve tax increases to pay for such major projects would be an uncertain proposition even in prosperous economic times.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1585,single_focus,google/gemini-3.1-pro-preview,0.0,1.0,0.95,overall uncertainty about the economy are putting a dent into boat sales,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""overall uncertainty about the economy are putting a dent into boat sales""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_558,single_focus,google/gemini-3.1-pro-preview,0.0,1.0,1.0,working through the uncertainty to put out a newspaper deserving of your expectations every day.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""working through the uncertainty to put out a newspaper deserving of your expectations every day.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_4056,single_focus,google/gemini-3.1-pro-preview,0.0,1.0,1.0,"But prospects for' the future are uncertain, as annual; sales seem unlikely to grow very.' fast and more competitors vie for customers.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""But prospects for' the future are uncertain, as annual; sales seem unlikely to grow very.' fast and more competitors vie for customers.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1452,single_focus,google/gemini-3.1-pro-preview,1.0,1.0,0.85,There has been some speculation on Capitol Hill that the timing of a change in currency policy may hinge on a September visit by President Hu Jintao.,1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""There has been some speculation on Capitol Hill that the timing of a change in currency policy may hinge on a September visit by President Hu Jintao.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1661,single_focus,google/gemini-3.1-pro-preview,0.0,0.0,0.95,leaves office on Saturday with his legacy hostage to the country's debilitating economic crisis.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""leaves office on Saturday with his legacy hostage to the country's debilitating economic crisis.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_961,single_focus,google/gemini-3.1-pro-preview,0.0,1.0,1.0,often because of social and political uncertainty after a humiliating defeat.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""often because of social and political uncertainty after a humiliating defeat.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_521,single_focus,google/gemini-3.1-pro-preview,0.0,0.0,0.95,"Amid higher interest rates, spotty sluggishness in theeconomyand greatuncertaintyin Mexico, some economists are revising downward their estimates of automobile sales this year.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Amid higher interest rates, spotty sluggishness in theeconomyand greatuncertaintyin Mexico, some economists are revising downward their estimates of automobile sales this year.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1398,single_focus,google/gemini-3.1-pro-preview,0.0,1.0,1.0,It has helped preserve Russia's revered circus traditions in an uncertain era.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""It has helped preserve Russia's revered circus traditions in an uncertain era.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1095,single_focus,google/gemini-3.1-pro-preview,1.0,0.0,0.95,"asking us questions related to the 'what if' there is a default in is.S. Treasuries, and what does that mean. And so we're seeing more and more clients ltoking to BlackRock to help them understand this global uncertainty",1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""asking us questions related to the 'what if' there is a default in is.S. Treasuries, and what does that mean. And so we're seeing more and more clients ltoking to BlackRock to help them understand this global uncertainty""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_1505,single_focus,google/gemini-3.1-pro-preview,1.0,1.0,0.9,"Such skepticism stems in part from tjie desire of local governments and businesses to find positive results in the studies 'thpy commission on the economic effect of Regional development and stadium projects. But, in part, it is driven by the limits of da ta and the wide variations in conclusion based on which assumptions are made.",0,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Such skepticism stems in part from tjie desire of local governments and businesses to find positive results in the studies 'thpy commission on the economic effect of Regional development and stadium projects. But, in part, it is driven by the limits of da ta and the wide variations in conclusion based on which assumptions are made.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1681,single_focus,google/gemini-3.1-pro-preview,1.0,0.0,0.9,"If Mr. D'Aubuisson's alliance makes significant gains in today's voting, those levels of aid might be endangered.",1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""If Mr. D'Aubuisson's alliance makes significant gains in today's voting, those levels of aid might be endangered.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_2398,single_focus,google/gemini-3.1-pro-preview,0.0,1.0,0.95,"Now the confrontation in the Middle East and the uncertainty surrounding it has ""devastated consumer confidence.""",0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Now the confrontation in the Middle East and the uncertainty surrounding it has \""devastated consumer confidence.\""""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_3106,single_focus,google/gemini-3.1-pro-preview,0.0,1.0,1.0,analysts were not entirely sure what to make of the report as an indicator of the current state of the economy.,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""analysts were not entirely sure what to make of the report as an indicator of the current state of the economy.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_562,single_focus,google/gemini-3.1-pro-preview,0.0,1.0,0.95,the outcome of the coup leads to more economic and political stability?,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""the outcome of the coup leads to more economic and political stability?""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_657,single_focus,google/gemini-3.1-pro-preview,0.0,0.0,0.95,"Nearly a week of political uncertainty ended today when Chandra Shekhar, the leader of a breakaway faction that helped topple the national coalition Government, was installed as Prime Minister.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Nearly a week of political uncertainty ended today when Chandra Shekhar, the leader of a breakaway faction that helped topple the national coalition Government, was installed as Prime Minister.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_371,single_focus,google/gemini-3.1-pro-preview,0.0,1.0,1.0,Some artisans are stilluncertainabout where they'll land.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Some artisans are stilluncertainabout where they'll land.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1667,single_focus,google/gemini-3.1-pro-preview,0.0,1.0,0.95,We have a lot of customers that are uncertain about the market,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""We have a lot of customers that are uncertain about the market""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1009,single_focus,google/gemini-3.1-pro-preview,0.0,0.0,1.0,"Currently, the demand is flat due to theeconomicuncertainty.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Currently, the demand is flat due to theeconomicuncertainty.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_5357,single_focus,google/gemini-3.1-pro-preview,1.0,1.0,0.85,"Though the rate freeze ""may not cure all of Edison's problems, it does remove a certain degree of uncertainty, and in that respect is beneficial,"" Brubaker said",1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""Though the rate freeze \""may not cure all of Edison's problems, it does remove a certain degree of uncertainty, and in that respect is beneficial,\"" Brubaker said""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_891,single_focus,google/gemini-3.1-pro-preview,0.0,1.0,1.0,"The first Muslims to settle in the city, according to mosque lore, were acrobats from Morocco who came to perform on the Strip in the early 1960s.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""The first Muslims to settle in the city, according to mosque lore, were acrobats from Morocco who came to perform on the Strip in the early 1960s.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1301,single_focus,google/gemini-3.1-pro-preview,1.0,1.0,0.95,"They cost is.S. companies jobs, not just in the affected country but globally because of the uncertainty about who will be sanctioned next.",0,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""They cost is.S. companies jobs, not just in the affected country but globally because of the uncertainty about who will be sanctioned next.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_80,single_focus,google/gemini-3.1-pro-preview,0.0,0.0,1.0,"Such moves put an added strain on employees at a time when job uncertainties are already high, it said.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Such moves put an added strain on employees at a time when job uncertainties are already high, it said.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1331,single_focus,google/gemini-3.1-pro-preview,0.0,1.0,1.0,,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1,
  ""focus_excerpt"": """"
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1655,single_focus,google/gemini-3.1-pro-preview,0.0,1.0,1.0,But the future is uncertain for the logging divers. Big companies are taking an interest in the submerged timber since cutting logs right on the water can save at least 25 percent in transportation costs.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1,
  ""focus_excerpt"": ""But the future is uncertain for the logging divers. Big companies are taking an interest in the submerged timber since cutting logs right on the water can save at least 25 percent in transportation costs.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_153,single_focus,google/gemini-3.1-pro-preview,0.0,1.0,0.95,"As the no-match directive takes effect, numerous construction contractors will lose a significant share of their workforce, sending shockwaves through an economy that remains uncertain due to the continuing mortgage meltdown.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""As the no-match directive takes effect, numerous construction contractors will lose a significant share of their workforce, sending shockwaves through an economy that remains uncertain due to the continuing mortgage meltdown.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_4882,single_focus,google/gemini-3.1-pro-preview,1.0,0.0,0.95,Any combination of tax increases or spending cuts worth $11 billion would deliver a further blow to the economy and slow any .recovery* economists said.,1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Any combination of tax increases or spending cuts worth $11 billion would deliver a further blow to the economy and slow any .recovery* economists said.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1099,single_focus,google/gemini-3.1-pro-preview,1.0,1.0,0.95,"For owners who lost assets to the Sandinistas, a big question remains: How much will they get in compensation? Lacayo said the 92-seat National Assembly will determine whether owners get all or only a percentage of the appraised value of confiscated property.",1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""For owners who lost assets to the Sandinistas, a big question remains: How much will they get in compensation? Lacayo said the 92-seat National Assembly will determine whether owners get all or only a percentage of the appraised value of confiscated property.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_22,single_focus,google/gemini-3.1-pro-preview,0.0,1.0,1.0,"After Tuesday's court ruling, the future appears much brighter, but how to bridge that gap is still uncertain.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""After Tuesday's court ruling, the future appears much brighter, but how to bridge that gap is still uncertain.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_5069,single_focus,google/gemini-3.1-pro-preview,0.0,0.0,0.95,Hong Kong is feeling a new and uncertain mood.,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Hong Kong is feeling a new and uncertain mood.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_6461,single_focus,google/gemini-3.1-pro-preview,0.0,1.0,0.95,"The death of Pakistani president NJphammed Zia ul-Haq in a plane crash last week has left Afghan rebels here stunned at the loss of ""our biggest friend"" and uncertain about future Pakistani support for their cSuse.",0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The death of Pakistani president NJphammed Zia ul-Haq in a plane crash last week has left Afghan rebels here stunned at the loss of \""our biggest friend\"" and uncertain about future Pakistani support for their cSuse.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1224,single_focus,google/gemini-3.1-pro-preview,1.0,1.0,0.9,"Economists, builders, real estate agents and developers are entering 1988 gingerly, sharing Boheim's uncertainties about the next 11 months. Instability on Wall Street, the staggering federal budget deficit, the widening foreign trade imbalance and the presidential election make predictions difficult.",1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Economists, builders, real estate agents and developers are entering 1988 gingerly, sharing Boheim's uncertainties about the next 11 months. Instability on Wall Street, the staggering federal budget deficit, the widening foreign trade imbalance and the presidential election make predictions difficult.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_992,single_focus,google/gemini-3.1-pro-preview,0.0,1.0,1.0,No election uncertainty. No market-moving earnings reports.,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""No election uncertainty. No market-moving earnings reports.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_8722,single_focus,google/gemini-3.1-pro-preview,1.0,1.0,0.95,"The state now apportions about SI 1.5 billion a year to local districts, and it was not clear whether the new money would come mostly from the state or from the local schtol districts as well.",1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The state now apportions about SI 1.5 billion a year to local districts, and it was not clear whether the new money would come mostly from the state or from the local schtol districts as well.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1539,single_focus,google/gemini-3.1-pro-preview,0.0,1.0,1.0,None,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": null
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_906,single_focus,google/gemini-3.1-pro-preview,0.0,1.0,0.95,"Defenders see it as baby btomers' reaction toeconomicobligations anduncertainties, something that will change in time.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Defenders see it as baby btomers' reaction toeconomicobligations anduncertainties, something that will change in time.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_378,single_focus,google/gemini-3.1-pro-preview,0.0,1.0,1.0,It's a seesaw situation with no major economic news going into a long holiday weekend.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""It's a seesaw situation with no major economic news going into a long holiday weekend.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_456,single_focus,google/gemini-3.1-pro-preview,0.0,0.0,0.95,"""Both on the Democratic and the Republican side, there's a huge amount of interest - and uncertainty,"" he said.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""\""Both on the Democratic and the Republican side, there's a huge amount of interest - and uncertainty,\"" he said.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1233,single_focus,google/gemini-3.1-pro-preview,0.0,1.0,1.0,"capturing the sense of uncertainty of a company in turmoil, a nation recuperating from traumatic events and a generation of artists searching for new forms of expression.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""capturing the sense of uncertainty of a company in turmoil, a nation recuperating from traumatic events and a generation of artists searching for new forms of expression.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
