llm_name,article_key,gold_epu,disagreement_flag,newspaper,year,content_len,orig_content_len,eval_content_len,was_truncated,condition,bundle,order,condition_kind,requested_task_count,epu_pred,epu_correct,confidence,focus_excerpt,excerpt_in_target,json_valid,parse_status,task_completion_count,completion_share,aux_mean,who_pred,who_correct,who_requested,who_present,actions_pred,actions_correct,actions_requested,actions_present,effects_pred,effects_correct,effects_requested,effects_present,mention_foreign_pred,mention_foreign_correct,mention_foreign_requested,mention_foreign_present,mainly_foreign_pred,mainly_foreign_correct,mainly_foreign_requested,mainly_foreign_present
google/gemini-3.1-pro-preview,Midcentury_3685,1,0,CHI,1987,2461,2461,2461,0,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.95,1986 investment was held back by the uncertainty generated by the proposed tax changes as the bill was debated in Congress.,0,1,ok,5,1.0,0.4,0.0,1.0,1,1,1.0,0.0,1,1,0.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1
google/gemini-3.1-pro-preview,Current_1031,0,0,SFC,2011,3436,3436,3436,0,single_focus,,,single,0,0.0,1.0,1.0,will discuss the latest business strategies in this uncertain economy.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Current_1031,0,0,SFC,2011,3436,3436,3436,0,single_long_control,,,single_control,0,0.0,1.0,1.0,"The inaugural event, sponsored by the Financial Times and Stanford's business schtol, will discuss the latest business strategies in this uncertain economy.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Current_1031,0,0,SFC,2011,3436,3436,3436,0,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.95,"The inaugural event, sponsored by the Financial Times and Stanford's business schtol, will discuss the latest business strategies in this uncertain economy.",1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
google/gemini-3.1-pro-preview,Current_1031,0,0,SFC,2011,3436,3436,3436,0,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,1.0,"The inaugural event, sponsored by the Financial Times and Stanford's business schtol, will discuss the latest business strategies in this uncertain economy.",1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
google/gemini-3.1-pro-preview,Current_246,0,0,LAT,1999,12353,12353,4989,1,single_focus,,,single,0,0.0,1.0,0.95,But Puente leaders doubt they will see any Partnership for Excellence money because of the intense competition.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Current_246,0,0,LAT,1999,12353,12353,4989,1,single_long_control,,,single_control,0,0.0,1.0,0.9,It remains to be see how much colleges will invest in such efforts.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Current_246,0,0,LAT,1999,12353,12353,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.9,Puente leaders doubt they will see any Partnership for Excellence money because of the intense competition.,1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
google/gemini-3.1-pro-preview,Current_246,0,0,LAT,1999,12353,12353,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.9,It remains to be see how much colleges will invest in such efforts.,1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
google/gemini-3.1-pro-preview,Current_237,1,1,LAT,1998,7134,7134,4989,1,single_focus,,,single,0,0.0,0.0,1.0,"The stock market marched ahead on Friday, closing out another big week on an up note--and again ignoring rising Treasury bond yields.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Current_237,1,1,LAT,1998,7134,7134,4989,1,single_long_control,,,single_control,0,0.0,0.0,1.0,"The stock market marched ahead on Friday, closing out another big week on an up note--and again ignoring rising Treasury bond yields.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Current_237,1,1,LAT,1998,7134,7134,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,1.0,"The stock market marched ahead on Friday, closing out another big week on an up note--and again ignoring rising Treasury bond yields.",1,1,ok,2,0.4,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,0.0,1,1
google/gemini-3.1-pro-preview,Current_237,1,1,LAT,1998,7134,7134,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,1.0,"The stock market marched ahead on Friday, closing out another big week on an up note--and again ignoring rising Treasury bond yields.",1,1,ok,2,0.4,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,0.0,1,1
google/gemini-3.1-pro-preview,Midcentury_7466,1,0,WSJ,1985,7745,7745,4989,1,single_focus,,,single,0,1.0,1.0,0.95,"""There's still a lot of uncertainty about the possibility of a discount-rate cut,"" he said.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Midcentury_7466,1,0,WSJ,1985,7745,7745,4989,1,single_long_control,,,single_control,0,1.0,1.0,0.99,"""There's still a lot of uncertainty about the possibility of a discount-rate cut,"" he said.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Midcentury_7466,1,0,WSJ,1985,7745,7745,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.95,"""There's still a lot of uncertainty about the possibility of a discount-rate cut,"" he said.",1,1,ok,5,1.0,1.0,0.0,1.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
google/gemini-3.1-pro-preview,Midcentury_7466,1,0,WSJ,1985,7745,7745,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.95,There's still a lot of uncertainty about the possibility of a discount-rate cut,1,1,ok,5,1.0,1.0,0.0,1.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
google/gemini-3.1-pro-preview,Current_239,1,0,NYT,2004,12141,12141,4989,1,single_focus,,,single,0,0.0,0.0,0.95,It testifies to what political and human-rights advocates here call the growing suppression of civic life in Zimbabwe as President Robert G. Mugabe girds for national elections that his government cannot afford to lose.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Current_239,1,0,NYT,2004,12141,12141,4989,1,single_long_control,,,single_control,0,0.0,0.0,1.0,"Now, with new national elections ltoming in March, new laws and other measures promise to silence the remaining independent press and activist groups that have been vehicles for dissent.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Current_239,1,0,NYT,2004,12141,12141,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.95,It testifies to what political and human-rights advocates here call the growing suppression of civic life in Zimbabwe as President Robert G. Mugabe girds for national elections that his government cannot afford to lose.,1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,1.0,1.0,1,1
google/gemini-3.1-pro-preview,Current_239,1,0,NYT,2004,12141,12141,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.95,It testifies to what political and human-rights advocates here call the growing suppression of civic life in Zimbabwe as President Robert G. Mugabe girds for national elections that his government cannot afford to lose.,1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,1.0,1.0,1,1
google/gemini-3.1-pro-preview,Current_769,1,0,LAT,2001,11351,11351,4989,1,single_focus,,,single,0,0.0,0.0,0.95,"The walkout comes at a delicate time for Hawaii, which is now facing uncertain economic prospects like the rest of the nation.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Current_769,1,0,LAT,2001,11351,11351,4989,1,single_long_control,,,single_control,0,0.0,0.0,0.95,"The walkout comes at a delicate time for Hawaii, which is now facing uncertain economic prospects like the rest of the nation.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Current_769,1,0,LAT,2001,11351,11351,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.95,"The walkout comes at a delicate time for Hawaii, which is now facing uncertain economic prospects like the rest of the nation.",1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
google/gemini-3.1-pro-preview,Current_769,1,0,LAT,2001,11351,11351,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.95,"The walkout comes at a delicate time for Hawaii, which is now facing uncertain economic prospects like the rest of the nation.",1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
google/gemini-3.1-pro-preview,Current_940,1,0,NYT,1994,992,992,992,0,single_focus,,,single,0,0.0,0.0,1.0,None,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Current_940,1,0,NYT,1994,992,992,992,0,single_long_control,,,single_control,0,0.0,0.0,1.0,Pentagon officials reported today the first signs that Iraq was beginning to retreat from the Kuwait border.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Current_940,1,0,NYT,1994,992,992,992,0,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.95,Pentagon officials reported today the first signs that Iraq was beginning to retreat from the Kuwait border.,1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,1.0,1.0,1,1
google/gemini-3.1-pro-preview,Current_940,1,0,NYT,1994,992,992,992,0,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,1.0,The new military moves came as Clinton Administration officials began to consult with allies on establishing a large demilitarized zone in southern Iraq to prevent the Government from massing its trtops along the Kuwait border in the future.,1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,1.0,1.0,1,1
google/gemini-3.1-pro-preview,Current_98,1,1,DMNB,2000,3246,3246,3246,0,single_focus,,,single,0,0.0,0.0,1.0,"Analysts said the shift back to high-tech was more symptomatic of overalluncertaintyin the market, rather than any bargain hunting by investors.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Current_98,1,1,DMNB,2000,3246,3246,3246,0,single_long_control,,,single_control,0,0.0,0.0,1.0,"Analysts said the shift back to high-tech was more symptomatic of overalluncertaintyin the market, rather than any bargain hunting by investors.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Current_98,1,1,DMNB,2000,3246,3246,3246,0,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,1.0,"Analysts said the shift back to high-tech was more symptomatic of overalluncertaintyin the market, rather than any bargain hunting by investors.",1,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,0.0,0.0,1,1
google/gemini-3.1-pro-preview,Current_98,1,1,DMNB,2000,3246,3246,3246,0,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,1.0,"Analysts said the shift back to high-tech was more symptomatic of overalluncertaintyin the market, rather than any bargain hunting by investors.",1,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,0.0,0.0,1,1
google/gemini-3.1-pro-preview,Midcentury_7864,1,0,NYT,1994,2560,2560,2560,0,single_focus,,,single,0,0.0,0.0,0.95,"This expansion is taking place despite political uncertainty surrounding presidential elections later this year in the region's two most populous nations, Brazil and Mexico.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Midcentury_7864,1,0,NYT,1994,2560,2560,2560,0,single_long_control,,,single_control,0,0.0,0.0,0.9,"This expansion is taking place despite political uncertainty surrounding presidential elections later this year in the region's two most populous nations, Brazil and Mexico.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Midcentury_7864,1,0,NYT,1994,2560,2560,2560,0,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.95,"This expansion is taking place despite political uncertainty surrounding presidential elections later this year in the region's two most populous nations, Brazil and Mexico.",0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,1.0,1.0,1,1
google/gemini-3.1-pro-preview,Midcentury_7864,1,0,NYT,1994,2560,2560,2560,0,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.9,"This expansion is taking place despite political uncertainty surrounding presidential elections later this year in the region's two most populous nations, Brazil and Mexico.",0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,1.0,1.0,1,1
google/gemini-3.1-pro-preview,Current_73,1,0,DMNB,2012,5448,5448,4989,1,single_focus,,,single,0,0.0,0.0,0.9,"When Frisco voters decided last May that the city should withdraw its commitment for $16.4 million in bonds, the future of the $90 million project grewuncertain.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Current_73,1,0,DMNB,2012,5448,5448,4989,1,single_long_control,,,single_control,0,0.0,0.0,0.85,"When Frisco voters decided last May that the city should withdraw its commitment for $16.4 million in bonds, the future of the $90 million project grew uncertain.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Current_73,1,0,DMNB,2012,5448,5448,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.8,"When Frisco voters decided last May that the city should withdraw its commitment for $16.4 million in bonds, the future of the $90 million project grew uncertain.",0,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
google/gemini-3.1-pro-preview,Current_73,1,0,DMNB,2012,5448,5448,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.85,"When Frisco voters decided last May that the city should withdraw its commitment for $16.4 million in bonds, the future of the $90 million project grew uncertain.",0,1,ok,5,1.0,1.0,0.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
google/gemini-3.1-pro-preview,Midcentury_7130,0,0,WSJ,1988,6319,6319,4989,1,single_focus,,,single,0,0.0,1.0,1.0,"A. Marshall Acuff Jr., a portfolio strategist at Smith Barney, Harris ispham & Co., said the market's abrupt shifts in response to economic data reflect its confusion over the economy's prospects",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Midcentury_7130,0,0,WSJ,1988,6319,6319,4989,1,single_long_control,,,single_control,0,0.0,1.0,1.0,"the market's abrupt shifts in response to economic data reflect its confusion over the economy's prospects, which is keeping many money managers on the sidelines.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Midcentury_7130,0,0,WSJ,1988,6319,6319,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,1.0,"said the market's abrupt shifts in response to economic data reflect its confusion over the economy's prospects, which is keeping many money managers on the sidelines.",1,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,0.0,1.0,1,1
google/gemini-3.1-pro-preview,Midcentury_7130,0,0,WSJ,1988,6319,6319,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,1.0,the market's abrupt shifts in response to economic data reflect its confusion over the economy's prospects,1,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,0.0,1.0,1,1
google/gemini-3.1-pro-preview,Current_465,1,1,LAT,2010,6948,6948,4989,1,single_focus,,,single,0,1.0,1.0,0.99,"With President Obama's energy and climate proposals bottled up in Congress, business leaders say they cannot tell what direction government policy will take on a variety of issues, including new energy taxes, tougher emissions standards for factories and vehicles, and guaranteed markets for start-up wind and solar power plants.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Current_465,1,1,LAT,2010,6948,6948,4989,1,single_long_control,,,single_control,0,1.0,1.0,1.0,"With President Obama's energy and climate proposals bottled up in Congress, business leaders say they cannot tell what direction government policy will take on a variety of issues, including new energy taxes",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Current_465,1,1,LAT,2010,6948,6948,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.95,"business leaders say they cannot tell what direction government policy will take on a variety of issues, including new energy taxes, tougher emissions standards for factories and vehicles, and guaranteed markets for start-up wind and solar power plants.",1,1,ok,5,1.0,1.0,0.0,1.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
google/gemini-3.1-pro-preview,Current_465,1,1,LAT,2010,6948,6948,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.95,"business leaders say they cannot tell what direction government policy will take on a variety of issues, including new energy taxes",1,1,ok,5,1.0,0.8,0.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
google/gemini-3.1-pro-preview,Current_972,0,1,SFC,2008,4366,4366,4366,0,single_focus,,,single,0,0.0,1.0,0.9,None,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Current_972,0,1,SFC,2008,4366,4366,4366,0,single_long_control,,,single_control,0,0.0,1.0,1.0,"Inflation, political flux and job insecurity have created an ""uncertainty more acute, perhaps, than anytime since 9/11,""",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Current_972,0,1,SFC,2008,4366,4366,4366,0,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.9,"Inflation, political flux and job insecurity have created an ""uncertainty more acute, perhaps, than anytime since 9/11,"" said William Hummer, chief economist at Wayne Hummer Investments.",1,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,0.0,1.0,1,1
google/gemini-3.1-pro-preview,Current_972,0,1,SFC,2008,4366,4366,4366,0,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.95,"Inflation, political flux and job insecurity have created an ""uncertainty more acute, perhaps, than anytime since 9/11,"" said William Hummer, chief economist at Wayne Hummer Investments.",1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
google/gemini-3.1-pro-preview,Current_326,1,0,SFC,1998,4874,4874,4874,0,single_focus,,,single,0,0.0,0.0,0.9,Many investors are concerned about political uncertainty and the impact Russia's problems could have on an already fragile world economy.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Current_326,1,0,SFC,1998,4874,4874,4874,0,single_long_control,,,single_control,0,0.0,0.0,0.9,Many investors are concerned about political uncertainty and the impact Russia's problems could have on an already fragile world economy.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Current_326,1,0,SFC,1998,4874,4874,4874,0,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.95,Many investors are concerned about political uncertainty and the impact Russia's problems could have on an already fragile world economy.,1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,1.0,1.0,1,1
google/gemini-3.1-pro-preview,Current_326,1,0,SFC,1998,4874,4874,4874,0,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.95,Many investors are concerned about political uncertainty and the impact Russia's problems could have on an already fragile world economy.,1,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,0.0,0.0,1,1
google/gemini-3.1-pro-preview,Current_184,1,1,NYT,1989,1059,1059,1059,0,single_focus,,,single,0,0.0,0.0,1.0,Arranging the twin summit meetings reflects the qualities that mark Mr. Bush's foreign policy.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Current_184,1,1,NYT,1989,1059,1059,1059,0,single_long_control,,,single_control,0,0.0,0.0,1.0,Arranging the twin summit meetings reflects the qualities that mark Mr. Bush's foreign policy.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Current_184,1,1,NYT,1989,1059,1059,1059,0,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,1.0,Arranging the twin summit meetings reflects the qualities that mark Mr. Bush's foreign policy.,1,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,0.0,1.0,1,1
google/gemini-3.1-pro-preview,Current_184,1,1,NYT,1989,1059,1059,1059,0,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,1.0,Arranging the twin summit meetings reflects the qualities that mark Mr. Bush's foreign policy.,1,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,0.0,1.0,1,1
google/gemini-3.1-pro-preview,Current_1861,0,0,MIHB,1999,2126,2126,2126,0,single_focus,,,single,0,0.0,1.0,1.0,"Guard Nate Newton, whose future with the Dallas Cowboys was made more uncertain by the NFL draft",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Current_1861,0,0,MIHB,1999,2126,2126,2126,0,single_long_control,,,single_control,0,0.0,1.0,1.0,"Guard Nate Newton, whose future with the Dallas Cowboys was made more uncertain by the NFL draft",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Current_1861,0,0,MIHB,1999,2126,2126,2126,0,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,1.0,"Guard Nate Newton, whose future with the Dallas Cowboys was made more uncertain by the NFL draft, might leave the team after 13 years, according to a published report Monday.",1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
google/gemini-3.1-pro-preview,Current_1861,0,0,MIHB,1999,2126,2126,2126,0,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,1.0,"Guard Nate Newton, whose future with the Dallas Cowboys was made more uncertain by the NFL draft, might leave the team after 13 years",1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
google/gemini-3.1-pro-preview,Current_618,1,1,SFC,2007,6820,6820,4989,1,single_focus,,,single,0,1.0,1.0,0.85,they are asking tough questions about how management is hedging the risks of climate change and preparing to operate in a carbon-constrained economy.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Current_618,1,1,SFC,2007,6820,6820,4989,1,single_long_control,,,single_control,0,0.0,0.0,0.9,more than half of the country's 500 largest publicly-traded companies are doing a ptor job disclosing climate-change risks to their investors.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Current_618,1,1,SFC,2007,6820,6820,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.85,they are asking tough questions about how management is hedging the risks of climate change and preparing to operate in a carbon-constrained economy.,1,1,ok,5,1.0,0.6,0.0,1.0,1,1,0.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1
google/gemini-3.1-pro-preview,Current_618,1,1,SFC,2007,6820,6820,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.85,"Stronger hurricanes, prolonged heat waves and carbon-reducing regulations are just a few of the ways climate change is already rippling across various business sectors",1,1,ok,5,1.0,0.8,0.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1
google/gemini-3.1-pro-preview,Current_1470,1,1,NYT,2008,5340,5340,4989,1,single_focus,,,single,0,1.0,1.0,0.95,"not certain they would agree to such an arrangement, particularly if Democrats would not allow any attempts to amend the measure. If Republicans do not agree, Mr. Reid said he would instead continue to pursue an extension of unemployment benefits",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Current_1470,1,1,NYT,2008,5340,5340,4989,1,single_long_control,,,single_control,0,1.0,1.0,0.95,"not certain they would agree to such an arrangement, particularly if Democrats would not allow any attempts to amend the measure. If Republicans do not agree, Mr. Reid said he would instead continue to pursue an extension of unemployment benefits",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
google/gemini-3.1-pro-preview,Current_1470,1,1,NYT,2008,5340,5340,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.95,"not certain they would agree to such an arrangement, particularly if Democrats would not allow any attempts to amend the measure.",1,1,ok,5,1.0,1.0,0.0,1.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
google/gemini-3.1-pro-preview,Current_1470,1,1,NYT,2008,5340,5340,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.95,"If Republicans do not agree, Mr. Reid said he would instead continue to pursue an extension of unemployment benefits as part of a war-spending measure that lawmakers agree must be approved in the next few weeks.",1,1,ok,5,1.0,1.0,0.0,1.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
google/gemini-3.1-pro-preview,Current_1791,1,0,DMNB,2000,5650,5650,4989,1,single_focus,,,single,0,1.0,1.0,0.95,"the federal government's antitrust case against Microsoft Corp. Settlement talks that fell apart over the weekend, coupled with a judge's scathing verdict late Monday, are contributing touncertaintyamong investors.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
