llm_name,article_key,gold_epu,disagreement_flag,newspaper,year,variant_id,was_truncated,orig_content_len,content_for_eval_len,dossier_profile,condition,target_section_id,target_section_pred,section_correct,epu_pred,epu_correct,joint_correct,confidence,focus_excerpt,excerpt_in_target,json_valid,parse_failure,target_position,target_position_norm,n_sections,distractor_families,raw_json
deepseek-ai/deepseek-v3.2,Current_878,1,1,NYT,1989,1,0,1118,1118,standard8,hard,SEC-107,SEC-107,1.0,0,0.0,0.0,0.9,"their destination remained unclear, to them, to the Germans in the West and to a world that watched with fascination, admiration and anxiety.",1,1,0,6,0.75,8,housing_market|local_business|health_system|foreign_affairs|company_earnings|election_campaign|commodity_markets,"{
  ""target_section_id"": ""SEC-107"",
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""their destination remained unclear, to them, to the Germans in the West and to a world that watched with fascination, admiration and anxiety.""
}"
deepseek-ai/deepseek-v3.2,Current_878,1,1,NYT,1989,1,0,1118,1118,standard8,very_hard,SEC-107,SEC-107,1.0,0,0.0,0.0,0.9,"their destination remained unclear, to them, to the Germans in the West and to a world that watched with fascination, admiration and anxiety.",1,1,0,8,1.0,8,housing_market|company_earnings|commodity_markets|foreign_affairs|local_business|health_system|election_campaign,"{
  ""target_section_id"": ""SEC-107"",
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""their destination remained unclear, to them, to the Germans in the West and to a world that watched with fascination, admiration and anxiety.""
}"
deepseek-ai/deepseek-v3.2,Current_24,0,0,NYT,2005,1,1,7113,4506,standard8,easy,SEC-128,SEC-128,1.0,1,0.0,0.0,0.85,"the contest has become one between rivals who are coming to resemble each other. In their haste to produce positions on everything, to track one another, to find comfortable targets, Villepin and Sarkozy can seem increasingly alike: manipulative and faced with the risk of wavering political credibil",1,1,0,2,0.25,8,civic_notice|sports_business|weather_update|health_system|local_business|education_admin|company_earnings,"{
  ""target_section_id"": ""SEC-128"",
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""the contest has become one between rivals who are coming to resemble each other. In their haste to produce positions on everything, to track one another, to find comfortable targets, Villepin and Sarkozy can seem increasingly alike: manipulative and faced with the risk of wavering political credibility.""
}"
deepseek-ai/deepseek-v3.2,Current_24,0,0,NYT,2005,1,1,7113,4506,standard8,medium,SEC-128,SEC-128,1.0,1,0.0,0.0,0.8,"the Villepin-Sarkozy rivalry, seeping into every corner of national life, is sure to feed on itself and intensify, both in its dissembling and in its potential to turn off the electorate.",1,1,0,4,0.5,8,civic_notice|commodity_markets|election_campaign|health_system|foreign_affairs|weather_update|transport_notice,"{
  ""target_section_id"": ""SEC-128"",
  ""epu"": 1,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""the Villepin-Sarkozy rivalry, seeping into every corner of national life, is sure to feed on itself and intensify, both in its dissembling and in its potential to turn off the electorate.""
}"
deepseek-ai/deepseek-v3.2,Current_24,0,0,NYT,2005,1,1,7113,4506,standard8,hard,SEC-128,SEC-128,1.0,0,1.0,1.0,0.85,"But day after day, with its installments of maneuvering and smiling dissimulation, and no likelihtod of a quick end, this contest feels exhausting, and ltoks like a debilitating prospect for the country.",1,1,0,6,0.75,8,health_system|housing_market|company_earnings|local_business|election_campaign|commodity_markets|foreign_affairs,"{
  ""target_section_id"": ""SEC-128"",
  ""epu"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""But day after day, with its installments of maneuvering and smiling dissimulation, and no likelihtod of a quick end, this contest feels exhausting, and ltoks like a debilitating prospect for the country.""
}"
deepseek-ai/deepseek-v3.2,Current_24,0,0,NYT,2005,1,1,7113,4506,standard8,very_hard,SEC-128,SEC-128,1.0,1,0.0,0.0,0.8,"the Villepin-Sarkozy rivalry, seeping into every corner of national life, is sure to feed on itself and intensify, both in its dissembling and in its potential to turn off the electorate.",1,1,0,8,1.0,8,local_business|election_campaign|commodity_markets|foreign_affairs|health_system|housing_market|company_earnings,"{
  ""target_section_id"": ""SEC-128"",
  ""epu"": 1,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""the Villepin-Sarkozy rivalry, seeping into every corner of national life, is sure to feed on itself and intensify, both in its dissembling and in its potential to turn off the electorate.""
}"
deepseek-ai/deepseek-v3.2,Midcentury_1634,0,0,WPO,1993,1,1,6498,4506,standard8,easy,SEC-121,SEC-121,1.0,0,1.0,1.0,0.9,Our deep pessimism prevents us from seeing how the economy operates and what it achieves.,1,1,0,2,0.25,8,transport_notice|health_system|company_earnings|education_admin|local_business|sports_business|civic_notice,"{""target_section_id"": ""SEC-121"", ""epu"": 0, ""confidence"": 0.9, ""focus_excerpt"": ""Our deep pessimism prevents us from seeing how the economy operates and what it achieves.""}"
deepseek-ai/deepseek-v3.2,Midcentury_1634,0,0,WPO,1993,1,1,6498,4506,standard8,medium,SEC-121,SEC-121,1.0,0,1.0,1.0,0.9,Our illusion has been that we could purge the economy of all the inconveniences of growth. Fantasy begat fear; both have now grown to monstrous proportions.,1,1,0,4,0.5,8,education_admin|civic_notice|local_business|company_earnings|commodity_markets|election_campaign|health_system,"{
  ""target_section_id"": ""SEC-121"",
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Our illusion has been that we could purge the economy of all the inconveniences of growth. Fantasy begat fear; both have now grown to monstrous proportions.""
}"
deepseek-ai/deepseek-v3.2,Midcentury_1634,0,0,WPO,1993,1,1,6498,4506,standard8,hard,SEC-121,SEC-121,1.0,0,1.0,1.0,0.95,"Expert economists, advising government on the proper policies, would end recessions.",1,1,0,6,0.75,8,foreign_affairs|health_system|local_business|election_campaign|commodity_markets|company_earnings|housing_market,"{
  ""target_section_id"": ""SEC-121"",
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Expert economists, advising government on the proper policies, would end recessions.""
}"
deepseek-ai/deepseek-v3.2,Midcentury_1634,0,0,WPO,1993,1,1,6498,4506,standard8,very_hard,SEC-121,SEC-121,1.0,0,1.0,1.0,0.95,Our deep pessimism prevents us from seeing how the economy operates and what it achieves. It's hard for us to grasp that many of its decisive movements occur more or less spontaneously.,1,1,0,8,1.0,8,local_business|company_earnings|election_campaign|foreign_affairs|housing_market|commodity_markets|health_system,"{
  ""target_section_id"": ""SEC-121"",
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Our deep pessimism prevents us from seeing how the economy operates and what it achieves. It's hard for us to grasp that many of its decisive movements occur more or less spontaneously.""
}"
deepseek-ai/deepseek-v3.2,Current_18,1,1,LAT,1997,1,1,16514,4506,standard8,easy,SEC-107,SEC-107,1.0,0,0.0,0.0,0.9,"many of the impoverished nations have abandoned socialism and embraced capitalism. As a result, private capital has become the economic mainstay",1,1,0,2,0.25,8,health_system|local_business|transport_notice|civic_notice|education_admin|company_earnings|weather_update,"{
  ""target_section_id"": ""SEC-107"",
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""many of the impoverished nations have abandoned socialism and embraced capitalism. As a result, private capital has become the economic mainstay""
}"
deepseek-ai/deepseek-v3.2,Current_18,1,1,LAT,1997,1,1,16514,4506,standard8,medium,SEC-107,SEC-107,1.0,0,0.0,0.0,0.95,"Richer countries, feeling strapped for cash themselves, have cut back their foreign aid. At the same time, however, many of the impoverished nations have abandoned socialism and embraced capitalism.",1,1,0,4,0.5,8,foreign_affairs|local_business|civic_notice|company_earnings|weather_update|sports_business|transport_notice,"{
  ""target_section_id"": ""SEC-107"",
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Richer countries, feeling strapped for cash themselves, have cut back their foreign aid. At the same time, however, many of the impoverished nations have abandoned socialism and embraced capitalism.""
}"
deepseek-ai/deepseek-v3.2,Current_18,1,1,LAT,1997,1,1,16514,4506,standard8,hard,SEC-107,SEC-107,1.0,0,0.0,0.0,0.95,many of the impoverished nations have abandoned socialism and embraced capitalism,1,1,0,6,0.75,8,foreign_affairs|health_system|housing_market|election_campaign|local_business|company_earnings|commodity_markets,"{""target_section_id"": ""SEC-107"", ""epu"": 0, ""confidence"": 0.95, ""focus_excerpt"": ""many of the impoverished nations have abandoned socialism and embraced capitalism""}"
deepseek-ai/deepseek-v3.2,Current_18,1,1,LAT,1997,1,1,16514,4506,standard8,very_hard,SEC-107,SEC-107,1.0,0,0.0,0.0,0.85,"many of the impoverished nations have abandoned socialism and embraced capitalism. As a result, private capital has become the economic mainstay",1,1,0,8,1.0,8,health_system|foreign_affairs|commodity_markets|local_business|election_campaign|company_earnings|housing_market,"{""target_section_id"": ""SEC-107"", ""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""many of the impoverished nations have abandoned socialism and embraced capitalism. As a result, private capital has become the economic mainstay""}"
deepseek-ai/deepseek-v3.2,Midcentury_7864,1,0,NYT,1994,1,0,2560,2560,standard8,easy,SEC-121,SEC-121,1.0,0,0.0,0.0,0.9,"This expansion is taking place despite political uncertainty surrounding presidential elections later this year in the region's two most populous nations, Brazil and Mexico.",1,1,0,2,0.25,8,local_business|company_earnings|education_admin|sports_business|weather_update|health_system|transport_notice,"{
  ""target_section_id"": ""SEC-121"",
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""This expansion is taking place despite political uncertainty surrounding presidential elections later this year in the region's two most populous nations, Brazil and Mexico.""
}"
deepseek-ai/deepseek-v3.2,Midcentury_7864,1,0,NYT,1994,1,0,2560,2560,standard8,medium,SEC-121,SEC-121,1.0,0,0.0,0.0,0.9,"This expansion is taking place despite political uncertainty surrounding presidential elections later this year in the region's two most populous nations, Brazil and Mexico.",1,1,0,4,0.5,8,housing_market|commodity_markets|election_campaign|weather_update|health_system|company_earnings|sports_business,"{
  ""target_section_id"": ""SEC-121"",
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""This expansion is taking place despite political uncertainty surrounding presidential elections later this year in the region's two most populous nations, Brazil and Mexico.""
}"
deepseek-ai/deepseek-v3.2,Midcentury_7864,1,0,NYT,1994,1,0,2560,2560,standard8,hard,SEC-121,SEC-121,1.0,0,0.0,0.0,0.95,"This expansion is taking place despite political uncertainty surrounding presidential elections later this year in the region's two most populous nations, Brazil and Mexico.",1,1,0,6,0.75,8,company_earnings|health_system|foreign_affairs|local_business|housing_market|commodity_markets|election_campaign,"{
  ""target_section_id"": ""SEC-121"",
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""This expansion is taking place despite political uncertainty surrounding presidential elections later this year in the region's two most populous nations, Brazil and Mexico.""
}"
deepseek-ai/deepseek-v3.2,Midcentury_7864,1,0,NYT,1994,1,0,2560,2560,standard8,very_hard,SEC-121,SEC-121,1.0,1,1.0,1.0,0.9,"This expansion is taking place despite political uncertainty surrounding presidential elections later this year in the region's two most populous nations, Brazil and Mexico.",1,1,0,8,1.0,8,foreign_affairs|commodity_markets|election_campaign|health_system|company_earnings|local_business|housing_market,"{
  ""target_section_id"": ""SEC-121"",
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""This expansion is taking place despite political uncertainty surrounding presidential elections later this year in the region's two most populous nations, Brazil and Mexico.""
}"
deepseek-ai/deepseek-v3.2,Current_2027,1,0,SFC,2004,1,1,8188,4506,standard8,easy,SEC-100,SEC-100,1.0,0,0.0,0.0,0.85,people are talking and worrying about what's ahead.,1,1,0,2,0.25,8,sports_business|health_system|civic_notice|housing_market|education_admin|company_earnings|weather_update,"{
  ""target_section_id"": ""SEC-100"",
  ""epu"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""people are talking and worrying about what's ahead.""
}"
deepseek-ai/deepseek-v3.2,Current_2027,1,0,SFC,2004,1,1,8188,4506,standard8,medium,SEC-100,SEC-100,1.0,0,0.0,0.0,0.9,"It is, he says, about security for his community, his business and his people... With 4 1/2 months until the 2004 presidential election, the voices on Main Street, Los Angeles, reflect the diversity of one of the country's great urban meccas, particularly a critical and fast-growing bloc of voters: ",1,1,0,4,0.5,8,transport_notice|health_system|housing_market|education_admin|weather_update|foreign_affairs|company_earnings,"{
  ""target_section_id"": ""SEC-100"",
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""It is, he says, about security for his community, his business and his people... With 4 1/2 months until the 2004 presidential election, the voices on Main Street, Los Angeles, reflect the diversity of one of the country's great urban meccas, particularly a critical and fast-growing bloc of voters: Latinos.""
}"
deepseek-ai/deepseek-v3.2,Current_2027,1,0,SFC,2004,1,1,8188,4506,standard8,hard,SEC-100,SEC-100,1.0,0,0.0,0.0,0.9,people are talking and worrying about what's ahead.,1,1,0,6,0.75,8,housing_market|foreign_affairs|commodity_markets|election_campaign|health_system|company_earnings|local_business,"{
  ""target_section_id"": ""SEC-100"",
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""people are talking and worrying about what's ahead.""
}"
deepseek-ai/deepseek-v3.2,Current_2027,1,0,SFC,2004,1,1,8188,4506,standard8,very_hard,SEC-100,SEC-100,1.0,0,0.0,0.0,0.9,"The economy's important to us, and when (Bill) Clinton was president, we had the tech btom and the economy rolling. ... It hasn't come back there yet.",1,1,0,8,1.0,8,election_campaign|health_system|housing_market|foreign_affairs|company_earnings|local_business|commodity_markets,"{
  ""target_section_id"": ""SEC-100"",
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""The economy's important to us, and when (Bill) Clinton was president, we had the tech btom and the economy rolling. ... It hasn't come back there yet.""
}"
deepseek-ai/deepseek-v3.2,Current_1627,1,1,LAT,1996,1,1,9482,4506,standard8,easy,SEC-107,SEC-107,1.0,0,0.0,0.0,0.9,"government privatization programs are underway big-time, as is a heated National Assembly campaign for elections April 11",1,1,0,2,0.25,8,company_earnings|sports_business|weather_update|transport_notice|education_admin|local_business|health_system,"{
  ""target_section_id"": ""SEC-107"",
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""government privatization programs are underway big-time, as is a heated National Assembly campaign for elections April 11""
}"
deepseek-ai/deepseek-v3.2,Current_1627,1,1,LAT,1996,1,1,9482,4506,standard8,medium,SEC-107,SEC-107,1.0,0,0.0,0.0,0.95,"government privatization programs are underway big-time, as is a heated National Assembly campaign for elections April 11.",1,1,0,4,0.5,8,election_campaign|local_business|education_admin|weather_update|civic_notice|health_system|commodity_markets,"{
  ""target_section_id"": ""SEC-107"",
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""government privatization programs are underway big-time, as is a heated National Assembly campaign for elections April 11.""
}"
deepseek-ai/deepseek-v3.2,Current_1627,1,1,LAT,1996,1,1,9482,4506,standard8,hard,SEC-107,SEC-107,1.0,0,0.0,0.0,0.9,"Two former presidents are standing trial for corruption; government privatization programs are underway big-time, as is a heated National Assembly campaign for elections April 11.",1,1,0,6,0.75,8,foreign_affairs|local_business|housing_market|election_campaign|company_earnings|health_system|commodity_markets,"{
  ""target_section_id"": ""SEC-107"",
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Two former presidents are standing trial for corruption; government privatization programs are underway big-time, as is a heated National Assembly campaign for elections April 11.""
}"
deepseek-ai/deepseek-v3.2,Current_1627,1,1,LAT,1996,1,1,9482,4506,standard8,very_hard,SEC-107,SEC-107,1.0,0,0.0,0.0,0.8,"government privatization programs are underway big-time, as is a heated National Assembly campaign for elections April 11.",1,1,0,8,1.0,8,election_campaign|health_system|company_earnings|housing_market|commodity_markets|foreign_affairs|local_business,"{
  ""target_section_id"": ""SEC-107"",
  ""epu"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""government privatization programs are underway big-time, as is a heated National Assembly campaign for elections April 11.""
}"
deepseek-ai/deepseek-v3.2,Current_544,1,0,NYT,2002,1,0,1079,1079,standard8,easy,SEC-128,SEC-128,1.0,0,0.0,0.0,0.85,The governor and legislative leaders refused to release any details about how they planned to make up for a shortfall in tax collections,1,1,0,2,0.25,8,civic_notice|education_admin|transport_notice|sports_business|weather_update|company_earnings|housing_market,"{
  ""target_section_id"": ""SEC-128"",
  ""epu"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""The governor and legislative leaders refused to release any details about how they planned to make up for a shortfall in tax collections""
}"
deepseek-ai/deepseek-v3.2,Current_544,1,0,NYT,2002,1,0,1079,1079,standard8,medium,SEC-128,SEC-128,1.0,0,0.0,0.0,0.85,The governor and legislative leaders refused to release any details about how they planned to make up for a shortfall in tax collections in April that has created a $1.1 billion hole in the state's finances.,1,1,0,4,0.5,8,education_admin|transport_notice|foreign_affairs|commodity_markets|company_earnings|housing_market|weather_update,"{
  ""target_section_id"": ""SEC-128"",
  ""epu"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""The governor and legislative leaders refused to release any details about how they planned to make up for a shortfall in tax collections in April that has created a $1.1 billion hole in the state's finances.""
}"
deepseek-ai/deepseek-v3.2,Current_544,1,0,NYT,2002,1,0,1079,1079,standard8,hard,SEC-128,SEC-128,1.0,1,1.0,1.0,0.8,The governor and legislative leaders refused to release any details about how they planned to make up for a shortfall in tax collections in April that has created a $1.1 billion hole in the state's finances.,1,1,0,6,0.75,8,housing_market|local_business|company_earnings|foreign_affairs|election_campaign|commodity_markets|health_system,"{
  ""target_section_id"": ""SEC-128"",
  ""epu"": 1,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""The governor and legislative leaders refused to release any details about how they planned to make up for a shortfall in tax collections in April that has created a $1.1 billion hole in the state's finances.""
}"
deepseek-ai/deepseek-v3.2,Current_544,1,0,NYT,2002,1,0,1079,1079,standard8,very_hard,SEC-128,SEC-128,1.0,1,1.0,1.0,0.8,The governor and legislative leaders refused to release any details about how they planned to make up for a shortfall in tax collections in April that has created a $1.1 billion hole in the state's finances.,1,1,0,8,1.0,8,commodity_markets|election_campaign|health_system|housing_market|foreign_affairs|local_business|company_earnings,"{
  ""target_section_id"": ""SEC-128"",
  ""epu"": 1,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""The governor and legislative leaders refused to release any details about how they planned to make up for a shortfall in tax collections in April that has created a $1.1 billion hole in the state's finances.""
}"
deepseek-ai/deepseek-v3.2,Midcentury_2628,1,0,NYT,1989,1,1,5310,4506,standard8,easy,SEC-121,SEC-121,1.0,1,1.0,1.0,0.9,"the huge increase in the Federal debt has immobilized fiscal policy as a recession-fighting weapon. A major shift has occurred from reliance on fiscal policy... to monetary policy, conducted by the Federal Reserve. Can the Fed alone keep the economy on track? Some economists have their doubts.",1,1,0,2,0.25,8,company_earnings|education_admin|sports_business|health_system|weather_update|civic_notice|transport_notice,"{
  ""target_section_id"": ""SEC-121"",
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""the huge increase in the Federal debt has immobilized fiscal policy as a recession-fighting weapon. A major shift has occurred from reliance on fiscal policy... to monetary policy, conducted by the Federal Reserve. Can the Fed alone keep the economy on track? Some economists have their doubts.""
}"
deepseek-ai/deepseek-v3.2,Midcentury_2628,1,0,NYT,1989,1,1,5310,4506,standard8,medium,SEC-121,SEC-121,1.0,1,1.0,1.0,0.8,"the huge increase in the Federal debt has immobilized fiscal policy as a recession-fighting weapon. A major shift has occurred from reliance on fiscal policy... to monetary policy, conducted by the Federal Reserve. Can the Fed alone keep the economy on track? Some economists have their doubts.",1,1,0,4,0.5,8,company_earnings|commodity_markets|weather_update|foreign_affairs|education_admin|local_business|transport_notice,"{
  ""target_section_id"": ""SEC-121"",
  ""epu"": 1,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""the huge increase in the Federal debt has immobilized fiscal policy as a recession-fighting weapon. A major shift has occurred from reliance on fiscal policy... to monetary policy, conducted by the Federal Reserve. Can the Fed alone keep the economy on track? Some economists have their doubts.""
}"
deepseek-ai/deepseek-v3.2,Midcentury_2628,1,0,NYT,1989,1,1,5310,4506,standard8,hard,SEC-121,SEC-121,1.0,1,1.0,1.0,0.9,the uncertainty about how private foreign investors in American securities would react to a recession here,1,1,0,6,0.75,8,local_business|commodity_markets|health_system|election_campaign|company_earnings|foreign_affairs|housing_market,"{
  ""target_section_id"": ""SEC-121"",
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""the uncertainty about how private foreign investors in American securities would react to a recession here""
}"
deepseek-ai/deepseek-v3.2,Midcentury_2628,1,0,NYT,1989,1,1,5310,4506,standard8,very_hard,SEC-121,SEC-121,1.0,1,1.0,1.0,0.9,"But the huge increase in the Federal debt has immobilized fiscal policy as a recession-fighting weapon. A major shift has occurred from reliance on fiscal policy, with the Administration and Congress smoothing out the business cycle by varying expenditures, taxes and deficits to monetary policy, con",1,1,0,8,1.0,8,election_campaign|housing_market|health_system|local_business|commodity_markets|company_earnings|foreign_affairs,"{
  ""target_section_id"": ""SEC-121"",
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""But the huge increase in the Federal debt has immobilized fiscal policy as a recession-fighting weapon. A major shift has occurred from reliance on fiscal policy, with the Administration and Congress smoothing out the business cycle by varying expenditures, taxes and deficits to monetary policy, conducted by the Federal Reserve.""
}"
deepseek-ai/deepseek-v3.2,Current_1063,0,0,DMNB,1993,1,0,3318,3318,standard8,easy,SEC-135,SEC-135,1.0,0,1.0,1.0,0.8,"All of this has forced a 10 percent cut in the Redondo Beach budget in the last two years, meaning consolidations, revamped services and elimination of 50 of 520 city jobs.",1,1,0,2,0.25,8,sports_business|housing_market|health_system|transport_notice|weather_update|civic_notice|local_business,"{
  ""target_section_id"": ""SEC-135"",
  ""epu"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""All of this has forced a 10 percent cut in the Redondo Beach budget in the last two years, meaning consolidations, revamped services and elimination of 50 of 520 city jobs.""
}"
deepseek-ai/deepseek-v3.2,Current_1063,0,0,DMNB,1993,1,0,3318,3318,standard8,medium,SEC-135,SEC-135,1.0,1,0.0,0.0,0.85,"all of a sudden the Cold War stopped and we have companies here geared up for the next 40 years with the highest-caliber workforce in the world... There is little hope of attracting new business, he said. The state's high labor and housing costs and rigid regulation shto business to more competitive",1,1,0,4,0.5,8,housing_market|company_earnings|foreign_affairs|health_system|civic_notice|weather_update|local_business,"{
  ""target_section_id"": ""SEC-135"",
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""all of a sudden the Cold War stopped and we have companies here geared up for the next 40 years with the highest-caliber workforce in the world... There is little hope of attracting new business, he said. The state's high labor and housing costs and rigid regulation shto business to more competitive states.""
}"
deepseek-ai/deepseek-v3.2,Current_1063,0,0,DMNB,1993,1,0,3318,3318,standard8,hard,SEC-135,SEC-135,1.0,1,0.0,0.0,0.75,"the anti-business climate prevalent in much of urban California, one in five companies in the South Bay area of Los Angeles is planning to move in the next five years.",1,1,0,6,0.75,8,local_business|foreign_affairs|commodity_markets|health_system|election_campaign|company_earnings|housing_market,"{
  ""target_section_id"": ""SEC-135"",
  ""epu"": 1,
  ""confidence"": 0.75,
  ""focus_excerpt"": ""the anti-business climate prevalent in much of urban California, one in five companies in the South Bay area of Los Angeles is planning to move in the next five years.""
}"
deepseek-ai/deepseek-v3.2,Current_1063,0,0,DMNB,1993,1,0,3318,3318,standard8,very_hard,SEC-135,SEC-135,1.0,0,1.0,1.0,0.95,"Little has been done to prepare those workers for the conversion to non-defense industries -- an omission with lessons for Texas. Consequently, thousands of tax-paying, highly skilled, well-paid engineers, designers and managers -- along with their hometown governments -- face uncertain futures.",1,1,0,8,1.0,8,foreign_affairs|health_system|election_campaign|housing_market|local_business|commodity_markets|company_earnings,"{""target_section_id"": ""SEC-135"", ""epu"": 0, ""confidence"": 0.95, ""focus_excerpt"": ""Little has been done to prepare those workers for the conversion to non-defense industries -- an omission with lessons for Texas. Consequently, thousands of tax-paying, highly skilled, well-paid engineers, designers and managers -- along with their hometown governments -- face uncertain futures.""}"
deepseek-ai/deepseek-v3.2,Current_1661,1,0,NYT,1989,1,0,1099,1099,standard8,easy,SEC-142,SEC-142,1.0,1,1.0,1.0,0.85,"leaves office on Saturday with his legacy hostage to the country's debilitating economic crisis...economic disintegration of recent months -soaring inflation, a collapsed currency, wages at historic lows in terms of spending power, huge fiscal deficits and debts - is as much the fault of Argentine e",1,1,0,2,0.25,8,transport_notice|housing_market|local_business|sports_business|weather_update|company_earnings|civic_notice,"{
  ""target_section_id"": ""SEC-142"",
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""leaves office on Saturday with his legacy hostage to the country's debilitating economic crisis...economic disintegration of recent months -soaring inflation, a collapsed currency, wages at historic lows in terms of spending power, huge fiscal deficits and debts - is as much the fault of Argentine economic tradition and the Peronist political movement of President-elect Carlos Saul Menem as of Mr. Alfonsin.""
}"
deepseek-ai/deepseek-v3.2,Current_1661,1,0,NYT,1989,1,0,1099,1099,standard8,medium,SEC-142,SEC-142,1.0,0,0.0,0.0,0.9,"the economic disintegration of recent months -soaring inflation, a collapsed currency, wages at historic lows in terms of spending power, huge fiscal deficits and debts",1,1,0,4,0.5,8,education_admin|election_campaign|transport_notice|sports_business|local_business|housing_market|weather_update,"{
  ""target_section_id"": ""SEC-142"",
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""the economic disintegration of recent months -soaring inflation, a collapsed currency, wages at historic lows in terms of spending power, huge fiscal deficits and debts""
}"
deepseek-ai/deepseek-v3.2,Current_1661,1,0,NYT,1989,1,0,1099,1099,standard8,hard,SEC-142,SEC-142,1.0,0,0.0,0.0,0.9,"the economic disintegration of recent months -soaring inflation, a collapsed currency, wages at historic lows in terms of spending power, huge fiscal deficits and debts",1,1,0,6,0.75,8,foreign_affairs|election_campaign|company_earnings|local_business|commodity_markets|health_system|housing_market,"{
  ""target_section_id"": ""SEC-142"",
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""the economic disintegration of recent months -soaring inflation, a collapsed currency, wages at historic lows in terms of spending power, huge fiscal deficits and debts""
}"
deepseek-ai/deepseek-v3.2,Current_1661,1,0,NYT,1989,1,0,1099,1099,standard8,very_hard,SEC-142,SEC-142,1.0,0,0.0,0.0,0.9,"the economic disintegration of recent months -soaring inflation, a collapsed currency, wages at historic lows in terms of spending power, huge fiscal deficits and debts",1,1,0,8,1.0,8,election_campaign|commodity_markets|foreign_affairs|health_system|local_business|housing_market|company_earnings,"{
  ""target_section_id"": ""SEC-142"",
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""the economic disintegration of recent months -soaring inflation, a collapsed currency, wages at historic lows in terms of spending power, huge fiscal deficits and debts""
}"
deepseek-ai/deepseek-v3.2,Current_1456,1,1,NYT,2008,1,1,5503,4506,standard8,easy,SEC-142,SEC-142,1.0,0,0.0,0.0,0.95,"The new group is entering a difficult market for btoks generally. Citing economic uncertainty, the Borders Group announced last month that it was considering selling itself.",1,1,0,2,0.25,8,education_admin|civic_notice|company_earnings|weather_update|sports_business|local_business|health_system,"{
  ""target_section_id"": ""SEC-142"",
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The new group is entering a difficult market for btoks generally. Citing economic uncertainty, the Borders Group announced last month that it was considering selling itself.""
}"
deepseek-ai/deepseek-v3.2,Current_1456,1,1,NYT,2008,1,1,5503,4506,standard8,medium,SEC-142,SEC-142,1.0,0,0.0,0.0,0.95,"The new group is entering a difficult market for books generally. Citing economic uncertainty, the Borders Group announced last month that it was considering selling itself.",1,1,0,4,0.5,8,sports_business|transport_notice|election_campaign|education_admin|housing_market|local_business|company_earnings,"{
  ""target_section_id"": ""SEC-142"",
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The new group is entering a difficult market for books generally. Citing economic uncertainty, the Borders Group announced last month that it was considering selling itself.""
}"
