llm_name,article_key,gold_epu,disagreement_flag,newspaper,year,variant_id,was_truncated,orig_content_len,content_for_eval_len,dossier_profile,condition,target_section_id,target_section_pred,section_correct,epu_pred,epu_correct,joint_correct,confidence,focus_excerpt,excerpt_in_target,json_valid,parse_failure,target_position,target_position_norm,n_sections,distractor_families,raw_json
google/gemini-3.1-pro-preview,Current_456,1,0,SFC,2008,1,1,6406,4506,standard8,very_hard,SEC-107,SEC-107,1.0,0.0,0.0,0.0,1.0,"With presidential races on both sides up for grabs - in this, the first wide-open presidential race in more than a generation where there are no incumbents for either the presidency or vice presidency",1,1,0,8,1.0,8,foreign_affairs|commodity_markets|local_business|election_campaign|company_earnings|housing_market|health_system,"{
  ""target_section_id"": ""SEC-107"",
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""With presidential races on both sides up for grabs - in this, the first wide-open presidential race in more than a generation where there are no incumbents for either the presidency or vice presidency""
}"
google/gemini-3.1-pro-preview,Current_1649,1,0,DMNB,2006,1,1,4986,4506,standard8,easy,SEC-149,SEC-149,1.0,1.0,1.0,1.0,0.95,"Much about the potential bond vote remainsuncertain, most notably its scope and exact price tag. Its timing, tto, is unsettled",1,1,0,2,0.25,8,sports_business|education_admin|transport_notice|company_earnings|health_system|civic_notice|local_business,"{
  ""target_section_id"": ""SEC-149"",
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Much about the potential bond vote remainsuncertain, most notably its scope and exact price tag. Its timing, tto, is unsettled""
}"
google/gemini-3.1-pro-preview,Current_1649,1,0,DMNB,2006,1,1,4986,4506,standard8,medium,SEC-149,SEC-149,1.0,1.0,1.0,1.0,0.95,"Much about the potential bond vote remainsuncertain, most notably its scope and exact price tag.",1,1,0,4,0.5,8,civic_notice|commodity_markets|weather_update|education_admin|election_campaign|local_business|company_earnings,"{
  ""target_section_id"": ""SEC-149"",
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Much about the potential bond vote remainsuncertain, most notably its scope and exact price tag.""
}"
google/gemini-3.1-pro-preview,Current_1649,1,0,DMNB,2006,1,1,4986,4506,standard8,hard,SEC-149,SEC-149,1.0,1.0,1.0,1.0,0.95,"Much about the potential bond vote remainsuncertain, most notably its scope and exact price tag. Its timing, tto, is unsettled",1,1,0,6,0.75,8,commodity_markets|foreign_affairs|company_earnings|health_system|housing_market|election_campaign|local_business,"{
  ""target_section_id"": ""SEC-149"",
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Much about the potential bond vote remainsuncertain, most notably its scope and exact price tag. Its timing, tto, is unsettled""
}"
google/gemini-3.1-pro-preview,Current_1649,1,0,DMNB,2006,1,1,4986,4506,standard8,very_hard,SEC-149,SEC-149,1.0,1.0,1.0,1.0,0.95,"Much about the potential bond vote remainsuncertain, most notably its scope and exact price tag. Its timing, tto, is unsettled",1,1,0,8,1.0,8,commodity_markets|foreign_affairs|housing_market|local_business|health_system|company_earnings|election_campaign,"{
  ""target_section_id"": ""SEC-149"",
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Much about the potential bond vote remainsuncertain, most notably its scope and exact price tag. Its timing, tto, is unsettled""
}"
google/gemini-3.1-pro-preview,Current_494,0,0,NYT,2001,1,0,1113,1113,standard8,easy,SEC-121,SEC-121,1.0,0.0,1.0,1.0,1.0,"Staples, NBC and Credit Suisse First Boston are just a few of the companies that recently announced plans to buy back the Internet units they had spun off",1,1,0,2,0.25,8,company_earnings|local_business|weather_update|civic_notice|health_system|sports_business|transport_notice,"{
  ""target_section_id"": ""SEC-121"",
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Staples, NBC and Credit Suisse First Boston are just a few of the companies that recently announced plans to buy back the Internet units they had spun off""
}"
google/gemini-3.1-pro-preview,Current_494,0,0,NYT,2001,1,0,1113,1113,standard8,medium,SEC-121,SEC-121,1.0,0.0,1.0,1.0,1.0,"Staples, NBC and Credit Suisse First Boston are just a few of the companies that recently announced plans to buy back the Internet units they had spun off to try to thwart the dot-com threat",1,1,0,4,0.5,8,commodity_markets|health_system|foreign_affairs|education_admin|civic_notice|housing_market|sports_business,"{
  ""target_section_id"": ""SEC-121"",
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Staples, NBC and Credit Suisse First Boston are just a few of the companies that recently announced plans to buy back the Internet units they had spun off to try to thwart the dot-com threat""
}"
google/gemini-3.1-pro-preview,Current_494,0,0,NYT,2001,1,0,1113,1113,standard8,hard,SEC-121,SEC-121,1.0,0.0,1.0,1.0,1.0,"Staples, NBC and Credit Suisse First Boston are just a few of the companies that recently announced plans to buy back the Internet units they had spun off",1,1,0,6,0.75,8,housing_market|commodity_markets|health_system|foreign_affairs|election_campaign|company_earnings|local_business,"{
  ""target_section_id"": ""SEC-121"",
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Staples, NBC and Credit Suisse First Boston are just a few of the companies that recently announced plans to buy back the Internet units they had spun off""
}"
google/gemini-3.1-pro-preview,Current_494,0,0,NYT,2001,1,0,1113,1113,standard8,very_hard,SEC-121,SEC-121,1.0,0.0,1.0,1.0,1.0,"Staples, NBC and Credit Suisse First Boston are just a few of the companies that recently announced plans to buy back the Internet units they had spun off to try to thwart the dot-com threat",1,1,0,8,1.0,8,company_earnings|election_campaign|commodity_markets|health_system|housing_market|local_business|foreign_affairs,"{
  ""target_section_id"": ""SEC-121"",
  ""epu"": 0,
  ""confidence"": 1,
  ""focus_excerpt"": ""Staples, NBC and Credit Suisse First Boston are just a few of the companies that recently announced plans to buy back the Internet units they had spun off to try to thwart the dot-com threat""
}"
google/gemini-3.1-pro-preview,Current_11,0,1,NYT,1993,1,0,1356,1356,standard8,easy,SEC-107,SEC-107,1.0,0.0,1.0,1.0,0.95,"The stock market floundered yesterday, thrown off an already uncertain course by more bad news on the economy.",1,1,0,2,0.25,8,sports_business|company_earnings|weather_update|local_business|transport_notice|health_system|housing_market,"{
  ""target_section_id"": ""SEC-107"",
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The stock market floundered yesterday, thrown off an already uncertain course by more bad news on the economy.""
}"
google/gemini-3.1-pro-preview,Current_11,0,1,NYT,1993,1,0,1356,1356,standard8,medium,SEC-107,SEC-107,1.0,0.0,1.0,1.0,0.95,"The stock market floundered yesterday, thrown off an already uncertain course by more bad news on the economy.",1,1,0,4,0.5,8,health_system|commodity_markets|transport_notice|education_admin|foreign_affairs|sports_business|weather_update,"{
  ""target_section_id"": ""SEC-107"",
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The stock market floundered yesterday, thrown off an already uncertain course by more bad news on the economy.""
}"
google/gemini-3.1-pro-preview,Current_11,0,1,NYT,1993,1,0,1356,1356,standard8,hard,SEC-107,SEC-107,1.0,0.0,1.0,1.0,0.95,"The stock market floundered yesterday, thrown off an already uncertain course by more bad news on the economy.",1,1,0,6,0.75,8,health_system|housing_market|local_business|commodity_markets|foreign_affairs|company_earnings|election_campaign,"{
  ""target_section_id"": ""SEC-107"",
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The stock market floundered yesterday, thrown off an already uncertain course by more bad news on the economy.""
}"
google/gemini-3.1-pro-preview,Current_11,0,1,NYT,1993,1,0,1356,1356,standard8,very_hard,SEC-107,SEC-107,1.0,0.0,1.0,1.0,0.95,"The stock market floundered yesterday, thrown off an already uncertain course by more bad news on the economy.",1,1,0,8,1.0,8,health_system|election_campaign|company_earnings|local_business|housing_market|foreign_affairs|commodity_markets,"{
  ""target_section_id"": ""SEC-107"",
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The stock market floundered yesterday, thrown off an already uncertain course by more bad news on the economy.""
}"
google/gemini-3.1-pro-preview,Midcentury_3230,0,0,WSJ,1991,1,1,4800,4506,standard8,easy,SEC-149,SEC-149,1.0,0.0,1.0,1.0,0.95,But even administration officials concede that future growth remains uncertain.,1,1,0,2,0.25,8,transport_notice|education_admin|weather_update|sports_business|civic_notice|company_earnings|housing_market,"{
  ""target_section_id"": ""SEC-149"",
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""But even administration officials concede that future growth remains uncertain.""
}"
google/gemini-3.1-pro-preview,Midcentury_3230,0,0,WSJ,1991,1,1,4800,4506,standard8,medium,SEC-149,SEC-149,1.0,1.0,0.0,0.0,0.85,But even administration officials concede that future growth remains uncertain. ... Mr. Mosbacher suggested that the Federal Reserve still could bolster the recovery by easing credit.,1,1,0,4,0.5,8,transport_notice|education_admin|local_business|health_system|civic_notice|company_earnings|sports_business,"{
  ""target_section_id"": ""SEC-149"",
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""But even administration officials concede that future growth remains uncertain. ... Mr. Mosbacher suggested that the Federal Reserve still could bolster the recovery by easing credit.""
}"
google/gemini-3.1-pro-preview,Midcentury_3230,0,0,WSJ,1991,1,1,4800,4506,standard8,hard,SEC-149,SEC-149,1.0,1.0,0.0,0.0,0.85,Mr. Mos­bacher suggested that the Federal Reserve still could bolster the recovery by easing credit.,1,1,0,6,0.75,8,commodity_markets|housing_market|election_campaign|local_business|health_system|foreign_affairs|company_earnings,"{
  ""target_section_id"": ""SEC-149"",
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""Mr. Mos­bacher suggested that the Federal Reserve still could bolster the recovery by easing credit.""
}"
google/gemini-3.1-pro-preview,Midcentury_3230,0,0,WSJ,1991,1,1,4800,4506,standard8,very_hard,SEC-149,SEC-149,1.0,0.0,1.0,1.0,0.9,But even administration officials concede that future growth remains uncertain.,1,1,0,8,1.0,8,housing_market|commodity_markets|foreign_affairs|company_earnings|election_campaign|local_business|health_system,"{
  ""target_section_id"": ""SEC-149"",
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""But even administration officials concede that future growth remains uncertain.""
}"
google/gemini-3.1-pro-preview,Current_406,0,0,LAT,2000,1,1,11368,4506,standard8,easy,SEC-107,SEC-107,1.0,0.0,1.0,1.0,0.9,uncertainty about whether the is.S. market will maintain its momentum.,1,1,0,2,0.25,8,transport_notice|sports_business|education_admin|civic_notice|weather_update|housing_market|health_system,"{
  ""target_section_id"": ""SEC-107"",
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""uncertainty about whether the is.S. market will maintain its momentum.""
}"
google/gemini-3.1-pro-preview,Current_406,0,0,LAT,2000,1,1,11368,4506,standard8,medium,SEC-107,SEC-107,1.0,0.0,1.0,1.0,0.9,doubts have been expressed about the sustainability of the Asian recovery because of its reputed overdependence on exports to the isnited States and uncertainty about whether the is.S. market will maintain its momentum.,1,1,0,4,0.5,8,education_admin|election_campaign|health_system|housing_market|civic_notice|commodity_markets|sports_business,"{
  ""target_section_id"": ""SEC-107"",
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""doubts have been expressed about the sustainability of the Asian recovery because of its reputed overdependence on exports to the isnited States and uncertainty about whether the is.S. market will maintain its momentum.""
}"
google/gemini-3.1-pro-preview,Current_406,0,0,LAT,2000,1,1,11368,4506,standard8,hard,SEC-107,SEC-107,1.0,0.0,1.0,1.0,1.0,uncertainty over the strength of the recovery may make commentators hedge their bets,1,1,0,6,0.75,8,housing_market|election_campaign|company_earnings|health_system|foreign_affairs|commodity_markets|local_business,"{
  ""target_section_id"": ""SEC-107"",
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""uncertainty over the strength of the recovery may make commentators hedge their bets""
}"
google/gemini-3.1-pro-preview,Current_406,0,0,LAT,2000,1,1,11368,4506,standard8,very_hard,SEC-107,SEC-107,1.0,0.0,1.0,1.0,0.85,uncertainty about whether the is.S. market will maintain its momentum,1,1,0,8,1.0,8,local_business|election_campaign|health_system|housing_market|foreign_affairs|commodity_markets|company_earnings,"{
  ""target_section_id"": ""SEC-107"",
  ""epu"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""uncertainty about whether the is.S. market will maintain its momentum""
}"
google/gemini-3.1-pro-preview,Current_974,0,0,MIHB,1994,1,1,6393,4506,standard8,easy,SEC-114,SEC-114,1.0,0.0,1.0,1.0,1.0,"Next comes the uncertain, perhaps chaotic, experiment in Palestinian self-rule.",1,1,0,2,0.25,8,education_admin|health_system|local_business|civic_notice|sports_business|company_earnings|transport_notice,"{
  ""target_section_id"": ""SEC-114"",
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Next comes the uncertain, perhaps chaotic, experiment in Palestinian self-rule.""
}"
google/gemini-3.1-pro-preview,Current_974,0,0,MIHB,1994,1,1,6393,4506,standard8,medium,SEC-114,SEC-114,1.0,0.0,1.0,1.0,1.0,"Next comes the uncertain, perhaps chaotic, experiment in Palestinian self-rule.",1,1,0,4,0.5,8,health_system|commodity_markets|civic_notice|sports_business|housing_market|local_business|weather_update,"{
  ""target_section_id"": ""SEC-114"",
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Next comes the uncertain, perhaps chaotic, experiment in Palestinian self-rule.""
}"
google/gemini-3.1-pro-preview,Current_974,0,0,MIHB,1994,1,1,6393,4506,standard8,hard,SEC-114,SEC-114,1.0,0.0,1.0,1.0,1.0,"Next comes the uncertain, perhaps chaotic, experiment in Palestinian self-rule.",1,1,0,6,0.75,8,company_earnings|health_system|housing_market|foreign_affairs|election_campaign|local_business|commodity_markets,"{
  ""target_section_id"": ""SEC-114"",
  ""epu"": 0,
  ""confidence"": 1,
  ""focus_excerpt"": ""Next comes the uncertain, perhaps chaotic, experiment in Palestinian self-rule.""
}"
google/gemini-3.1-pro-preview,Current_974,0,0,MIHB,1994,1,1,6393,4506,standard8,very_hard,SEC-114,SEC-114,1.0,0.0,1.0,1.0,1.0,"Next comes the uncertain, perhaps chaotic, experiment in Palestinian self-rule.",1,1,0,8,1.0,8,commodity_markets|local_business|health_system|election_campaign|housing_market|foreign_affairs|company_earnings,"{
  ""target_section_id"": ""SEC-114"",
  ""epu"": 0,
  ""confidence"": 1,
  ""focus_excerpt"": ""Next comes the uncertain, perhaps chaotic, experiment in Palestinian self-rule.""
}"
google/gemini-3.1-pro-preview,Current_1886,0,0,SFC,2009,1,1,5025,4506,standard8,easy,SEC-100,SEC-100,1.0,1.0,0.0,0.0,0.9,Obama did little to pressure lawmakers who worried it would encourage bankruptcy filings and spike interest rates.,1,1,0,2,0.25,8,local_business|education_admin|transport_notice|company_earnings|housing_market|sports_business|weather_update,"{
  ""target_section_id"": ""SEC-100"",
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Obama did little to pressure lawmakers who worried it would encourage bankruptcy filings and spike interest rates.""
}"
google/gemini-3.1-pro-preview,Current_1886,0,0,SFC,2009,1,1,5025,4506,standard8,medium,SEC-100,SEC-100,1.0,1.0,0.0,0.0,0.85,absent from the debate was any statement of administration policy.,1,1,0,4,0.5,8,housing_market|election_campaign|foreign_affairs|transport_notice|health_system|civic_notice|sports_business,"{
  ""target_section_id"": ""SEC-100"",
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""absent from the debate was any statement of administration policy.""
}"
google/gemini-3.1-pro-preview,Current_1886,0,0,SFC,2009,1,1,5025,4506,standard8,hard,SEC-100,SEC-100,1.0,1.0,0.0,0.0,0.9,lawmakers who worried it would encourage bankruptcy filings and spike interest rates,1,1,0,6,0.75,8,company_earnings|housing_market|foreign_affairs|local_business|health_system|commodity_markets|election_campaign,"{
  ""target_section_id"": ""SEC-100"",
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""lawmakers who worried it would encourage bankruptcy filings and spike interest rates""
}"
google/gemini-3.1-pro-preview,Current_1886,0,0,SFC,2009,1,1,5025,4506,standard8,very_hard,SEC-100,SEC-100,1.0,1.0,0.0,0.0,0.85,lawmakers who worried it would encourage bankruptcy filings and spike interest rates.,1,1,0,8,1.0,8,foreign_affairs|company_earnings|election_campaign|local_business|housing_market|commodity_markets|health_system,"{
  ""target_section_id"": ""SEC-100"",
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""lawmakers who worried it would encourage bankruptcy filings and spike interest rates.""
}"
google/gemini-3.1-pro-preview,Midcentury_200,0,0,NYT,1997,1,1,5179,4506,standard8,easy,SEC-100,SEC-100,1.0,0.0,1.0,1.0,1.0,"New Jersey's economy has arrived at an uncertain, anxiety-producing place in the late 1990's: It's called prosperity.",1,1,0,2,0.25,8,sports_business|company_earnings|local_business|civic_notice|weather_update|housing_market|transport_notice,"{
  ""target_section_id"": ""SEC-100"",
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""New Jersey's economy has arrived at an uncertain, anxiety-producing place in the late 1990's: It's called prosperity.""
}"
google/gemini-3.1-pro-preview,Midcentury_200,0,0,NYT,1997,1,1,5179,4506,standard8,medium,SEC-100,SEC-100,1.0,0.0,1.0,1.0,0.95,"New Jersey's economy has arrived at an uncertain, anxiety-producing place in the late 1990's: It's called prosperity.",1,1,0,4,0.5,8,local_business|election_campaign|company_earnings|housing_market|sports_business|weather_update|health_system,"{
  ""target_section_id"": ""SEC-100"",
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""New Jersey's economy has arrived at an uncertain, anxiety-producing place in the late 1990's: It's called prosperity.""
}"
google/gemini-3.1-pro-preview,Midcentury_200,0,0,NYT,1997,1,1,5179,4506,standard8,hard,SEC-100,SEC-100,1.0,0.0,1.0,1.0,0.95,"New Jersey's economy has arrived at an uncertain, anxiety-producing place in the late 1990's: It's called prosperity.",1,1,0,6,0.75,8,election_campaign|housing_market|local_business|health_system|company_earnings|commodity_markets|foreign_affairs,"{
  ""target_section_id"": ""SEC-100"",
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""New Jersey's economy has arrived at an uncertain, anxiety-producing place in the late 1990's: It's called prosperity.""
}"
google/gemini-3.1-pro-preview,Midcentury_200,0,0,NYT,1997,1,1,5179,4506,standard8,very_hard,SEC-100,SEC-100,1.0,0.0,1.0,1.0,1.0,"The dizzy pace of change in telecommunications, a bedrock industry, makes the future harder to predict.",1,1,0,8,1.0,8,local_business|commodity_markets|foreign_affairs|health_system|housing_market|company_earnings|election_campaign,"{
  ""target_section_id"": ""SEC-100"",
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""The dizzy pace of change in telecommunications, a bedrock industry, makes the future harder to predict.""
}"
google/gemini-3.1-pro-preview,Current_836,0,0,MIHB,2003,1,0,4294,4294,standard8,easy,SEC-128,SEC-128,1.0,0.0,1.0,1.0,0.95,although whether the flag will morph into a bona-fide campaign issue is uncertain.,1,1,0,2,0.25,8,company_earnings|transport_notice|housing_market|health_system|sports_business|local_business|civic_notice,"{
  ""target_section_id"": ""SEC-128"",
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""although whether the flag will morph into a bona-fide campaign issue is uncertain.""
}"
google/gemini-3.1-pro-preview,Current_836,0,0,MIHB,2003,1,0,4294,4294,standard8,medium,SEC-128,SEC-128,1.0,0.0,1.0,1.0,1.0,whether the flag will morph into a bona-fide campaign issue is uncertain,1,1,0,4,0.5,8,local_business|civic_notice|education_admin|company_earnings|sports_business|foreign_affairs|health_system,"{
  ""target_section_id"": ""SEC-128"",
  ""epu"": 0,
  ""confidence"": 1,
  ""focus_excerpt"": ""whether the flag will morph into a bona-fide campaign issue is uncertain""
}"
google/gemini-3.1-pro-preview,Current_836,0,0,MIHB,2003,1,0,4294,4294,standard8,hard,SEC-128,SEC-128,1.0,0.0,1.0,1.0,0.99,whether the flag will morph into a bona-fide campaign issue is uncertain,1,1,0,6,0.75,8,health_system|election_campaign|foreign_affairs|housing_market|commodity_markets|company_earnings|local_business,"{
  ""target_section_id"": ""SEC-128"",
  ""epu"": 0,
  ""confidence"": 0.99,
  ""focus_excerpt"": ""whether the flag will morph into a bona-fide campaign issue is uncertain""
}"
google/gemini-3.1-pro-preview,Current_836,0,0,MIHB,2003,1,0,4294,4294,standard8,very_hard,SEC-128,SEC-128,1.0,0.0,1.0,1.0,1.0,although whether the flag will morph into a bona-fide campaign issue is uncertain.,1,1,0,8,1.0,8,election_campaign|housing_market|local_business|health_system|commodity_markets|foreign_affairs|company_earnings,"{
  ""target_section_id"": ""SEC-128"",
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""although whether the flag will morph into a bona-fide campaign issue is uncertain.""
}"
google/gemini-3.1-pro-preview,Current_1706,0,0,DMNB,1996,1,1,6270,4506,standard8,easy,SEC-100,SEC-100,1.0,0.0,1.0,1.0,0.95,The isnited States and Europe view King Hassan's support of the Middle East peace negotiations as a soaree of moderation and stability in anuncertainregion.,1,1,0,2,0.25,8,civic_notice|housing_market|sports_business|company_earnings|education_admin|weather_update|local_business,"{
  ""target_section_id"": ""SEC-100"",
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The isnited States and Europe view King Hassan's support of the Middle East peace negotiations as a soaree of moderation and stability in anuncertainregion.""
}"
google/gemini-3.1-pro-preview,Current_1706,0,0,DMNB,1996,1,1,6270,4506,standard8,medium,SEC-100,SEC-100,1.0,0.0,1.0,1.0,1.0,The isnited States and Europe view King Hassan's support of the Middle East peace negotiations as a soaree of moderation and stability in anuncertainregion.,1,1,0,4,0.5,8,housing_market|civic_notice|commodity_markets|weather_update|company_earnings|education_admin|election_campaign,"{
  ""target_section_id"": ""SEC-100"",
  ""epu"": 0,
  ""confidence"": 1,
  ""focus_excerpt"": ""The isnited States and Europe view King Hassan's support of the Middle East peace negotiations as a soaree of moderation and stability in anuncertainregion.""
}"
google/gemini-3.1-pro-preview,Current_1706,0,0,DMNB,1996,1,1,6270,4506,standard8,hard,SEC-100,SEC-100,1.0,0.0,1.0,1.0,0.95,The isnited States and Europe view King Hassan's support of the Middle East peace negotiations as a soaree of moderation and stability in anuncertainregion.,1,1,0,6,0.75,8,foreign_affairs|company_earnings|housing_market|election_campaign|commodity_markets|local_business|health_system,"{
  ""target_section_id"": ""SEC-100"",
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The isnited States and Europe view King Hassan's support of the Middle East peace negotiations as a soaree of moderation and stability in anuncertainregion.""
}"
google/gemini-3.1-pro-preview,Current_1706,0,0,DMNB,1996,1,1,6270,4506,standard8,very_hard,SEC-100,SEC-100,1.0,0.0,1.0,1.0,0.95,The United States and Europe view King Hassan's support of the Middle East peace negotiations as a source of moderation and stability in an uncertain region.,1,1,0,8,1.0,8,housing_market|commodity_markets|local_business|foreign_affairs|company_earnings|election_campaign|health_system,"{
  ""target_section_id"": ""SEC-100"",
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The United States and Europe view King Hassan's support of the Middle East peace negotiations as a source of moderation and stability in an uncertain region.""
}"
google/gemini-3.1-pro-preview,Midcentury_8240,1,0,WSJ,1987,1,1,4656,4506,standard8,easy,SEC-114,SEC-114,1.0,1.0,1.0,1.0,0.95,"19S6 growth, which was weaker than the Reagan administration predicted, was held down by several factors. They included the nation's huge trade deficit, the damage to energy-sector investment as a result of the oil-price decline and uncertainty about tax revision",1,1,0,2,0.25,8,local_business|civic_notice|transport_notice|company_earnings|weather_update|housing_market|education_admin,"{
  ""target_section_id"": ""SEC-114"",
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""19S6 growth, which was weaker than the Reagan administration predicted, was held down by several factors. They included the nation's huge trade deficit, the damage to energy-sector investment as a result of the oil-price decline and uncertainty about tax revision""
}"
google/gemini-3.1-pro-preview,Midcentury_8240,1,0,WSJ,1987,1,1,4656,4506,standard8,medium,SEC-114,SEC-114,1.0,1.0,1.0,1.0,0.99,"uncertainty about tax revision, he said.",1,1,0,4,0.5,8,local_business|foreign_affairs|commodity_markets|education_admin|transport_notice|election_campaign|health_system,"{
  ""target_section_id"": ""SEC-114"",
  ""epu"": 1,
  ""confidence"": 0.99,
  ""focus_excerpt"": ""uncertainty about tax revision, he said.""
}"
google/gemini-3.1-pro-preview,Midcentury_8240,1,0,WSJ,1987,1,1,4656,4506,standard8,hard,SEC-114,SEC-114,1.0,1.0,1.0,1.0,0.95,"19S6 growth, which was weaker than the Reagan administration predicted, was held down by several factors. They included the nation's huge trade deficit, the damage to energy-sector investment as a result of the oil-price decline and uncertainty about tax revision, he said.",1,1,0,6,0.75,8,foreign_affairs|commodity_markets|housing_market|election_campaign|health_system|company_earnings|local_business,"{
  ""target_section_id"": ""SEC-114"",
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""19S6 growth, which was weaker than the Reagan administration predicted, was held down by several factors. They included the nation's huge trade deficit, the damage to energy-sector investment as a result of the oil-price decline and uncertainty about tax revision, he said.""
}"
google/gemini-3.1-pro-preview,Midcentury_8240,1,0,WSJ,1987,1,1,4656,4506,standard8,very_hard,SEC-114,SEC-114,1.0,1.0,1.0,1.0,1.0,"uncertainty about tax revision, he said.",1,1,0,8,1.0,8,election_campaign|local_business|commodity_markets|foreign_affairs|company_earnings|housing_market|health_system,"{
  ""target_section_id"": ""SEC-114"",
  ""epu"": 1,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""uncertainty about tax revision, he said.""
}"
google/gemini-3.1-pro-preview,Current_537,1,1,SFC,2008,1,1,8089,4506,standard8,easy,SEC-114,SEC-114,1.0,1.0,1.0,1.0,0.85,"children's furniture, for example, is not a priority for consumers in uncertain times. ... We're all just sitting here, waiting. We're ltoking at the market. I assume that has a lot to do with the election. People think the election will solve some of these economic issues.",1,1,0,2,0.25,8,housing_market|civic_notice|company_earnings|sports_business|transport_notice|local_business|health_system,"{
  ""target_section_id"": ""SEC-114"",
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""children's furniture, for example, is not a priority for consumers in uncertain times. ... We're all just sitting here, waiting. We're ltoking at the market. I assume that has a lot to do with the election. People think the election will solve some of these economic issues.""
}"
google/gemini-3.1-pro-preview,Current_537,1,1,SFC,2008,1,1,8089,4506,standard8,medium,SEC-114,SEC-114,1.0,1.0,1.0,1.0,0.9,"We're all just sitting here, waiting. We're ltoking at the market. I assume that has a lot to do with the election. People think the election will solve some of these economic issues.",1,1,0,4,0.5,8,transport_notice|commodity_markets|housing_market|health_system|sports_business|civic_notice|foreign_affairs,"{
  ""target_section_id"": ""SEC-114"",
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""We're all just sitting here, waiting. We're ltoking at the market. I assume that has a lot to do with the election. People think the election will solve some of these economic issues.""
}"
google/gemini-3.1-pro-preview,Current_537,1,1,SFC,2008,1,1,8089,4506,standard8,hard,SEC-114,SEC-114,1.0,1.0,1.0,1.0,0.85,"We're all just sitting here, waiting. We're ltoking at the market. I assume that has a lot to do with the election. People think the election will solve some of these economic issues.",1,1,0,6,0.75,8,local_business|foreign_affairs|election_campaign|company_earnings|housing_market|health_system|commodity_markets,"{
  ""target_section_id"": ""SEC-114"",
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""We're all just sitting here, waiting. We're ltoking at the market. I assume that has a lot to do with the election. People think the election will solve some of these economic issues.""
}"
