llm_name,condition,eval_row_id,article_key,filler_variant_id,filler_pack_id,filler_family,target_position,gold_epu,disagreement_flag,newspaper,year,orig_content_len,eval_content_len,was_truncated,truncation_fraction,target_est_tokens,total_chars,total_est_tokens,pred_epu,result,valid_prediction,parse_ok,parse_fail,parse_error,confidence,focus_excerpt,excerpt_in_target,fp,fn,raw_text,prompt_char_len,prompt_est_tokens
deepseek-ai/deepseek-v3.2,short,Current_1301__fv0__center,Current_1301,0,encyclopedia_1,encyclopedia_neutral,center,1,1,DMNB,1997,4283,2989,1,0.3021246789633435,748,3000,750,1.0,1.0,1,1,0,ok,0.85,"They cost U.S. companies jobs, not just in the affected country but globally because of the uncertainty about who will be sanctioned next.",0,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""They cost U.S. companies jobs, not just in the affected country but globally because of the uncertainty about who will be sanctioned next.""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Current_80__fv0__center,Current_80,0,archive_1,archive_boilerplate,center,1,1,SFC,1995,4794,2989,1,0.3765123070504798,748,3000,750,0.0,0.0,1,1,0,ok,0.95,"The flattening of company structures has forced some workers to accept transfers merely to stay employed, and greatly reduced promotional opportunities for others",1,0,1,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The flattening of company structures has forced some workers to accept transfers merely to stay employed, and greatly reduced promotional opportunities for others""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Current_1331__fv0__center,Current_1331,0,transit_1,transit_summaries,center,0,0,MIHB,2007,5988,2989,1,0.5008350033400133,748,3000,750,0.0,1.0,1,1,0,ok,0.85,U.S. Citizenship and Immigration Services announced a new parole program for Cubans awaiting immigrant visas on the island partly to deter the growing marine migrant flow.,0,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""U.S. Citizenship and Immigration Services announced a new parole program for Cubans awaiting immigrant visas on the island partly to deter the growing marine migrant flow.""
}",4105,1027
deepseek-ai/deepseek-v3.2,short,Current_1655__fv0__center,Current_1655,0,civic_notice_1,civic_notices,center,0,0,MIHB,2000,5951,2989,1,0.49773147370189885,748,3000,750,0.0,1.0,1,1,0,ok,0.95,nature and human resourcefulness have created new opportunities in what was once rain forest.,0,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""nature and human resourcefulness have created new opportunities in what was once rain forest.""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Current_153__fv0__center,Current_153,0,transit_1,transit_summaries,center,0,0,MIHB,2007,4223,2989,1,0.2922093298602889,748,3000,750,1.0,0.0,1,1,0,ok,0.9,"Our nations failure to truly secure its borders and restore respect for the law through comprehensive immigration reform, coupled with a new directive regarding so-called Social Security no-matches, is about to deliver a solid punch to an already-unstable economy.",1,1,0,"{
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Our nations failure to truly secure its borders and restore respect for the law through comprehensive immigration reform, coupled with a new directive regarding so-called Social Security no-matches, is about to deliver a solid punch to an already-unstable economy.""
}",4105,1027
deepseek-ai/deepseek-v3.2,short,Midcentury_4882__fv0__center,Midcentury_4882,0,transit_1,transit_summaries,center,0,0,WPO,1992,7463,2989,1,0.5994908213855018,748,3000,750,1.0,0.0,1,1,0,ok,0.85,"the weak economy Has the state government staring at an $il billion revenue shortfall in a $60,billion budget for the coming year... Any combination of tax increases or spending cuts worth $11 billion would deliver a further blow to the economy and slow any recovery... Wilson is urging cuts in welfa",0,1,0,"{
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""the weak economy Has the state government staring at an $il billion revenue shortfall in a $60,billion budget for the coming year... Any combination of tax increases or spending cuts worth $11 billion would deliver a further blow to the economy and slow any recovery... Wilson is urging cuts in welfare payments.""
}",4105,1027
deepseek-ai/deepseek-v3.2,short,Current_1099__fv0__center,Current_1099,0,encyclopedia_1,encyclopedia_neutral,center,1,0,MIHB,1992,5892,2989,1,0.4927019687712152,748,3000,750,1.0,1.0,1,1,0,ok,0.9,The government is expected to announce what one minister calls a 'very imaginative' indemnity program this week.,0,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""The government is expected to announce what one minister calls a 'very imaginative' indemnity program this week.""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Current_22__fv0__center,Current_22,0,catalog_1,catalog_metadata,center,0,0,NYT,2009,5677,2989,1,0.47348951911220716,748,3000,750,0.0,1.0,1,1,0,ok,0.95,"The long-term future, however, ltoks a lot brighter. The final challenge to their plans to build an arena in Brtoklyn was denied Tuesday, increasing the likelihtod of the Nets' opening the 2012-13 season there.",1,0,0,"```json
{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The long-term future, however, ltoks a lot brighter. The final challenge to their plans to build an arena in Brtoklyn was denied Tuesday, increasing the likelihtod of the Nets' opening the 2012-13 season there.""
}
```",4106,1027
deepseek-ai/deepseek-v3.2,short,Midcentury_5069__fv0__center,Midcentury_5069,0,transit_1,transit_summaries,center,1,0,NYT,1997,8668,2989,1,0.6551684356252885,748,3000,750,1.0,1.0,1,1,0,ok,0.8,this undercurrent of uncertainty over how Hong Kongers see themselves,0,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""this undercurrent of uncertainty over how Hong Kongers see themselves""
}",4105,1027
deepseek-ai/deepseek-v3.2,short,Midcentury_6461__fv0__center,Midcentury_6461,0,transit_1,transit_summaries,center,0,0,WPO,1988,3898,2989,1,0.23319651103129813,748,3000,750,0.0,1.0,1,1,0,ok,0.8,uncertain about future Pakistani support for their cause,0,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""uncertain about future Pakistani support for their cause""
}",4105,1027
deepseek-ai/deepseek-v3.2,short,Current_1224__fv0__center,Current_1224,0,transit_1,transit_summaries,center,1,0,MIHB,1988,10136,2989,1,0.705110497237569,748,3000,750,1.0,1.0,1,1,0,ok,0.85,"Economists, builders, real estate agents and developers are entering 1988 gingerly, sharing Boheim's uncertainties about the next 11 months. Instability on Wall Street, the staggering federal budget deficit, the widening foreign trade imbalance and the presidential election make predictions difficul",1,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""Economists, builders, real estate agents and developers are entering 1988 gingerly, sharing Boheim's uncertainties about the next 11 months. Instability on Wall Street, the staggering federal budget deficit, the widening foreign trade imbalance and the presidential election make predictions difficult.""
}",4105,1027
deepseek-ai/deepseek-v3.2,short,Current_992__fv0__center,Current_992,0,catalog_1,catalog_metadata,center,0,1,DMNB,2004,423,423,0,0.0,106,3000,750,0.0,1.0,1,1,0,ok,0.95,No electionuncertainty. No market-moving earnings reports. No blockbustereconomicdata,1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""No electionuncertainty. No market-moving earnings reports. No blockbustereconomicdata""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Midcentury_8722__fv0__center,Midcentury_8722,0,encyclopedia_1,encyclopedia_neutral,center,1,0,NYT,2004,3501,2989,1,0.146243930305627,748,3000,750,1.0,1.0,1,1,0,ok,0.85,"The state now apportions about SI 1.5 billion a year to local districts, and it was not clear whether the new money would come mostly from the state or from the local schtol districts as well.",1,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""The state now apportions about SI 1.5 billion a year to local districts, and it was not clear whether the new money would come mostly from the state or from the local schtol districts as well.""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Current_1539__fv0__center,Current_1539,0,transit_1,transit_summaries,center,0,0,DMNB,2010,8027,2989,1,0.6276317428678211,748,3000,750,0.0,1.0,1,1,0,ok,0.85,"Across the NBA, there is more uncertainty about team values because of negotiations between owners and players over the league's collective bargaining agreement",0,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""Across the NBA, there is more uncertainty about team values because of negotiations between owners and players over the league's collective bargaining agreement""
}",4105,1027
deepseek-ai/deepseek-v3.2,short,Current_906__fv0__center,Current_906,0,transit_1,transit_summaries,center,0,0,DMNB,1998,9180,2989,1,0.674400871459695,748,3000,750,0.0,1.0,1,1,0,ok,0.95,Researchers say baby boomers like Brian are a challenge to charitable organizations that want to tap into their current income or the trillions in wealth they are expected to inherit.,0,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Researchers say baby boomers like Brian are a challenge to charitable organizations that want to tap into their current income or the trillions in wealth they are expected to inherit.""
}",4105,1027
deepseek-ai/deepseek-v3.2,short,Current_378__fv0__center,Current_378,0,encyclopedia_1,encyclopedia_neutral,center,0,0,NYT,1991,1121,1121,0,0.0,281,3000,750,0.0,1.0,1,1,0,ok,0.95,It's a seesaw situation with no major economic news going into a long holiday weekend.,1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""It's a seesaw situation with no major economic news going into a long holiday weekend.""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Current_456__fv0__center,Current_456,0,catalog_1,catalog_metadata,center,1,0,SFC,2008,6406,2989,1,0.5334061817046518,748,3000,750,0.0,0.0,1,1,0,ok,0.85,California could be the difference,1,0,1,"{
  ""epu"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""California could be the difference""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Current_1233__fv0__center,Current_1233,0,encyclopedia_1,encyclopedia_neutral,center,0,0,MIHB,2002,3774,2989,1,0.2080021197668257,748,3000,750,0.0,1.0,1,1,0,ok,0.95,"The economic downturn, which has hurt many local and national arts organizations, hit newly ambitious groups such as Maximum especially hard.",1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The economic downturn, which has hurt many local and national arts organizations, hit newly ambitious groups such as Maximum especially hard.""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Current_1314__fv0__center,Current_1314,0,catalog_1,catalog_metadata,center,0,0,MIHB,2008,4488,2989,1,0.3340017825311943,748,3000,750,1.0,0.0,1,1,0,ok,0.7,"He voiced hope that the Bush administration's controversial $700 billion banking-rescue package, which cleared Congress on Friday, may help ease the uncertainty that's hanging over the financial sector.",1,1,0,"{
  ""epu"": 1,
  ""confidence"": 0.7,
  ""focus_excerpt"": ""He voiced hope that the Bush administration's controversial $700 billion banking-rescue package, which cleared Congress on Friday, may help ease the uncertainty that's hanging over the financial sector.""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Current_622__fv0__center,Current_622,0,transit_1,transit_summaries,center,1,1,SFC,2010,7495,2989,1,0.6012008005336891,748,3000,750,0.0,0.0,1,1,0,ok,0.85,An unexpected increase in the weekly jobless claims last week sent the stock market reeling,1,0,1,"{
  ""epu"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""An unexpected increase in the weekly jobless claims last week sent the stock market reeling""
}",4105,1027
deepseek-ai/deepseek-v3.2,short,Current_973__fv0__center,Current_973,0,catalog_1,catalog_metadata,center,0,1,MIHB,1997,7143,2989,1,0.5815483690326193,748,3000,750,0.0,1.0,1,1,0,ok,0.85,For a long time I have been saying that the delays in the negotiations only create a situation of uncertainty and instability,1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""For a long time I have been saying that the delays in the negotiations only create a situation of uncertainty and instability""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Current_1248__fv0__center,Current_1248,0,catalog_1,catalog_metadata,center,0,0,DMNB,2003,4027,2989,1,0.25776011919543085,748,3000,750,0.0,1.0,1,1,0,ok,0.9,So where are the jobs? It is the gauge most Americans use for economic health.,0,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""So where are the jobs? It is the gauge most Americans use for economic health.""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Current_676__fv0__center,Current_676,0,civic_notice_1,civic_notices,center,0,0,SFC,2003,5619,2989,1,0.46805481402384763,748,3000,750,0.0,1.0,1,1,0,ok,0.98,"Wesla Whitfield is an indtor landmark. Every great city deserves a signature chanteuse, and San Francisco is fortunate to have Whitfield as its resident voice.",1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.98,
  ""focus_excerpt"": ""Wesla Whitfield is an indtor landmark. Every great city deserves a signature chanteuse, and San Francisco is fortunate to have Whitfield as its resident voice.""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Midcentury_8690__fv0__center,Midcentury_8690,0,transit_1,transit_summaries,center,0,0,CHI,1987,3439,2989,1,0.13085199185809826,748,3000,750,0.0,1.0,1,1,0,ok,0.95,One price American workers are paying for growing foreign competition is more uncertainty about their paychecks.,0,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""One price American workers are paying for growing foreign competition is more uncertainty about their paychecks.""
}",4105,1027
deepseek-ai/deepseek-v3.2,short,Current_1022__fv0__center,Current_1022,0,catalog_1,catalog_metadata,center,1,0,DMNB,2006,5179,2989,1,0.4228615562849971,748,3000,750,0.0,0.0,1,1,0,ok,0.95,"A combination of fiscal mismanagement, criminal investigations, allegations of cheating on state-mandated tests and failing facilities led state education officials to permanently merge the Wilmer-Hutchins district with the Dallas district.",1,0,1,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""A combination of fiscal mismanagement, criminal investigations, allegations of cheating on state-mandated tests and failing facilities led state education officials to permanently merge the Wilmer-Hutchins district with the Dallas district.""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Current_380__fv0__center,Current_380,0,catalog_1,catalog_metadata,center,1,1,MIHB,2009,6989,2989,1,0.5723279439118615,748,3000,750,0.0,0.0,1,1,0,ok,0.85,But now residents and local government officials worry that their ongoing long-range plans for a further aesthetically improved highway could be destroyed if Florida Power & Light is allowed to install four giant transmission lin,1,0,1,"{
  ""epu"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""But now residents and local government officials worry that their ongoing long-range plans for a further aesthetically improved highway could be destroyed if Florida Power & Light is allowed to install four giant transmission lin""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Current_1706__fv0__center,Current_1706,0,archive_1,archive_boilerplate,center,0,0,DMNB,1996,6270,2989,1,0.5232854864433811,748,3000,750,1.0,0.0,1,1,0,ok,0.7,The economic crisis could pose a threat to the government... The lack of rainfall is expected to cut the current grain harvest by more than 80 percent and shake the economy nationwide.,0,1,0,"{
  ""epu"": 1,
  ""confidence"": 0.7,
  ""focus_excerpt"": ""The economic crisis could pose a threat to the government... The lack of rainfall is expected to cut the current grain harvest by more than 80 percent and shake the economy nationwide.""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Current_493__fv0__center,Current_493,0,encyclopedia_1,encyclopedia_neutral,center,1,0,DMNB,1996,1424,1424,0,0.0,356,3000,750,1.0,1.0,1,1,0,ok,0.8,A former military ruler was leading Monday in a presidential vote that could decide whether impoverished Madagascar submits to the economic restructuring demanded by international lenders.,0,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""A former military ruler was leading Monday in a presidential vote that could decide whether impoverished Madagascar submits to the economic restructuring demanded by international lenders.""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Current_560__fv0__center,Current_560,0,archive_1,archive_boilerplate,center,0,0,NYT,1986,2551,2551,0,0.0,638,3000,750,0.0,1.0,1,1,0,ok,0.7,"South Africa is again at war with itself. After an uneasy lull of several years, black opposition to apartheid erupted again in late 1984, sparking 20 months of anti-Government violence",1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.7,
  ""focus_excerpt"": ""South Africa is again at war with itself. After an uneasy lull of several years, black opposition to apartheid erupted again in late 1984, sparking 20 months of anti-Government violence""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Current_1148__fv0__center,Current_1148,0,transit_1,transit_summaries,center,0,0,DMNB,1997,8821,2989,1,0.6611495295317991,748,3000,750,1.0,0.0,1,1,0,ok,0.8,No consensus has developed in Tokyo yet on how to resolve the golf crisis.,1,1,0,"{
  ""epu"": 1,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""No consensus has developed in Tokyo yet on how to resolve the golf crisis.""
}",4105,1027
deepseek-ai/deepseek-v3.2,short,Current_1212__fv0__center,Current_1212,0,archive_1,archive_boilerplate,center,1,1,MIHB,2008,5646,2989,1,0.4705986539142756,748,3000,750,0.0,0.0,1,1,0,ok,0.9,"The John McCain-Barack Obama election looks like one of the clearest choices in years, but history also shows that presidential contests rarely unfold along logical paths.",0,0,1,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""The John McCain-Barack Obama election looks like one of the clearest choices in years, but history also shows that presidential contests rarely unfold along logical paths.""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Current_50__fv0__center,Current_50,0,archive_1,archive_boilerplate,center,0,0,MIHB,2011,6806,2989,1,0.5608286805759624,748,3000,750,0.0,1.0,1,1,0,ok,0.9,we have yet to see how artists will interpret our economically and politically fraught times.,1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""we have yet to see how artists will interpret our economically and politically fraught times.""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Current_71__fv0__center,Current_71,0,catalog_1,catalog_metadata,center,0,0,MIHB,1995,3104,2989,1,0.03704896907216493,748,3000,750,0.0,1.0,1,1,0,ok,0.95,"Since 1983, when an influential federal report called 'A Nation At Risk' cited decreasing levels of homework as an indicator of low standards, homework has become one benchmark for many schtol reforms.",0,0,0,"{""epu"": 0, ""confidence"": 0.95, ""focus_excerpt"": ""Since 1983, when an influential federal report called 'A Nation At Risk' cited decreasing levels of homework as an indicator of low standards, homework has become one benchmark for many schtol reforms.""}",4106,1027
deepseek-ai/deepseek-v3.2,short,Current_1367__fv0__center,Current_1367,0,encyclopedia_1,encyclopedia_neutral,center,1,1,NYT,2002,1176,1176,0,0.0,294,3000,750,0.0,0.0,1,1,0,ok,0.9,consumer confidence in the isnited States was already suffering as a result of uncertainty over a prospective war with Iraq,1,0,1,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""consumer confidence in the isnited States was already suffering as a result of uncertainty over a prospective war with Iraq""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Midcentury_6876__fv0__center,Midcentury_6876,0,encyclopedia_1,encyclopedia_neutral,center,0,0,WSJ,1992,3681,2989,1,0.18799239337136653,748,3000,750,1.0,0.0,1,1,0,ok,0.8,spending plans also will be determined by how well President-elect Clinton fares in the first 100 days.,0,1,0,"{
  ""epu"": 1,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""spending plans also will be determined by how well President-elect Clinton fares in the first 100 days.""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Midcentury_991__fv0__center,Midcentury_991,0,encyclopedia_1,encyclopedia_neutral,center,0,0,WSJ,1988,7942,2989,1,0.6236464366658272,748,3000,750,1.0,0.0,1,1,0,ok,0.85,the agency may face an uncertain future,0,1,0,"{
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""the agency may face an uncertain future""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Midcentury_1120__fv0__center,Midcentury_1120,0,archive_1,archive_boilerplate,center,0,0,NYT,2001,7518,2989,1,0.6024208566108007,748,3000,750,0.0,1.0,1,1,0,ok,0.8,"But Israel's current unity government, itself a byproduct of the violence, is unlikely to take any step that would distress either its right or left flank. And the continuing violence makes it even harder for the government to focus on economic issues",0,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""But Israel's current unity government, itself a byproduct of the violence, is unlikely to take any step that would distress either its right or left flank. And the continuing violence makes it even harder for the government to focus on economic issues""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Current_399__fv0__center,Current_399,0,civic_notice_1,civic_notices,center,0,0,NYT,1993,1454,1454,0,0.0,364,3000,750,0.0,1.0,1,1,0,ok,0.95,Warsaw has been too busy getting on with its own commercial life to bother with tourism.,0,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Warsaw has been too busy getting on with its own commercial life to bother with tourism.""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Current_616__fv0__center,Current_616,0,catalog_1,catalog_metadata,center,1,1,NYT,1990,892,892,0,0.0,223,3000,750,0.0,0.0,1,1,0,ok,0.7,The summit conference ended ... with little progress toward resolving their most divisive disputes over Germany and Lithuania.,0,0,1,"{""epu"": 0, ""confidence"": 0.7, ""focus_excerpt"": ""The summit conference ended ... with little progress toward resolving their most divisive disputes over Germany and Lithuania.""}",4106,1027
deepseek-ai/deepseek-v3.2,short,Current_1866__fv0__center,Current_1866,0,encyclopedia_1,encyclopedia_neutral,center,0,0,NYT,2005,5965,2989,1,0.49891031014249787,748,3000,750,0.0,1.0,1,1,0,ok,0.8,It is not clear whether Mills and Mack-Cali are legally required to build a ballpark. Their agreement with the state provides only that the park would be built 'assuming favorable economic and marketing conditions.',0,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""It is not clear whether Mills and Mack-Cali are legally required to build a ballpark. Their agreement with the state provides only that the park would be built 'assuming favorable economic and marketing conditions.'""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Current_1285__fv0__center,Current_1285,0,catalog_1,catalog_metadata,center,0,0,MIHB,2007,9131,2989,1,0.6726535976344321,748,3000,750,1.0,0.0,1,1,0,ok,0.75,The successful ratification of the CAFTA will deepen Central American dependency on the U.S. market and investments... U.S. predominance has anchored Central American entrepreneurs to the northern markets,0,1,0,"{
  ""epu"": 1,
  ""confidence"": 0.75,
  ""focus_excerpt"": ""The successful ratification of the CAFTA will deepen Central American dependency on the U.S. market and investments... U.S. predominance has anchored Central American entrepreneurs to the northern markets""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Current_1939__fv0__center,Current_1939,0,transit_1,transit_summaries,center,0,0,MIHB,1997,3876,2989,1,0.22884416924664608,748,3000,750,0.0,1.0,1,1,0,ok,0.95,"At most big-city arenas, the controlled spots go for a single price. But in downtown Miami, it has always been a distance-for-dollars approach.",1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""At most big-city arenas, the controlled spots go for a single price. But in downtown Miami, it has always been a distance-for-dollars approach.""
}",4105,1027
deepseek-ai/deepseek-v3.2,short,Current_341__fv0__center,Current_341,0,catalog_1,catalog_metadata,center,1,1,SFC,2005,6320,2989,1,0.5270569620253165,748,3000,750,0.0,0.0,1,1,0,ok,0.9,should Alaskans be the ones to decide if drilling is to be allowed in the Arctic National Wildlife Refuge?,1,0,1,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""should Alaskans be the ones to decide if drilling is to be allowed in the Arctic National Wildlife Refuge?""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Midcentury_2735__fv0__center,Midcentury_2735,0,transit_1,transit_summaries,center,0,0,WPO,1988,2478,2478,0,0.0,620,3000,750,0.0,1.0,1,1,0,ok,0.95,the reform impulse was suffocated by an unembarrassed embrace of capitalist values and the beatification of selfishness.,0,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""the reform impulse was suffocated by an unembarrassed embrace of capitalist values and the beatification of selfishness.""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Current_963__fv0__center,Current_963,0,civic_notice_1,civic_notices,center,1,1,NYT,2001,5296,2989,1,0.43561178247734134,748,3000,750,1.0,1.0,1,1,0,ok,0.7,"Mr. Daschle and Mr. Gephardt made a series of stunning promises. ''We want to ensure that that those people who have come from Puebla to the Northeast and want to stay in the isnited States as citizens can do so,''",1,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.7,
  ""focus_excerpt"": ""Mr. Daschle and Mr. Gephardt made a series of stunning promises. ''We want to ensure that that those people who have come from Puebla to the Northeast and want to stay in the isnited States as citizens can do so,''""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Midcentury_7857__fv0__center,Midcentury_7857,0,catalog_1,catalog_metadata,center,0,0,NYT,1999,4111,2989,1,0.27292629530527857,748,3000,750,0.0,1.0,1,1,0,ok,0.8,continuing uncertainties about Latin America,1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""continuing uncertainties about Latin America""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Current_874__fv0__center,Current_874,0,archive_1,archive_boilerplate,center,1,1,LAT,2000,8432,2989,1,0.6455170777988615,748,3000,750,0.0,0.0,1,1,0,ok,0.8,"With Peru's economic doldrums dragging down [Alberto Fujimori]'s popularity, the president's advisors are widely believed to have resorted to dirty tricks to ensure his victory.",1,0,1,"{
  ""epu"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""With Peru's economic doldrums dragging down [Alberto Fujimori]'s popularity, the president's advisors are widely believed to have resorted to dirty tricks to ensure his victory.""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Current_780__fv0__center,Current_780,0,encyclopedia_1,encyclopedia_neutral,center,1,1,DMNB,1993,2754,2754,0,0.0,689,3000,750,1.0,1.0,1,1,0,ok,0.85,"The next mayor also faces an uncertain relationship with the City Council, which, thanks to a new term-limit rule, will have a majority of new members.",0,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""The next mayor also faces an uncertain relationship with the City Council, which, thanks to a new term-limit rule, will have a majority of new members.""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Current_653__fv0__center,Current_653,0,civic_notice_1,civic_notices,center,0,0,LAT,1995,8816,2989,1,0.6609573502722323,748,3000,750,0.0,1.0,1,1,0,ok,0.95,Islamic militants are battling the Arab Establishment... in an attempt to redesign the character of the Middle East.,0,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Islamic militants are battling the Arab Establishment... in an attempt to redesign the character of the Middle East.""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Current_629__fv0__center,Current_629,0,transit_1,transit_summaries,center,0,0,SFC,2010,3852,2989,1,0.22403946002076847,748,3000,750,0.0,1.0,1,1,0,ok,0.95,keeping thousands of forlorn travelers stranded across the continent for a third day and worsening economic losses.,1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""keeping thousands of forlorn travelers stranded across the continent for a third day and worsening economic losses.""
}",4105,1027
deepseek-ai/deepseek-v3.2,short,Current_1610__fv0__center,Current_1610,0,catalog_1,catalog_metadata,center,1,0,MIHB,2009,4379,2989,1,0.31742406942224255,748,3000,750,1.0,1.0,1,1,0,ok,0.8,"""Obviously, there's great uncertainty, we've never see this kind of an economic situation,"" Burgess said. ""But you don't want to pull the plug on something if it makes sense in the long term, because things ltok bad in the short term.""",0,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""\""Obviously, there's great uncertainty, we've never see this kind of an economic situation,\"" Burgess said. \""But you don't want to pull the plug on something if it makes sense in the long term, because things ltok bad in the short term.\""""
}",4106,1027
deepseek-ai/deepseek-v3.2,short,Current_430__fv0__center,Current_430,0,archive_1,archive_boilerplate,center,0,0,DMNB,1995,6235,2989,1,0.5206094627105052,748,3000,750,1.0,0.0,1,1,0,ok,0.8,The economic uncertainty caused by delays in settlement could have further crippling effects on the industry.,0,1,0,"{
  ""epu"": 1,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""The economic uncertainty caused by delays in settlement could have further crippling effects on the industry.""
}",4106,1027
