llm_name,article_key,gold_epu,disagreement_flag,newspaper,year,variant_id,was_truncated,orig_content_len,content_for_eval_len,dossier_profile,condition,target_section_id,target_section_pred,section_correct,epu_pred,epu_correct,joint_correct,confidence,focus_excerpt,excerpt_in_target,json_valid,parse_failure,target_position,target_position_norm,n_sections,distractor_families,raw_json
openai/gpt-5.4-2026-03-05,Current_1570,0,0,MIHB,2002,1,0,3409,3409,standard8,easy,SEC-107,SEC-107,1.0,0,1.0,1.0,0.96,"analysts were uncertain if the upward trend would continue, given investors' growing concerns about the economy and a war with Iraq",1,1,0,2,0.25,8,company_earnings|civic_notice|housing_market|education_admin|local_business|weather_update|health_system,"{""target_section_id"":""SEC-107"",""epu"":0,""confidence"":0.96,""focus_excerpt"":""analysts were uncertain if the upward trend would continue, given investors' growing concerns about the economy and a war with Iraq""}"
openai/gpt-5.4-2026-03-05,Current_1570,0,0,MIHB,2002,1,0,3409,3409,standard8,medium,SEC-107,SEC-107,1.0,0,1.0,1.0,0.97,"analysts were uncertain if the upward trend would continue, given investors' growing concerns about the economy and a war with Iraq",1,1,0,4,0.5,8,local_business|transport_notice|foreign_affairs|health_system|housing_market|education_admin|commodity_markets,"{""target_section_id"":""SEC-107"",""epu"":0,""confidence"":0.97,""focus_excerpt"":""analysts were uncertain if the upward trend would continue, given investors' growing concerns about the economy and a war with Iraq""}"
openai/gpt-5.4-2026-03-05,Current_1570,0,0,MIHB,2002,1,0,3409,3409,standard8,hard,SEC-107,SEC-107,1.0,0,1.0,1.0,0.98,"analysts were uncertain if the upward trend would continue, given investors' growing concerns about the economy and a war with Iraq",1,1,0,6,0.75,8,local_business|company_earnings|commodity_markets|housing_market|foreign_affairs|health_system|election_campaign,"{""target_section_id"":""SEC-107"",""epu"":0,""confidence"":0.98,""focus_excerpt"":""analysts were uncertain if the upward trend would continue, given investors' growing concerns about the economy and a war with Iraq""}"
openai/gpt-5.4-2026-03-05,Current_1570,0,0,MIHB,2002,1,0,3409,3409,standard8,very_hard,SEC-107,SEC-107,1.0,0,1.0,1.0,0.97,"analysts were uncertain if the upward trend would continue, given investors' growing concerns about the economy and a war with Iraq",1,1,0,8,1.0,8,health_system|election_campaign|company_earnings|commodity_markets|housing_market|local_business|foreign_affairs,"{""target_section_id"":""SEC-107"",""epu"":0,""confidence"":0.97,""focus_excerpt"":""analysts were uncertain if the upward trend would continue, given investors' growing concerns about the economy and a war with Iraq""}"
openai/gpt-5.4-2026-03-05,Current_1533,1,0,LAT,2009,1,1,8763,4506,standard8,easy,SEC-100,SEC-100,1.0,1,1.0,1.0,0.95,The Obama administration is preparing a comprehensive strategy to address the escalating financial crisis... The plan probably will not be delivered for several weeks,1,1,0,2,0.25,8,local_business|education_admin|civic_notice|health_system|weather_update|sports_business|housing_market,"{""target_section_id"":""SEC-100"",""epu"":1,""confidence"":0.95,""focus_excerpt"":""The Obama administration is preparing a comprehensive strategy to address the escalating financial crisis... The plan probably will not be delivered for several weeks""}"
openai/gpt-5.4-2026-03-05,Current_1533,1,0,LAT,2009,1,1,8763,4506,standard8,medium,SEC-100,SEC-100,1.0,1,1.0,1.0,0.95,congressional Republicans opened a sharp new line of attack on a $825-billion economic stimulus bill drafted by House Democrats,1,1,0,4,0.5,8,sports_business|foreign_affairs|weather_update|housing_market|commodity_markets|company_earnings|education_admin,"{""target_section_id"":""SEC-100"",""epu"":1,""confidence"":0.95,""focus_excerpt"":""congressional Republicans opened a sharp new line of attack on a $825-billion economic stimulus bill drafted by House Democrats""}"
openai/gpt-5.4-2026-03-05,Current_1533,1,0,LAT,2009,1,1,8763,4506,standard8,hard,SEC-100,SEC-100,1.0,1,1.0,1.0,0.94,The Obama administration is preparing a comprehensive strategy to address the escalating financial crisis... The plan probably will not be delivered for several weeks,1,1,0,6,0.75,8,local_business|housing_market|commodity_markets|company_earnings|election_campaign|health_system|foreign_affairs,"{""target_section_id"":""SEC-100"",""epu"":1,""confidence"":0.94,""focus_excerpt"":""The Obama administration is preparing a comprehensive strategy to address the escalating financial crisis... The plan probably will not be delivered for several weeks""}"
openai/gpt-5.4-2026-03-05,Current_1533,1,0,LAT,2009,1,1,8763,4506,standard8,very_hard,SEC-100,SEC-100,1.0,1,1.0,1.0,0.95,The Obama administration is preparing a comprehensive strategy to address the escalating financial crisis... The plan probably will not be delivered for several weeks,1,1,0,8,1.0,8,commodity_markets|foreign_affairs|election_campaign|company_earnings|housing_market|local_business|health_system,"{""target_section_id"":""SEC-100"",""epu"":1,""confidence"":0.95,""focus_excerpt"":""The Obama administration is preparing a comprehensive strategy to address the escalating financial crisis... The plan probably will not be delivered for several weeks""}"
openai/gpt-5.4-2026-03-05,Current_1443,1,1,DMNB,1992,1,1,5198,4506,standard8,easy,SEC-128,SEC-128,1.0,1,1.0,1.0,0.72,much depends on whether stability returns in the coming days... uncertainties might also erode confidence,1,1,0,2,0.25,8,education_admin|company_earnings|local_business|weather_update|health_system|civic_notice|sports_business,"{""target_section_id"":""SEC-128"",""epu"":1,""confidence"":0.72,""focus_excerpt"":""much depends on whether stability returns in the coming days... uncertainties might also erode confidence""}"
openai/gpt-5.4-2026-03-05,Current_1443,1,1,DMNB,1992,1,1,5198,4506,standard8,medium,SEC-128,SEC-128,1.0,0,0.0,0.0,0.83,"the Thai generals and protesters alike seem content with the present free-market policies, as carried out by technocrats in the government ministries",1,1,0,4,0.5,8,company_earnings|commodity_markets|housing_market|health_system|transport_notice|education_admin|election_campaign,"{""target_section_id"":""SEC-128"",""epu"":0,""confidence"":0.83,""focus_excerpt"":""the Thai generals and protesters alike seem content with the present free-market policies, as carried out by technocrats in the government ministries""}"
openai/gpt-5.4-2026-03-05,Current_1443,1,1,DMNB,1992,1,1,5198,4506,standard8,hard,SEC-128,SEC-128,1.0,0,0.0,0.0,0.9,"the markets have been roiled, but they have not crashed",1,1,0,6,0.75,8,commodity_markets|local_business|foreign_affairs|company_earnings|housing_market|election_campaign|health_system,"{""target_section_id"":""SEC-128"",""epu"":0,""confidence"":0.9,""focus_excerpt"":""the markets have been roiled, but they have not crashed""}"
openai/gpt-5.4-2026-03-05,Current_1443,1,1,DMNB,1992,1,1,5198,4506,standard8,very_hard,SEC-128,SEC-128,1.0,0,0.0,0.0,0.88,"the Thai generals and protesters alike seem content with the present free-market policies, as carried out by technocrats in the government ministries.",1,1,0,8,1.0,8,foreign_affairs|local_business|health_system|housing_market|company_earnings|commodity_markets|election_campaign,"{""target_section_id"":""SEC-128"",""epu"":0,""confidence"":0.88,""focus_excerpt"":""the Thai generals and protesters alike seem content with the present free-market policies, as carried out by technocrats in the government ministries.""}"
openai/gpt-5.4-2026-03-05,Midcentury_1758,1,0,NYT,1985,1,1,6641,4506,standard8,easy,SEC-114,SEC-114,1.0,1,1.0,1.0,0.94,questions about the Federal budget deficit and tax reform,1,1,0,2,0.25,8,civic_notice|weather_update|sports_business|health_system|housing_market|education_admin|transport_notice,"{""target_section_id"":""SEC-114"",""epu"":1,""confidence"":0.94,""focus_excerpt"":""questions about the Federal budget deficit and tax reform""}"
openai/gpt-5.4-2026-03-05,Midcentury_1758,1,0,NYT,1985,1,1,6641,4506,standard8,medium,SEC-114,SEC-114,1.0,1,1.0,1.0,0.93,questions about the Federal budget deficit and tax reform will soon spoil their fun,1,1,0,4,0.5,8,election_campaign|housing_market|transport_notice|civic_notice|education_admin|company_earnings|health_system,"{""target_section_id"":""SEC-114"",""epu"":1,""confidence"":0.93,""focus_excerpt"":""questions about the Federal budget deficit and tax reform will soon spoil their fun""}"
openai/gpt-5.4-2026-03-05,Midcentury_1758,1,0,NYT,1985,1,1,6641,4506,standard8,hard,SEC-114,SEC-114,1.0,1,1.0,1.0,0.93,questions about the Federal budget deficit and tax reform,1,1,0,6,0.75,8,company_earnings|commodity_markets|election_campaign|health_system|foreign_affairs|housing_market|local_business,"{""target_section_id"":""SEC-114"",""epu"":1,""confidence"":0.93,""focus_excerpt"":""questions about the Federal budget deficit and tax reform""}"
openai/gpt-5.4-2026-03-05,Midcentury_1758,1,0,NYT,1985,1,1,6641,4506,standard8,very_hard,SEC-114,SEC-114,1.0,1,1.0,1.0,0.95,questions about the Federal budget deficit and tax reform will soon spoil their fun,1,1,0,8,1.0,8,company_earnings|commodity_markets|health_system|local_business|foreign_affairs|election_campaign|housing_market,"{""target_section_id"":""SEC-114"",""epu"":1,""confidence"":0.95,""focus_excerpt"":""questions about the Federal budget deficit and tax reform will soon spoil their fun""}"
openai/gpt-5.4-2026-03-05,Midcentury_2443,1,0,WSJ,1993,1,1,4619,4506,standard8,easy,SEC-135,SEC-135,1.0,0,0.0,0.0,0.85,The financial crunch stems from Cambodia's shift from a planned economy to a free-market system and from the abrupt end of Soviet-bloc aid in 1990.,1,1,0,2,0.25,8,education_admin|health_system|civic_notice|company_earnings|sports_business|housing_market|transport_notice,"{""target_section_id"":""SEC-135"",""epu"":0,""confidence"":0.85,""focus_excerpt"":""The financial crunch stems from Cambodia's shift from a planned economy to a free-market system and from the abrupt end of Soviet-bloc aid in 1990.""}"
openai/gpt-5.4-2026-03-05,Midcentury_2443,1,0,WSJ,1993,1,1,4619,4506,standard8,medium,SEC-135,SEC-135,1.0,0,0.0,0.0,0.82,The financial crunch stems from Cambodia's shift from a planned economy to a free-market system and from the abrupt end of Soviet-bloc aid in 1990.,1,1,0,4,0.5,8,education_admin|commodity_markets|transport_notice|health_system|election_campaign|company_earnings|sports_business,"{""target_section_id"":""SEC-135"",""epu"":0,""confidence"":0.82,""focus_excerpt"":""The financial crunch stems from Cambodia's shift from a planned economy to a free-market system and from the abrupt end of Soviet-bloc aid in 1990.""}"
openai/gpt-5.4-2026-03-05,Midcentury_2443,1,0,WSJ,1993,1,1,4619,4506,standard8,hard,SEC-135,SEC-135,1.0,0,0.0,0.0,0.81,The financial crunch stems from Cambodia's shift from a planned economy to a free-market system and from the abrupt end of Soviet-bloc aid in 1990.,1,1,0,6,0.75,8,election_campaign|housing_market|commodity_markets|health_system|foreign_affairs|company_earnings|local_business,"{""target_section_id"":""SEC-135"",""epu"":0,""confidence"":0.81,""focus_excerpt"":""The financial crunch stems from Cambodia's shift from a planned economy to a free-market system and from the abrupt end of Soviet-bloc aid in 1990.""}"
openai/gpt-5.4-2026-03-05,Midcentury_2443,1,0,WSJ,1993,1,1,4619,4506,standard8,very_hard,SEC-135,SEC-135,1.0,0,0.0,0.0,0.84,The financial crunch stems from Cambodia's shift from a planned economy to a free-market system and from the abrupt end of Soviet-bloc aid in 1990.,1,1,0,8,1.0,8,commodity_markets|local_business|housing_market|election_campaign|company_earnings|foreign_affairs|health_system,"{""target_section_id"":""SEC-135"",""epu"":0,""confidence"":0.84,""focus_excerpt"":""The financial crunch stems from Cambodia's shift from a planned economy to a free-market system and from the abrupt end of Soviet-bloc aid in 1990.""}"
openai/gpt-5.4-2026-03-05,Midcentury_7618,1,0,NYT,2001,1,1,7843,4506,standard8,easy,SEC-121,SEC-121,1.0,1,1.0,1.0,0.93,"Mr. Lindsey shaped the proposals for a $1.6 trillion tax cut, a Social Security overhaul and other core issues in Mr. Bush's campaign. But his power within the new administration remains uncertain.",1,1,0,2,0.25,8,education_admin|sports_business|company_earnings|housing_market|weather_update|health_system|local_business,"{""target_section_id"":""SEC-121"",""epu"":1,""confidence"":0.93,""focus_excerpt"":""Mr. Lindsey shaped the proposals for a $1.6 trillion tax cut, a Social Security overhaul and other core issues in Mr. Bush's campaign. But his power within the new administration remains uncertain.""}"
openai/gpt-5.4-2026-03-05,Midcentury_7618,1,0,NYT,2001,1,1,7843,4506,standard8,medium,SEC-121,SEC-121,1.0,1,1.0,1.0,0.86,"But his power within the new administration remains uncertain. ... Mr. Lindsey shaped the proposals for a $1.6 trillion tax cut, a Social Security overhaul",1,1,0,4,0.5,8,transport_notice|company_earnings|sports_business|health_system|commodity_markets|election_campaign|weather_update,"{""target_section_id"":""SEC-121"",""epu"":1,""confidence"":0.86,""focus_excerpt"":""But his power within the new administration remains uncertain. ... Mr. Lindsey shaped the proposals for a $1.6 trillion tax cut, a Social Security overhaul""}"
openai/gpt-5.4-2026-03-05,Midcentury_7618,1,0,NYT,2001,1,1,7843,4506,standard8,hard,SEC-121,SEC-121,1.0,1,1.0,1.0,0.87,"But his power within the new administration remains uncertain. ... Mr. Lindsey shaped the proposals for a $1.6 trillion tax cut, a Social Security overhaul and other core issues",1,1,0,6,0.75,8,local_business|company_earnings|election_campaign|housing_market|health_system|foreign_affairs|commodity_markets,"{""target_section_id"":""SEC-121"",""epu"":1,""confidence"":0.87,""focus_excerpt"":""But his power within the new administration remains uncertain. ... Mr. Lindsey shaped the proposals for a $1.6 trillion tax cut, a Social Security overhaul and other core issues""}"
openai/gpt-5.4-2026-03-05,Midcentury_7618,1,0,NYT,2001,1,1,7843,4506,standard8,very_hard,SEC-121,SEC-121,1.0,1,1.0,1.0,0.92,But his power within the new administration remains uncertain.,1,1,0,8,1.0,8,housing_market|health_system|foreign_affairs|company_earnings|commodity_markets|election_campaign|local_business,"{""target_section_id"":""SEC-121"",""epu"":1,""confidence"":0.92,""focus_excerpt"":""But his power within the new administration remains uncertain.""}"
openai/gpt-5.4-2026-03-05,Current_840,1,1,DMNB,1995,1,0,3268,3268,standard8,easy,SEC-121,SEC-121,1.0,1,1.0,1.0,0.94,the market is increasingly uncertain whether Federal Reserve policy-makers will cut interest rates next week,1,1,0,2,0.25,8,company_earnings|civic_notice|sports_business|local_business|education_admin|weather_update|housing_market,"{""target_section_id"":""SEC-121"",""epu"":1,""confidence"":0.94,""focus_excerpt"":""the market is increasingly uncertain whether Federal Reserve policy-makers will cut interest rates next week""}"
openai/gpt-5.4-2026-03-05,Current_840,1,1,DMNB,1995,1,0,3268,3268,standard8,medium,SEC-121,SEC-121,1.0,1,1.0,1.0,0.9,the market is increasingly uncertain whether Federal Reserve policy-makers will cut interest rates next week,1,1,0,4,0.5,8,education_admin|sports_business|civic_notice|foreign_affairs|weather_update|election_campaign|company_earnings,"{""target_section_id"":""SEC-121"",""epu"":1,""confidence"":0.9,""focus_excerpt"":""the market is increasingly uncertain whether Federal Reserve policy-makers will cut interest rates next week""}"
openai/gpt-5.4-2026-03-05,Current_840,1,1,DMNB,1995,1,0,3268,3268,standard8,hard,SEC-121,SEC-121,1.0,1,1.0,1.0,0.93,the market is increasingly uncertain whether Federal Reserve policy-makers will cut interest rates next week,1,1,0,6,0.75,8,commodity_markets|housing_market|company_earnings|election_campaign|health_system|foreign_affairs|local_business,"{""target_section_id"":""SEC-121"",""epu"":1,""confidence"":0.93,""focus_excerpt"":""the market is increasingly uncertain whether Federal Reserve policy-makers will cut interest rates next week""}"
openai/gpt-5.4-2026-03-05,Current_840,1,1,DMNB,1995,1,0,3268,3268,standard8,very_hard,SEC-121,SEC-121,1.0,1,1.0,1.0,0.91,the market is increasingly uncertain whether Federal Reserve policy-makers will cut interest rates next week,1,1,0,8,1.0,8,health_system|commodity_markets|local_business|housing_market|election_campaign|company_earnings|foreign_affairs,"{""target_section_id"":""SEC-121"",""epu"":1,""confidence"":0.91,""focus_excerpt"":""the market is increasingly uncertain whether Federal Reserve policy-makers will cut interest rates next week""}"
openai/gpt-5.4-2026-03-05,Midcentury_4616,0,0,NYT,1994,1,1,15714,4506,standard8,easy,SEC-128,SEC-128,1.0,0,1.0,1.0,0.8,the North American Free Trade Agreement has advanced a grand business alliance that was already well under way,1,1,0,2,0.25,8,education_admin|transport_notice|weather_update|company_earnings|sports_business|health_system|local_business,"{""target_section_id"":""SEC-128"",""epu"":0,""confidence"":0.8,""focus_excerpt"":""the North American Free Trade Agreement has advanced a grand business alliance that was already well under way""}"
openai/gpt-5.4-2026-03-05,Midcentury_4616,0,0,NYT,1994,1,1,15714,4506,standard8,medium,SEC-128,SEC-128,1.0,0,1.0,1.0,0.87,the North American Free Trade Agreement has advanced a grand business alliance that was already well under way,1,1,0,4,0.5,8,education_admin|housing_market|weather_update|transport_notice|foreign_affairs|commodity_markets|health_system,"{""target_section_id"":""SEC-128"",""epu"":0,""confidence"":0.87,""focus_excerpt"":""the North American Free Trade Agreement has advanced a grand business alliance that was already well under way""}"
openai/gpt-5.4-2026-03-05,Midcentury_4616,0,0,NYT,1994,1,1,15714,4506,standard8,hard,SEC-128,SEC-128,1.0,0,1.0,1.0,0.92,the North American Free Trade Agreement has advanced a grand business alliance that was already well under way,1,1,0,6,0.75,8,foreign_affairs|health_system|commodity_markets|election_campaign|housing_market|local_business|company_earnings,"{""target_section_id"":""SEC-128"",""epu"":0,""confidence"":0.92,""focus_excerpt"":""the North American Free Trade Agreement has advanced a grand business alliance that was already well under way""}"
openai/gpt-5.4-2026-03-05,Midcentury_4616,0,0,NYT,1994,1,1,15714,4506,standard8,very_hard,SEC-128,SEC-128,1.0,0,1.0,1.0,0.96,the North American Free Trade Agreement has advanced a grand business alliance that was already well under way,1,1,0,8,1.0,8,housing_market|foreign_affairs|company_earnings|election_campaign|local_business|health_system|commodity_markets,"{""target_section_id"":""SEC-128"",""epu"":0,""confidence"":0.96,""focus_excerpt"":""the North American Free Trade Agreement has advanced a grand business alliance that was already well under way""}"
openai/gpt-5.4-2026-03-05,Current_1405,0,0,MIHB,1995,1,0,3764,3764,standard8,easy,SEC-149,SEC-149,1.0,0,1.0,1.0,0.98,Memo: DEATHS ELSEWHERE,1,1,0,2,0.25,8,company_earnings|education_admin|sports_business|civic_notice|health_system|weather_update|housing_market,"{""target_section_id"":""SEC-149"",""epu"":0,""confidence"":0.98,""focus_excerpt"":""Memo: DEATHS ELSEWHERE""}"
openai/gpt-5.4-2026-03-05,Current_1405,0,0,MIHB,1995,1,0,3764,3764,standard8,medium,SEC-149,SEC-149,1.0,0,1.0,1.0,0.98,Memo: DEATHS ELSEWHERE,1,1,0,4,0.5,8,housing_market|sports_business|commodity_markets|transport_notice|civic_notice|education_admin|company_earnings,"{""target_section_id"":""SEC-149"",""epu"":0,""confidence"":0.98,""focus_excerpt"":""Memo: DEATHS ELSEWHERE""}"
openai/gpt-5.4-2026-03-05,Current_1405,0,0,MIHB,1995,1,0,3764,3764,standard8,hard,SEC-149,SEC-149,1.0,0,1.0,1.0,0.99,Memo: DEATHS ELSEWHERE,1,1,0,6,0.75,8,commodity_markets|housing_market|local_business|company_earnings|health_system|election_campaign|foreign_affairs,"{""target_section_id"":""SEC-149"",""epu"":0,""confidence"":0.99,""focus_excerpt"":""Memo: DEATHS ELSEWHERE""}"
openai/gpt-5.4-2026-03-05,Current_1405,0,0,MIHB,1995,1,0,3764,3764,standard8,very_hard,SEC-149,SEC-149,1.0,0,1.0,1.0,0.99,Memo: DEATHS ELSEWHERE,1,1,0,8,1.0,8,housing_market|health_system|local_business|company_earnings|election_campaign|foreign_affairs|commodity_markets,"{""target_section_id"":""SEC-149"",""epu"":0,""confidence"":0.99,""focus_excerpt"":""Memo: DEATHS ELSEWHERE""}"
openai/gpt-5.4-2026-03-05,Current_868,0,0,LAT,1996,1,1,9121,4506,standard8,easy,SEC-114,SEC-114,1.0,0,1.0,1.0,0.89,"Singapore plans to spend $1 billion to promote innovative thinking in schools, and another $2.8 billion on university research and development.",1,1,0,2,0.25,8,local_business|transport_notice|sports_business|weather_update|education_admin|company_earnings|civic_notice,"{""target_section_id"":""SEC-114"",""epu"":0,""confidence"":0.89,""focus_excerpt"":""Singapore plans to spend $1 billion to promote innovative thinking in schools, and another $2.8 billion on university research and development.""}"
openai/gpt-5.4-2026-03-05,Current_868,0,0,LAT,1996,1,1,9121,4506,standard8,medium,SEC-114,SEC-114,1.0,0,1.0,1.0,0.89,"Singapore plans to spend $1 billion to promote innovative thinking in schools, and another $2.8 billion on university research and development.",1,1,0,4,0.5,8,health_system|weather_update|local_business|commodity_markets|housing_market|civic_notice|foreign_affairs,"{""target_section_id"":""SEC-114"",""epu"":0,""confidence"":0.89,""focus_excerpt"":""Singapore plans to spend $1 billion to promote innovative thinking in schools, and another $2.8 billion on university research and development.""}"
openai/gpt-5.4-2026-03-05,Current_868,0,0,LAT,1996,1,1,9121,4506,standard8,hard,SEC-114,SEC-114,1.0,0,1.0,1.0,0.91,"Singapore plans to spend $1 billion to promote innovative thinking in schools, and another $2.8 billion on university research and development.",1,1,0,6,0.75,8,commodity_markets|election_campaign|housing_market|health_system|company_earnings|local_business|foreign_affairs,"{""target_section_id"":""SEC-114"",""epu"":0,""confidence"":0.91,""focus_excerpt"":""Singapore plans to spend $1 billion to promote innovative thinking in schools, and another $2.8 billion on university research and development.""}"
openai/gpt-5.4-2026-03-05,Current_868,0,0,LAT,1996,1,1,9121,4506,standard8,very_hard,SEC-114,SEC-114,1.0,0,1.0,1.0,0.89,"Singapore plans to spend $1 billion to promote innovative thinking in schools, and another $2.8 billion on university research and development.",1,1,0,8,1.0,8,company_earnings|housing_market|foreign_affairs|health_system|commodity_markets|election_campaign|local_business,"{""target_section_id"":""SEC-114"",""epu"":0,""confidence"":0.89,""focus_excerpt"":""Singapore plans to spend $1 billion to promote innovative thinking in schools, and another $2.8 billion on university research and development.""}"
openai/gpt-5.4-2026-03-05,Current_1236,0,0,MIHB,1999,1,0,2126,2126,standard8,easy,SEC-149,SEC-149,1.0,0,1.0,1.0,0.98,whose future with the Dallas Cowboys was made more uncertain by the NFL draft,1,1,0,2,0.25,8,education_admin|transport_notice|health_system|local_business|sports_business|housing_market|civic_notice,"{""target_section_id"":""SEC-149"",""epu"":0,""confidence"":0.98,""focus_excerpt"":""whose future with the Dallas Cowboys was made more uncertain by the NFL draft""}"
openai/gpt-5.4-2026-03-05,Current_1236,0,0,MIHB,1999,1,0,2126,2126,standard8,medium,SEC-149,SEC-149,1.0,0,1.0,1.0,0.99,whose future with the Dallas Cowboys was made more uncertain by the NFL draft,1,1,0,4,0.5,8,local_business|education_admin|election_campaign|weather_update|sports_business|commodity_markets|transport_notice,"{""target_section_id"":""SEC-149"",""epu"":0,""confidence"":0.99,""focus_excerpt"":""whose future with the Dallas Cowboys was made more uncertain by the NFL draft""}"
openai/gpt-5.4-2026-03-05,Current_1236,0,0,MIHB,1999,1,0,2126,2126,standard8,hard,SEC-149,SEC-149,1.0,0,1.0,1.0,0.99,"Guard Nate Newton, whose future with the Dallas Cowboys was made more uncertain by the NFL draft",1,1,0,6,0.75,8,company_earnings|housing_market|local_business|health_system|commodity_markets|foreign_affairs|election_campaign,"{""target_section_id"":""SEC-149"",""epu"":0,""confidence"":0.99,""focus_excerpt"":""Guard Nate Newton, whose future with the Dallas Cowboys was made more uncertain by the NFL draft""}"
openai/gpt-5.4-2026-03-05,Current_1236,0,0,MIHB,1999,1,0,2126,2126,standard8,very_hard,SEC-149,SEC-149,1.0,0,1.0,1.0,0.99,whose future with the Dallas Cowboys was made more uncertain by the NFL draft,1,1,0,8,1.0,8,company_earnings|foreign_affairs|election_campaign|health_system|housing_market|commodity_markets|local_business,"{""target_section_id"":""SEC-149"",""epu"":0,""confidence"":0.99,""focus_excerpt"":""whose future with the Dallas Cowboys was made more uncertain by the NFL draft""}"
openai/gpt-5.4-2026-03-05,Current_1452,1,0,MIHB,2005,1,0,3042,3042,standard8,easy,SEC-100,SEC-100,1.0,1,1.0,1.0,0.85,President Bush has been prodding Congress to send him an energy bill before lawmakers leave for their summer recess in August. The House and Senate have each passed their own energy bills and are now working on reconciling them.,1,1,0,2,0.25,8,company_earnings|housing_market|education_admin|sports_business|local_business|civic_notice|transport_notice,"{""target_section_id"":""SEC-100"",""epu"":1,""confidence"":0.85,""focus_excerpt"":""President Bush has been prodding Congress to send him an energy bill before lawmakers leave for their summer recess in August. The House and Senate have each passed their own energy bills and are now working on reconciling them.""}"
openai/gpt-5.4-2026-03-05,Current_1452,1,0,MIHB,2005,1,0,3042,3042,standard8,medium,SEC-100,SEC-100,1.0,1,1.0,1.0,0.9,President Bush has been prodding Congress to send him an energy bill before lawmakers leave for their summer recess in August. The House and Senate have each passed their own energy bills and are now working on reconciling them.,1,1,0,4,0.5,8,sports_business|transport_notice|weather_update|health_system|housing_market|company_earnings|local_business,"{""target_section_id"":""SEC-100"",""epu"":1,""confidence"":0.9,""focus_excerpt"":""President Bush has been prodding Congress to send him an energy bill before lawmakers leave for their summer recess in August. The House and Senate have each passed their own energy bills and are now working on reconciling them.""}"
openai/gpt-5.4-2026-03-05,Current_1452,1,0,MIHB,2005,1,0,3042,3042,standard8,hard,SEC-100,SEC-100,1.0,1,1.0,1.0,0.71,President Bush has been prodding Congress to send him an energy bill before lawmakers leave for their summer recess in August. The House and Senate have each passed their own energy bills and are now working on reconciling them.,1,1,0,6,0.75,8,health_system|election_campaign|commodity_markets|foreign_affairs|housing_market|company_earnings|local_business,"{""target_section_id"":""SEC-100"",""epu"":1,""confidence"":0.71,""focus_excerpt"":""President Bush has been prodding Congress to send him an energy bill before lawmakers leave for their summer recess in August. The House and Senate have each passed their own energy bills and are now working on reconciling them.""}"
openai/gpt-5.4-2026-03-05,Current_1452,1,0,MIHB,2005,1,0,3042,3042,standard8,very_hard,SEC-100,SEC-100,1.0,1,1.0,1.0,0.86,President Bush has been prodding Congress to send him an energy bill before lawmakers leave for their summer recess in August. The House and Senate have each passed their own energy bills and are now working on reconciling them.,1,1,0,8,1.0,8,commodity_markets|company_earnings|health_system|housing_market|foreign_affairs|election_campaign|local_business,"{""target_section_id"":""SEC-100"",""epu"":1,""confidence"":0.86,""focus_excerpt"":""President Bush has been prodding Congress to send him an energy bill before lawmakers leave for their summer recess in August. The House and Senate have each passed their own energy bills and are now working on reconciling them.""}"
openai/gpt-5.4-2026-03-05,Current_1458,1,1,NYT,2001,1,0,1051,1051,standard8,easy,SEC-128,SEC-128,1.0,0,0.0,0.0,0.97,technology executives are using to describe the current state of the economy,1,1,0,2,0.25,8,weather_update|local_business|company_earnings|civic_notice|education_admin|health_system|transport_notice,"{""target_section_id"":""SEC-128"",""epu"":0,""confidence"":0.97,""focus_excerpt"":""technology executives are using to describe the current state of the economy""}"
openai/gpt-5.4-2026-03-05,Current_1458,1,1,NYT,2001,1,0,1051,1051,standard8,medium,SEC-128,SEC-128,1.0,0,0.0,0.0,0.97,technology executives are using to describe the current state of the economy,1,1,0,4,0.5,8,local_business|education_admin|foreign_affairs|company_earnings|weather_update|civic_notice|commodity_markets,"{""target_section_id"":""SEC-128"",""epu"":0,""confidence"":0.97,""focus_excerpt"":""technology executives are using to describe the current state of the economy""}"
openai/gpt-5.4-2026-03-05,Current_1458,1,1,NYT,2001,1,0,1051,1051,standard8,hard,SEC-128,SEC-128,1.0,0,0.0,0.0,0.98,technology executives are using to describe the current state of the economy,1,1,0,6,0.75,8,company_earnings|commodity_markets|housing_market|health_system|election_campaign|foreign_affairs|local_business,"{""target_section_id"":""SEC-128"",""epu"":0,""confidence"":0.98,""focus_excerpt"":""technology executives are using to describe the current state of the economy""}"
openai/gpt-5.4-2026-03-05,Current_1458,1,1,NYT,2001,1,0,1051,1051,standard8,very_hard,SEC-128,SEC-128,1.0,0,0.0,0.0,0.98,technology executives are using to describe the current state of the economy,1,1,0,8,1.0,8,election_campaign|company_earnings|foreign_affairs|housing_market|local_business|commodity_markets|health_system,"{""target_section_id"":""SEC-128"",""epu"":0,""confidence"":0.98,""focus_excerpt"":""technology executives are using to describe the current state of the economy""}"
openai/gpt-5.4-2026-03-05,Current_38,0,0,DMNB,2006,1,0,1447,1447,standard8,easy,SEC-135,SEC-135,1.0,1,0.0,0.0,0.93,It comes just two weeks before the Federal Reserve's Open Market Committee meets to decide whether another hike in short-term interest rates is warranted.,1,1,0,2,0.25,8,housing_market|civic_notice|health_system|local_business|company_earnings|sports_business|education_admin,"{""target_section_id"":""SEC-135"",""epu"":1,""confidence"":0.93,""focus_excerpt"":""It comes just two weeks before the Federal Reserve's Open Market Committee meets to decide whether another hike in short-term interest rates is warranted.""}"
