article_key,condition,llm_name,single_focus_epu_pred,single_focus_epu_correct,single_focus_confidence,single_focus_focus_excerpt,single_focus_excerpt_in_target,single_focus_json_valid,single_focus_parse_status,single_focus_raw_json,single_focus_who_pred,single_focus_who_correct,single_focus_who_requested,single_focus_who_present,single_focus_actions_pred,single_focus_actions_correct,single_focus_actions_requested,single_focus_actions_present,single_focus_effects_pred,single_focus_effects_correct,single_focus_effects_requested,single_focus_effects_present,single_focus_mention_foreign_pred,single_focus_mention_foreign_correct,single_focus_mention_foreign_requested,single_focus_mention_foreign_present,single_focus_mainly_foreign_pred,single_focus_mainly_foreign_correct,single_focus_mainly_foreign_requested,single_focus_mainly_foreign_present,single_focus_requested_task_count,single_focus_task_completion_count,single_focus_completion_share,single_focus_aux_mean
Current_521,single_focus,deepseek-ai/deepseek-v3.2,0,0.0,0.8,"Amid higher interest rates, spotty sluggishness in the economy and great uncertainty in Mexico, some economists are revising downward their estimates of automobile sales this year.",0,1,ok,"{""epu"": 0, ""confidence"": 0.8, ""focus_excerpt"": ""Amid higher interest rates, spotty sluggishness in the economy and great uncertainty in Mexico, some economists are revising downward their estimates of automobile sales this year.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1398,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.95,And though the schtol has fallen on hard economic times,1,1,ok,"{""epu"": 0, ""confidence"": 0.95, ""focus_excerpt"": ""And though the schtol has fallen on hard economic times""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1095,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.8,regulatory uncertainty,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""regulatory uncertainty""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_1505,single_focus,deepseek-ai/deepseek-v3.2,0,0.0,0.95,Local Payoff On a Stadium Is isncertain,1,1,ok,"{""epu"": 0, ""confidence"": 0.95, ""focus_excerpt"": ""Local Payoff On a Stadium Is isncertain""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1681,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.85,UNCERTAINTY over just who will win a forthcoming election,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""UNCERTAINTY over just who will win a forthcoming election""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_2398,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.8,"the confrontation in the Middle East and the uncertainty surrounding it has ""devastated consumer confidence.""",0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""the confrontation in the Middle East and the uncertainty surrounding it has \""devastated consumer confidence.\""""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_3106,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.9,the uncertainty of seasonal adjustments,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""the uncertainty of seasonal adjustments""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_562,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.9,the principal factor for emigration is instability. .. . Because people can't find a job or feed their children.,1,1,ok,"{""epu"": 0, ""confidence"": 0.9, ""focus_excerpt"": ""the principal factor for emigration is instability. .. . Because people can't find a job or feed their children.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_657,single_focus,deepseek-ai/deepseek-v3.2,0,0.0,0.3,Nearly a week of political uncertainty ended today,1,1,ok,"{""epu"": 0, ""confidence"": 0.3, ""focus_excerpt"": ""Nearly a week of political uncertainty ended today""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_371,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.95,Some artisans are still uncertain about where they'll land.,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Some artisans are still uncertain about where they'll land.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1667,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.9,"In fact, that may be the most significant signal from this move on short-term interest rates. ""We have a lot of customers that are uncertain about the market,"" one government trader said. ""And what do you do when you are uncertain? You buy bills.""",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""In fact, that may be the most significant signal from this move on short-term interest rates. \""We have a lot of customers that are uncertain about the market,\"" one government trader said. \""And what do you do when you are uncertain? You buy bills.\""""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1009,single_focus,deepseek-ai/deepseek-v3.2,0,0.0,0.95,"Currently, the demand is flat due to theeconomicuncertainty.",1,1,ok,"{""epu"": 0, ""confidence"": 0.95, ""focus_excerpt"": ""Currently, the demand is flat due to theeconomicuncertainty.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_5357,single_focus,deepseek-ai/deepseek-v3.2,0,0.0,0.95,Edison plan gets mixed rating: Effect of rate increase on city's economy in dispute,1,1,ok,"```json
{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Edison plan gets mixed rating: Effect of rate increase on city's economy in dispute""
}
```",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_891,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.95,living in Las Vegas. The challenges--and anticipated rewards--in trying to stay on the straight path.,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""living in Las Vegas. The challenges--and anticipated rewards--in trying to stay on the straight path.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1301,single_focus,deepseek-ai/deepseek-v3.2,1,1.0,0.9,uncertainty about who will be sanctioned next,0,1,ok,"{""epu"": 1, ""confidence"": 0.9, ""focus_excerpt"": ""uncertainty about who will be sanctioned next""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_80,single_focus,deepseek-ai/deepseek-v3.2,0,0.0,0.95,"Job transfers have become increasingly unattractive and difficult for employees, while growing more important to their companies, a new survey says.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Job transfers have become increasingly unattractive and difficult for employees, while growing more important to their companies, a new survey says.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1331,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.9,Experts at the University of Miami's Institute for Cuban and Cuban-American Studies recently compiled a report,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Experts at the University of Miami's Institute for Cuban and Cuban-American Studies recently compiled a report""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1655,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.95,But the future is uncertain for the logging divers.,1,1,ok,"{""epu"": 0, ""confidence"": 0.95, ""focus_excerpt"": ""But the future is uncertain for the logging divers.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_153,single_focus,deepseek-ai/deepseek-v3.2,1,0.0,0.85,"the new directive regarding so-called Social Security no-matches, is about to deliver a solid punch to an already-unstable economy",0,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""the new directive regarding so-called Social Security no-matches, is about to deliver a solid punch to an already-unstable economy""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_4882,single_focus,deepseek-ai/deepseek-v3.2,1,0.0,0.85,"Wilson is urging cuts in welfare payments.Even aid for schools, a high priority historically in California, could be cut as much as $500 per pupil, officials said.",0,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""Wilson is urging cuts in welfare payments.Even aid for schools, a high priority historically in California, could be cut as much as $500 per pupil, officials said.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1099,single_focus,deepseek-ai/deepseek-v3.2,1,1.0,0.8,Also at stake may be the overall fate of the economy. Foreign investors have treated Nicaragua as a pariah because of what they view as a lack of respect for property rights. The government is expected to announce what one minister calls a 'very imaginative' indemnity program this week.,0,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""Also at stake may be the overall fate of the economy. Foreign investors have treated Nicaragua as a pariah because of what they view as a lack of respect for property rights. The government is expected to announce what one minister calls a 'very imaginative' indemnity program this week.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_22,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.95,how to bridge that gap is still uncertain,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""how to bridge that gap is still uncertain""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_5069,single_focus,deepseek-ai/deepseek-v3.2,1,1.0,0.9,This undercurrent of uncertainty over how Hong Kongers see them‑selves was reflected in an opinion poll,0,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""This undercurrent of uncertainty over how Hong Kongers see them\u2011selves was reflected in an opinion poll""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_6461,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.7,uncertain about future Pakistani support for their cause,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.7,
  ""focus_excerpt"": ""uncertain about future Pakistani support for their cause""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1224,single_focus,deepseek-ai/deepseek-v3.2,0,0.0,0.8,"sharing Boheim's uncertainties about the next 11 months. Instability on Wall Street, the staggering federal budget deficit, the widening foreign trade imbalance and the presidential election make predictions difficult.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""sharing Boheim's uncertainties about the next 11 months. Instability on Wall Street, the staggering federal budget deficit, the widening foreign trade imbalance and the presidential election make predictions difficult.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_992,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.8,No election uncertainty.,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""No election uncertainty.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_8722,single_focus,deepseek-ai/deepseek-v3.2,1,1.0,0.9,it was uncertain just how much additional money needier districts in the suburbs might see.,0,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""it was uncertain just how much additional money needier districts in the suburbs might see.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1539,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.9,"Across the NBA, there is more uncertainty about team values because of negotiations between owners and players over the league's collective bargaining agreement",0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Across the NBA, there is more uncertainty about team values because of negotiations between owners and players over the league's collective bargaining agreement""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_906,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.2,economic obligations and uncertainties,0,1,ok,"{""epu"": 0, ""confidence"": 0.2, ""focus_excerpt"": ""economic obligations and uncertainties""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_378,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.95,It's a seesaw situation with no major economic news going into a long holiday weekend.,1,1,ok,"{""epu"": 0, ""confidence"": 0.95, ""focus_excerpt"": ""It's a seesaw situation with no major economic news going into a long holiday weekend.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_456,single_focus,deepseek-ai/deepseek-v3.2,0,0.0,0.95,"Both on the Democratic and the Republican side, there's a huge amount of interest - and uncertainty",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Both on the Democratic and the Republican side, there's a huge amount of interest - and uncertainty""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1233,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.95,"the economic downturn, which has hurt many local and national arts organizations",0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""the economic downturn, which has hurt many local and national arts organizations""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1314,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.85,"The strongest sign yet that the is.S. economy is in recession came in a Labor Department report Friday that employers had cut 159,000 jobs in September",1,1,ok,"{""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""The strongest sign yet that the is.S. economy is in recession came in a Labor Department report Friday that employers had cut 159,000 jobs in September""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_622,single_focus,deepseek-ai/deepseek-v3.2,0,0.0,0.8,"The big danger is that numbers like 500,000 new jobless claims discourage people from spending and companies from hiring.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""The big danger is that numbers like 500,000 new jobless claims discourage people from spending and companies from hiring.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_973,single_focus,deepseek-ai/deepseek-v3.2,1,0.0,0.8,"``For a long time I have been saying that the delays in the negotiations only create a situation of uncertainty and instability, which provoke and create the conditions for developments of the kind we saw today,'' Netanyahu said.",1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""``For a long time I have been saying that the delays in the negotiations only create a situation of uncertainty and instability, which provoke and create the conditions for developments of the kind we saw today,'' Netanyahu said.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1248,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.85,Jobless rateuncertainty,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""Jobless rateuncertainty""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_676,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.99,None,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.99,
  ""focus_excerpt"": null
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_8690,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.95,One price American workers are paying for growing foreign competition is more uncertainty about their pay­checks.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""One price American workers are paying for growing foreign competition is more uncertainty about their pay­checks.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1022,single_focus,deepseek-ai/deepseek-v3.2,0,0.0,0.95,Disestablishing Wilmer-Hutchins and having those children go to DISD will resolve some uncertainty in the development community,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Disestablishing Wilmer-Hutchins and having those children go to DISD will resolve some uncertainty in the development community""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_380,single_focus,deepseek-ai/deepseek-v3.2,0,0.0,0.8,But now residents and local government officials worry that their ongoing long-range plans for a further aesthetically improved highway could be destroyed if Florida Power & Light is allowed to install four giant transmission lines along part of is.S. 1.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""But now residents and local government officials worry that their ongoing long-range plans for a further aesthetically improved highway could be destroyed if Florida Power & Light is allowed to install four giant transmission lines along part of is.S. 1.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1706,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.85,But the lack of rainfall is expected to cut the current grain harvest by more than 80 percent and shake the economy nationwide.,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""But the lack of rainfall is expected to cut the current grain harvest by more than 80 percent and shake the economy nationwide.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_493,single_focus,deepseek-ai/deepseek-v3.2,0,0.0,0.85,vote that could decide whether impoverished Madagascar submits to the economic restructuring demanded by international lenders.,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""vote that could decide whether impoverished Madagascar submits to the economic restructuring demanded by international lenders.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_560,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.9,"South African black leaders plan to mark the anniversary of Soweto with a daylong, mass work stoppage",1,1,ok,"{""epu"": 0, ""confidence"": 0.9, ""focus_excerpt"": ""South African black leaders plan to mark the anniversary of Soweto with a daylong, mass work stoppage""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1148,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.9,No consensus has developed in Tokyo yet on how to resolve the golf crisis.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""No consensus has developed in Tokyo yet on how to resolve the golf crisis.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1212,single_focus,deepseek-ai/deepseek-v3.2,0,0.0,0.9,"The John McCain-Barack Obama election ltoks like one of the clearest choices in years, but history also shows that presidential contests rarely unfold along logical paths.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""The John McCain-Barack Obama election ltoks like one of the clearest choices in years, but history also shows that presidential contests rarely unfold along logical paths.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_50,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.95,we have yet to see how artists will interpret our economically and politically fraught times.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""we have yet to see how artists will interpret our economically and politically fraught times.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_71,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.9,"Since 1978, the amount of homework being done has risen steadily, according to statistics from the is.S. Department of Education's National Assessment of Educational Progress.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Since 1978, the amount of homework being done has risen steadily, according to statistics from the is.S. Department of Education's National Assessment of Educational Progress.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1367,single_focus,deepseek-ai/deepseek-v3.2,0,0.0,0.95,consumer confidence in the isnited States was already suffering as a result of uncertainty over a prospective war with Iraq,1,1,ok,"{""epu"": 0, ""confidence"": 0.95, ""focus_excerpt"": ""consumer confidence in the isnited States was already suffering as a result of uncertainty over a prospective war with Iraq""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_6876,single_focus,deepseek-ai/deepseek-v3.2,1,0.0,0.75,spending plans also will be determined by how well President-elect Clinton fares in the first 100 days.,0,1,ok,"{""epu"": 1, ""confidence"": 0.75, ""focus_excerpt"": ""spending plans also will be determined by how well President-elect Clinton fares in the first 100 days.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_991,single_focus,deepseek-ai/deepseek-v3.2,1,0.0,0.85,the agency mav face an uncertain future,0,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""the agency mav face an uncertain future""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_1120,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.8,"And the continuing violence makes it even harder for the government to focus on economic issues, Mr Propper said",0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""And the continuing violence makes it even harder for the government to focus on economic issues, Mr Propper said""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_399,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.95,Warsaw has been too busy getting on with its own commercial life to bother with tourism.,0,1,ok,"{""epu"": 0, ""confidence"": 0.95, ""focus_excerpt"": ""Warsaw has been too busy getting on with its own commercial life to bother with tourism.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_616,single_focus,deepseek-ai/deepseek-v3.2,0,0.0,0.9,Reunification spurs uncertainty in East German industry,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Reunification spurs uncertainty in East German industry""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1866,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.85,developers must come to terms,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""developers must come to terms""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1285,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.8,Central America will get only limited diplomatic and political attention from the United States.,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""Central America will get only limited diplomatic and political attention from the United States.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1939,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.95,"This time next year, things will be different. The Panthers will be gone to Broward County. The parking leases will be renegotiated. Who knows who will be working the 15 to 20 lots on the east side, where most of the private lots are?",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""This time next year, things will be different. The Panthers will be gone to Broward County. The parking leases will be renegotiated. Who knows who will be working the 15 to 20 lots on the east side, where most of the private lots are?""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_341,single_focus,deepseek-ai/deepseek-v3.2,0,0.0,0.9,"It seems that we are hypocritical in stating that we know what is best for Alaskans, while insisting that the Congress has no business in defying the 'will of Californians.'",0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""It seems that we are hypocritical in stating that we know what is best for Alaskans, while insisting that the Congress has no business in defying the 'will of Californians.'""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_2735,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.95,"the nation attempted to heal those scars, the pre-war generation's idealism turned rancid, moral fervor gave way to indifference, the reform impulse was suffocated by an unembarrassed embrace of capitalist values",0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""the nation attempted to heal those scars, the pre-war generation's idealism turned rancid, moral fervor gave way to indifference, the reform impulse was suffocated by an unembarrassed embrace of capitalist values""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_963,single_focus,deepseek-ai/deepseek-v3.2,1,1.0,0.8,But then the terrorist assaults on New York and Washington threw the talks into uncertainty.,1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""But then the terrorist assaults on New York and Washington threw the talks into uncertainty.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_7857,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.9,None,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": null
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_874,single_focus,deepseek-ai/deepseek-v3.2,0,0.0,0.8,"That caution, in anticipation of political problems related to presidential elections last spring, turned out to be well founded.",1,1,ok,"{""epu"": 0, ""confidence"": 0.8, ""focus_excerpt"": ""That caution, in anticipation of political problems related to presidential elections last spring, turned out to be well founded.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_780,single_focus,deepseek-ai/deepseek-v3.2,0,0.0,0.85,The city's troubled economy has made it especially difficult for candidates to raise money,0,1,ok,"{""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""The city's troubled economy has made it especially difficult for candidates to raise money""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_653,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.85,Islamic fervor has replaced the Pan-Arabism of a generation ago as a refuge for many Arabs.,1,1,ok,"{""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""Islamic fervor has replaced the Pan-Arabism of a generation ago as a refuge for many Arabs.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_629,single_focus,deepseek-ai/deepseek-v3.2,0,1.0,0.95,and worsening economic losses.,1,1,ok,"{""epu"": 0, ""confidence"": 0.95, ""focus_excerpt"": ""and worsening economic losses.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1610,single_focus,deepseek-ai/deepseek-v3.2,0,0.0,0.7,"""Obviously, there's great uncertainty, we've never see this kind of an economic situation,"" Burgess said.",0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.7,
  ""focus_excerpt"": ""\""Obviously, there's great uncertainty, we've never see this kind of an economic situation,\"" Burgess said.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
