article_key,condition,llm_name,full_focus_epu_first_epu_pred,full_focus_epu_first_epu_correct,full_focus_epu_first_confidence,full_focus_epu_first_focus_excerpt,full_focus_epu_first_excerpt_in_target,full_focus_epu_first_json_valid,full_focus_epu_first_parse_status,full_focus_epu_first_raw_json,full_focus_epu_first_who_pred,full_focus_epu_first_who_correct,full_focus_epu_first_who_requested,full_focus_epu_first_who_present,full_focus_epu_first_actions_pred,full_focus_epu_first_actions_correct,full_focus_epu_first_actions_requested,full_focus_epu_first_actions_present,full_focus_epu_first_effects_pred,full_focus_epu_first_effects_correct,full_focus_epu_first_effects_requested,full_focus_epu_first_effects_present,full_focus_epu_first_mention_foreign_pred,full_focus_epu_first_mention_foreign_correct,full_focus_epu_first_mention_foreign_requested,full_focus_epu_first_mention_foreign_present,full_focus_epu_first_mainly_foreign_pred,full_focus_epu_first_mainly_foreign_correct,full_focus_epu_first_mainly_foreign_requested,full_focus_epu_first_mainly_foreign_present,full_focus_epu_first_requested_task_count,full_focus_epu_first_task_completion_count,full_focus_epu_first_completion_share,full_focus_epu_first_aux_mean
Midcentury_6075,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,1.0,0.85,"The stock market floundered yesterday, thrown off an already uncertain course by more bad news on the economy.",0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": null,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""The stock market floundered yesterday, thrown off an already uncertain course by more bad news on the economy.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,,0.0,1,0,5,1,0.2,0.2
Current_1449,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,0.0,0.98,"pleased that it had come this far, especially after uncertainty at the beginning, when tenants were slow to move in.",1,1,ok,"```json
{
    ""epu"": 0,
    ""who"": null,
    ""actions"": null,
    ""effects"": null,
    ""mention_foreign"": 0,
    ""mainly_foreign"": 0,
    ""confidence"": 0.98,
    ""focus_excerpt"": ""pleased that it had come this far, especially after uncertainty at the beginning, when tenants were slow to move in.""
}
```",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_1443,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,0.0,0.95,"""Thai political changes don't affect the real economy very much, because there's a broad consensus on all areas of economic policy.""",0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""\""Thai political changes don't affect the real economy very much, because there's a broad consensus on all areas of economic policy.\""""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_1997,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,0.0,0.95,Asking Bay Area voters to approve tax increases to pay for such major projects would be an uncertain proposition even in prosperous economic times.,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Asking Bay Area voters to approve tax increases to pay for such major projects would be an uncertain proposition even in prosperous economic times.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_1585,full_focus_epu_first,deepseek-ai/deepseek-v3.2,1,0.0,0.85,While the interest-rate cuts by the Federal Reserve and the rebate-check stimulus package signed Wednesday by President Bush likely won't play into people's decisions whether to buy a boat at the show,1,1,ok,"```json
{
    ""epu"": 1,
    ""who"": 0,
    ""actions"": 0,
    ""effects"": 1,
    ""mention_foreign"": 1,
    ""mainly_foreign"": 0,
    ""confidence"": 0.85,
    ""focus_excerpt"": ""While the interest-rate cuts by the Federal Reserve and the rebate-check stimulus package signed Wednesday by President Bush likely won't play into people's decisions whether to buy a boat at the show""
}
```",0.0,1.0,1,1,0.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,5,5,1.0,0.6
Current_558,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,1.0,0.9,working through the uncertainty to put out a newspaper deserving of your expectations every day.,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": null,
  ""mainly_foreign"": null,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""working through the uncertainty to put out a newspaper deserving of your expectations every day.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,5,0,0.0,0.0
Midcentury_4056,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,1.0,0.95,"prospects for the future are uncertain, as annual sales seem unlikely to grow very fast and more competitors vie for customers.",0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""prospects for the future are uncertain, as annual sales seem unlikely to grow very fast and more competitors vie for customers.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_1452,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,0.0,0.9,Bernanke refused to comment on a Chinese company's attempt to take over U.S. oil company Unocal.,0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Bernanke refused to comment on a Chinese company's attempt to take over U.S. oil company Unocal.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,0.0,0.0,1,1,5,2,0.4,0.2
Current_1661,full_focus_epu_first,deepseek-ai/deepseek-v3.2,1,1.0,0.8,leaves office on Saturday with his legacy hostage to the country's debilitating economic crisis,1,1,ok,"{
  ""epu"": 1,
  ""who"": 0,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""leaves office on Saturday with his legacy hostage to the country's debilitating economic crisis""
}",0.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,0.0,1,1,0.0,0.0,1,1,5,5,1.0,0.4
Current_961,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,1.0,0.9,social and political uncertainty after a humiliating defeat,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""social and political uncertainty after a humiliating defeat""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,1.0,1.0,1,1,5,2,0.4,0.4
Current_521,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,0.0,0.9,"Amid higher interest rates, spotty sluggishness in the economy and great uncertainty in Mexico",0,1,ok,"```json
{
    ""epu"": 0,
    ""who"": null,
    ""actions"": null,
    ""effects"": null,
    ""mention_foreign"": 1,
    ""mainly_foreign"": 0,
    ""confidence"": 0.9,
    ""focus_excerpt"": ""Amid higher interest rates, spotty sluggishness in the economy and great uncertainty in Mexico""
}
```",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_1398,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,1.0,0.99,Moscow's circus college doesn't just train a fresh crop of young entertainers each year. It has helped preserve Russia's revered circus traditions in an uncertain era.,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": null,
  ""mainly_foreign"": null,
  ""confidence"": 0.99,
  ""focus_excerpt"": ""Moscow's circus college doesn't just train a fresh crop of young entertainers each year. It has helped preserve Russia's revered circus traditions in an uncertain era.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,5,0,0.0,0.0
Current_1095,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,1.0,0.85,regulatory uncertainty,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": null,
  ""mainly_foreign"": null,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""regulatory uncertainty""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,5,0,0.0,0.0
Midcentury_1505,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,0.0,0.8,"According to a two-year-old study by KPMG Peat Marwick, a new baseball stadium for the Yankees on the West Side of Manhattan would create about $100 million in annual income for New Yorkers.",0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""According to a two-year-old study by KPMG Peat Marwick, a new baseball stadium for the Yankees on the West Side of Manhattan would create about $100 million in annual income for New Yorkers.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_1681,full_focus_epu_first,deepseek-ai/deepseek-v3.2,1,0.0,0.8,so is its effect on relations with the isnited States,1,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 0,
  ""effects"": 1,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""so is its effect on relations with the isnited States""
}",1.0,1.0,1,1,0.0,0.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1,5,5,1.0,0.4
Midcentury_2398,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,1.0,0.85,the confrontation in the Middle East and the uncertainty surrounding it has 'devastated consumer confidence.',0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""the confrontation in the Middle East and the uncertainty surrounding it has 'devastated consumer confidence.'""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Midcentury_3106,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,1.0,0.95,"""Because of the difficulties in sorting through the distortions...analysts were not entirely sure what to make of the report as an indicator of the current state of the economy.""",0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""\""Because of the difficulties in sorting through the distortions...analysts were not entirely sure what to make of the report as an indicator of the current state of the economy.\""""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_562,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,1.0,0.9,I'm absolutely sure the principal factor for emigration is instability... the principal factor for emigration is the difficulties in this country.,0,1,ok,"```json
{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""I'm absolutely sure the principal factor for emigration is instability... the principal factor for emigration is the difficulties in this country.""
}
```",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,0.0,1,1,5,2,0.4,0.0
Current_657,full_focus_epu_first,deepseek-ai/deepseek-v3.2,1,1.0,0.8,"Nearly a week of political uncertainty ended today when Chandra Shekhar, the leader of a breakaway faction that helped topple the national coalition Government, was installed as Prime Minister.",1,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 0,
  ""effects"": 0,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""Nearly a week of political uncertainty ended today when Chandra Shekhar, the leader of a breakaway faction that helped topple the national coalition Government, was installed as Prime Minister.""
}",1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,0.0,1,1,0.0,0.0,1,1,5,5,1.0,0.6
Current_371,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,1.0,0.95,Some artisans are still uncertain about where they'll land.,0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": null,
  ""mainly_foreign"": null,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Some artisans are still uncertain about where they'll land.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,5,0,0.0,0.0
Current_1667,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,1.0,0.9,the decline now does not seem to signal an expectation that the Federal Reserve will lower interest rates in the near future.,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""the decline now does not seem to signal an expectation that the Federal Reserve will lower interest rates in the near future.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_1009,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,0.0,0.9,"Currently, the demand is flat due to theeconomicuncertainty.",1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": null,
  ""mainly_foreign"": null,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Currently, the demand is flat due to theeconomicuncertainty.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,5,0,0.0,0.0
Midcentury_5357,full_focus_epu_first,deepseek-ai/deepseek-v3.2,1,1.0,0.95,"""the rate freeze would promote certainty over energy costs""",0,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""\""the rate freeze would promote certainty over energy costs\""""
}",1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,5,5,1.0,0.8
Current_891,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,1.0,0.95,"The article describes the lives, work, and faith of Muslims in Las Vegas.",0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The article describes the lives, work, and faith of Muslims in Las Vegas.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_1301,full_focus_epu_first,deepseek-ai/deepseek-v3.2,1,1.0,0.9,the uncertainty about who will be sanctioned next.,0,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""the uncertainty about who will be sanctioned next.""
}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,5,5,1.0,0.6
Current_80,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,0.0,0.95,Such moves put an added strain on employees at a time when job uncertainties are already high,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Such moves put an added strain on employees at a time when job uncertainties are already high""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,0.0,1,1,5,2,0.4,0.0
Current_1331,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,1.0,0.8,Cuba has urged Mexico to stem the migrant flow reaching Cancún and Isla Mujeres.,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""Cuba has urged Mexico to stem the migrant flow reaching Cancún and Isla Mujeres.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,1.0,0.0,1,1,5,2,0.4,0.0
Current_1655,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,1.0,0.85,The future is uncertain for the logging divers.,0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""The future is uncertain for the logging divers.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_153,full_focus_epu_first,deepseek-ai/deepseek-v3.2,1,0.0,0.9,"Without a realistic comprehensive immigration policy that addresses the reality of these undocumented workers already here, the government-directed firings of millions of workers will destroy the ability of tens of thousands of employers to maintain stable operations.",1,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Without a realistic comprehensive immigration policy that addresses the reality of these undocumented workers already here, the government-directed firings of millions of workers will destroy the ability of tens of thousands of employers to maintain stable operations.""
}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,1,1,0.0,0.0,1,1,5,5,1.0,0.0
Midcentury_4882,full_focus_epu_first,deepseek-ai/deepseek-v3.2,1,0.0,0.9,"Wilson is urging cuts in welfare payments.Even aid for schools, a high priority historically in California, could be cut as much as $500 per pupil, officials said.",0,1,ok,"{
  ""epu"": 1,
  ""who"": 0,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Wilson is urging cuts in welfare payments.Even aid for schools, a high priority historically in California, could be cut as much as $500 per pupil, officials said.""
}",0.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,5,5,1.0,0.6
Current_1099,full_focus_epu_first,deepseek-ai/deepseek-v3.2,1,1.0,0.9,The indemnity program is expected to trigger a slew of complaints from individuals who feel they aren't getting fairly compensated. Sandinista labor sectors are also expected to fight the plan.,1,1,ok,"{
  ""epu"": 1,
  ""who"": 0,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""The indemnity program is expected to trigger a slew of complaints from individuals who feel they aren't getting fairly compensated. Sandinista labor sectors are also expected to fight the plan.""
}",0.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1,5,5,1.0,0.8
Current_22,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,1.0,0.98,how to bridge that gap is still uncertain.,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.98,
  ""focus_excerpt"": ""how to bridge that gap is still uncertain.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Midcentury_5069,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,0.0,0.85,This undercurrent of uncertainty over how Hong Kongers see themselves,0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": null,
  ""mainly_foreign"": null,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""This undercurrent of uncertainty over how Hong Kongers see themselves""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,5,0,0.0,0.0
Midcentury_6461,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,1.0,0.95,uncertain about future Pakistani support for their cause,0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""uncertain about future Pakistani support for their cause""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,1.0,0.0,1,1,5,2,0.4,0.0
Current_1224,full_focus_epu_first,deepseek-ai/deepseek-v3.2,1,1.0,0.8,"Instability on Wall Street, the staggering federal budget deficit, the widening foreign trade imbalance and the presidential election make predictions difficult.",1,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""Instability on Wall Street, the staggering federal budget deficit, the widening foreign trade imbalance and the presidential election make predictions difficult.""
}",1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,5,5,1.0,1.0
Current_992,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,1.0,0.95,No election uncertainty.,0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""No election uncertainty.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Midcentury_8722,full_focus_epu_first,deepseek-ai/deepseek-v3.2,1,1.0,0.85,it was uncertain just how much additional money needier districts in the suburbs might see,0,1,ok,"```json
{
    ""epu"": 1,
    ""who"": 0,
    ""actions"": 1,
    ""effects"": 1,
    ""mention_foreign"": 0,
    ""mainly_foreign"": 0,
    ""confidence"": 0.85,
    ""focus_excerpt"": ""it was uncertain just how much additional money needier districts in the suburbs might see""
}
```",0.0,1.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,5,5,1.0,0.8
Current_1539,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,1.0,0.95,"Across the NBA, there is more uncertainty about team values because of negotiations between owners and players over the league's collective bargaining agreement, which expires after next season.",0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": null,
  ""mainly_foreign"": null,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Across the NBA, there is more uncertainty about team values because of negotiations between owners and players over the league's collective bargaining agreement, which expires after next season.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,5,0,0.0,0.0
Current_906,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,1.0,0.95,economic obligations and uncertainties,0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""economic obligations and uncertainties""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_378,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,1.0,0.95,It's a seesaw situation with no major economic news going into a long holiday weekend.,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": null,
  ""mainly_foreign"": null,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""It's a seesaw situation with no major economic news going into a long holiday weekend.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,5,0,0.0,0.0
Current_456,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,0.0,0.95,"""Both on the Democratic and the Republican side, there's a huge amount of interest - and uncertainty,"" he said.",1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""\""Both on the Democratic and the Republican side, there's a huge amount of interest - and uncertainty,\"" he said.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,0.0,1,1,5,2,0.4,0.0
Current_1233,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,1.0,0.95,capturing the sense of uncertainty of a company in turmoil,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""capturing the sense of uncertainty of a company in turmoil""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_1314,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,1.0,0.95,A sharp increase in unemployment in September was just the latest indication that the economy is falling into recession.,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""A sharp increase in unemployment in September was just the latest indication that the economy is falling into recession.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_622,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,0.0,0.9,"If that is a real number and we are headed through 500,000 again, this economy is much weaker than I was thinking",1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""If that is a real number and we are headed through 500,000 again, this economy is much weaker than I was thinking""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,1.0,1,1,5,2,0.4,0.2
Current_973,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,1.0,0.85,For a long time I have been saying that the delays in the negotiations only create a situation of uncertainty and instability,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""For a long time I have been saying that the delays in the negotiations only create a situation of uncertainty and instability""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,1.0,0.0,1,1,5,2,0.4,0.0
Current_1248,full_focus_epu_first,deepseek-ai/deepseek-v3.2,0,1.0,0.8,It is the gauge most Americans use for economic health. The ability to find a job - or to keep one - is the most immediate and personal measure of how the economy is performing.,0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""It is the gauge most Americans use for economic health. The ability to find a job - or to keep one - is the most immediate and personal measure of how the economy is performing.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,0.0,1.0,1,1,5,2,0.4,0.2
