llm_name,article_key,gold_epu,disagreement_flag,newspaper,year,content_len,orig_content_len,eval_content_len,was_truncated,condition,bundle,order,condition_kind,requested_task_count,epu_pred,epu_correct,confidence,focus_excerpt,excerpt_in_target,json_valid,parse_status,task_completion_count,completion_share,aux_mean,who_pred,who_correct,who_requested,who_present,actions_pred,actions_correct,actions_requested,actions_present,effects_pred,effects_correct,effects_requested,effects_present,mention_foreign_pred,mention_foreign_correct,mention_foreign_requested,mention_foreign_present,mainly_foreign_pred,mainly_foreign_correct,mainly_foreign_requested,mainly_foreign_present
deepseek-ai/deepseek-v3.2,Current_184,1,1,NYT,1989,1059,1059,1059,0,single_long_control,,,single_control,0,0.0,0.0,0.95,Arranging the twin summit meetings reflects the qualities that mark Mr. Bush's foreign policy.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_184,1,1,NYT,1989,1059,1059,1059,0,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.95,Arranging the twin summit meetings reflects the qualities that mark Mr. Bush's foreign policy.,1,1,ok,2,0.4,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,1.0,0.0,1,1
deepseek-ai/deepseek-v3.2,Current_184,1,1,NYT,1989,1059,1059,1059,0,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.9,Arranging the twin summit meetings reflects the qualities that mark Mr. Bush's foreign policy.,1,1,ok,2,0.4,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,1.0,0.0,1,1
deepseek-ai/deepseek-v3.2,Current_1861,0,0,MIHB,1999,2126,2126,2126,0,single_focus,,,single,0,0.0,1.0,0.9,"Changes the Cowboys have made in their offensive line during the offseason, along with the economic impact of those changes, have reduced Newton's value to the team",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1861,0,0,MIHB,1999,2126,2126,2126,0,single_long_control,,,single_control,0,0.0,1.0,0.95,"Changes the Cowboys have made in their offensive line during the offseason, along with the economic impact of those changes, have reduced Newton's value to the team",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1861,0,0,MIHB,1999,2126,2126,2126,0,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.95,"Changes the Cowboys have made in their offensive line during the offseason, along with the economic impact of those changes, have reduced Newton's value to the team",1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_1861,0,0,MIHB,1999,2126,2126,2126,0,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.95,"Changes the Cowboys have made in their offensive line during the offseason, along with the economic impact of those changes, have reduced Newton's value to the team",1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_618,1,1,SFC,2007,6820,6820,4989,1,single_focus,,,single,0,0.0,0.0,0.9,few do so on climate-related matters,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_618,1,1,SFC,2007,6820,6820,4989,1,single_long_control,,,single_control,0,1.0,1.0,0.8,"That is why, last year, more than two-dozen institutional investors, state officials and investor groups petitioned the SEC to require that companies disclose material risks related to climate change as part of their mandatory financial reporting.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_618,1,1,SFC,2007,6820,6820,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.8,"Increasingly, when large institutional investors evaluate the companies they invest in, they are asking tough questions about how management is hedging the risks of climate change and preparing to operate in a carbon-constrained economy.",1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_618,1,1,SFC,2007,6820,6820,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.9,"Increasingly, when large institutional investors evaluate the companies they invest in, they are asking tough questions about how management is hedging the risks of climate change and preparing to operate in a carbon-constrained economy.",1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_1470,1,1,NYT,2008,5340,5340,4989,1,single_focus,,,single,0,0.0,0.0,0.75,"Given that the White House has promised a veto, they said, Democrats appeared to be more interested in a political than a policy fight.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1470,1,1,NYT,2008,5340,5340,4989,1,single_long_control,,,single_control,0,1.0,1.0,0.9,"Given that the White House has promised a veto, they said, Democrats appeared to be more interested in a political than a policy fight.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1470,1,1,NYT,2008,5340,5340,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.9,"Given that the White House has promised a veto, they said, Democrats appeared to be more interested in a political than a policy fight.",1,1,ok,5,1.0,0.8,0.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_1470,1,1,NYT,2008,5340,5340,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.95,a running political fight over unemployment insurance by ignoring a veto threat from President Bush and easily approving an extension of benefits,1,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_1791,1,0,DMNB,2000,5650,5650,4989,1,single_focus,,,single,0,1.0,1.0,0.9,"Settlement talks that fell apart over the weekend, coupled with a judge's scathing verdict late Monday, are contributing to uncertainty among investors.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1791,1,0,DMNB,2000,5650,5650,4989,1,single_long_control,,,single_control,0,1.0,1.0,0.9,"Settlement talks that fell apart over the weekend, coupled with a judge's scathing verdict late Monday, are contributing touncertaintyamong investors.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1791,1,0,DMNB,2000,5650,5650,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.9,"Settlement talks that fell apart over the weekend, coupled with a judge's scathing verdict late Monday, are contributing touncertaintyamong investors. What was once unthinkable, a breakup of the software giant, now appears to be a possibility.And no one knows what a breakup of Microsoft would mean for all the 'neweconomy' companies",0,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_1791,1,0,DMNB,2000,5650,5650,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.95,"Settlement talks that fell apart over the weekend, coupled with a judge's scathing verdict late Monday, are contributing to uncertainty among investors.",0,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_1962,1,0,LAT,2002,15945,15945,4989,1,single_focus,,,single,0,0.0,0.0,0.6,Substantially more Americans blame the terrorist attacks of Sept. 11 than the tax cut and Bush's policies for the return of federal deficits.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1962,1,0,LAT,2002,15945,15945,4989,1,single_long_control,,,single_control,0,0.0,0.0,0.8,"A third of Americans say they trust Bush most to revive the economy, compared with 29% who ltok toward congressional Democrats and 19% for congressional Republicans.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1962,1,0,LAT,2002,15945,15945,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.9,More Americans express confidence in Bush (38%) than Democrats (30%) to improve the public schtols.,1,1,ok,0,0.0,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0
deepseek-ai/deepseek-v3.2,Current_1962,1,0,LAT,2002,15945,15945,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.9,Substantially more Americans blame the terrorist attacks of Sept. 11 than the tax cut and Bush's policies for the return of federal deficits.,1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_918,0,0,NYT,2002,1548,1548,1548,0,single_focus,,,single,0,0.0,1.0,0.85,"The stock market slump, and the uncertainty it breeds in investors",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_918,0,0,NYT,2002,1548,1548,1548,0,single_long_control,,,single_control,0,0.0,1.0,0.9,"The stock market slump, and the uncertainty it breeds in investors",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_918,0,0,NYT,2002,1548,1548,1548,0,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.95,"The stock market slump, and the uncertainty it breeds in investors, is threatening Europe's fragile new faith in stocks as an investment.",1,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,1.0,0.0,1,1
deepseek-ai/deepseek-v3.2,Current_918,0,0,NYT,2002,1548,1548,1548,0,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.9,"The stock market slump, and the uncertainty it breeds in investors, is threatening Europe's fragile new faith in stocks as an investment.",1,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,1.0,0.0,1,1
deepseek-ai/deepseek-v3.2,Current_1403,0,0,DMNB,2009,1917,1917,1917,0,single_focus,,,single,0,0.0,1.0,0.85,"he noted customer ""traffic is gradually improving.""",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1403,0,0,DMNB,2009,1917,1917,1917,0,single_long_control,,,single_control,0,0.0,1.0,0.95,"President and chief executive Alex Smith declined to forecast the rest of the year, saying theeconomywas ttouncertain",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1403,0,0,DMNB,2009,1917,1917,1917,0,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.95,"President and chief executive Alex Smith declined to forecast the rest of the year, saying the economy was too uncertain",0,1,ok,0,0.0,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0
deepseek-ai/deepseek-v3.2,Current_1403,0,0,DMNB,2009,1917,1917,1917,0,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.9,the economy was too uncertain,0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_556,0,1,SFC,2010,5876,5876,4989,1,single_focus,,,single,0,1.0,0.0,0.85,it has been harder to have confidence that legislators can enact the brilliant policies that liberal technicians devise.,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_556,0,1,SFC,2010,5876,5876,4989,1,single_long_control,,,single_control,0,0.0,1.0,0.9,The economy has not responded as the modelers projected.,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_556,0,1,SFC,2010,5876,5876,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,0.0,0.75,"Over the past few years, I've had hundreds of business leaders say they are holding off on investing because of uncertainty about government policy",0,1,ok,5,1.0,0.8,0.0,1.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_556,0,1,SFC,2010,5876,5876,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.95,"Far from entering the age of macroeconomic mastery and social science triumph, we seem to be entering an age in which statecraft is, once again, an art, not a science.",1,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_876,1,1,SFC,2002,18182,18182,4989,1,single_focus,,,single,0,0.0,0.0,0.9,"The problems are manifold, observers say, but inexpensive imports are enemy number one. The strong American dollar has made New Zealand and Australian lamb particularly cheap, even after refrigerated ocean shipping.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_876,1,1,SFC,2002,18182,18182,4989,1,single_long_control,,,single_control,0,0.0,0.0,0.95,"The problems are manifold, observers say, but inexpensive imports are enemy number one. The strong American dollar has made New Zealand and Australian lamb particularly cheap, even after refrigerated ocean shipping.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_876,1,1,SFC,2002,18182,18182,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.95,"The problems are manifold, observers say, but inexpensive imports are enemy number one.",1,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,0.0,0.0,1,1
deepseek-ai/deepseek-v3.2,Current_876,1,1,SFC,2002,18182,18182,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.95,"In the last decade, imported lamb from New Zealand and Australia has fltoded the domestic market, giving California ranchers a raging headache.",1,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,0.0,0.0,1,1
deepseek-ai/deepseek-v3.2,Current_256,0,0,DMNB,2001,8826,8826,4989,1,single_focus,,,single,0,0.0,1.0,0.9,But new-car dealers are as optimistic as ever - and perhaps with gtod reason.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_256,0,0,DMNB,2001,8826,8826,4989,1,single_long_control,,,single_control,0,0.0,1.0,0.9,the area's uncertain economy,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_256,0,0,DMNB,2001,8826,8826,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.85,uncertain economy,0,1,ok,0,0.0,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0
deepseek-ai/deepseek-v3.2,Current_256,0,0,DMNB,2001,8826,8826,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.95,He said plans for the dealership were not affected by the area's uncertain economy.,0,1,ok,2,0.4,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,0.0,1,1
deepseek-ai/deepseek-v3.2,Current_491,1,0,SFC,2007,9679,9679,4989,1,single_focus,,,single,0,0.0,0.0,0.9,Whether the Fed's move dissolves the real problem - a sudden reluctance by lenders to make anything but the safest loans - remains to be see.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_491,1,0,SFC,2007,9679,9679,4989,1,single_long_control,,,single_control,0,1.0,1.0,0.7,Whether the Fed's move dissolves the real problem - a sudden reluctance by lenders to make anything but the safest loans - remains to be see.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_491,1,0,SFC,2007,9679,9679,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.9,Whether the Fed's move dissolves the real problem - a sudden reluctance by lenders to make anything but the safest loans - remains to be seen. Most experts say a different drain cleaner - most likely a cut in the Fed's benchmark federal funds rate - will be necessary.,0,1,ok,5,1.0,1.0,0.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_491,1,0,SFC,2007,9679,9679,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.9,Whether the Fed's move dissolves the real problem - a sudden reluctance by lenders to make anything but the safest loans - remains to be see.,1,1,ok,5,1.0,1.0,0.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_1647,1,0,NYT,1992,1158,1158,1158,0,single_focus,,,single,0,0.0,0.0,0.9,We lack any kind of national consensus on how to act.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1647,1,0,NYT,1992,1158,1158,1158,0,single_long_control,,,single_control,0,0.0,0.0,0.8,"Privately, Japanese leaders say this may be a bad time for bold actions, especially costly ones.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1647,1,0,NYT,1992,1158,1158,1158,0,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.8,"""We lack any kind of national consensus on how to act.""",1,1,ok,5,1.0,0.4,1.0,0.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,0.0,1,1,0.0,0.0,1,1
deepseek-ai/deepseek-v3.2,Current_1647,1,0,NYT,1992,1158,1158,1158,0,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.9,"Japanese leaders say this may be a bad time for bold actions, especially costly ones.",1,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,1.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Midcentury_5796,1,1,NYT,2003,3594,3594,3594,0,single_focus,,,single,0,0.0,0.0,0.6,the uncertainty over his future was costing him those contracts.,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Midcentury_5796,1,1,NYT,2003,3594,3594,3594,0,single_long_control,,,single_control,0,0.0,0.0,0.8,the uncertainty over his future was costing him those contracts.,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Midcentury_5796,1,1,NYT,2003,3594,3594,3594,0,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.85,the uncertainty over his future was costing him those contracts.,0,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Midcentury_5796,1,1,NYT,2003,3594,3594,3594,0,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.9,the uncertainty over his future was costing him those contracts.,0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_1271,1,0,LAT,1995,8681,8681,4989,1,single_focus,,,single,0,0.0,0.0,0.8,the panel formally unveiled a $265-billion defense authorization bill that would revamp much of Clinton's military budget,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1271,1,0,LAT,1995,8681,8681,4989,1,single_long_control,,,single_control,0,1.0,1.0,0.7,the Senate Armed Services Committee voted Friday to give the Pentagon $7 billion more in spending authority than President Clinton had requested for the coming fiscal year,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1271,1,0,LAT,1995,8681,8681,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.9,The Senate Armed Services Committee voted Friday to give the Pentagon $7 billion more in spending authority than President Clinton had requested for the coming fiscal year,1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_1271,1,0,LAT,1995,8681,8681,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.95,They provided $553 million to buy radar equipment and other components.,1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_1269,1,0,MIHB,1994,8684,8684,4989,1,single_focus,,,single,0,0.0,0.0,0.8,"How bad is Venezuela's economic decline? A leading economist, Gustavo Marquez, predicted in an interview that the economy will shrink by 8 to 10 percent this year.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1269,1,0,MIHB,1994,8684,8684,4989,1,single_long_control,,,single_control,0,0.0,0.0,0.85,"Throughout oil-rich Venezuela, a crisis is pushing people to the brink.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1269,1,0,MIHB,1994,8684,8684,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.95,"If ftod shortages develop, as expected, many fear a social explosion that could prompt Venezuela's third coup attempt in three years.",1,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_1269,1,0,MIHB,1994,8684,8684,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.95,"Throughout oil-rich Venezuela, a crisis is pushing people to the brink.",1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,1.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_505,0,0,NYT,1990,1230,1230,1230,0,single_focus,,,single,0,0.0,1.0,0.85,"The spate of discharges, at a time when the economy is troubled and employment scarce",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_505,0,0,NYT,1990,1230,1230,1230,0,single_long_control,,,single_control,0,0.0,1.0,0.8,These dismissals are rapidly eroding the profession's traditional values and standards.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_505,0,0,NYT,1990,1230,1230,1230,0,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.9,"the spate of discharges, at a time when the economy is troubled and employment scarce",1,1,ok,0,0.0,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0
deepseek-ai/deepseek-v3.2,Current_505,0,0,NYT,1990,1230,1230,1230,0,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.9,"the spate of discharges, at a time when the economy is troubled and employment scarce",1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Midcentury_2529,1,0,WPO,1989,7735,7735,4989,1,single_focus,,,single,0,1.0,1.0,0.8,"The fine print, however, is still being written. In the area of privatization, for example, it is generally agreed that the telephone company will—and should—be the first to go. Alfonsin's government came close to an agreement to sell a chunk of the company to the Spanish telephone system before a recalcitrant legislature, including the Peronists, balked. Beyond that, Roig said, the policy is to privatize all state-owned enterprises that do not involve national security. But that is an ambiguous",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Midcentury_2529,1,0,WPO,1989,7735,7735,4989,1,single_long_control,,,single_control,0,1.0,1.0,0.9,"And the plan has little to say on at least one major economic issue here: persuading Argentines to pay taxes. Evading taxes here is part tradition, part sport. A thorough revision of tax policy is contemplated, but will take many months.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Midcentury_2529,1,0,WPO,1989,7735,7735,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.9,"The other is a long-term restructuring that could have much more profound effects, but whose full implementation is far from guaranteed—to say nothing of its chances for success.",0,1,ok,5,1.0,0.8,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Midcentury_2529,1,0,WPO,1989,7735,7735,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.9,"the fine print, however, is still being written",0,1,ok,4,0.8,0.6,0.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1,,0.0,1,0
deepseek-ai/deepseek-v3.2,Current_1490,1,0,MIHB,2002,6132,6132,4989,1,single_focus,,,single,0,0.0,0.0,0.95,"The Orange Bowl Committee voted 120-1 - and with great regret - to abolish the New Year's Eve revelry that once glorified South Florida, but now seemed tired and threadbare.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1490,1,0,MIHB,2002,6132,6132,4989,1,single_long_control,,,single_control,0,0.0,0.0,0.95,Money that subsidized the parade will be used to attract national championship college football games.,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1490,1,0,MIHB,2002,6132,6132,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.95,"The Orange Bowl Parade turned the final corner Monday, 62 years of lights and music, swagger and laughter extinguished by financial anemia, general malaise and changing times.",1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_1490,1,0,MIHB,2002,6132,6132,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.95,"The Orange Bowl Parade turned the final corner Monday, 62 years of lights and music, swagger and laughter extinguished by financial anemia, general malaise and changing times.",1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
