article_key,llm_name,gold_epu,disagreement_flag,single_acc,single_long_control_acc,primary_first_acc,primary_last_acc,primary_first_pred,primary_last_pred,order_flip
Midcentury_6239,deepseek-ai/deepseek-v3.2,0,0,1.0,0.0,1.0,1.0,0,0,0
Current_526,deepseek-ai/deepseek-v3.2,1,0,1.0,1.0,1.0,1.0,1,1,0
Midcentury_5965,deepseek-ai/deepseek-v3.2,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_1804,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_128,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1448,deepseek-ai/deepseek-v3.2,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_459,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1602,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1517,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_941,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1666,deepseek-ai/deepseek-v3.2,1,0,0.0,1.0,1.0,1.0,1,1,0
Current_1040,deepseek-ai/deepseek-v3.2,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_273,deepseek-ai/deepseek-v3.2,1,1,1.0,0.0,1.0,1.0,1,1,0
Midcentury_4112,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,0.0,1.0,1,0,1
Current_1458,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1471,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_842,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Midcentury_2134,deepseek-ai/deepseek-v3.2,0,0,0.0,0.0,0.0,1.0,1,0,1
Current_950,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Midcentury_3098,deepseek-ai/deepseek-v3.2,1,0,1.0,1.0,1.0,1.0,1,1,0
Midcentury_4158,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1312,deepseek-ai/deepseek-v3.2,1,1,1.0,1.0,1.0,1.0,1,1,0
Current_451,deepseek-ai/deepseek-v3.2,1,1,1.0,1.0,1.0,0.0,1,0,1
Current_1683,deepseek-ai/deepseek-v3.2,0,1,0.0,0.0,0.0,0.0,1,1,0
Current_1086,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1494,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Midcentury_4069,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1678,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_113,deepseek-ai/deepseek-v3.2,0,1,1.0,1.0,1.0,1.0,0,0,0
Midcentury_4517,deepseek-ai/deepseek-v3.2,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_1493,deepseek-ai/deepseek-v3.2,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_894,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Midcentury_5760,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_270,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,0.0,1.0,1,0,1
Current_1286,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_24,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1337,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Midcentury_1585,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Midcentury_2467,deepseek-ai/deepseek-v3.2,1,0,0.0,0.0,1.0,0.0,1,0,1
Current_51,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1669,deepseek-ai/deepseek-v3.2,0,1,1.0,0.0,0.0,1.0,1,0,1
Current_120,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1226,deepseek-ai/deepseek-v3.2,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_1335,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Midcentury_4695,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1578,deepseek-ai/deepseek-v3.2,1,0,1.0,1.0,1.0,0.0,1,0,1
Midcentury_5437,deepseek-ai/deepseek-v3.2,0,0,0.0,1.0,0.0,0.0,1,1,0
Current_1246,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Midcentury_1758,deepseek-ai/deepseek-v3.2,1,0,1.0,1.0,1.0,1.0,1,1,0
Midcentury_5310,deepseek-ai/deepseek-v3.2,1,0,0.0,0.0,0.0,1.0,0,1,1
Current_1620,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1492,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1636,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_453,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1827,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_837,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1131,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1549,deepseek-ai/deepseek-v3.2,1,0,1.0,1.0,1.0,0.0,1,0,1
Current_1558,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Midcentury_39,deepseek-ai/deepseek-v3.2,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_1691,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_516,deepseek-ai/deepseek-v3.2,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_752,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_935,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_582,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1954,deepseek-ai/deepseek-v3.2,0,0,0.0,1.0,1.0,1.0,0,0,0
Midcentury_1947,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1133,deepseek-ai/deepseek-v3.2,1,1,1.0,1.0,1.0,0.0,1,0,1
Midcentury_2799,deepseek-ai/deepseek-v3.2,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_353,deepseek-ai/deepseek-v3.2,0,1,1.0,1.0,1.0,1.0,0,0,0
Current_1260,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Midcentury_4045,deepseek-ai/deepseek-v3.2,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_1190,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Midcentury_2633,deepseek-ai/deepseek-v3.2,0,0,0.0,1.0,1.0,1.0,0,0,0
Current_1733,deepseek-ai/deepseek-v3.2,1,0,0.0,0.0,1.0,1.0,1,1,0
Current_1153,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_171,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1372,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1077,deepseek-ai/deepseek-v3.2,1,1,1.0,0.0,1.0,0.0,1,0,1
Current_200,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_967,deepseek-ai/deepseek-v3.2,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_1877,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_788,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1001,deepseek-ai/deepseek-v3.2,0,0,0.0,0.0,0.0,0.0,1,1,0
Current_2010,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_108,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_557,deepseek-ai/deepseek-v3.2,0,1,1.0,1.0,1.0,1.0,0,0,0
Current_852,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_176,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_524,deepseek-ai/deepseek-v3.2,1,1,1.0,1.0,0.0,0.0,0,0,0
Current_1146,deepseek-ai/deepseek-v3.2,0,1,1.0,1.0,0.0,1.0,1,0,1
Current_1232,deepseek-ai/deepseek-v3.2,1,1,1.0,1.0,1.0,0.0,1,0,1
Current_1784,deepseek-ai/deepseek-v3.2,1,0,1.0,0.0,0.0,0.0,0,0,0
Current_1649,deepseek-ai/deepseek-v3.2,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_379,deepseek-ai/deepseek-v3.2,1,0,1.0,1.0,0.0,1.0,0,1,1
Midcentury_5094,deepseek-ai/deepseek-v3.2,1,0,1.0,0.0,1.0,0.0,1,0,1
Current_1637,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1051,deepseek-ai/deepseek-v3.2,1,1,1.0,1.0,1.0,0.0,1,0,1
Midcentury_2299,deepseek-ai/deepseek-v3.2,1,0,0.0,1.0,0.0,0.0,0,0,0
Current_1236,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_537,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_315,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1599,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_437,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_808,deepseek-ai/deepseek-v3.2,0,0,0.0,0.0,0.0,0.0,1,1,0
Current_738,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_636,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1974,deepseek-ai/deepseek-v3.2,0,0,1.0,0.0,1.0,1.0,0,0,0
Midcentury_7729,deepseek-ai/deepseek-v3.2,1,0,1.0,1.0,1.0,1.0,1,1,0
Midcentury_4538,deepseek-ai/deepseek-v3.2,0,0,1.0,0.0,1.0,0.0,0,1,1
Current_583,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Midcentury_8657,deepseek-ai/deepseek-v3.2,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_875,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_910,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_297,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1528,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_89,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_966,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Midcentury_2064,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1485,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_830,deepseek-ai/deepseek-v3.2,1,0,0.0,1.0,1.0,1.0,1,1,0
Current_1439,deepseek-ai/deepseek-v3.2,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_528,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Midcentury_6708,deepseek-ai/deepseek-v3.2,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_18,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_936,deepseek-ai/deepseek-v3.2,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_309,deepseek-ai/deepseek-v3.2,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_1718,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1711,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_55,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_8,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1627,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1971,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_2025,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1882,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_878,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1033,deepseek-ai/deepseek-v3.2,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_1989,deepseek-ai/deepseek-v3.2,1,0,0.0,1.0,1.0,1.0,1,1,0
Current_1032,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1062,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_16,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_146,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_854,deepseek-ai/deepseek-v3.2,1,1,1.0,0.0,0.0,1.0,0,1,1
Current_1360,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Midcentury_4357,deepseek-ai/deepseek-v3.2,1,0,1.0,1.0,1.0,0.0,1,0,1
Current_544,deepseek-ai/deepseek-v3.2,1,0,0.0,0.0,1.0,0.0,1,0,1
Current_1440,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1199,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1120,deepseek-ai/deepseek-v3.2,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_1572,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1737,deepseek-ai/deepseek-v3.2,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_142,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_682,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_703,deepseek-ai/deepseek-v3.2,0,0,0.0,0.0,0.0,1.0,1,0,1
Current_767,deepseek-ai/deepseek-v3.2,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_552,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1290,deepseek-ai/deepseek-v3.2,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_708,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_363,deepseek-ai/deepseek-v3.2,0,1,1.0,1.0,1.0,1.0,0,0,0
Current_815,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_111,deepseek-ai/deepseek-v3.2,1,1,1.0,0.0,1.0,1.0,1,1,0
Midcentury_8545,deepseek-ai/deepseek-v3.2,1,0,1.0,0.0,1.0,0.0,1,0,1
Current_883,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,1.0,0.0,1,0,1
Current_1520,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_835,deepseek-ai/deepseek-v3.2,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_628,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Midcentury_200,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1823,deepseek-ai/deepseek-v3.2,1,0,1.0,0.0,0.0,1.0,0,1,1
Current_1922,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,0.0,1.0,1,0,1
Midcentury_7302,deepseek-ai/deepseek-v3.2,0,0,0.0,0.0,0.0,0.0,1,1,0
Current_2,deepseek-ai/deepseek-v3.2,1,1,0.0,1.0,1.0,1.0,1,1,0
Current_1764,deepseek-ai/deepseek-v3.2,1,0,0.0,1.0,0.0,0.0,0,0,0
Midcentury_2604,deepseek-ai/deepseek-v3.2,1,0,1.0,0.0,1.0,1.0,1,1,0
Midcentury_898,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1616,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Midcentury_2443,deepseek-ai/deepseek-v3.2,1,0,1.0,0.0,0.0,1.0,0,1,1
Current_946,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1588,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_915,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Midcentury_2729,deepseek-ai/deepseek-v3.2,1,0,0.0,0.0,1.0,0.0,1,0,1
Current_823,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_319,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1570,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Midcentury_8240,deepseek-ai/deepseek-v3.2,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_1932,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Midcentury_1885,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1061,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1128,deepseek-ai/deepseek-v3.2,1,0,1.0,1.0,1.0,1.0,1,1,0
Midcentury_6092,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Midcentury_6855,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1807,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_67,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_2017,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_530,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1387,deepseek-ai/deepseek-v3.2,1,0,0.0,1.0,1.0,1.0,1,1,0
Current_1741,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Midcentury_3550,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Midcentury_7510,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1872,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,0.0,1.0,1,0,1
Current_1211,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1951,deepseek-ai/deepseek-v3.2,0,0,1.0,0.0,1.0,1.0,0,0,0
Current_1318,deepseek-ai/deepseek-v3.2,1,0,1.0,0.0,1.0,0.0,1,0,1
Current_741,deepseek-ai/deepseek-v3.2,1,1,1.0,1.0,1.0,1.0,1,1,0
Current_646,deepseek-ai/deepseek-v3.2,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_1189,deepseek-ai/deepseek-v3.2,1,1,1.0,1.0,1.0,1.0,1,1,0
Current_1078,deepseek-ai/deepseek-v3.2,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_1445,deepseek-ai/deepseek-v3.2,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_1468,deepseek-ai/deepseek-v3.2,1,0,1.0,1.0,1.0,0.0,1,0,1
Current_1646,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Midcentury_5469,deepseek-ai/deepseek-v3.2,0,0,0.0,0.0,0.0,1.0,1,0,1
Current_183,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Midcentury_4616,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1716,deepseek-ai/deepseek-v3.2,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_1321,deepseek-ai/deepseek-v3.2,1,0,1.0,1.0,1.0,1.0,1,1,0
Midcentury_2675,deepseek-ai/deepseek-v3.2,1,0,1.0,1.0,0.0,1.0,0,1,1
Midcentury_1780,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,0.0,0.0,1,1,0
Current_481,deepseek-ai/deepseek-v3.2,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_1307,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1405,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
Current_1072,deepseek-ai/deepseek-v3.2,1,1,0.0,0.0,0.0,0.0,0,0,0
Current_1982,deepseek-ai/deepseek-v3.2,1,0,0.0,0.0,0.0,0.0,0,0,0
Current_1728,deepseek-ai/deepseek-v3.2,1,0,1.0,1.0,1.0,1.0,1,1,0
Current_101,deepseek-ai/deepseek-v3.2,0,1,1.0,1.0,1.0,1.0,0,0,0
Current_487,deepseek-ai/deepseek-v3.2,0,0,1.0,1.0,1.0,1.0,0,0,0
