article_key,condition,llm_name,single_long_control_epu_pred,single_long_control_epu_correct,single_long_control_confidence,single_long_control_focus_excerpt,single_long_control_excerpt_in_target,single_long_control_json_valid,single_long_control_parse_status,single_long_control_raw_json,single_long_control_who_pred,single_long_control_who_correct,single_long_control_who_requested,single_long_control_who_present,single_long_control_actions_pred,single_long_control_actions_correct,single_long_control_actions_requested,single_long_control_actions_present,single_long_control_effects_pred,single_long_control_effects_correct,single_long_control_effects_requested,single_long_control_effects_present,single_long_control_mention_foreign_pred,single_long_control_mention_foreign_correct,single_long_control_mention_foreign_requested,single_long_control_mention_foreign_present,single_long_control_mainly_foreign_pred,single_long_control_mainly_foreign_correct,single_long_control_mainly_foreign_requested,single_long_control_mainly_foreign_present,single_long_control_requested_task_count,single_long_control_task_completion_count,single_long_control_completion_share,single_long_control_aux_mean
Current_157,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.7,Public opinion is deeply worried.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.7,
  ""focus_excerpt"": ""Public opinion is deeply worried.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_264,single_long_control,deepseek-ai/deepseek-v3.2,1.0,1.0,0.95,the political uncertainty generated by the recall effort has made 'a bad situation worse.',0,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""the political uncertainty generated by the recall effort has made 'a bad situation worse.'""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1210,single_long_control,deepseek-ai/deepseek-v3.2,0.0,0.0,0.8,Settling down into life as usual means uncertainty and duress.,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""Settling down into life as usual means uncertainty and duress.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_91,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.95,"The market's broad sell-off, which sent all 10 industry groups in the S&P 500 index lower, is a sign that the economic recovery still seems uncertain at times.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The market's broad sell-off, which sent all 10 industry groups in the S&P 500 index lower, is a sign that the economic recovery still seems uncertain at times.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1162,single_long_control,deepseek-ai/deepseek-v3.2,1.0,1.0,0.7,market participants anticipated an interest rate cut and other measures to stimulate Japan's economy and shrink the Japanese trade surplus.,1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.7,
  ""focus_excerpt"": ""market participants anticipated an interest rate cut and other measures to stimulate Japan's economy and shrink the Japanese trade surplus.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1359,single_long_control,deepseek-ai/deepseek-v3.2,0.0,0.0,0.95,"Even at a time of economic uncertainty -- when Southern California employers are trimming payrolls, stock prices are falling and home values are dropping",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Even at a time of economic uncertainty -- when Southern California employers are trimming payrolls, stock prices are falling and home values are dropping""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1622,single_long_control,deepseek-ai/deepseek-v3.2,1.0,1.0,0.9,the crushing state and local obligations that can be met only through crushing increases in property and income taxes.,1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""the crushing state and local obligations that can be met only through crushing increases in property and income taxes.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_7530,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.9,"Amid isncertainties About the 2nd Half, Focus Is on Parehasers'and Jobs Data",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Amid isncertainties About the 2nd Half, Focus Is on Parehasers'and Jobs Data""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_7,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.8,introduced legislation Wednesday that would give employers a tax credit for establishing flexible work schedules,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""introduced legislation Wednesday that would give employers a tax credit for establishing flexible work schedules""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_306,single_long_control,deepseek-ai/deepseek-v3.2,1.0,1.0,0.85,"A showdown is approaching, and nervousness regarding the outcome has caused the first quivers of anxiety in Menem's delicately balanced economic house of cards.",1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""A showdown is approaching, and nervousness regarding the outcome has caused the first quivers of anxiety in Menem's delicately balanced economic house of cards.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1851,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.95,We do need to get young guys involved. College of the Redwoods should offer a class. Skippers should be more willing to give greenhorn kids a chance.,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""We do need to get young guys involved. College of the Redwoods should offer a class. Skippers should be more willing to give greenhorn kids a chance.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1373,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.9,NFL owners meeting in Dallas today will vote to ratify or reject a new labor agreement with the players.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""NFL owners meeting in Dallas today will vote to ratify or reject a new labor agreement with the players.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_6075,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.9,"The stock market floundered yesterday, thrown off an already uncertain course by more bad news on the economy.",0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""The stock market floundered yesterday, thrown off an already uncertain course by more bad news on the economy.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1449,single_long_control,deepseek-ai/deepseek-v3.2,0.0,0.0,0.95,he area lacks the street life and sidewalk-level charm for which Paris is loved.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""he area lacks the street life and sidewalk-level charm for which Paris is loved.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1443,single_long_control,deepseek-ai/deepseek-v3.2,0.0,0.0,0.85,"""Thai political changes don't affect the real economy very much, because there's a broad consensus on all areas of economic policy.""",0,1,ok,"{""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""\""Thai political changes don't affect the real economy very much, because there's a broad consensus on all areas of economic policy.\""""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1997,single_long_control,deepseek-ai/deepseek-v3.2,1.0,1.0,0.8,Asking Bay Area voters to approve tax increases to pay for such major projects would be an uncertain proposition even in prosperous economic times.,1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""Asking Bay Area voters to approve tax increases to pay for such major projects would be an uncertain proposition even in prosperous economic times.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1585,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.8,overall uncertainty about the economy,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""overall uncertainty about the economy""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_558,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.9,working through the uncertainty to put out a newspaper deserving of your expectations,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""working through the uncertainty to put out a newspaper deserving of your expectations""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_4056,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.95,"Overall demand is flat at best and there is more competition in every niche. In addition to everyone who is here, the Koreans are coming as well. That's going to cause suicidal pricing as the cycle turns down.",0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Overall demand is flat at best and there is more competition in every niche. In addition to everyone who is here, the Koreans are coming as well. That's going to cause suicidal pricing as the cycle turns down.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1452,single_long_control,deepseek-ai/deepseek-v3.2,0.0,0.0,0.85,"High energy prices can put a strain on both families' and businesses' budgets, but so far they aren't seriously crimping overall economic activity",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""High energy prices can put a strain on both families' and businesses' budgets, but so far they aren't seriously crimping overall economic activity""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1661,single_long_control,deepseek-ai/deepseek-v3.2,0.0,0.0,0.9,"the economic disintegration of recent months -soaring inflation, a collapsed currency, wages at historic lows in terms of spending power, huge fiscal deficits and debts",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""the economic disintegration of recent months -soaring inflation, a collapsed currency, wages at historic lows in terms of spending power, huge fiscal deficits and debts""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_961,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.9,Pakistan is not alone in facing this predicament.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Pakistan is not alone in facing this predicament.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_521,single_long_control,deepseek-ai/deepseek-v3.2,0.0,0.0,0.95,"Amid higher interest rates, spotty sluggishness in the economy and great uncertainty in Mexico, some economists are revising downward their estimates of automobile sales this year.",0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Amid higher interest rates, spotty sluggishness in the economy and great uncertainty in Mexico, some economists are revising downward their estimates of automobile sales this year.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1398,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.95,though the schtol has fallen on hard economic times,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""though the schtol has fallen on hard economic times""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1095,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.9,regulatory uncertainty,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""regulatory uncertainty""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_1505,single_long_control,deepseek-ai/deepseek-v3.2,0.0,0.0,0.85,Such skepticism stems in part from tjie desire of local governments and businesses to find positive results in the studies 'thpy commission on the economic effect of Re­gional development and stadium projects.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""Such skepticism stems in part from tjie desire of local governments and businesses to find positive results in the studies 'thpy commission on the economic effect of Re­gional development and stadium projects.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1681,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.6,isNCERTAINTY over just who will win a forthcoming election,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.6,
  ""focus_excerpt"": ""isNCERTAINTY over just who will win a forthcoming election""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_2398,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.85,"the confrontation in the Middle East and the uncertainty surrounding it has ""devastated consumer confidence.""",0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""the confrontation in the Middle East and the uncertainty surrounding it has \""devastated consumer confidence.\""""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_3106,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.98,the uncertainty of seasonal adjustments,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.98,
  ""focus_excerpt"": ""the uncertainty of seasonal adjustments""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_562,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.9,the principal factor for emigration is instability. .. . Because people can't find a job or feed their children.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""the principal factor for emigration is instability. .. . Because people can't find a job or feed their children.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_657,single_long_control,deepseek-ai/deepseek-v3.2,0.0,0.0,0.9,"Nearly a week of political uncertainty ended today when Chandra Shekhar, the leader of a breakaway faction that helped topple the national coalition Government, was installed as Prime Minister.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Nearly a week of political uncertainty ended today when Chandra Shekhar, the leader of a breakaway faction that helped topple the national coalition Government, was installed as Prime Minister.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_371,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.9,Some artisans are still uncertain about where they'll land.,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Some artisans are still uncertain about where they'll land.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1667,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.8,We have a lot of customers that are uncertain about the market,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""We have a lot of customers that are uncertain about the market""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1009,single_long_control,deepseek-ai/deepseek-v3.2,0.0,0.0,0.9,"Currently, the demand is flat due to theeconomicuncertainty.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Currently, the demand is flat due to theeconomicuncertainty.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_5357,single_long_control,deepseek-ai/deepseek-v3.2,0.0,0.0,0.8,All agree there is a benefit from rate stability and reducing uncertainty that come from litigation,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""All agree there is a benefit from rate stability and reducing uncertainty that come from litigation""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_891,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.95,the events of that day and subsequent wars in Afghanistan and Ir,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""the events of that day and subsequent wars in Afghanistan and Ir""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1301,single_long_control,deepseek-ai/deepseek-v3.2,0.0,0.0,0.9,uncertainty about who will be sanctioned next,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""uncertainty about who will be sanctioned next""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_80,single_long_control,deepseek-ai/deepseek-v3.2,0.0,0.0,0.95,job uncertainties are already high,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""job uncertainties are already high""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1331,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.9,increased traffic across the Yucatán Channel appears to be the result of stepped-up enforcement by the U.S. Coast Guard in the Florida Straits.,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""increased traffic across the Yucatán Channel appears to be the result of stepped-up enforcement by the U.S. Coast Guard in the Florida Straits.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1655,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.9,But the future is uncertain for the logging divers.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""But the future is uncertain for the logging divers.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_153,single_long_control,deepseek-ai/deepseek-v3.2,1.0,0.0,0.85,"Without a realistic comprehensive immigration policy that addresses the reality of these undocumented workers already here, the government-directed firings of millions of workers will destroy the ability of tens of thousands of employers to maintain stable operations.",1,1,ok,"{""epu"": 1, ""confidence"": 0.85, ""focus_excerpt"": ""Without a realistic comprehensive immigration policy that addresses the reality of these undocumented workers already here, the government-directed firings of millions of workers will destroy the ability of tens of thousands of employers to maintain stable operations.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_4882,single_long_control,deepseek-ai/deepseek-v3.2,1.0,0.0,0.9,"Any combination of tax increases or spending cuts worth $11 billion would deliver a further blow to the economy and slow any recovery, economists said. If taxes are not raised—and almost no politician is willing at this point in the election year to propose higher taxes—drastic spending cuts would be needed to balance the budget.",0,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Any combination of tax increases or spending cuts worth $11 billion would deliver a further blow to the economy and slow any recovery, economists said. If taxes are not raised—and almost no politician is willing at this point in the election year to propose higher taxes—drastic spending cuts would be needed to balance the budget.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1099,single_long_control,deepseek-ai/deepseek-v3.2,1.0,1.0,0.8,Lacayo said the 92-seat National Assembly will determine whether owners get all or only a percentage of the appraised value of confiscated property.,1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""Lacayo said the 92-seat National Assembly will determine whether owners get all or only a percentage of the appraised value of confiscated property.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_22,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.8,how to bridge that gap is still uncertain.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""how to bridge that gap is still uncertain.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_5069,single_long_control,deepseek-ai/deepseek-v3.2,0.0,0.0,0.7,This undercurrent of uncertainty over how Hong Kongers see themselves was reflected in an opinion poll,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.7,
  ""focus_excerpt"": ""This undercurrent of uncertainty over how Hong Kongers see themselves was reflected in an opinion poll""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_6461,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.8,The death of Pakistani president Mohammed Zia ul-Haq in a plane crash last week has left Afghan rebels here stunned at the loss of 'our biggest friend' and uncertain about future Pakistani support for their cause.,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""The death of Pakistani president Mohammed Zia ul-Haq in a plane crash last week has left Afghan rebels here stunned at the loss of 'our biggest friend' and uncertain about future Pakistani support for their cause.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1224,single_long_control,deepseek-ai/deepseek-v3.2,0.0,0.0,0.7,"Instability on Wall Street, the staggering federal budget deficit, the widening foreign trade imbalance and the presidential election make predictions difficult.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.7,
  ""focus_excerpt"": ""Instability on Wall Street, the staggering federal budget deficit, the widening foreign trade imbalance and the presidential election make predictions difficult.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_992,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.9,No election uncertainty.,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""No election uncertainty.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_8722,single_long_control,deepseek-ai/deepseek-v3.2,1.0,1.0,0.9,it was uncertain just how much addi­tional money needier districts in thesuburbs might see,1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""it was uncertain just how much addi­tional money needier districts in thesuburbs might see""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1539,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.95,None,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": null
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_906,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.95,reaction to economic obligations and uncertainties,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""reaction to economic obligations and uncertainties""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_378,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.9,no major economic news going into a long holiday weekend,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""no major economic news going into a long holiday weekend""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_456,single_long_control,deepseek-ai/deepseek-v3.2,0.0,0.0,0.95,"Both on the Democratic and the Republican side, there's a huge amount of interest - and uncertainty",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Both on the Democratic and the Republican side, there's a huge amount of interest - and uncertainty""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1233,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.95,"capturing the sense of uncertainty of a company in turmoil, a nation recuperating from traumatic events and a generation of artists searching for new forms of expression",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""capturing the sense of uncertainty of a company in turmoil, a nation recuperating from traumatic events and a generation of artists searching for new forms of expression""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1314,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.9,None,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": null
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_622,single_long_control,deepseek-ai/deepseek-v3.2,0.0,0.0,0.85,"An unexpected increase in the weekly jobless claims last week sent the stock market reeling, but some analysts question whether that number is painting an overly gltomy picture.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""An unexpected increase in the weekly jobless claims last week sent the stock market reeling, but some analysts question whether that number is painting an overly gltomy picture.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_973,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.9,For a long time I have been saying that the delays in the negotiations only create a situation of uncertainty and instability,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""For a long time I have been saying that the delays in the negotiations only create a situation of uncertainty and instability""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1248,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.95,there is no better engine for economic growth than workers with steady paychecks.,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""there is no better engine for economic growth than workers with steady paychecks.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_676,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.99,Wesla Whitfield is in town for her annual Plush Rtom show.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.99,
  ""focus_excerpt"": ""Wesla Whitfield is in town for her annual Plush Rtom show.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_8690,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.8,more uncertainty about their pay­checks,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""more uncertainty about their pay­checks""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1022,single_long_control,deepseek-ai/deepseek-v3.2,0.0,0.0,0.8,Disestablishing Wilmer-Hutchins and having those children go to DISD will resolve some uncertainty in the development community,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""Disestablishing Wilmer-Hutchins and having those children go to DISD will resolve some uncertainty in the development community""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_380,single_long_control,deepseek-ai/deepseek-v3.2,0.0,0.0,0.9,Residents and local government officials worry that their ongoing long-range plans for a further aesthetically improved highway could be destroyed if Florida Power & Light is allowed to install four giant transmission lines,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Residents and local government officials worry that their ongoing long-range plans for a further aesthetically improved highway could be destroyed if Florida Power & Light is allowed to install four giant transmission lines""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1706,single_long_control,deepseek-ai/deepseek-v3.2,0.0,1.0,0.75,The economic crisis could pose a threat to the government,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.75,
  ""focus_excerpt"": ""The economic crisis could pose a threat to the government""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
