article_key,condition,llm_name,full_focus_epu_first_epu_pred,full_focus_epu_first_epu_correct,full_focus_epu_first_confidence,full_focus_epu_first_focus_excerpt,full_focus_epu_first_excerpt_in_target,full_focus_epu_first_json_valid,full_focus_epu_first_parse_status,full_focus_epu_first_raw_json,full_focus_epu_first_who_pred,full_focus_epu_first_who_correct,full_focus_epu_first_who_requested,full_focus_epu_first_who_present,full_focus_epu_first_actions_pred,full_focus_epu_first_actions_correct,full_focus_epu_first_actions_requested,full_focus_epu_first_actions_present,full_focus_epu_first_effects_pred,full_focus_epu_first_effects_correct,full_focus_epu_first_effects_requested,full_focus_epu_first_effects_present,full_focus_epu_first_mention_foreign_pred,full_focus_epu_first_mention_foreign_correct,full_focus_epu_first_mention_foreign_requested,full_focus_epu_first_mention_foreign_present,full_focus_epu_first_mainly_foreign_pred,full_focus_epu_first_mainly_foreign_correct,full_focus_epu_first_mainly_foreign_requested,full_focus_epu_first_mainly_foreign_present,full_focus_epu_first_requested_task_count,full_focus_epu_first_task_completion_count,full_focus_epu_first_completion_share,full_focus_epu_first_aux_mean
Current_657,full_focus_epu_first,openai/gpt-5.4-2026-03-05,0,0.0,0.92,Nearly a week of political uncertainty ended today when Chandra Shekhar ... was installed as Prime Minister.,0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.92,""focus_excerpt"":""Nearly a week of political uncertainty ended today when Chandra Shekhar ... was installed as Prime Minister.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,1.0,1,1,1,1.0,1,1,5,2,0.4,0.4
Current_371,full_focus_epu_first,openai/gpt-5.4-2026-03-05,0,1.0,0.98,Some artisans are still uncertain about where they'll land.,0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.98,""focus_excerpt"":""Some artisans are still uncertain about where they'll land.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Current_1667,full_focus_epu_first,openai/gpt-5.4-2026-03-05,0,1.0,0.95,the decline now does not seem to signal an expectation that the Federal Reserve will lower interest rates in the near future,1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.95,""focus_excerpt"":""the decline now does not seem to signal an expectation that the Federal Reserve will lower interest rates in the near future""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Current_1009,full_focus_epu_first,openai/gpt-5.4-2026-03-05,0,0.0,0.98,"Currently, the demand is flat due to theeconomicuncertainty.",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.98,""focus_excerpt"":""Currently, the demand is flat due to theeconomicuncertainty.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Midcentury_5357,full_focus_epu_first,openai/gpt-5.4-2026-03-05,1,1.0,0.83,the rate freeze would promote certainty over energy costs,0,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.83,""focus_excerpt"":""the rate freeze would promote certainty over energy costs""}",1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0,1.0,1,1,0,1.0,1,1,5,5,1.0,0.8
Current_891,full_focus_epu_first,openai/gpt-5.4-2026-03-05,0,1.0,0.97,How the events of that day and subsequent wars in Afghanistan and Ir,1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.97,""focus_excerpt"":""How the events of that day and subsequent wars in Afghanistan and Ir""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Current_1301,full_focus_epu_first,openai/gpt-5.4-2026-03-05,1,1.0,0.95,"They cost U.S. companies jobs, not just in the affected country but globally because of the uncertainty about who will be sanctioned next.",0,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.95,""focus_excerpt"":""They cost U.S. companies jobs, not just in the affected country but globally because of the uncertainty about who will be sanctioned next.""}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,5,5,1.0,0.6
Current_80,full_focus_epu_first,openai/gpt-5.4-2026-03-05,0,0.0,0.98,"Job transfers have become increasingly unattractive and difficult for employees, while growing more important to their companies, a new survey says.",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.98,""focus_excerpt"":""Job transfers have become increasingly unattractive and difficult for employees, while growing more important to their companies, a new survey says.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,0.0,1,1,0,0.0,1,1,5,2,0.4,0.0
Current_1331,full_focus_epu_first,openai/gpt-5.4-2026-03-05,1,0.0,0.77,U.S. Citizenship and Immigration Services announced a new parole program for Cubans awaiting immigrant visas on the island partly to deter the growing marine migrant flow.,0,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.77,""focus_excerpt"":""U.S. Citizenship and Immigration Services announced a new parole program for Cubans awaiting immigrant visas on the island partly to deter the growing marine migrant flow.""}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1,0.0,1,1,0,1.0,1,1,5,5,1.0,0.2
Current_1655,full_focus_epu_first,openai/gpt-5.4-2026-03-05,0,1.0,0.94,But the future is uncertain for the logging divers.,1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.94,""focus_excerpt"":""But the future is uncertain for the logging divers.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,0.0,1,1,1,0.0,1,1,5,2,0.4,0.0
Current_153,full_focus_epu_first,openai/gpt-5.4-2026-03-05,1,0.0,0.96,Congress and the White House must produce comprehensive immigration-reform legislation,1,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.96,""focus_excerpt"":""Congress and the White House must produce comprehensive immigration-reform legislation""}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0,0.0,1,1,0,0.0,1,1,5,5,1.0,0.0
Midcentury_4882,full_focus_epu_first,openai/gpt-5.4-2026-03-05,1,0.0,0.87,If taxes are not raised—and almost no politician is willing at this point in the election year to propose higher taxes—drastic spending cuts would be needed to balance the budget.,0,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.87,
  ""focus_excerpt"": ""If taxes are not raised—and almost no politician is willing at this point in the election year to propose higher taxes—drastic spending cuts would be needed to balance the budget.""
}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0,1.0,1,1,0,1.0,1,1,5,5,1.0,0.4
Current_1099,full_focus_epu_first,openai/gpt-5.4-2026-03-05,1,1.0,0.95,Lacayo said the 92-seat National Assembly will determine whether owners get all or only a percentage of the appraised value of confiscated property.,1,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.95,""focus_excerpt"":""Lacayo said the 92-seat National Assembly will determine whether owners get all or only a percentage of the appraised value of confiscated property.""}",1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,5,5,1.0,0.8
Current_22,full_focus_epu_first,openai/gpt-5.4-2026-03-05,1,0.0,0.72,"even that layover faces added hurdles and needs the support of New Jersey's governor-elect, Chris Christie",1,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.72,""focus_excerpt"":""even that layover faces added hurdles and needs the support of New Jersey's governor-elect, Chris Christie""}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1,0.0,1,1,0,1.0,1,1,5,5,1.0,0.2
Midcentury_5069,full_focus_epu_first,openai/gpt-5.4-2026-03-05,0,0.0,0.8,Hong Kong is feeling a new and uncertain mood.,0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.8,""focus_excerpt"":""Hong Kong is feeling a new and uncertain mood.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,1.0,1,1,1,1.0,1,1,5,2,0.4,0.4
Midcentury_6461,full_focus_epu_first,openai/gpt-5.4-2026-03-05,1,0.0,0.88,"""No one knows what will happen.""",0,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.88,
  ""focus_excerpt"": ""\""No one knows what will happen.\""""
}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1,0.0,1,1,1,0.0,1,1,5,5,1.0,0.0
Current_1224,full_focus_epu_first,openai/gpt-5.4-2026-03-05,0,0.0,0.85,"Instability on Wall Street, the staggering federal budget deficit, the widening foreign trade imbalance and the presidential election make predictions difficult.",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.85,""focus_excerpt"":""Instability on Wall Street, the staggering federal budget deficit, the widening foreign trade imbalance and the presidential election make predictions difficult.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,0.0,1,1,0,1.0,1,1,5,2,0.4,0.2
Current_992,full_focus_epu_first,openai/gpt-5.4-2026-03-05,0,1.0,0.96,No election uncertainty. No market-moving earnings reports. No blockbuster economic data,0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.96,""focus_excerpt"":""No election uncertainty. No market-moving earnings reports. No blockbuster economic data""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Midcentury_8722,full_focus_epu_first,openai/gpt-5.4-2026-03-05,1,1.0,0.93,it was not clear whether the new money would come mostly from the state or from the local school districts as well,0,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.93,""focus_excerpt"":""it was not clear whether the new money would come mostly from the state or from the local school districts as well""}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,0,1.0,1,1,0,1.0,1,1,5,5,1.0,0.6
Current_1539,full_focus_epu_first,openai/gpt-5.4-2026-03-05,0,1.0,0.95,"Across the NBA, there is more uncertainty about team values because of negotiations between owners and players over the league's collective bargaining agreement",0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.95,""focus_excerpt"":""Across the NBA, there is more uncertainty about team values because of negotiations between owners and players over the league's collective bargaining agreement""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Current_906,full_focus_epu_first,openai/gpt-5.4-2026-03-05,0,1.0,0.98,Defenders see it as baby btomers' reaction toeconomicobligations anduncertainties,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.98,
  ""focus_excerpt"": ""Defenders see it as baby btomers' reaction toeconomicobligations anduncertainties""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Current_378,full_focus_epu_first,openai/gpt-5.4-2026-03-05,0,1.0,0.98,"""It's a seesaw situation with no major economic news going into a long holiday weekend.""",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.98,""focus_excerpt"":""\""It's a seesaw situation with no major economic news going into a long holiday weekend.\""""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Current_456,full_focus_epu_first,openai/gpt-5.4-2026-03-05,0,0.0,0.92,"""Both on the Democratic and the Republican side, there's a huge amount of interest - and uncertainty,"" he said.",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.92,""focus_excerpt"":""\""Both on the Democratic and the Republican side, there's a huge amount of interest - and uncertainty,\"" he said.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,0.0,1,1,0,0.0,1,1,5,2,0.4,0.0
Current_1233,full_focus_epu_first,openai/gpt-5.4-2026-03-05,0,1.0,0.97,"The economic downturn, which has hurt many local and national arts organizations, hit newly ambitious groups such as Maximum especially hard.",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.97,""focus_excerpt"":""The economic downturn, which has hurt many local and national arts organizations, hit newly ambitious groups such as Maximum especially hard.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Current_1314,full_focus_epu_first,openai/gpt-5.4-2026-03-05,1,0.0,0.82,"the Bush administration's controversial $700 billion banking-rescue package, which cleared Congress on Friday, may help ease the uncertainty that's hanging over the financial sector",1,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.82,""focus_excerpt"":""the Bush administration's controversial $700 billion banking-rescue package, which cleared Congress on Friday, may help ease the uncertainty that's hanging over the financial sector""}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0,1.0,1,1,0,1.0,1,1,5,5,1.0,0.4
Current_622,full_focus_epu_first,openai/gpt-5.4-2026-03-05,1,1.0,0.71,"On July 22, President Obama signed a law restoring extended unemployment benefits, which had expired at the end of May.",1,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.71,""focus_excerpt"":""On July 22, President Obama signed a law restoring extended unemployment benefits, which had expired at the end of May.""}",1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0,0.0,1,1,0,1.0,1,1,5,5,1.0,0.4
Current_973,full_focus_epu_first,openai/gpt-5.4-2026-03-05,0,1.0,0.92,the delays in the negotiations only create a situation of uncertainty and instability,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.92,
  ""focus_excerpt"": ""the delays in the negotiations only create a situation of uncertainty and instability""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,0.0,1,1,1,0.0,1,1,5,2,0.4,0.0
Current_1248,full_focus_epu_first,openai/gpt-5.4-2026-03-05,1,0.0,0.8,the upcoming 2004 campaign has left President Bush anxiously hoping that tax cuts and low interest rates will eventually provide enough stimulus to create jobs,1,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.8,""focus_excerpt"":""the upcoming 2004 campaign has left President Bush anxiously hoping that tax cuts and low interest rates will eventually provide enough stimulus to create jobs""}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1,0.0,1,1,0,1.0,1,1,5,5,1.0,0.2
Current_676,full_focus_epu_first,openai/gpt-5.4-2026-03-05,0,1.0,0.99,Wesla Whitfield is in town for her annual Plush Rtom show.,1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.99,""focus_excerpt"":""Wesla Whitfield is in town for her annual Plush Rtom show.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Midcentury_8690,full_focus_epu_first,openai/gpt-5.4-2026-03-05,0,1.0,0.98,American workers are paying for growing foreign competition is more uncertainty about their paychecks.,0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.98,""focus_excerpt"":""American workers are paying for growing foreign competition is more uncertainty about their paychecks.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,0.0,1,1,0,1.0,1,1,5,2,0.4,0.2
Current_1022,full_focus_epu_first,openai/gpt-5.4-2026-03-05,1,1.0,0.72,"""Disestablishing Wilmer-Hutchins and having those children go to DISD will resolve some uncertainty in the development community""",0,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.72,
  ""focus_excerpt"": ""\""Disestablishing Wilmer-Hutchins and having those children go to DISD will resolve some uncertainty in the development community\""""
}",1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0,0.0,1,1,0,0.0,1,1,5,5,1.0,0.4
Current_380,full_focus_epu_first,openai/gpt-5.4-2026-03-05,0,0.0,0.93,residents and local government officials worry that their ongoing long-range plans for a further aesthetically improved highway could be destroyed if Florida Power & Light is allowed to install four giant transmission lines along part of U.S. 1,0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.93,""focus_excerpt"":""residents and local government officials worry that their ongoing long-range plans for a further aesthetically improved highway could be destroyed if Florida Power & Light is allowed to install four giant transmission lines along part of U.S. 1""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Current_1706,full_focus_epu_first,openai/gpt-5.4-2026-03-05,0,1.0,0.89,The economic crisis could pose a threat to the government,0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.89,""focus_excerpt"":""The economic crisis could pose a threat to the government""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,1.0,1,1,1,1.0,1,1,5,2,0.4,0.4
Current_493,full_focus_epu_first,openai/gpt-5.4-2026-03-05,0,0.0,0.94,a presidential vote that could decide whether impoverished Madagascar submits to the economic restructuring demanded by international lenders,0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.94,""focus_excerpt"":""a presidential vote that could decide whether impoverished Madagascar submits to the economic restructuring demanded by international lenders""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,1.0,1,1,1,1.0,1,1,5,2,0.4,0.4
Current_560,full_focus_epu_first,openai/gpt-5.4-2026-03-05,0,1.0,0.98,"On Thursday, after the magazine went to press, a state of emergency was declared in South Africa to combat the protest.",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.98,""focus_excerpt"":""On Thursday, after the magazine went to press, a state of emergency was declared in South Africa to combat the protest.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,0.0,1,1,1,0.0,1,1,5,2,0.4,0.0
Current_1148,full_focus_epu_first,openai/gpt-5.4-2026-03-05,1,0.0,0.71,No consensus has developed in Tokyo yet on how to resolve the golf crisis.,1,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.71,""focus_excerpt"":""No consensus has developed in Tokyo yet on how to resolve the golf crisis.""}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0,1.0,1,1,0,1.0,1,1,5,5,1.0,0.4
Current_1212,full_focus_epu_first,openai/gpt-5.4-2026-03-05,1,1.0,0.82,He likes the idea of making President Bush's tax cuts permanent,1,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.82,""focus_excerpt"":""He likes the idea of making President Bush's tax cuts permanent""}",1.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1,0.0,1,1,0,1.0,1,1,5,5,1.0,0.4
Current_50,full_focus_epu_first,openai/gpt-5.4-2026-03-05,0,1.0,0.94,we have yet to see how artists will interpret our economically and politically fraught times,1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.94,""focus_excerpt"":""we have yet to see how artists will interpret our economically and politically fraught times""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Current_71,full_focus_epu_first,openai/gpt-5.4-2026-03-05,0,1.0,0.98,homework has become one benchmark for many school reforms,0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.98,""focus_excerpt"":""homework has become one benchmark for many school reforms""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,0.0,1,1,0,1.0,1,1,5,2,0.4,0.2
Current_1367,full_focus_epu_first,openai/gpt-5.4-2026-03-05,1,1.0,0.74,the bank would not rule out a further cut in interest rates next year to bolster growth,1,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.74,""focus_excerpt"":""the bank would not rule out a further cut in interest rates next year to bolster growth""}",1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1,1.0,1,1,1,0.0,1,1,5,5,1.0,0.4
Midcentury_6876,full_focus_epu_first,openai/gpt-5.4-2026-03-05,1,0.0,0.84,spending plans also will be determined by how well President-elect Clinton fares in the first 100 days. Another reason for caution is that there is likely to be fewer tax refunds. When President Bush authorized the IRS to withhold less money from paychecks,0,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.84,""focus_excerpt"":""spending plans also will be determined by how well President-elect Clinton fares in the first 100 days. Another reason for caution is that there is likely to be fewer tax refunds. When President Bush authorized the IRS to withhold less money from paychecks""}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0,1.0,1,1,0,1.0,1,1,5,5,1.0,0.4
Midcentury_991,full_focus_epu_first,openai/gpt-5.4-2026-03-05,1,0.0,0.87,Congress is considering legislation to replace the current five-man commission with a single administrator and a separate safety investigations board,0,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 0,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.87,
  ""focus_excerpt"": ""Congress is considering legislation to replace the current five-man commission with a single administrator and a separate safety investigations board""
}",1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0,1.0,1,1,0,1.0,1,1,5,5,1.0,0.6
Midcentury_1120,full_focus_epu_first,openai/gpt-5.4-2026-03-05,1,0.0,0.88,Business leaders have called on the government to confront the slump by selling state businesses,1,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.88,""focus_excerpt"":""Business leaders have called on the government to confront the slump by selling state businesses""}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1,0.0,1,1,1,0.0,1,1,5,5,1.0,0.0
Current_399,full_focus_epu_first,openai/gpt-5.4-2026-03-05,0,1.0,0.99,"Warsaw seems uncertain, even shy, about touting itself as a city to visit.",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.99,""focus_excerpt"":""Warsaw seems uncertain, even shy, about touting itself as a city to visit.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Current_616,full_focus_epu_first,openai/gpt-5.4-2026-03-05,0,0.0,0.95,with little progress toward resolving their most divisive disputes over Germany and Lithuania,1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.95,""focus_excerpt"":""with little progress toward resolving their most divisive disputes over Germany and Lithuania""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,1.0,1,1,1,1.0,1,1,5,2,0.4,0.4
Current_1866,full_focus_epu_first,openai/gpt-5.4-2026-03-05,1,0.0,0.77,"The Giants are in bumpy negotiations with the Xanadu developers over parking and traffic, now complicated by uncertainty over the Jets' plans.",1,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.77,""focus_excerpt"":""The Giants are in bumpy negotiations with the Xanadu developers over parking and traffic, now complicated by uncertainty over the Jets' plans.""}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0,1.0,1,1,0,1.0,1,1,5,5,1.0,0.4
Current_1285,full_focus_epu_first,openai/gpt-5.4-2026-03-05,1,0.0,0.76,"If, and when, CAFTA [the Central America-Dominican Republic Free Trade Agreement] is finally ratified by all parties, there will be little incentive for the United States to give additional consideration to the isthmus",0,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.76,""focus_excerpt"":""If, and when, CAFTA [the Central America-Dominican Republic Free Trade Agreement] is finally ratified by all parties, there will be little incentive for the United States to give additional consideration to the isthmus""}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1,0.0,1,1,1,0.0,1,1,5,5,1.0,0.0
Current_1939,full_focus_epu_first,openai/gpt-5.4-2026-03-05,1,0.0,0.55,The parking leases will be renegotiated. Who knows who will be working the 15 to 20 lots on the east side,1,1,ok,"{""epu"":1,""who"":0,""actions"":1,""effects"":0,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.55,""focus_excerpt"":""The parking leases will be renegotiated. Who knows who will be working the 15 to 20 lots on the east side""}",0.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0,1.0,1,1,0,1.0,1,1,5,5,1.0,0.8
Current_341,full_focus_epu_first,openai/gpt-5.4-2026-03-05,1,1.0,0.7,should Alaskans be the ones to decide if drilling is to be allowed in the Arctic National Wildlife Refuge?,1,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 0,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.7,
  ""focus_excerpt"": ""should Alaskans be the ones to decide if drilling is to be allowed in the Arctic National Wildlife Refuge?""
}",1.0,0.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1,1,0.0,1,1,0,1.0,1,1,5,5,1.0,0.4
Midcentury_2735,full_focus_epu_first,openai/gpt-5.4-2026-03-05,0,1.0,0.98,A vastly expanded national market and major concentrations of wealth and economic power lie at the rtot of the political and social developments of the period.,1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.98,""focus_excerpt"":""A vastly expanded national market and major concentrations of wealth and economic power lie at the rtot of the political and social developments of the period.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
