article_key,condition,llm_name,single_focus_epu_pred,single_focus_epu_correct,single_focus_confidence,single_focus_focus_excerpt,single_focus_excerpt_in_target,single_focus_json_valid,single_focus_parse_status,single_focus_raw_json,single_focus_who_pred,single_focus_who_correct,single_focus_who_requested,single_focus_who_present,single_focus_actions_pred,single_focus_actions_correct,single_focus_actions_requested,single_focus_actions_present,single_focus_effects_pred,single_focus_effects_correct,single_focus_effects_requested,single_focus_effects_present,single_focus_mention_foreign_pred,single_focus_mention_foreign_correct,single_focus_mention_foreign_requested,single_focus_mention_foreign_present,single_focus_mainly_foreign_pred,single_focus_mainly_foreign_correct,single_focus_mainly_foreign_requested,single_focus_mainly_foreign_present,single_focus_requested_task_count,single_focus_task_completion_count,single_focus_completion_share,single_focus_aux_mean
Current_7,single_focus,openai/gpt-5.4-2026-03-05,1,0.0,0.89,Kohl and other legislators proposed a range of measures. They include giving older workers more access to job training and COBRA supplemental health insurance... and the tax credit to encourage employers to offer flexible schedules.,0,1,ok,"{""epu"":1,""confidence"":0.89,""focus_excerpt"":""Kohl and other legislators proposed a range of measures. They include giving older workers more access to job training and COBRA supplemental health insurance... and the tax credit to encourage employers to offer flexible schedules.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_306,single_focus,openai/gpt-5.4-2026-03-05,1,1.0,0.94,One item on the agenda is an elaborate tax reform law that seeks to install an across-the-board value-added tax in Argentina.,1,1,ok,"{""epu"":1,""confidence"":0.94,""focus_excerpt"":""One item on the agenda is an elaborate tax reform law that seeks to install an across-the-board value-added tax in Argentina.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1851,single_focus,openai/gpt-5.4-2026-03-05,0,1.0,0.99,"Spiffed-up party boats for public offshore fishing (commercial fishermen call them ""pukers"") suggested that the marine economy does",1,1,ok,"{""epu"":0,""confidence"":0.99,""focus_excerpt"":""Spiffed-up party boats for public offshore fishing (commercial fishermen call them \""pukers\"") suggested that the marine economy does""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1373,single_focus,openai/gpt-5.4-2026-03-05,0,1.0,0.83,NFL owners meeting in Dallas today will vote to ratify or reject a new labor agreement with the players.,1,1,ok,"{""epu"":0,""confidence"":0.83,""focus_excerpt"":""NFL owners meeting in Dallas today will vote to ratify or reject a new labor agreement with the players.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_6075,single_focus,openai/gpt-5.4-2026-03-05,1,0.0,0.81,"The Federal Communications Commission released a thick sheaf of cable television regulations on Mon­day, and some analysts viewed the rules as less harsh for the cable in­dustry than they had expected.",1,1,ok,"{""epu"":1,""confidence"":0.81,""focus_excerpt"":""The Federal Communications Commission released a thick sheaf of cable television regulations on Mon­day, and some analysts viewed the rules as less harsh for the cable in­dustry than they had expected.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1449,single_focus,openai/gpt-5.4-2026-03-05,0,0.0,0.96,"At the project's outset members of the French Green Party sought to limit the scale of construction. That battle resulted in compromises, yielding 25 acres of green space.",1,1,ok,"{""epu"":0,""confidence"":0.96,""focus_excerpt"":""At the project's outset members of the French Green Party sought to limit the scale of construction. That battle resulted in compromises, yielding 25 acres of green space.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1443,single_focus,openai/gpt-5.4-2026-03-05,1,1.0,0.72,"Thai political changes don't affect the real economy very much, because there's a broad consensus on all areas of economic policy.",0,1,ok,"{""epu"":1,""confidence"":0.72,""focus_excerpt"":""Thai political changes don't affect the real economy very much, because there's a broad consensus on all areas of economic policy.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1997,single_focus,openai/gpt-5.4-2026-03-05,1,1.0,0.77,Asking Bay Area voters to approve tax increases to pay for such major projects would be an uncertain proposition even in prosperous economic times.,1,1,ok,"{""epu"":1,""confidence"":0.77,""focus_excerpt"":""Asking Bay Area voters to approve tax increases to pay for such major projects would be an uncertain proposition even in prosperous economic times.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1585,single_focus,openai/gpt-5.4-2026-03-05,0,1.0,0.81,While the interest-rate cuts by the Federal Reserve and the rebate-check stimulus package signed Wednesday by President Bush likely won't play into people's decisions whether to buy a boat at the show,1,1,ok,"{""epu"":0,""confidence"":0.81,""focus_excerpt"":""While the interest-rate cuts by the Federal Reserve and the rebate-check stimulus package signed Wednesday by President Bush likely won't play into people's decisions whether to buy a boat at the show""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_558,single_focus,openai/gpt-5.4-2026-03-05,0,1.0,0.99,working through the uncertainty to put out a newspaper deserving of your expectations every day,1,1,ok,"{""epu"":0,""confidence"":0.99,""focus_excerpt"":""working through the uncertainty to put out a newspaper deserving of your expectations every day""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_4056,single_focus,openai/gpt-5.4-2026-03-05,0,1.0,0.98,"prospects for' the future are uncertain, as annual; sales seem unlikely to grow very.' fast and more competitors vie for customers.",1,1,ok,"{""epu"":0,""confidence"":0.98,""focus_excerpt"":""prospects for' the future are uncertain, as annual; sales seem unlikely to grow very.' fast and more competitors vie for customers.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1452,single_focus,openai/gpt-5.4-2026-03-05,1,1.0,0.74,President Bush has been prodding Congress to send him an energy bill before lawmakers leave for their summer recess in August. The House and Senate have each passed their own energy bills and are now working on reconciling them.,1,1,ok,"{""epu"":1,""confidence"":0.74,""focus_excerpt"":""President Bush has been prodding Congress to send him an energy bill before lawmakers leave for their summer recess in August. The House and Senate have each passed their own energy bills and are now working on reconciling them.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1661,single_focus,openai/gpt-5.4-2026-03-05,0,0.0,0.93,the country's debilitating economic crisis,1,1,ok,"{""epu"":0,""confidence"":0.93,""focus_excerpt"":""the country's debilitating economic crisis""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_961,single_focus,openai/gpt-5.4-2026-03-05,0,1.0,0.95,Military coups d'etat in Pakistan are not unusual.,1,1,ok,"{""epu"":0,""confidence"":0.95,""focus_excerpt"":""Military coups d'etat in Pakistan are not unusual.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_521,single_focus,openai/gpt-5.4-2026-03-05,0,0.0,0.92,"Amid higher interest rates, spotty sluggishness in the economy and great uncertainty in Mexico, some economists are revising downward their estimates of automobile sales this year.",0,1,ok,"{""epu"":0,""confidence"":0.92,""focus_excerpt"":""Amid higher interest rates, spotty sluggishness in the economy and great uncertainty in Mexico, some economists are revising downward their estimates of automobile sales this year.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1398,single_focus,openai/gpt-5.4-2026-03-05,0,1.0,0.97,It has helped preserve Russia's revered circus traditions in an uncertain era. And though the schtol has fallen on hard economic times,1,1,ok,"{""epu"":0,""confidence"":0.97,""focus_excerpt"":""It has helped preserve Russia's revered circus traditions in an uncertain era. And though the schtol has fallen on hard economic times""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1095,single_focus,openai/gpt-5.4-2026-03-05,1,0.0,0.77,"mortgage liabilities, concerns about the global economy and regulatory uncertainty",1,1,ok,"{""epu"":1,""confidence"":0.77,""focus_excerpt"":""mortgage liabilities, concerns about the global economy and regulatory uncertainty""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_1505,single_focus,openai/gpt-5.4-2026-03-05,0,0.0,0.94,politicians would ad­dress the issue directly rather than hiding behind largely bogus claims about economic development,1,1,ok,"{""epu"":0,""confidence"":0.94,""focus_excerpt"":""politicians would ad­dress the issue directly rather than hiding behind largely bogus claims about economic development""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1681,single_focus,openai/gpt-5.4-2026-03-05,1,0.0,0.74,"If Mr. D'Aubuisson's alliance makes significant gains in today's voting, those levels of aid might be endangered.",1,1,ok,"{""epu"":1,""confidence"":0.74,""focus_excerpt"":""If Mr. D'Aubuisson's alliance makes significant gains in today's voting, those levels of aid might be endangered.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_2398,single_focus,openai/gpt-5.4-2026-03-05,0,1.0,0.97,"the confrontation in the Middle East and the uncertainty surrounding it has ""devastated consumer confidence.""",0,1,ok,"{""epu"":0,""confidence"":0.97,""focus_excerpt"":""the confrontation in the Middle East and the uncertainty surrounding it has \""devastated consumer confidence.\""""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_3106,single_focus,openai/gpt-5.4-2026-03-05,0,1.0,0.98,analysts were not entirely sure what to make of the report as an indicator of the current state of the economy,0,1,ok,"{""epu"":0,""confidence"":0.98,""focus_excerpt"":""analysts were not entirely sure what to make of the report as an indicator of the current state of the economy""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_562,single_focus,openai/gpt-5.4-2026-03-05,0,1.0,0.95,I'm absolutely sure the principal factor for emigration is instability. .. . Because people can't find a job or feed their children.,1,1,ok,"{""epu"": 0, ""confidence"": 0.95, ""focus_excerpt"": ""I'm absolutely sure the principal factor for emigration is instability. .. . Because people can't find a job or feed their children.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_657,single_focus,openai/gpt-5.4-2026-03-05,0,0.0,0.95,"Nearly a week of political uncertainty ended today when Chandra Shekhar, the leader of a breakaway faction that helped topple the national coalition Government, was installed as Prime Minister.",1,1,ok,"{""epu"":0,""confidence"":0.95,""focus_excerpt"":""Nearly a week of political uncertainty ended today when Chandra Shekhar, the leader of a breakaway faction that helped topple the national coalition Government, was installed as Prime Minister.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_371,single_focus,openai/gpt-5.4-2026-03-05,0,1.0,0.99,I guess I understand the economics of it,1,1,ok,"{""epu"":0,""confidence"":0.99,""focus_excerpt"":""I guess I understand the economics of it""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1667,single_focus,openai/gpt-5.4-2026-03-05,0,1.0,0.91,the decline now does not seem to signal an expectation that the Federal Reserve will lower interest rates in the near future,1,1,ok,"{""epu"":0,""confidence"":0.91,""focus_excerpt"":""the decline now does not seem to signal an expectation that the Federal Reserve will lower interest rates in the near future""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1009,single_focus,openai/gpt-5.4-2026-03-05,0,0.0,0.97,"Currently, the demand is flat due to theeconomicuncertainty.",1,1,ok,"{""epu"":0,""confidence"":0.97,""focus_excerpt"":""Currently, the demand is flat due to theeconomicuncertainty.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_5357,single_focus,openai/gpt-5.4-2026-03-05,1,1.0,0.84,the rate freeze would promote certainty over energy costs,0,1,ok,"{""epu"":1,""confidence"":0.84,""focus_excerpt"":""the rate freeze would promote certainty over energy costs""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_891,single_focus,openai/gpt-5.4-2026-03-05,0,1.0,0.97,How the events of that day and subsequent wars in Afghanistan and Ir,1,1,ok,"{""epu"":0,""confidence"":0.97,""focus_excerpt"":""How the events of that day and subsequent wars in Afghanistan and Ir""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1301,single_focus,openai/gpt-5.4-2026-03-05,1,1.0,0.95,"They cost U.S. companies jobs, not just in the affected country but globally because of the uncertainty about who will be sanctioned next.",0,1,ok,"{""epu"":1,""confidence"":0.95,""focus_excerpt"":""They cost U.S. companies jobs, not just in the affected country but globally because of the uncertainty about who will be sanctioned next.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_80,single_focus,openai/gpt-5.4-2026-03-05,0,0.0,0.99,"Job transfers have become increasingly unattractive and difficult for employees, while growing more important to their companies, a new survey says.",1,1,ok,"{""epu"":0,""confidence"":0.99,""focus_excerpt"":""Job transfers have become increasingly unattractive and difficult for employees, while growing more important to their companies, a new survey says.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1331,single_focus,openai/gpt-5.4-2026-03-05,1,0.0,0.82,"On Wednesday, U.S. Citizenship and Immigration Services announced a new parole program for Cubans awaiting immigrant visas on the island partly to deter the growing marine migrant flow.",0,1,ok,"{""epu"":1,""confidence"":0.82,""focus_excerpt"":""On Wednesday, U.S. Citizenship and Immigration Services announced a new parole program for Cubans awaiting immigrant visas on the island partly to deter the growing marine migrant flow.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1655,single_focus,openai/gpt-5.4-2026-03-05,0,1.0,0.95,But the future is uncertain for the logging divers.,1,1,ok,"{""epu"":0,""confidence"":0.95,""focus_excerpt"":""But the future is uncertain for the logging divers.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_153,single_focus,openai/gpt-5.4-2026-03-05,1,0.0,0.95,"a new directive regarding so-called Social Security no-matches, is about to deliver a solid punch to an already-unstable economy",1,1,ok,"{""epu"":1,""confidence"":0.95,""focus_excerpt"":""a new directive regarding so-called Social Security no-matches, is about to deliver a solid punch to an already-unstable economy""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_4882,single_focus,openai/gpt-5.4-2026-03-05,1,0.0,0.91,"Any combination of tax increases or spending cuts worth $11 billion would deliver a further blow to the economy and slow any recovery, economists said. If taxes are not raised—and almost no politician is willing at this point in the election year to propose higher taxes—drastic spending cuts would be needed to balance the budget.",0,1,ok,"{""epu"":1,""confidence"":0.91,""focus_excerpt"":""Any combination of tax increases or spending cuts worth $11 billion would deliver a further blow to the economy and slow any recovery, economists said. If taxes are not raised—and almost no politician is willing at this point in the election year to propose higher taxes—drastic spending cuts would be needed to balance the budget.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1099,single_focus,openai/gpt-5.4-2026-03-05,1,1.0,0.88,Lacayo said the 92-seat National Assembly will determine whether owners get all or only a percentage of the appraised value of confiscated property.,1,1,ok,"{""epu"":1,""confidence"":0.88,""focus_excerpt"":""Lacayo said the 92-seat National Assembly will determine whether owners get all or only a percentage of the appraised value of confiscated property.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_22,single_focus,openai/gpt-5.4-2026-03-05,0,1.0,0.95,The final challenge to their plans to build an arena in Brtoklyn was denied Tuesday,1,1,ok,"{""epu"":0,""confidence"":0.95,""focus_excerpt"":""The final challenge to their plans to build an arena in Brtoklyn was denied Tuesday""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_5069,single_focus,openai/gpt-5.4-2026-03-05,0,0.0,0.82,Hong Kong is feeling a new and uncertain mood.,0,1,ok,"{""epu"": 0, ""confidence"": 0.82, ""focus_excerpt"": ""Hong Kong is feeling a new and uncertain mood.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_6461,single_focus,openai/gpt-5.4-2026-03-05,1,0.0,0.75,uncertain about future Pakistani support for their cause,0,1,ok,"{""epu"":1,""confidence"":0.75,""focus_excerpt"":""uncertain about future Pakistani support for their cause""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1224,single_focus,openai/gpt-5.4-2026-03-05,1,1.0,0.7,"During the early '80s, rental construction mushrtomed under a federal tax incentive program. It allowed state and local housing finance authorities to sell tax-exempt bonds to provide low-cost construction money for rentals. In 1987, the tax incentive was repealed.",1,1,ok,"{""epu"":1,""confidence"":0.7,""focus_excerpt"":""During the early '80s, rental construction mushrtomed under a federal tax incentive program. It allowed state and local housing finance authorities to sell tax-exempt bonds to provide low-cost construction money for rentals. In 1987, the tax incentive was repealed.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_992,single_focus,openai/gpt-5.4-2026-03-05,0,1.0,0.98,No electionuncertainty. No market-moving earnings reports. No blockbustereconomicdata,1,1,ok,"{""epu"":0,""confidence"":0.98,""focus_excerpt"":""No electionuncertainty. No market-moving earnings reports. No blockbustereconomicdata""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_8722,single_focus,openai/gpt-5.4-2026-03-05,1,1.0,0.89,it was not clear whether the new money would come mostly from the state or from the local school districts as well,0,1,ok,"{""epu"":1,""confidence"":0.89,""focus_excerpt"":""it was not clear whether the new money would come mostly from the state or from the local school districts as well""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1539,single_focus,openai/gpt-5.4-2026-03-05,0,1.0,0.99,"Across the NBA, there is more uncertainty about team values because of negotiations between owners and players over the league's collective bargaining agreement",0,1,ok,"{""epu"":0,""confidence"":0.99,""focus_excerpt"":""Across the NBA, there is more uncertainty about team values because of negotiations between owners and players over the league's collective bargaining agreement""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_906,single_focus,openai/gpt-5.4-2026-03-05,0,1.0,0.98,"Defenders see it as baby btomers' reaction toeconomicobligations anduncertainties, something that will change in time.",1,1,ok,"{""epu"":0,""confidence"":0.98,""focus_excerpt"":""Defenders see it as baby btomers' reaction toeconomicobligations anduncertainties, something that will change in time.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_378,single_focus,openai/gpt-5.4-2026-03-05,0,1.0,0.99,"""It's a seesaw situation with no major economic news going into a long holiday weekend.""",1,1,ok,"{""epu"":0,""confidence"":0.99,""focus_excerpt"":""\""It's a seesaw situation with no major economic news going into a long holiday weekend.\""""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_456,single_focus,openai/gpt-5.4-2026-03-05,0,0.0,0.92,"Both on the Democratic and the Republican side, there's a huge amount of interest - and uncertainty",1,1,ok,"{""epu"":0,""confidence"":0.92,""focus_excerpt"":""Both on the Democratic and the Republican side, there's a huge amount of interest - and uncertainty""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1233,single_focus,openai/gpt-5.4-2026-03-05,0,1.0,0.98,"The economic downturn, which has hurt many local and national arts organizations, hit newly ambitious groups such as Maximum especially hard.",1,1,ok,"{""epu"":0,""confidence"":0.98,""focus_excerpt"":""The economic downturn, which has hurt many local and national arts organizations, hit newly ambitious groups such as Maximum especially hard.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1314,single_focus,openai/gpt-5.4-2026-03-05,1,0.0,0.66,"He voiced hope that the Bush administration's controversial $700 billion banking-rescue package, which cleared Congress on Friday, may help ease the uncertainty that's hanging over the financial sector.",1,1,ok,"{""epu"":1,""confidence"":0.66,""focus_excerpt"":""He voiced hope that the Bush administration's controversial $700 billion banking-rescue package, which cleared Congress on Friday, may help ease the uncertainty that's hanging over the financial sector.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_622,single_focus,openai/gpt-5.4-2026-03-05,1,1.0,0.72,"On July 22, President Obama signed a law restoring extended unemployment benefits, which had expired at the end of May.",1,1,ok,"{""epu"":1,""confidence"":0.72,""focus_excerpt"":""On July 22, President Obama signed a law restoring extended unemployment benefits, which had expired at the end of May.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_973,single_focus,openai/gpt-5.4-2026-03-05,0,1.0,0.91,the delays in the negotiations only create a situation of uncertainty and instability,1,1,ok,"{""epu"":0,""confidence"":0.91,""focus_excerpt"":""the delays in the negotiations only create a situation of uncertainty and instability""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1248,single_focus,openai/gpt-5.4-2026-03-05,1,0.0,0.71,the upcoming 2004 campaign has left President Bush anxiously hoping that tax cuts and low interest rates will eventually provide enough stimulus to create jobs,1,1,ok,"{""epu"":1,""confidence"":0.71,""focus_excerpt"":""the upcoming 2004 campaign has left President Bush anxiously hoping that tax cuts and low interest rates will eventually provide enough stimulus to create jobs""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_676,single_focus,openai/gpt-5.4-2026-03-05,0,1.0,0.99,Wesla Whitfield is in town for her annual Plush Room show.,0,1,ok,"{""epu"":0,""confidence"":0.99,""focus_excerpt"":""Wesla Whitfield is in town for her annual Plush Room show.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_8690,single_focus,openai/gpt-5.4-2026-03-05,0,1.0,0.99,One price American workers are paying for growing foreign competition is more uncertainty about their paychecks.,0,1,ok,"{""epu"":0,""confidence"":0.99,""focus_excerpt"":""One price American workers are paying for growing foreign competition is more uncertainty about their paychecks.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1022,single_focus,openai/gpt-5.4-2026-03-05,1,1.0,0.71,Disestablishing Wilmer-Hutchins and having those children go to DISD will resolve some uncertainty in the development community,0,1,ok,"{""epu"":1,""confidence"":0.71,""focus_excerpt"":""Disestablishing Wilmer-Hutchins and having those children go to DISD will resolve some uncertainty in the development community""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_380,single_focus,openai/gpt-5.4-2026-03-05,0,0.0,0.9,residents and local government officials worry that their ongoing long-range plans for a further aesthetically improved highway could be destroyed if Florida Power & Light is allowed to install four giant transmission lines along part of U.S. 1.,0,1,ok,"{""epu"":0,""confidence"":0.9,""focus_excerpt"":""residents and local government officials worry that their ongoing long-range plans for a further aesthetically improved highway could be destroyed if Florida Power & Light is allowed to install four giant transmission lines along part of U.S. 1.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1706,single_focus,openai/gpt-5.4-2026-03-05,0,1.0,0.91,The economic crisis could pose a threat to the government,0,1,ok,"{""epu"":0,""confidence"":0.91,""focus_excerpt"":""The economic crisis could pose a threat to the government""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_493,single_focus,openai/gpt-5.4-2026-03-05,0,0.0,0.86,"A run-off election appears likely, pitting the top two finishers in Sunday's voting if no one wins more than 50 percent.",1,1,ok,"{""epu"":0,""confidence"":0.86,""focus_excerpt"":""A run-off election appears likely, pitting the top two finishers in Sunday's voting if no one wins more than 50 percent.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_560,single_focus,openai/gpt-5.4-2026-03-05,0,1.0,0.95,"On Thursday, after the magazine went to press, a state of emergency was declared in South Africa to combat the protest.",1,1,ok,"{""epu"":0,""confidence"":0.95,""focus_excerpt"":""On Thursday, after the magazine went to press, a state of emergency was declared in South Africa to combat the protest.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1148,single_focus,openai/gpt-5.4-2026-03-05,1,0.0,0.73,"Recently, the Japanese parliament, or Diet, passed new legislation prohibiting developers from soliciting memberships for golf clubs not yet built. But that won't help those who already bought memberships during the good times. ""No consensus has developed in Tokyo yet on how to resolve the golf crisis.""",0,1,ok,"{""epu"":1,""confidence"":0.73,""focus_excerpt"":""Recently, the Japanese parliament, or Diet, passed new legislation prohibiting developers from soliciting memberships for golf clubs not yet built. But that won't help those who already bought memberships during the good times. \""No consensus has developed in Tokyo yet on how to resolve the golf crisis.\""""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1212,single_focus,openai/gpt-5.4-2026-03-05,1,1.0,0.68,He likes the idea of making President Bush's tax cuts permanent... Obama... wants to cut taxes for the middle and poorer classes while raising them on the wealthy.,0,1,ok,"{""epu"":1,""confidence"":0.68,""focus_excerpt"":""He likes the idea of making President Bush's tax cuts permanent... Obama... wants to cut taxes for the middle and poorer classes while raising them on the wealthy.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_50,single_focus,openai/gpt-5.4-2026-03-05,0,1.0,0.91,it's a time of a lot of unrest and uncertainty about where things are going,0,1,ok,"{""epu"": 0, ""confidence"": 0.91, ""focus_excerpt"": ""it's a time of a lot of unrest and uncertainty about where things are going""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_71,single_focus,openai/gpt-5.4-2026-03-05,0,1.0,0.98,homework has become one benchmark for many school reforms,0,1,ok,"{""epu"":0,""confidence"":0.98,""focus_excerpt"":""homework has become one benchmark for many school reforms""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1367,single_focus,openai/gpt-5.4-2026-03-05,1,1.0,0.76,he indicated that the bank would not rule out a further cut in interest rates next year to bolster growth,1,1,ok,"{""epu"":1,""confidence"":0.76,""focus_excerpt"":""he indicated that the bank would not rule out a further cut in interest rates next year to bolster growth""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_6876,single_focus,openai/gpt-5.4-2026-03-05,1,0.0,0.72,spending plans also will be deter­mined by how well President-elect Clinton fares in the first 100 days. Another reason for caution is that there is likely to be fewer tax refunds. When President Bush authorized the IRS to with­hold less money from paychecks,0,1,ok,"{""epu"":1,""confidence"":0.72,""focus_excerpt"":""spending plans also will be deter­mined by how well President-elect Clinton fares in the first 100 days. Another reason for caution is that there is likely to be fewer tax refunds. When President Bush authorized the IRS to with­hold less money from paychecks""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
