article_key,condition,llm_name,single_long_control_epu_pred,single_long_control_epu_correct,single_long_control_confidence,single_long_control_focus_excerpt,single_long_control_excerpt_in_target,single_long_control_json_valid,single_long_control_parse_status,single_long_control_raw_json,single_long_control_who_pred,single_long_control_who_correct,single_long_control_who_requested,single_long_control_who_present,single_long_control_actions_pred,single_long_control_actions_correct,single_long_control_actions_requested,single_long_control_actions_present,single_long_control_effects_pred,single_long_control_effects_correct,single_long_control_effects_requested,single_long_control_effects_present,single_long_control_mention_foreign_pred,single_long_control_mention_foreign_correct,single_long_control_mention_foreign_requested,single_long_control_mention_foreign_present,single_long_control_mainly_foreign_pred,single_long_control_mainly_foreign_correct,single_long_control_mainly_foreign_requested,single_long_control_mainly_foreign_present,single_long_control_requested_task_count,single_long_control_task_completion_count,single_long_control_completion_share,single_long_control_aux_mean
Current_558,single_long_control,openai/gpt-5.4-2026-03-05,0,1.0,0.98,working through the uncertainty to put out a newspaper deserving of your expectations every day,1,1,ok,"{""epu"":0,""confidence"":0.98,""focus_excerpt"":""working through the uncertainty to put out a newspaper deserving of your expectations every day""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_4056,single_long_control,openai/gpt-5.4-2026-03-05,0,1.0,0.94,"prospects for' the future are uncertain, as annual; sales seem unlikely to grow very.' fast and more competitors vie for customers",1,1,ok,"{""epu"":0,""confidence"":0.94,""focus_excerpt"":""prospects for' the future are uncertain, as annual; sales seem unlikely to grow very.' fast and more competitors vie for customers""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1452,single_long_control,openai/gpt-5.4-2026-03-05,1,1.0,0.75,President Bush has been prodding Congress to send him an energy bill before lawmakers leave for their summer recess in August.,1,1,ok,"{""epu"":1,""confidence"":0.75,""focus_excerpt"":""President Bush has been prodding Congress to send him an energy bill before lawmakers leave for their summer recess in August.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1661,single_long_control,openai/gpt-5.4-2026-03-05,0,0.0,0.94,leaves office on Saturday with his legacy hostage to the country's debilitating economic crisis,1,1,ok,"{""epu"":0,""confidence"":0.94,""focus_excerpt"":""leaves office on Saturday with his legacy hostage to the country's debilitating economic crisis""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_961,single_long_control,openai/gpt-5.4-2026-03-05,0,1.0,0.96,Military coups d'etat in Pakistan are not unusual.,1,1,ok,"{""epu"":0,""confidence"":0.96,""focus_excerpt"":""Military coups d'etat in Pakistan are not unusual.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_521,single_long_control,openai/gpt-5.4-2026-03-05,1,1.0,0.57,the manufacturers had been slow to respond to the Federal Reserve's increases in interest rates,1,1,ok,"{""epu"":1,""confidence"":0.57,""focus_excerpt"":""the manufacturers had been slow to respond to the Federal Reserve's increases in interest rates""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1398,single_long_control,openai/gpt-5.4-2026-03-05,0,1.0,0.98,It has helped preserve Russia's revered circus traditions in an uncertain era. And though the schtol has fallen on hard economic times,1,1,ok,"{""epu"":0,""confidence"":0.98,""focus_excerpt"":""It has helped preserve Russia's revered circus traditions in an uncertain era. And though the schtol has fallen on hard economic times""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1095,single_long_control,openai/gpt-5.4-2026-03-05,1,0.0,0.84,"asking us questions related to the 'what if' there is a default in is.S. Treasuries, and what does that mean",1,1,ok,"{""epu"":1,""confidence"":0.84,""focus_excerpt"":""asking us questions related to the 'what if' there is a default in is.S. Treasuries, and what does that mean""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_1505,single_long_control,openai/gpt-5.4-2026-03-05,0,0.0,0.9,Sports stadiums just haven't been engines of economic development,0,1,ok,"{""epu"":0,""confidence"":0.9,""focus_excerpt"":""Sports stadiums just haven't been engines of economic development""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1681,single_long_control,openai/gpt-5.4-2026-03-05,1,0.0,0.79,"If Mr. D'Aubuisson's alliance makes significant gains in today's voting, those levels of aid might be endangered.",1,1,ok,"{""epu"":1,""confidence"":0.79,""focus_excerpt"":""If Mr. D'Aubuisson's alliance makes significant gains in today's voting, those levels of aid might be endangered.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_2398,single_long_control,openai/gpt-5.4-2026-03-05,0,1.0,0.95,"the confrontation in the Middle East and the uncertainty surrounding it has ""devastated consumer confidence.""",0,1,ok,"{""epu"":0,""confidence"":0.95,""focus_excerpt"":""the confrontation in the Middle East and the uncertainty surrounding it has \""devastated consumer confidence.\""""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_3106,single_long_control,openai/gpt-5.4-2026-03-05,0,1.0,0.97,analysts were not entirely sure what to make of the report as an indicator of the current state of the economy,0,1,ok,"{""epu"":0,""confidence"":0.97,""focus_excerpt"":""analysts were not entirely sure what to make of the report as an indicator of the current state of the economy""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_562,single_long_control,openai/gpt-5.4-2026-03-05,0,1.0,0.94,the principal factor for emigration is instability,1,1,ok,"{""epu"":0,""confidence"":0.94,""focus_excerpt"":""the principal factor for emigration is instability""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_657,single_long_control,openai/gpt-5.4-2026-03-05,0,0.0,0.95,Nearly a week of political uncertainty ended today when Chandra Shekhar,1,1,ok,"{""epu"":0,""confidence"":0.95,""focus_excerpt"":""Nearly a week of political uncertainty ended today when Chandra Shekhar""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_371,single_long_control,openai/gpt-5.4-2026-03-05,0,1.0,0.98,Some artisans are still uncertain about where they'll land.,0,1,ok,"{""epu"":0,""confidence"":0.98,""focus_excerpt"":""Some artisans are still uncertain about where they'll land.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1667,single_long_control,openai/gpt-5.4-2026-03-05,0,1.0,0.94,"""We have a lot of customers that are uncertain about the market,"" one government trader said.",1,1,ok,"{""epu"":0,""confidence"":0.94,""focus_excerpt"":""\""We have a lot of customers that are uncertain about the market,\"" one government trader said.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1009,single_long_control,openai/gpt-5.4-2026-03-05,0,0.0,0.98,"Currently, the demand is flat due to theeconomicuncertainty.",1,1,ok,"{""epu"":0,""confidence"":0.98,""focus_excerpt"":""Currently, the demand is flat due to theeconomicuncertainty.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_5357,single_long_control,openai/gpt-5.4-2026-03-05,1,1.0,0.8,the rate freeze would promote certainty over energy costs,0,1,ok,"{""epu"":1,""confidence"":0.8,""focus_excerpt"":""the rate freeze would promote certainty over energy costs""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_891,single_long_control,openai/gpt-5.4-2026-03-05,0,1.0,0.94,How the events of that day and subsequent wars in Afghanistan and Ir,1,1,ok,"{""epu"":0,""confidence"":0.94,""focus_excerpt"":""How the events of that day and subsequent wars in Afghanistan and Ir""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1301,single_long_control,openai/gpt-5.4-2026-03-05,1,1.0,0.94,"By April, the Clinton administration must decide whether to certify to Congress that Mexico is working hard to fight drug trafficking. Denial of certification ... involves several sanctions",0,1,ok,"{""epu"":1,""confidence"":0.94,""focus_excerpt"":""By April, the Clinton administration must decide whether to certify to Congress that Mexico is working hard to fight drug trafficking. Denial of certification ... involves several sanctions""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_80,single_long_control,openai/gpt-5.4-2026-03-05,0,0.0,0.99,"Job transfers have become increasingly unattractive and difficult for employees, while growing more important to their companies, a new survey says.",1,1,ok,"{""epu"":0,""confidence"":0.99,""focus_excerpt"":""Job transfers have become increasingly unattractive and difficult for employees, while growing more important to their companies, a new survey says.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1331,single_long_control,openai/gpt-5.4-2026-03-05,1,0.0,0.81,"On Wednesday, U.S. Citizenship and Immigration Services announced a new parole program for Cubans awaiting immigrant visas on the island partly to deter the growing marine migrant flow.",0,1,ok,"{""epu"":1,""confidence"":0.81,""focus_excerpt"":""On Wednesday, U.S. Citizenship and Immigration Services announced a new parole program for Cubans awaiting immigrant visas on the island partly to deter the growing marine migrant flow.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1655,single_long_control,openai/gpt-5.4-2026-03-05,0,1.0,0.95,But the future is uncertain for the logging divers.,1,1,ok,"{""epu"":0,""confidence"":0.95,""focus_excerpt"":""But the future is uncertain for the logging divers.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_153,single_long_control,openai/gpt-5.4-2026-03-05,1,0.0,0.94,Congress and the White House must produce comprehensive immigration-reform legislation,1,1,ok,"{""epu"":1,""confidence"":0.94,""focus_excerpt"":""Congress and the White House must produce comprehensive immigration-reform legislation""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_4882,single_long_control,openai/gpt-5.4-2026-03-05,1,0.0,0.9,If taxes are not raised—and almost no politician is willing at this point in the election year to propose higher taxes—drastic spending cuts would be needed to balance the budget.,0,1,ok,"{""epu"":1,""confidence"":0.9,""focus_excerpt"":""If taxes are not raised—and almost no politician is willing at this point in the election year to propose higher taxes—drastic spending cuts would be needed to balance the budget.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1099,single_long_control,openai/gpt-5.4-2026-03-05,1,1.0,0.92,Lacayo said the 92-seat National Assembly will determine whether owners get all or only a percentage of the appraised value of confiscated property.,1,1,ok,"{""epu"":1,""confidence"":0.92,""focus_excerpt"":""Lacayo said the 92-seat National Assembly will determine whether owners get all or only a percentage of the appraised value of confiscated property.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_22,single_long_control,openai/gpt-5.4-2026-03-05,0,1.0,0.95,New York's Court of Appeals dismissed a challenge over the use of eminent domain in constructing the long-planned and long-delayed Atlantic Yards project,1,1,ok,"{""epu"":0,""confidence"":0.95,""focus_excerpt"":""New York's Court of Appeals dismissed a challenge over the use of eminent domain in constructing the long-planned and long-delayed Atlantic Yards project""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_5069,single_long_control,openai/gpt-5.4-2026-03-05,0,0.0,0.88,Hong Kong is feeling a new and uncertain mood,0,1,ok,"{""epu"":0,""confidence"":0.88,""focus_excerpt"":""Hong Kong is feeling a new and uncertain mood""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_6461,single_long_control,openai/gpt-5.4-2026-03-05,1,0.0,0.78,uncertain about future Pakistani support for their cause,0,1,ok,"{""epu"":1,""confidence"":0.78,""focus_excerpt"":""uncertain about future Pakistani support for their cause""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1224,single_long_control,openai/gpt-5.4-2026-03-05,0,0.0,0.85,"Instability on Wall Street, the staggering federal budget deficit, the widening foreign trade imbalance and the presidential election make predictions difficult.",1,1,ok,"{""epu"":0,""confidence"":0.85,""focus_excerpt"":""Instability on Wall Street, the staggering federal budget deficit, the widening foreign trade imbalance and the presidential election make predictions difficult.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_992,single_long_control,openai/gpt-5.4-2026-03-05,0,1.0,0.98,No electionuncertainty. No market-moving earnings reports. No blockbustereconomicdata,1,1,ok,"{""epu"":0,""confidence"":0.98,""focus_excerpt"":""No electionuncertainty. No market-moving earnings reports. No blockbustereconomicdata""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_8722,single_long_control,openai/gpt-5.4-2026-03-05,1,1.0,0.92,it was not clear whether the new money would come mostly from the state or from the local school districts as well,0,1,ok,"{""epu"":1,""confidence"":0.92,""focus_excerpt"":""it was not clear whether the new money would come mostly from the state or from the local school districts as well""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1539,single_long_control,openai/gpt-5.4-2026-03-05,0,1.0,0.97,"Across the NBA, there is moreuncertaintyabout team values because of negotiations between owners and players over the league's collective bargaining agreement",1,1,ok,"{""epu"":0,""confidence"":0.97,""focus_excerpt"":""Across the NBA, there is moreuncertaintyabout team values because of negotiations between owners and players over the league's collective bargaining agreement""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_906,single_long_control,openai/gpt-5.4-2026-03-05,0,1.0,0.98,"Defenders see it as baby btomers' reaction toeconomicobligations anduncertainties, something that will change in time.",1,1,ok,"{""epu"":0,""confidence"":0.98,""focus_excerpt"":""Defenders see it as baby btomers' reaction toeconomicobligations anduncertainties, something that will change in time.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_378,single_long_control,openai/gpt-5.4-2026-03-05,0,1.0,0.98,"""It's a seesaw situation with no major economic news going into a long holiday weekend.""",1,1,ok,"{""epu"":0,""confidence"":0.98,""focus_excerpt"":""\""It's a seesaw situation with no major economic news going into a long holiday weekend.\""""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_456,single_long_control,openai/gpt-5.4-2026-03-05,0,0.0,0.91,there's a huge amount of interest - and uncertainty,1,1,ok,"{""epu"":0,""confidence"":0.91,""focus_excerpt"":""there's a huge amount of interest - and uncertainty""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1233,single_long_control,openai/gpt-5.4-2026-03-05,0,1.0,0.98,"The economic downturn, which has hurt many local and national arts organizations, hit newly ambitious groups such as Maximum especially hard.",1,1,ok,"{""epu"":0,""confidence"":0.98,""focus_excerpt"":""The economic downturn, which has hurt many local and national arts organizations, hit newly ambitious groups such as Maximum especially hard.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1314,single_long_control,openai/gpt-5.4-2026-03-05,1,0.0,0.78,"He voiced hope that the Bush administration's controversial $700 billion banking-rescue package, which cleared Congress on Friday, may help ease the uncertainty that's hanging over the financial sector.",1,1,ok,"{""epu"":1,""confidence"":0.78,""focus_excerpt"":""He voiced hope that the Bush administration's controversial $700 billion banking-rescue package, which cleared Congress on Friday, may help ease the uncertainty that's hanging over the financial sector.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_622,single_long_control,openai/gpt-5.4-2026-03-05,1,1.0,0.61,"On July 22, President Obama signed a law restoring extended unemployment benefits, which had expired at the end of May.",1,1,ok,"{""epu"":1,""confidence"":0.61,""focus_excerpt"":""On July 22, President Obama signed a law restoring extended unemployment benefits, which had expired at the end of May.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_973,single_long_control,openai/gpt-5.4-2026-03-05,0,1.0,0.86,the delays in the negotiations only create a situation of uncertainty and instability,1,1,ok,"{""epu"":0,""confidence"":0.86,""focus_excerpt"":""the delays in the negotiations only create a situation of uncertainty and instability""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1248,single_long_control,openai/gpt-5.4-2026-03-05,1,0.0,0.72,the upcoming 2004 campaign has left President Bush anxiously hoping that tax cuts and low interest rates will eventually provide enough stimulus to create jobs,1,1,ok,"{""epu"":1,""confidence"":0.72,""focus_excerpt"":""the upcoming 2004 campaign has left President Bush anxiously hoping that tax cuts and low interest rates will eventually provide enough stimulus to create jobs""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_676,single_long_control,openai/gpt-5.4-2026-03-05,0,1.0,0.99,Wesla Whitfield is in town for her annual Plush Rtom show.,1,1,ok,"{""epu"":0,""confidence"":0.99,""focus_excerpt"":""Wesla Whitfield is in town for her annual Plush Rtom show.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_8690,single_long_control,openai/gpt-5.4-2026-03-05,0,1.0,0.98,American workers are paying for growing foreign competition is more uncertainty about their paychecks.,0,1,ok,"{""epu"":0,""confidence"":0.98,""focus_excerpt"":""American workers are paying for growing foreign competition is more uncertainty about their paychecks.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1022,single_long_control,openai/gpt-5.4-2026-03-05,0,0.0,0.95,"""Disestablishing Wilmer-Hutchins and having those children go to DISD will resolve some uncertainty in the development community""",0,1,ok,"{""epu"":0,""confidence"":0.95,""focus_excerpt"":""\""Disestablishing Wilmer-Hutchins and having those children go to DISD will resolve some uncertainty in the development community\""""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_380,single_long_control,openai/gpt-5.4-2026-03-05,0,0.0,0.95,residents and local government officials worry that their ongoing long-range plans for a further aesthetically improved highway could be destroyed if Florida Power & Light is allowed to install four giant transmission lines along part of U.S. 1,0,1,ok,"{""epu"":0,""confidence"":0.95,""focus_excerpt"":""residents and local government officials worry that their ongoing long-range plans for a further aesthetically improved highway could be destroyed if Florida Power & Light is allowed to install four giant transmission lines along part of U.S. 1""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1706,single_long_control,openai/gpt-5.4-2026-03-05,0,1.0,0.9,The economic crisis could pose a threat to the government,0,1,ok,"{""epu"":0,""confidence"":0.9,""focus_excerpt"":""The economic crisis could pose a threat to the government""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_493,single_long_control,openai/gpt-5.4-2026-03-05,0,0.0,0.89,"A run-off election appears likely, pitting the top two finishers",1,1,ok,"{""epu"":0,""confidence"":0.89,""focus_excerpt"":""A run-off election appears likely, pitting the top two finishers""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_560,single_long_control,openai/gpt-5.4-2026-03-05,0,1.0,0.98,a state of emergency was declared in South Africa to combat the protest,1,1,ok,"{""epu"":0,""confidence"":0.98,""focus_excerpt"":""a state of emergency was declared in South Africa to combat the protest""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1148,single_long_control,openai/gpt-5.4-2026-03-05,1,0.0,0.79,No consensus has developed in Tokyo yet on how to resolve the golf crisis.,1,1,ok,"{""epu"":1,""confidence"":0.79,""focus_excerpt"":""No consensus has developed in Tokyo yet on how to resolve the golf crisis.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1212,single_long_control,openai/gpt-5.4-2026-03-05,1,1.0,0.64,He likes the idea of making President Bush's tax cuts permanent,1,1,ok,"{""epu"":1,""confidence"":0.64,""focus_excerpt"":""He likes the idea of making President Bush's tax cuts permanent""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_50,single_long_control,openai/gpt-5.4-2026-03-05,0,1.0,0.95,It's a time of a lot of unrest and uncertainty about where things are going,1,1,ok,"{""epu"":0,""confidence"":0.95,""focus_excerpt"":""It's a time of a lot of unrest and uncertainty about where things are going""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_71,single_long_control,openai/gpt-5.4-2026-03-05,0,1.0,0.97,Pinellas County instructs its schtols only to establish a policy and diligently inform parents of it.,1,1,ok,"{""epu"":0,""confidence"":0.97,""focus_excerpt"":""Pinellas County instructs its schtols only to establish a policy and diligently inform parents of it.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1367,single_long_control,openai/gpt-5.4-2026-03-05,1,1.0,0.73,the bank would not rule out a further cut in interest rates next year to bolster growth,1,1,ok,"{""epu"":1,""confidence"":0.73,""focus_excerpt"":""the bank would not rule out a further cut in interest rates next year to bolster growth""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_6876,single_long_control,openai/gpt-5.4-2026-03-05,1,0.0,0.64,spending plans also will be deter­mined by how well President-elect Clinton fares in the first 100 days. Another reason for caution is that there is likely to be fewer tax refunds. When President Bush authorized the IRS to with­hold less money from paychecks,0,1,ok,"{""epu"":1,""confidence"":0.64,""focus_excerpt"":""spending plans also will be deter­mined by how well President-elect Clinton fares in the first 100 days. Another reason for caution is that there is likely to be fewer tax refunds. When President Bush authorized the IRS to with­hold less money from paychecks""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_991,single_long_control,openai/gpt-5.4-2026-03-05,1,0.0,0.89,Congress is considering legislation to replace the current five-man commission with a single administrator and a separate safety investigations board,0,1,ok,"{""epu"":1,""confidence"":0.89,""focus_excerpt"":""Congress is considering legislation to replace the current five-man commission with a single administrator and a separate safety investigations board""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_1120,single_long_control,openai/gpt-5.4-2026-03-05,1,0.0,0.79,Business leaders have called on the government to confront the slump by selling state businesses,1,1,ok,"{""epu"":1,""confidence"":0.79,""focus_excerpt"":""Business leaders have called on the government to confront the slump by selling state businesses""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_399,single_long_control,openai/gpt-5.4-2026-03-05,0,1.0,0.99,"Warsaw seems uncertain, even shy, about touting itself as a city to visit.",1,1,ok,"{""epu"":0,""confidence"":0.99,""focus_excerpt"":""Warsaw seems uncertain, even shy, about touting itself as a city to visit.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_616,single_long_control,openai/gpt-5.4-2026-03-05,0,0.0,0.97,Reunification spurs uncertainty in East German industry,1,1,ok,"{""epu"":0,""confidence"":0.97,""focus_excerpt"":""Reunification spurs uncertainty in East German industry""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1866,single_long_control,openai/gpt-5.4-2026-03-05,1,0.0,0.71,"It is not clear whether Mills and Mack-Cali are legally required to build a ballpark. Their agreement with the state provides only that the park would be built ""assuming favorable economic and marketing conditions.""",1,1,ok,"{""epu"":1,""confidence"":0.71,""focus_excerpt"":""It is not clear whether Mills and Mack-Cali are legally required to build a ballpark. Their agreement with the state provides only that the park would be built \""assuming favorable economic and marketing conditions.\""""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1285,single_long_control,openai/gpt-5.4-2026-03-05,1,0.0,0.78,"If, and when, CAFTA [the Central America-Dominican Republic Free Trade Agreement] is finally ratified by all parties",1,1,ok,"{""epu"":1,""confidence"":0.78,""focus_excerpt"":""If, and when, CAFTA [the Central America-Dominican Republic Free Trade Agreement] is finally ratified by all parties""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1939,single_long_control,openai/gpt-5.4-2026-03-05,0,1.0,0.98,The parking leases will be renegotiated. Who knows who will be working the 15 to 20 lots on the east side,1,1,ok,"{""epu"":0,""confidence"":0.98,""focus_excerpt"":""The parking leases will be renegotiated. Who knows who will be working the 15 to 20 lots on the east side""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_341,single_long_control,openai/gpt-5.4-2026-03-05,0,0.0,0.93,"Both sides of this and many other issues seem to insist on ""local control"" if it suits them",1,1,ok,"{""epu"":0,""confidence"":0.93,""focus_excerpt"":""Both sides of this and many other issues seem to insist on \""local control\"" if it suits them""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_2735,single_long_control,openai/gpt-5.4-2026-03-05,0,1.0,0.96,the nation's commitment to achieve racial justice was left unfinished,0,1,ok,"{""epu"":0,""confidence"":0.96,""focus_excerpt"":""the nation's commitment to achieve racial justice was left unfinished""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_963,single_long_control,openai/gpt-5.4-2026-03-05,1,1.0,0.94,the terrorist assaults on New York and Washington threw the talks into uncertainty,1,1,ok,"{""epu"":1,""confidence"":0.94,""focus_excerpt"":""the terrorist assaults on New York and Washington threw the talks into uncertainty""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_7857,single_long_control,openai/gpt-5.4-2026-03-05,1,0.0,0.79,"Mr. Zedillo, though, made it clear that he had no plans to abandon his policy of a virtually free-floating peso.",1,1,ok,"{""epu"":1,""confidence"":0.79,""focus_excerpt"":""Mr. Zedillo, though, made it clear that he had no plans to abandon his policy of a virtually free-floating peso.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_874,single_long_control,openai/gpt-5.4-2026-03-05,0,0.0,0.8,"That caution, in anticipation of political problems related to presidential elections last spring, turned out to be well founded.",1,1,ok,"{""epu"":0,""confidence"":0.8,""focus_excerpt"":""That caution, in anticipation of political problems related to presidential elections last spring, turned out to be well founded.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_780,single_long_control,openai/gpt-5.4-2026-03-05,0,0.0,0.94,The city's troubled economy has made it especially difficult for candidates to raise money,0,1,ok,"{""epu"":0,""confidence"":0.94,""focus_excerpt"":""The city's troubled economy has made it especially difficult for candidates to raise money""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_653,single_long_control,openai/gpt-5.4-2026-03-05,0,1.0,0.94,religious extremism has replaced Israel as the enemy that Arab leaders fear most,1,1,ok,"{""epu"":0,""confidence"":0.94,""focus_excerpt"":""religious extremism has replaced Israel as the enemy that Arab leaders fear most""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
