article_key,condition,llm_name,full_focus_epu_last_epu_pred,full_focus_epu_last_epu_correct,full_focus_epu_last_confidence,full_focus_epu_last_focus_excerpt,full_focus_epu_last_excerpt_in_target,full_focus_epu_last_json_valid,full_focus_epu_last_parse_status,full_focus_epu_last_raw_json,full_focus_epu_last_who_pred,full_focus_epu_last_who_correct,full_focus_epu_last_who_requested,full_focus_epu_last_who_present,full_focus_epu_last_actions_pred,full_focus_epu_last_actions_correct,full_focus_epu_last_actions_requested,full_focus_epu_last_actions_present,full_focus_epu_last_effects_pred,full_focus_epu_last_effects_correct,full_focus_epu_last_effects_requested,full_focus_epu_last_effects_present,full_focus_epu_last_mention_foreign_pred,full_focus_epu_last_mention_foreign_correct,full_focus_epu_last_mention_foreign_requested,full_focus_epu_last_mention_foreign_present,full_focus_epu_last_mainly_foreign_pred,full_focus_epu_last_mainly_foreign_correct,full_focus_epu_last_mainly_foreign_requested,full_focus_epu_last_mainly_foreign_present,full_focus_epu_last_requested_task_count,full_focus_epu_last_task_completion_count,full_focus_epu_last_completion_share,full_focus_epu_last_aux_mean
Midcentury_2529,full_focus_epu_last,openai/gpt-5.4-2026-03-05,1.0,1.0,0.96,"The fine print, however, is still being written.",0,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.96,""focus_excerpt"":""The fine print, however, is still being written.""}",1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1,5,5,1.0,0.6
Current_1490,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,0.0,0.98,The Orange Bowl Committee voted 120-1 - and with great regret - to abolish the New Year's Eve revelry,1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":null,""mainly_foreign"":null,""confidence"":0.98,""focus_excerpt"":""The Orange Bowl Committee voted 120-1 - and with great regret - to abolish the New Year's Eve revelry""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,5,0,0.0,0.0
Midcentury_2628,full_focus_epu_last,openai/gpt-5.4-2026-03-05,1.0,1.0,0.82,the Federal Reserve to stop easing monetary policy for the present,0,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.82,""focus_excerpt"":""the Federal Reserve to stop easing monetary policy for the present""}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,5,5,1.0,0.4
Current_1664,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,1.0,0.97,U.S. officials also continued to voice uncertainties about the group's membership and its ability to govern.,0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.97,""focus_excerpt"":""U.S. officials also continued to voice uncertainties about the group's membership and its ability to govern.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,1.0,0.0,1,1,5,2,0.4,0.0
Current_157,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,1.0,0.87,We live in uncertain and difficult times,0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.87,""focus_excerpt"":""We live in uncertain and difficult times""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,1.0,1.0,1,1,5,2,0.4,0.4
Current_264,full_focus_epu_last,openai/gpt-5.4-2026-03-05,1.0,1.0,0.88,the uncertainty over who will take charge in Sacramento are worrying analysts responsible for evaluating the state's financial health,1,1,ok,"{""epu"":1,""who"":1,""actions"":0,""effects"":1,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.88,""focus_excerpt"":""the uncertainty over who will take charge in Sacramento are worrying analysts responsible for evaluating the state's financial health""}",1.0,1.0,1,1,0.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,5,5,1.0,0.8
Current_1210,full_focus_epu_last,openai/gpt-5.4-2026-03-05,1.0,1.0,0.93,we must urge our state senators and representatives to see that the regulations surrounding food stamps are adjusted so that the program is accessible,0,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.93,""focus_excerpt"":""we must urge our state senators and representatives to see that the regulations surrounding food stamps are adjusted so that the program is accessible""}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,5,5,1.0,0.6
Current_91,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,1.0,0.97,the economic recovery still seems uncertain at times,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.97,
  ""focus_excerpt"": ""the economic recovery still seems uncertain at times""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,0.0,1.0,1,1,5,2,0.4,0.2
Current_1162,full_focus_epu_last,openai/gpt-5.4-2026-03-05,1.0,1.0,0.78,market participants anticipated an interest rate cut and other measures to stimulate Japan's economy and shrink the Japanese trade surplus,1,1,ok,"{""epu"":1,""who"":0,""actions"":1,""effects"":1,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.78,""focus_excerpt"":""market participants anticipated an interest rate cut and other measures to stimulate Japan's economy and shrink the Japanese trade surplus""}",0.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,5,5,1.0,0.4
Current_1359,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,0.0,0.97,"Even at a time of economic uncertainty -- when Southern California employers are trimming payrolls, stock prices are falling and home values are dropping",1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.97,
  ""focus_excerpt"": ""Even at a time of economic uncertainty -- when Southern California employers are trimming payrolls, stock prices are falling and home values are dropping""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,0.0,0.0,1,1,5,2,0.4,0.2
Current_1622,full_focus_epu_last,openai/gpt-5.4-2026-03-05,1.0,1.0,0.91,the city could be forced to raise property taxes 60 percent. And Gov. Pat Quinn... is pushing for an income tax increase.,0,1,ok,"{""epu"":1,""who"":0,""actions"":1,""effects"":1,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.91,""focus_excerpt"":""the city could be forced to raise property taxes 60 percent. And Gov. Pat Quinn... is pushing for an income tax increase.""}",0.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,5,5,1.0,0.4
Midcentury_7530,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,1.0,0.98,"Starting the second half, the economy looks weaker than it did when we came into the year",0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.98,""focus_excerpt"":""Starting the second half, the economy looks weaker than it did when we came into the year""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_7,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,1.0,0.78,Kohl and other legislators proposed a range of measures. They include giving older workers more access to job training and COBRA supplemental health insurance,1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.78,""focus_excerpt"":""Kohl and other legislators proposed a range of measures. They include giving older workers more access to job training and COBRA supplemental health insurance""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_306,full_focus_epu_last,openai/gpt-5.4-2026-03-05,1.0,1.0,0.9,nervousness regarding the outcome has caused the first quivers of anxiety in Menem's delicately balanced economic house of cards,1,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.9,""focus_excerpt"":""nervousness regarding the outcome has caused the first quivers of anxiety in Menem's delicately balanced economic house of cards""}",1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,5,5,1.0,0.6
Current_1851,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,1.0,0.98,"""We're coming off two of the best crab seasons ever.""",0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.98,
  ""focus_excerpt"": ""\""We're coming off two of the best crab seasons ever.\""""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_1373,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,1.0,0.88,NFL owners meeting in Dallas today will vote to ratify or reject a new labor agreement with the players.,1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.88,""focus_excerpt"":""NFL owners meeting in Dallas today will vote to ratify or reject a new labor agreement with the players.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,0.0,1,1,5,2,0.4,0.0
Midcentury_6075,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,1.0,0.95,The Federal Communications Commission released a thick sheaf of cable television regulations on Monday,0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The Federal Communications Commission released a thick sheaf of cable television regulations on Monday""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_1449,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,0.0,0.94,"he said he was pleased that it had come this far, especially after uncertainty at the beginning, when tenants were slow to move in.",0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.94,""focus_excerpt"":""he said he was pleased that it had come this far, especially after uncertainty at the beginning, when tenants were slow to move in.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,1.0,0.0,1,1,5,2,0.4,0.0
Current_1443,full_focus_epu_last,openai/gpt-5.4-2026-03-05,1.0,1.0,0.79,"""Thai political changes don't affect the real economy very much, because there's a broad consensus on all areas of economic policy.""",0,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.79,""focus_excerpt"":""\""Thai political changes don't affect the real economy very much, because there's a broad consensus on all areas of economic policy.\""""}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,5,5,1.0,0.2
Current_1997,full_focus_epu_last,openai/gpt-5.4-2026-03-05,1.0,1.0,0.89,Asking Bay Area voters to approve tax increases to pay for such major projects would be an uncertain proposition,1,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":0,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.89,""focus_excerpt"":""Asking Bay Area voters to approve tax increases to pay for such major projects would be an uncertain proposition""}",1.0,0.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,5,5,1.0,0.8
Current_1585,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,1.0,0.94,"The housing slump, higher fuel prices and overall uncertainty about the economy are putting a dent into boat sales",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.94,""focus_excerpt"":""The housing slump, higher fuel prices and overall uncertainty about the economy are putting a dent into boat sales""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,0.0,1.0,1,1,5,2,0.4,0.2
Current_558,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,1.0,0.99,working through the uncertainty to put out a newspaper deserving of your expectations every day,1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.99,""focus_excerpt"":""working through the uncertainty to put out a newspaper deserving of your expectations every day""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Midcentury_4056,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,1.0,0.98,"But prospects for the future are uncertain, as annual sales seem unlikely to grow very fast and more competitors vie for customers.",0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.98,""focus_excerpt"":""But prospects for the future are uncertain, as annual sales seem unlikely to grow very fast and more competitors vie for customers.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,0.0,1.0,1,1,5,2,0.4,0.2
Current_1452,full_focus_epu_last,openai/gpt-5.4-2026-03-05,1.0,1.0,0.8,President Bush has been prodding Congress to send him an energy bill before lawmakers leave for their summer recess in August.,1,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.8,""focus_excerpt"":""President Bush has been prodding Congress to send him an energy bill before lawmakers leave for their summer recess in August.""}",1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1,5,5,1.0,0.4
Current_1661,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,0.0,0.94,the country's debilitating economic crisis,1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.94,""focus_excerpt"":""the country's debilitating economic crisis""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,1.0,1.0,1,1,5,2,0.4,0.4
Current_961,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,1.0,0.96,raise fears of an Islamic revolution,1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.96,""focus_excerpt"":""raise fears of an Islamic revolution""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,1.0,1.0,1,1,5,2,0.4,0.4
Current_521,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,0.0,0.96,"Amid higher interest rates, spotty sluggishness in the economy and great uncertainty in Mexico",0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.96,
  ""focus_excerpt"": ""Amid higher interest rates, spotty sluggishness in the economy and great uncertainty in Mexico""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_1398,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,1.0,0.99,It has helped preserve Russia's revered circus traditions in an uncertain era.,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.99,
  ""focus_excerpt"": ""It has helped preserve Russia's revered circus traditions in an uncertain era.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,1.0,1.0,1,1,5,2,0.4,0.4
Current_1095,full_focus_epu_last,openai/gpt-5.4-2026-03-05,1.0,0.0,0.68,"asking us questions related to the 'what if' there is a default in is.S. Treasuries, and what does that mean",1,1,ok,"{""epu"":1,""who"":0,""actions"":1,""effects"":1,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.68,""focus_excerpt"":""asking us questions related to the 'what if' there is a default in is.S. Treasuries, and what does that mean""}",0.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,5,5,1.0,0.4
Midcentury_1505,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,0.0,0.96,"""Sports stadiums just haven't been engines of economic development""",0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.96,""focus_excerpt"":""\""Sports stadiums just haven't been engines of economic development\""""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_1681,full_focus_epu_last,openai/gpt-5.4-2026-03-05,1.0,0.0,0.82,"If Mr. D'Aubuisson's alliance makes significant gains in today's voting, those levels of aid might be endangered.",1,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.82,
  ""focus_excerpt"": ""If Mr. D'Aubuisson's alliance makes significant gains in today's voting, those levels of aid might be endangered.""
}",1.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,5,5,1.0,0.8
Midcentury_2398,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,1.0,0.93,"the confrontation in the Middle East and the uncertainty surrounding it has ""devastated consumer confidence.""",0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.93,""focus_excerpt"":""the confrontation in the Middle East and the uncertainty surrounding it has \""devastated consumer confidence.\""""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,0.0,1.0,1,1,5,2,0.4,0.2
Midcentury_3106,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,1.0,0.98,analysts were not entirely sure what to make of the report as an indicator of the current state of the economy,0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.98,""focus_excerpt"":""analysts were not entirely sure what to make of the report as an indicator of the current state of the economy""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_562,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,1.0,0.95,the principal factor for emigration is instability,1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.95,""focus_excerpt"":""the principal factor for emigration is instability""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,1.0,1.0,1,1,5,2,0.4,0.4
Current_657,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,0.0,0.97,Nearly a week of political uncertainty ended today when Chandra Shekhar,1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.97,""focus_excerpt"":""Nearly a week of political uncertainty ended today when Chandra Shekhar""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,1.0,1.0,1,1,5,2,0.4,0.4
Current_371,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,1.0,0.98,Some artisans are still uncertain about where they'll land.,0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.98,""focus_excerpt"":""Some artisans are still uncertain about where they'll land.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_1667,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,1.0,0.95,"""We have a lot of customers that are uncertain about the market,""",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.95,""focus_excerpt"":""\""We have a lot of customers that are uncertain about the market,\""""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_1009,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,0.0,0.98,"Currently, the demand is flat due to theeconomicuncertainty.",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.98,""focus_excerpt"":""Currently, the demand is flat due to theeconomicuncertainty.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Midcentury_5357,full_focus_epu_last,openai/gpt-5.4-2026-03-05,1.0,1.0,0.81,"""the question is at what cost, and Edison's price is simply too high.""",0,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.81,
  ""focus_excerpt"": ""\""the question is at what cost, and Edison's price is simply too high.\""""
}",1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,5,5,1.0,0.8
Current_891,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,1.0,0.97,How the events of that day and subsequent wars in Afghanistan and Ir,1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.97,""focus_excerpt"":""How the events of that day and subsequent wars in Afghanistan and Ir""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,0.0,1.0,1,1,5,2,0.4,0.2
Current_1301,full_focus_epu_last,openai/gpt-5.4-2026-03-05,1.0,1.0,0.95,"They cost U.S. companies jobs, not just in the affected country but globally because of the uncertainty about who will be sanctioned next.",0,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.95,""focus_excerpt"":""They cost U.S. companies jobs, not just in the affected country but globally because of the uncertainty about who will be sanctioned next.""}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,5,5,1.0,0.6
Current_80,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,0.0,0.98,"The study surveyed more than 3,200 employees or their spouses at 101 companies in the isnited States, Canada and Europe.",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.98,""focus_excerpt"":""The study surveyed more than 3,200 employees or their spouses at 101 companies in the isnited States, Canada and Europe.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,0.0,0.0,1,1,5,2,0.4,0.2
Current_1331,full_focus_epu_last,openai/gpt-5.4-2026-03-05,1.0,0.0,0.76,U.S. Citizenship and Immigration Services announced a new parole program for Cubans awaiting immigrant visas on the island partly to deter the growing marine migrant flow.,0,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.76,
  ""focus_excerpt"": ""U.S. Citizenship and Immigration Services announced a new parole program for Cubans awaiting immigrant visas on the island partly to deter the growing marine migrant flow.""
}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,5,5,1.0,0.0
Current_1655,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,1.0,0.95,But the future is uncertain for the logging divers.,1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.95,""focus_excerpt"":""But the future is uncertain for the logging divers.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,1.0,0.0,1,1,5,2,0.4,0.0
Current_153,full_focus_epu_last,openai/gpt-5.4-2026-03-05,1.0,0.0,0.95,Congress and the White House must produce comprehensive immigration-reform legislation,1,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Congress and the White House must produce comprehensive immigration-reform legislation""
}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,1,1,0.0,0.0,1,1,5,5,1.0,0.0
Midcentury_4882,full_focus_epu_last,openai/gpt-5.4-2026-03-05,1.0,0.0,0.9,Any combination of tax increases or spending cuts worth $11 billion would deliver a further blow to the economy,1,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.9,""focus_excerpt"":""Any combination of tax increases or spending cuts worth $11 billion would deliver a further blow to the economy""}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,5,5,1.0,0.4
Current_1099,full_focus_epu_last,openai/gpt-5.4-2026-03-05,1.0,1.0,0.94,"The government is expected to announce what one minister calls a ""very imaginative"" indemnity program this week.",1,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.94,""focus_excerpt"":""The government is expected to announce what one minister calls a \""very imaginative\"" indemnity program this week.""}",1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,5,5,1.0,0.8
Current_22,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,1.0,0.96,"After Tuesday's court ruling, the future appears much brighter, but how to bridge that gap is still uncertain.",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.96,""focus_excerpt"":""After Tuesday's court ruling, the future appears much brighter, but how to bridge that gap is still uncertain.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Midcentury_5069,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,0.0,0.94,Hong Kong is feeling a new and uncertain mood.,0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.94,""focus_excerpt"":""Hong Kong is feeling a new and uncertain mood.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,1.0,1.0,1,1,5,2,0.4,0.4
Midcentury_6461,full_focus_epu_last,openai/gpt-5.4-2026-03-05,0.0,1.0,0.95,uncertain about future Pakistani support for their cause,0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""uncertain about future Pakistani support for their cause""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,1.0,0.0,1,1,5,2,0.4,0.0
