llm_name,article_key,gold_epu,disagreement_flag,newspaper,year,content_len,orig_content_len,eval_content_len,was_truncated,condition,bundle,order,condition_kind,requested_task_count,epu_pred,epu_correct,confidence,focus_excerpt,excerpt_in_target,json_valid,parse_status,task_completion_count,completion_share,aux_mean,who_pred,who_correct,who_requested,who_present,actions_pred,actions_correct,actions_requested,actions_present,effects_pred,effects_correct,effects_requested,effects_present,mention_foreign_pred,mention_foreign_correct,mention_foreign_requested,mention_foreign_present,mainly_foreign_pred,mainly_foreign_correct,mainly_foreign_requested,mainly_foreign_present
openai/gpt-5.4-2026-03-05,Current_73,1,0,DMNB,2012,5448,5448,4989,1,single_long_control,,,single_control,0,1.0,1.0,0.81,"""Whether the ultimate decision is to put the project on hold or spin it off to an independent nonprofit or something else""",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_73,1,0,DMNB,2012,5448,5448,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.8,"When Frisco voters decided last May that the city should withdraw its commitment for $16.4 million in bonds, the future of the $90 million project grew uncertain.",0,1,ok,5,1.0,0.8,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
openai/gpt-5.4-2026-03-05,Current_73,1,0,DMNB,2012,5448,5448,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.93,The Frisco vote was particularly divisive,1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
openai/gpt-5.4-2026-03-05,Midcentury_7130,0,0,WSJ,1988,6319,6319,4989,1,single_focus,,,single,0,0.0,1.0,0.96,the market's abrupt shifts in response to economic data reflect its confusion over the economy's prospects,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Midcentury_7130,0,0,WSJ,1988,6319,6319,4989,1,single_long_control,,,single_control,0,0.0,1.0,0.93,the market's abrupt shifts in response to economic data reflect its confusion over the economy's prospects,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Midcentury_7130,0,0,WSJ,1988,6319,6319,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.95,the market's abrupt shifts in response to economic data reflect its confusion over the economy's prospects,1,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,0.0,1.0,1,1
openai/gpt-5.4-2026-03-05,Midcentury_7130,0,0,WSJ,1988,6319,6319,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.96,the market's abrupt shifts in response to economic data reflect its confusion over the economy's prospects,1,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,0.0,1.0,1,1
openai/gpt-5.4-2026-03-05,Current_465,1,1,LAT,2010,6948,6948,4989,1,single_focus,,,single,0,1.0,1.0,0.98,"business leaders say they cannot tell what direction government policy will take on a variety of issues, including new energy taxes, tougher emissions standards for factories and vehicles",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_465,1,1,LAT,2010,6948,6948,4989,1,single_long_control,,,single_control,0,1.0,1.0,0.98,"business leaders say they cannot tell what direction government policy will take on a variety of issues, including new energy taxes, tougher emissions standards",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_465,1,1,LAT,2010,6948,6948,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.98,"business leaders say they cannot tell what direction government policy will take on a variety of issues, including new energy taxes, tougher emissions standards",1,1,ok,5,1.0,0.4,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1
openai/gpt-5.4-2026-03-05,Current_465,1,1,LAT,2010,6948,6948,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.98,"business leaders say they cannot tell what direction government policy will take on a variety of issues, including new energy taxes, tougher emissions standards",1,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
openai/gpt-5.4-2026-03-05,Current_972,0,1,SFC,2008,4366,4366,4366,0,single_focus,,,single,0,0.0,1.0,0.94,"Inflation, sinking home values and soaring gas prices have pushed confidence to the lowest level since 1992.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_972,0,1,SFC,2008,4366,4366,4366,0,single_long_control,,,single_control,0,0.0,1.0,0.96,"Inflation, sinking home values and soaring gas prices have pushed confidence to the lowest level since 1992.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_972,0,1,SFC,2008,4366,4366,4366,0,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.94,"Inflation, political flux and job insecurity have created an ""uncertainty more acute, perhaps, than anytime since 9/11""",0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
openai/gpt-5.4-2026-03-05,Current_972,0,1,SFC,2008,4366,4366,4366,0,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.94,"Inflation, political flux and job insecurity have created an ""uncertainty more acute, perhaps, than anytime since 9/11""",0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
openai/gpt-5.4-2026-03-05,Current_326,1,0,SFC,1998,4874,4874,4874,0,single_focus,,,single,0,0.0,0.0,0.95,Many investors are concerned about political uncertainty and the impact Russia's problems could have on an already fragile world economy.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_326,1,0,SFC,1998,4874,4874,4874,0,single_long_control,,,single_control,0,0.0,0.0,0.95,Many investors are concerned about political uncertainty and the impact Russia's problems could have on an already fragile world economy.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_326,1,0,SFC,1998,4874,4874,4874,0,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.88,Many investors are concerned about political uncertainty and the impact Russia's problems could have on an already fragile world economy.,1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,1.0,1.0,1,1
openai/gpt-5.4-2026-03-05,Current_326,1,0,SFC,1998,4874,4874,4874,0,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.98,Many investors are concerned about political uncertainty and the impact Russia's problems could have on an already fragile world economy.,1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,1.0,1.0,1,1
openai/gpt-5.4-2026-03-05,Current_184,1,1,NYT,1989,1059,1059,1059,0,single_focus,,,single,0,0.0,0.0,0.99,Arranging the twin summit meetings reflects the qualities that mark Mr. Bush's foreign policy.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_184,1,1,NYT,1989,1059,1059,1059,0,single_long_control,,,single_control,0,0.0,0.0,0.99,Arranging the twin summit meetings reflects the qualities that mark Mr. Bush's foreign policy.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_184,1,1,NYT,1989,1059,1059,1059,0,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.99,Arranging the twin summit meetings reflects the qualities that mark Mr. Bush's foreign policy.,1,1,ok,2,0.4,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,1.0,0.0,1,1
openai/gpt-5.4-2026-03-05,Current_184,1,1,NYT,1989,1059,1059,1059,0,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.99,Arranging the twin summit meetings reflects the qualities that mark Mr. Bush's foreign policy.,1,1,ok,2,0.4,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,1.0,0.0,1,1
openai/gpt-5.4-2026-03-05,Current_1861,0,0,MIHB,1999,2126,2126,2126,0,single_focus,,,single,0,0.0,1.0,0.99,whose future with the Dallas Cowboys was made more uncertain by the NFL draft,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_1861,0,0,MIHB,1999,2126,2126,2126,0,single_long_control,,,single_control,0,0.0,1.0,0.99,whose future with the Dallas Cowboys was made more uncertain by the NFL draft,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_1861,0,0,MIHB,1999,2126,2126,2126,0,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.99,whose future with the Dallas Cowboys was made more uncertain by the NFL draft,1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
openai/gpt-5.4-2026-03-05,Current_1861,0,0,MIHB,1999,2126,2126,2126,0,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.99,whose future with the Dallas Cowboys was made more uncertain by the NFL draft,1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
openai/gpt-5.4-2026-03-05,Current_618,1,1,SFC,2007,6820,6820,4989,1,single_focus,,,single,0,1.0,1.0,0.73,carbon-reducing regulations are just a few of the ways climate change is already rippling across various business sectors,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_618,1,1,SFC,2007,6820,6820,4989,1,single_long_control,,,single_control,0,1.0,1.0,0.77,strengthen disclosure requirements and guidelines by requiring companies to provide the information investors such as CalPERS need to assess risks posed by climate change,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_618,1,1,SFC,2007,6820,6820,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.77,the SEC should formally recognize climate change as a material risk to the companies it regulates; and strengthen disclosure requirements and guidelines,0,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1
openai/gpt-5.4-2026-03-05,Current_618,1,1,SFC,2007,6820,6820,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.8,the Securities and Exchange Commission (SEC)... strengthen disclosure requirements and guidelines by requiring companies to provide the information investors such as CalPERS need to assess risks posed by climate change,0,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1
openai/gpt-5.4-2026-03-05,Current_1470,1,1,NYT,2008,5340,5340,4989,1,single_focus,,,single,0,1.0,1.0,0.95,"the House approved granting an extra 13 weeks of unemployment benefits nationwide beyond the standard 26 weeks; the vote was 274 to 137, the minimum margin needed to override a veto.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_1470,1,1,NYT,2008,5340,5340,4989,1,single_long_control,,,single_control,0,1.0,1.0,0.97,Given that the White House has promised a veto,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_1470,1,1,NYT,2008,5340,5340,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.91,Given that the White House has promised a veto,1,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
openai/gpt-5.4-2026-03-05,Current_1470,1,1,NYT,2008,5340,5340,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.95,the White House has promised a veto,1,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
openai/gpt-5.4-2026-03-05,Current_1791,1,0,DMNB,2000,5650,5650,4989,1,single_focus,,,single,0,1.0,1.0,0.74,"Settlement talks that fell apart over the weekend, coupled with a judge's scathing verdict late Monday, are contributing to uncertainty among investors.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_1791,1,0,DMNB,2000,5650,5650,4989,1,single_long_control,,,single_control,0,1.0,1.0,0.84,the case could be scuttled by changes in the marketplace or at the White House after the November election,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_1791,1,0,DMNB,2000,5650,5650,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.91,"Settlement talks that fell apart over the weekend, coupled with a judge's scathing verdict late Monday, are contributing to uncertainty among investors.",0,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
openai/gpt-5.4-2026-03-05,Current_1791,1,0,DMNB,2000,5650,5650,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.75,"the federal government's antitrust case against Microsoft Corp. Settlement talks that fell apart over the weekend, coupled with a judge's scathing verdict late Monday, are contributing to uncertainty among investors.",0,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
openai/gpt-5.4-2026-03-05,Current_1962,1,0,LAT,2002,15945,15945,4989,1,single_focus,,,single,0,0.0,0.0,0.88,"two- thirds of Americans support his handling of the economy, even though four-fifths say the country is in recession",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_1962,1,0,LAT,2002,15945,15945,4989,1,single_long_control,,,single_control,0,0.0,0.0,0.64,more Americans blame the terrorist attacks of Sept. 11 than the tax cut and Bush's policies for the return of federal deficits,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_1962,1,0,LAT,2002,15945,15945,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.71,Substantially more Americans blame the terrorist attacks of Sept. 11 than the tax cut and Bush's policies for the return of federal deficits.,1,1,ok,5,1.0,0.8,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
openai/gpt-5.4-2026-03-05,Current_1962,1,0,LAT,2002,15945,15945,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.88,A third of Americans say they trust Bush most to revive the economy,1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
openai/gpt-5.4-2026-03-05,Current_918,0,0,NYT,2002,1548,1548,1548,0,single_focus,,,single,0,0.0,1.0,0.91,"The stock market slump, and the uncertainty it breeds in investors, is threatening Europe's fragile new faith in stocks as an investment.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_918,0,0,NYT,2002,1548,1548,1548,0,single_long_control,,,single_control,0,0.0,1.0,0.94,"The stock market slump, and the uncertainty it breeds in investors, is threatening Europe's fragile new faith in stocks as an investment.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_918,0,0,NYT,2002,1548,1548,1548,0,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.97,"The stock market slump, and the uncertainty it breeds in investors",1,1,ok,2,0.4,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,1.0,0.0,1,1
openai/gpt-5.4-2026-03-05,Current_918,0,0,NYT,2002,1548,1548,1548,0,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.98,"The stock market slump, and the uncertainty it breeds in investors",1,1,ok,2,0.4,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,1.0,0.0,1,1
openai/gpt-5.4-2026-03-05,Current_1403,0,0,DMNB,2009,1917,1917,1917,0,single_focus,,,single,0,0.0,1.0,0.98,"Alex Smith declined to forecast the rest of the year, saying the economy was too uncertain",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_1403,0,0,DMNB,2009,1917,1917,1917,0,single_long_control,,,single_control,0,0.0,1.0,0.98,"Alex Smith declined to forecast the rest of the year, saying the economy was too uncertain",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_1403,0,0,DMNB,2009,1917,1917,1917,0,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.96,"Alex Smith declined to forecast the rest of the year, saying the economy was too uncertain",0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
openai/gpt-5.4-2026-03-05,Current_1403,0,0,DMNB,2009,1917,1917,1917,0,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.98,saying the economy was too uncertain,0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
openai/gpt-5.4-2026-03-05,Current_556,0,1,SFC,2010,5876,5876,4989,1,single_focus,,,single,0,1.0,0.0,0.68,The first time a business leader tells you she is holding off investing because she is scared about the future,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_556,0,1,SFC,2010,5876,5876,4989,1,single_long_control,,,single_control,0,1.0,0.0,0.8,business leader tells you she is holding off investing because she is scared about the future,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_556,0,1,SFC,2010,5876,5876,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,0.0,0.76,"If the government borrows trillions of dollars, this will increase public anxiety and uncertainty",1,1,ok,5,1.0,0.4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1
openai/gpt-5.4-2026-03-05,Current_556,0,1,SFC,2010,5876,5876,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,0.0,0.78,"If the government borrows trillions of dollars, this will increase public anxiety and uncertainty",1,1,ok,5,1.0,0.4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1
openai/gpt-5.4-2026-03-05,Current_876,1,1,SFC,2002,18182,18182,4989,1,single_focus,,,single,0,0.0,0.0,0.98,victims of a global economy and several homegrown problems,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_876,1,1,SFC,2002,18182,18182,4989,1,single_long_control,,,single_control,0,0.0,0.0,0.96,victims of a global economy and several homegrown problems,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_876,1,1,SFC,2002,18182,18182,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.95,victims of a global economy and several homegrown problems,1,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,0.0,0.0,1,1
openai/gpt-5.4-2026-03-05,Current_876,1,1,SFC,2002,18182,18182,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.97,victims of a global economy and several homegrown problems,1,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,0.0,0.0,1,1
openai/gpt-5.4-2026-03-05,Current_256,0,0,DMNB,2001,8826,8826,4989,1,single_focus,,,single,0,0.0,1.0,0.95,He said plans for the dealership were not affected by the area's uncertain economy.,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_256,0,0,DMNB,2001,8826,8826,4989,1,single_long_control,,,single_control,0,0.0,1.0,0.97,plans for the dealership were not affected by the area's uncertain economy,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_256,0,0,DMNB,2001,8826,8826,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.93,The auto industry led the nation's manufacturing sector into the current slump when it began reducing production and laying off workers in January,1,1,ok,2,0.4,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,0.0,1,1
openai/gpt-5.4-2026-03-05,Current_256,0,0,DMNB,2001,8826,8826,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.94,He said plans for the dealership were not affected by the area's uncertain economy.,0,1,ok,2,0.4,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,0.0,1,1
openai/gpt-5.4-2026-03-05,Current_491,1,0,SFC,2007,9679,9679,4989,1,single_focus,,,single,0,1.0,1.0,0.92,Most experts say a different drain cleaner - most likely a cut in the Fed's benchmark federal funds rate - will be necessary.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_491,1,0,SFC,2007,9679,9679,4989,1,single_long_control,,,single_control,0,1.0,1.0,0.92,Most experts say a different drain cleaner - most likely a cut in the Fed's benchmark federal funds rate - will be necessary.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_491,1,0,SFC,2007,9679,9679,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.93,Most experts say a different drain cleaner - most likely a cut in the Fed's benchmark federal funds rate - will be necessary.,1,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1
openai/gpt-5.4-2026-03-05,Current_491,1,0,SFC,2007,9679,9679,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.94,Most experts say a different drain cleaner - most likely a cut in the Fed's benchmark federal funds rate - will be necessary.,1,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1
openai/gpt-5.4-2026-03-05,Current_1647,1,0,NYT,1992,1158,1158,1158,0,single_focus,,,single,0,0.0,0.0,0.91,"""We lack any kind of national consensus on how to act.""",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_1647,1,0,NYT,1992,1158,1158,1158,0,single_long_control,,,single_control,0,0.0,0.0,0.93,"Privately, Japanese leaders say this may be a bad time for bold actions, especially costly ones.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_1647,1,0,NYT,1992,1158,1158,1158,0,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.91,We lack any kind of national consensus on how to act.,1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,1.0,1.0,1,1
openai/gpt-5.4-2026-03-05,Current_1647,1,0,NYT,1992,1158,1158,1158,0,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.93,We lack any kind of national consensus on how to act.,1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,1.0,1.0,1,1
openai/gpt-5.4-2026-03-05,Midcentury_5796,1,1,NYT,2003,3594,3594,3594,0,single_focus,,,single,0,0.0,0.0,0.89,the uncertainty over his future was costing him those contracts,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Midcentury_5796,1,1,NYT,2003,3594,3594,3594,0,single_long_control,,,single_control,0,1.0,1.0,0.87,the city proceeds with a separate study to determine its future,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Midcentury_5796,1,1,NYT,2003,3594,3594,3594,0,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.73,the uncertainty over his future was costing him those contracts,0,1,ok,5,1.0,0.8,0.0,1.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
openai/gpt-5.4-2026-03-05,Midcentury_5796,1,1,NYT,2003,3594,3594,3594,0,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.91,the uncertainty over his future was costing him those contracts,0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
openai/gpt-5.4-2026-03-05,Current_1271,1,0,LAT,1995,8681,8681,4989,1,single_focus,,,single,0,1.0,1.0,0.83,Any vote on the Senate fltor is apt to be close.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_1271,1,0,LAT,1995,8681,8681,4989,1,single_long_control,,,single_control,0,1.0,1.0,0.81,Any vote on the Senate fltor is apt to be close.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
openai/gpt-5.4-2026-03-05,Current_1271,1,0,LAT,1995,8681,8681,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.88,there still is enough uncertainty surrounding the B-2 to keep production lines open for another year in case the Pentagon changes its mind. The issue has economic implications for California.,0,1,ok,5,1.0,0.4,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1
openai/gpt-5.4-2026-03-05,Current_1271,1,0,LAT,1995,8681,8681,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.87,House Republicans insisted that there still is enough uncertainty surrounding the B-2 to keep production lines open for another year,1,1,ok,5,1.0,0.4,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1
