llm_name,article_key,gold_epu,disagreement_flag,newspaper,year,content_len,condition,target_section_id,selected_section_id,target_position,n_sections,selected_target_correct,epu_pred,epu_correct,joint_correct,confidence,focus_excerpt,excerpt_in_target,json_valid
qwen/qwen3-235b-a22b-instruct-2507,Midcentury_5965,1,0,WPO,1985,8088,medium,S3,S3,3,5,1,1.0,1.0,1,0.95,"is.S. corporations, nervous about possible changes in tax laws, plan to reduce real spending on modernization and expansion by 1 percent next year, the sharpest drop in capital spending plans since the 1982 recession, the Commerce Department reported",0,1
qwen/qwen3-235b-a22b-instruct-2507,Midcentury_5965,1,0,WPO,1985,8088,hard,S5,S5,5,6,1,1.0,1.0,1,0.95,"is.S. corporations, nervous about possible changes in tax laws, plan to reduce real spending on modernization and expansion by 1 percent next year, the sharpest drop in capital spending plans since the 1982 recession, the Commerce Department reported",0,1
qwen/qwen3-235b-a22b-instruct-2507,Midcentury_5965,1,0,WPO,1985,8088,very_hard,S8,S8,8,8,1,1.0,1.0,1,0.95,"uncertainty over the tax provisions or any kind of uncertainty is no kind of beneficial treatment for capital spending, said Commerce Department chief economist Robert Ortner.",0,1
qwen/qwen3-235b-a22b-instruct-2507,Current_635,1,1,SFC,2012,6920,easy,S2,S2,2,3,1,0.0,0.0,0,0.95,A Safeway in Arizona; What the Gabrielle Giffords Shtoting Tells us About the Grand Canyon State and Life in America,0,1
qwen/qwen3-235b-a22b-instruct-2507,Current_635,1,1,SFC,2012,6920,medium,S3,S3,3,5,1,0.0,0.0,0,0.95,"Tom Zoellner loves Gabrielle Giffords. Not as a politician or an icon, but as a longtime friend. So, while millions of Americans may have been saddened by the shooting of the Arizona congresswoman by a madman a year ago this week, Zoellner took it pe",0,1
qwen/qwen3-235b-a22b-instruct-2507,Current_635,1,1,SFC,2012,6920,hard,S5,S5,5,6,1,0.0,0.0,0,0.95,"To his credit, Zoellner doesn't ascribe the incident solely to the twisted logic of a psychotic 22-year-old. Nor does he simply blame the violence on the incivility that pervades our political culture.",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_635,1,1,SFC,2012,6920,very_hard,S8,S8,8,8,1,0.0,0.0,0,0.95,"Instead, he carefully and convincingly treads new ground and concludes that ""events - especially violent ones - never happen in a vacuum; there are always contributing factors to any action, and human beings are far more influenced by the collective ",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_915,0,0,DMNB,1993,10852,easy,S2,S2,2,3,1,1.0,0.0,0,0.95,"The government's 18-month legal battle against former First RepublicBank Corp. officials may be over, but it won't be easily forgotten by those involved. [...] Still, the agreement is giving little comfort to those who signed it. 'Maybe I'll feel rel",0,1
qwen/qwen3-235b-a22b-instruct-2507,Current_915,0,0,DMNB,1993,10852,medium,S3,S3,3,5,1,1.0,0.0,0,0.95,"The government's 18-month legal battle against former First RepublicBank Corp. officials may be over, but it won't be easily forgotten by those involved. The controversial and bitterly debated lawsuit formally ended Friday when defense lawyers wired ",0,1
qwen/qwen3-235b-a22b-instruct-2507,Current_915,0,0,DMNB,1993,10852,hard,S5,S5,5,5,1,1.0,0.0,0,0.95,"The government's 18-month legal battle against former First RepublicBank Corp. officials may be over, but it won't be easily forgotten by those involved. The settlement is giving little comfort to those who signed it.",0,1
qwen/qwen3-235b-a22b-instruct-2507,Current_915,0,0,DMNB,1993,10852,very_hard,S8,S8,8,8,1,0.0,1.0,1,0.95,"It was plainly a case of government extortion,' said Paul Seegers, retired chairman of Centex Corp. and one of the 66 defendants.",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_600,1,0,SFC,1997,9031,easy,S2,S2,2,3,1,0.0,0.0,0,0.95,"Home of the San Francisco Chronicle Subscribe to the weekend Chronicle Catherine Bowman, Chronicle Staff Writer Monday, December 15, 1997 (12-15) 04:00 PDT EL CERRITO -- The signs hang over empty storefronts at the El Cerrito Plaza like gravestones i",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_600,1,0,SFC,1997,9031,medium,S3,S3,3,5,1,0.0,0.0,0,0.95,"El Cerrito is known as a good place to raise a family -- and not much else. Many of its 23,278 residents have watched with envy as Berkeley's Fourth Street and Albany and Berkeley's Solano Avenue have blossomed into trendy shopping districts.",0,1
qwen/qwen3-235b-a22b-instruct-2507,Current_600,1,0,SFC,1997,9031,hard,S5,S5,5,6,1,0.0,0.0,0,0.95,"Wedged between Albany and Richmond, El Cerrito is known as a good place to raise a family -- and not much else. Many of its 23,278 residents have watched with envy as Berkeley's Fourth Street and Albany and Berkeley's Solano Avenue have blossomed int",0,1
qwen/qwen3-235b-a22b-instruct-2507,Current_600,1,0,SFC,1997,9031,very_hard,S8,S8,8,8,1,0.0,0.0,0,0.95,"Many of its 23,278 residents have watched with envy as Berkeley's Fourth Street and Albany and Berkeley's Solano Avenue have blossomed into trendy shopping districts.",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_556,0,1,SFC,2010,5876,easy,S2,S2,2,3,1,1.0,0.0,0,0.95,"If the government borrows trillions of dollars, this will increase public anxiety and uncertainty, the conservatives worry.",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_556,0,1,SFC,2010,5876,medium,S3,S3,3,5,1,1.0,0.0,0,0.95,"If the government borrows trillions of dollars, this will increase public anxiety and uncertainty, the conservatives worry. The liberal technicians brush aside this soft-headed mush.",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_556,0,1,SFC,2010,5876,hard,S5,S5,5,6,1,1.0,0.0,0,0.95,"If the government borrows trillions of dollars, this will increase public anxiety and uncertainty, the conservatives worry.",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_556,0,1,SFC,2010,5876,very_hard,S8,S8,8,8,1,1.0,0.0,0,0.95,"If the government borrows trillions of dollars, this will increase public anxiety and uncertainty, the conservatives worry.",1,1
qwen/qwen3-235b-a22b-instruct-2507,Midcentury_5760,0,0,NYT,1988,17501,easy,S2,S2,2,3,1,0.0,1.0,1,0.95,Wichita Falls was known as the worst town in Texas,1,1
qwen/qwen3-235b-a22b-instruct-2507,Midcentury_5760,0,0,NYT,1988,17501,medium,S3,S3,3,5,1,0.0,1.0,1,0.95,Wichita Falls was known as the worst town in Texas... features blistering summer heat and a high incidence of tornadoes,0,1
qwen/qwen3-235b-a22b-instruct-2507,Midcentury_5760,0,0,NYT,1988,17501,hard,S5,S5,5,6,1,0.0,1.0,1,0.95,"Additionally, Wichita Falls had an image problem of almost metaphysical proportions: it was a city of just under 100,000 people, but nobody knew exactly where it was.",0,1
qwen/qwen3-235b-a22b-instruct-2507,Midcentury_5760,0,0,NYT,1988,17501,very_hard,S8,S8,8,8,1,0.0,1.0,1,0.95,The entertainment included the country-rock singer Joe Ely and the United States Army's Golden Knights parachute team.,0,1
qwen/qwen3-235b-a22b-instruct-2507,Midcentury_7951,0,0,NYT,1994,6309,easy,S2,S2,2,3,1,0.0,1.0,1,0.95,"As Its Editor Goes to The New Yorker, Granta Heads Into an isncertain Xime",1,1
qwen/qwen3-235b-a22b-instruct-2507,Midcentury_7951,0,0,NYT,1994,6309,medium,S3,S3,3,5,1,0.0,1.0,1,0.95,"It was more than 15 years ago that Bill Buford grabbed the ailing literary journal Granta by the scruff of its neck and shtok it back to health, transforming it from a magazine for Cambridge undergraduates to a fat quarterly of fiction and nonfiction",1,1
qwen/qwen3-235b-a22b-instruct-2507,Midcentury_7951,0,0,NYT,1994,6309,hard,S5,S5,5,6,1,0.0,1.0,1,0.95,"It was more than 15 years ago that Bill Buford grabbed the ailing literary journal Granta by the scruff of its neck and shook it back to health, transforming it from a magazine for Cambridge undergraduates to a fat quarterly of fiction and nonfiction",0,1
qwen/qwen3-235b-a22b-instruct-2507,Midcentury_7951,0,0,NYT,1994,6309,very_hard,S8,S8,8,8,1,0.0,1.0,1,0.95,"The magazine's circulation, a sorry 800 or worse when Mr. Buford took over, now hovers at just below with about two-thirds of that in the United States.",0,1
qwen/qwen3-235b-a22b-instruct-2507,Current_1341,1,1,MIHB,1993,4596,easy,S2,S2,2,3,1,0.0,0.0,0,0.95,"For those Brazilians, under siege in a crumbling economy, kids as young as 11 who roam the streets in gangs, begging, stealing and sniffing glue are a daily, personal threat.",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_1341,1,1,MIHB,1993,4596,medium,S3,,3,5,0,,0.0,0,0.0,,0,0
qwen/qwen3-235b-a22b-instruct-2507,Current_1341,1,1,MIHB,1993,4596,hard,S4,S4,5,4,1,0.0,0.0,0,0.95,Hysteria over crime is often part of daily life here.,1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_1341,1,1,MIHB,1993,4596,very_hard,S8,S8,8,8,1,0.0,0.0,0,0.95,"For those Brazilians, under siege in a crumbling economy, kids as young as 11 who roam the streets in gangs, begging, stealing and sniffing glue are a daily, personal threat.",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_104,0,0,MIHB,2007,3530,easy,S2,S2,2,3,1,0.0,1.0,1,0.95,her hopes of making progress already are being dimmed by uncertainties surrounding the formation of a new Palestinian government,1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_104,0,0,MIHB,2007,3530,medium,S3,S3,3,5,1,0.0,1.0,1,0.85,her hopes of making progress already are being dimmed by uncertainties surrounding the formation of a new Palestinian government,1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_104,0,0,MIHB,2007,3530,hard,S5,S5,5,6,1,1.0,0.0,0,0.95,her hopes of making progress already are being dimmed by uncertainties surrounding the formation of a new Palestinian government,1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_104,0,0,MIHB,2007,3530,very_hard,S8,S8,8,8,1,1.0,0.0,0,0.95,her hopes of making progress already are being dimmed by uncertainties surrounding the formation of a new Palestinian government,1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_199,1,1,SFC,2009,3897,easy,S2,S2,2,3,1,0.0,0.0,0,0.95,"earnings reports coming next month, there appears to be little coming up in this holiday-shortened week that could exert a strong pull on the market one way or another",0,1
qwen/qwen3-235b-a22b-instruct-2507,Current_199,1,1,SFC,2009,3897,medium,S3,S3,3,5,1,0.0,0.0,0,0.95,earnings reports and profit outlooks are sure to dictate market movements in the coming weeks,0,1
qwen/qwen3-235b-a22b-instruct-2507,Current_199,1,1,SFC,2009,3897,hard,S5,S5,5,6,1,0.0,0.0,0,0.95,"Over the last couple of weeks, uncertainty has been building in how earnings will play out over the next four weeks",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_199,1,1,SFC,2009,3897,very_hard,S8,,8,8,0,,0.0,0,0.0,,0,0
qwen/qwen3-235b-a22b-instruct-2507,Current_615,1,1,LAT,2002,8171,easy,S2,S2,2,3,1,0.0,0.0,0,0.95,"Amid layoffs brought on by the national economic slump, many retailers this season say they are blessed with the richest applicant pool in years as skilled, experienced white-collar workers consider limited seasonal work and sometimes vie fiercely fo",0,1
qwen/qwen3-235b-a22b-instruct-2507,Current_615,1,1,LAT,2002,8171,medium,S3,S3,3,5,1,0.0,0.0,0,0.95,"Last year, retailers added just 466,000 workers after the terrorist attacks lowered their holiday sales expectations, and this year the federation expects hiring to be up slightly to as many as 500,000.",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_615,1,1,LAT,2002,8171,hard,S5,S5,5,6,1,0.0,0.0,0,0.95,"Sears, Roebuck & Co. expects to bolster staffing by 20% to 25% as in years past, said spokeswoman Jan Drummond. Typically, she said, Sears brings in 40,000 to 45,000 seasonal workers.",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_615,1,1,LAT,2002,8171,very_hard,S8,S8,8,8,1,0.0,0.0,0,0.95,"Amid layoffs brought on by the national economic slump, many retailers this season say they are blessed with the richest applicant pool in years as skilled, experienced white-collar workers consider limited seasonal work and sometimes vie fiercely fo",0,1
qwen/qwen3-235b-a22b-instruct-2507,Current_58,1,1,SFC,2009,4912,easy,S2,S2,2,3,1,1.0,1.0,1,0.95,"the more difficult it becomes to restore trust. -- Banks are willing to lend, but loan applications from qualified borrowers have all but dried up. Potential borrowers are sitting on the sidelines because they lack the confidence to take on debt in t",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_58,1,1,SFC,2009,4912,medium,S3,S3,3,5,1,1.0,1.0,1,0.95,"The more that Washington and the media indiscriminately bash all bankers, the more difficult it becomes to restore trust.",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_58,1,1,SFC,2009,4912,hard,S5,S5,5,6,1,1.0,1.0,1,0.95,"The more that Washington and the media indiscriminately bash all bankers, the more difficult it becomes to restore trust.",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_58,1,1,SFC,2009,4912,very_hard,S8,S8,8,8,1,0.0,0.0,0,0.95,"The banking problem isn't a lack of capital. It's a lack of confidence and trust in lenders and borrowers, the key ingredients that make our financial system work.",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_237,1,1,LAT,1998,7134,easy,S2,S2,2,3,1,0.0,0.0,0,0.95,"The stock market marched ahead on Friday, closing out another big week on an up note--and again ignoring rising Treasury bond yields. The Dow Jones industrial average gained 59.99 points, or 0.7%, to 8,975.46--highest since July 30. Despite the spotl",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_237,1,1,LAT,1998,7134,medium,S3,S3,3,5,1,0.0,0.0,0,0.95,"The stock market marched ahead on Friday, closing out another big week on an up note--and again ignoring rising Treasury bond yields. The Dow Jones industrial average gained 59.99 points, or 0.7%, to 8,975.46--highest since July 30. Despite the spotl",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_237,1,1,LAT,1998,7134,hard,S5,S5,5,6,1,0.0,0.0,0,0.95,"The Dow Jones industrial average gained 59.99 points, or 0.7%, to 8,975.46--highest since July 30. Despite the spotlight on the Dow, smaller stocks continued to lead the market's stunning rebound of the last four weeks.",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_237,1,1,LAT,1998,7134,very_hard,S8,S8,8,8,1,0.0,0.0,0,0.95,"The Russell 2,000 index of smaller stocks rose 0.9% on Friday and gained 5.9% for the week.",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_1474,1,0,DMNB,2003,6384,easy,S2,S2,2,3,1,0.0,0.0,0,0.95,"The editorial boards of The Dallas Morning News and the Fort Worth Star-Telegram have invited 1,600 of North Texas' leaders - elected and appointed - to attend a summit in Irving tomorrow and to sign a pledge to develop by this time next year a plan ",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_1474,1,0,DMNB,2003,6384,medium,S3,S3,3,5,1,0.0,0.0,0,0.95,"The editorial boards of The Dallas Morning News and the Fort Worth Star-Telegram have invited 1,600 of North Texas' leaders - elected and appointed - to attend a summit in Irving tomorrow and to sign a pledge to develop by this time next year a plan ",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_1474,1,0,DMNB,2003,6384,hard,S5,S2,5,6,0,1.0,1.0,0,0.95,The imperative to ctoperate is so important that the editorial boards of The Dallas Morning News and the Fort Worth Star-Telegram have decided to link arms. In an unprecedented collaboration that they hope will set an example of unity and unselfishne,0,1
qwen/qwen3-235b-a22b-instruct-2507,Current_1474,1,0,DMNB,2003,6384,very_hard,S8,S1,8,8,0,0.0,0.0,0,0.95,"representatives of the region's cities, counties and transit agencies to agree that",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_1367,1,1,NYT,2002,1176,easy,S2,S2,2,3,1,1.0,1.0,1,0.95,"the president of the European Central Bank, Wim Duisenberg, said today, and he indicated that the bank would not rule out a further cut in interest rates next year to bolster growth",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_1367,1,1,NYT,2002,1176,medium,S3,S3,3,5,1,1.0,1.0,1,0.95,the bank would not rule out a further cut in interest rates next year to bolster growth,1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_1367,1,1,NYT,2002,1176,hard,S5,S5,5,6,1,1.0,1.0,1,0.95,"the president of the European Central Bank, Wim Duisenberg, said today, and he indicated that the bank would not rule out a further cut in interest rates next year to bolster growth",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_1367,1,1,NYT,2002,1176,very_hard,S8,S8,8,8,1,1.0,1.0,1,0.95,"we are always flexible on this'' he said. ''But we are also focused on stability and continuity.'' Mr. Duisenberg said he expected economic growth in the euro zone to increase next year, although recovery would occur more slowly than expected.",0,1
qwen/qwen3-235b-a22b-instruct-2507,Midcentury_1175,0,0,NYT,1987,7504,easy,S2,S2,2,3,1,1.0,0.0,0,0.95,"At the same time, citing a possible glut of cogeneration, the staff of the state's Board of Public Utilities (B.P.U.) is urging a reduction in the price incentives instituted six years ago to promote alternative power sources. It also recommends chan",0,1
qwen/qwen3-235b-a22b-instruct-2507,Midcentury_1175,0,0,NYT,1987,7504,medium,S3,S3,3,5,1,1.0,0.0,0,0.95,the staff of the state's Board of Public Utilities (B.P.U.) is urging a reduction in the price incentives instituted six years ago to promote alternative power sources. It also recommends changes in the rates that utilities pay for nonutility-produce,0,1
qwen/qwen3-235b-a22b-instruct-2507,Midcentury_1175,0,0,NYT,1987,7504,hard,S4,S4,5,4,1,1.0,0.0,0,0.95,the staff of the state's Board of Public Utilities (B.P.U.) is urging a reduction in the price incentives instituted six years ago to promote alternative power sources. It also recommends changes in the rates that utilities pay for nonutility-produce,0,1
qwen/qwen3-235b-a22b-instruct-2507,Midcentury_1175,0,0,NYT,1987,7504,very_hard,S8,S8,8,8,1,1.0,0.0,0,0.95,"At the same time, citing a possible glut of cogeneration, the staff of the state's Board of Public Utilities (B.P.U.) is urging a reduction in the price incentives instituted six years ago to promote alternative power sources. It also recommends chan",0,1
qwen/qwen3-235b-a22b-instruct-2507,Current_1265,1,1,MIHB,1988,9170,easy,S2,S2,2,3,1,1.0,1.0,1,0.9,"uncertain economic and political times cause consumers to choose quality over quantity in home furnishings, they said",0,1
qwen/qwen3-235b-a22b-instruct-2507,Current_1265,1,1,MIHB,1988,9170,medium,S3,S3,3,5,1,1.0,1.0,1,0.95,"analysts blame last October's ""Bltody Monday,"" which caused many a heart to skip a beat, confusing new tax laws, and the uncertainty of a presidential election year",0,1
qwen/qwen3-235b-a22b-instruct-2507,Current_1265,1,1,MIHB,1988,9170,hard,S5,S5,5,6,1,1.0,1.0,1,0.9,"uncertain economic and political times cause consumers to chtose quality over quantity in home furnishings, they said",0,1
qwen/qwen3-235b-a22b-instruct-2507,Current_1265,1,1,MIHB,1988,9170,very_hard,S8,S8,8,8,1,0.0,0.0,0,0.95,consumers are reluctant to experiment with design,1,1
qwen/qwen3-235b-a22b-instruct-2507,Midcentury_2443,1,0,WSJ,1993,4619,easy,S2,S2,2,3,1,1.0,1.0,1,0.95,The economic problem is serious because of the linkage to the political problem,0,1
qwen/qwen3-235b-a22b-instruct-2507,Midcentury_2443,1,0,WSJ,1993,4619,medium,S3,S3,3,5,1,1.0,1.0,1,0.95,The economic problem is serious because of the linkage to the political problem,0,1
qwen/qwen3-235b-a22b-instruct-2507,Midcentury_2443,1,0,WSJ,1993,4619,hard,S5,S5,5,6,1,1.0,1.0,1,0.95,"The financial crunch stems from Cambodia's shift from a planned economy to a free-market system and from the abrupt end of Soviet-bloc aid in 1990. Reforms unleashed Cambodia's tiny private sector, sparking a miniboom in the capital, Phnom Penh, and ",0,1
qwen/qwen3-235b-a22b-instruct-2507,Midcentury_2443,1,0,WSJ,1993,4619,very_hard,S8,S8,8,8,1,1.0,1.0,1,0.95,"The financial crunch stems from Cambodia's shift from a planned economy to a free-market system and from the abrupt end of Soviet-bloc aid in 1990. Reforms unleashed Cambodia's tiny private sector, sparking a minibtom in the capital, Phnom Penh, and ",0,1
qwen/qwen3-235b-a22b-instruct-2507,Current_1866,0,0,NYT,2005,5965,easy,S2,S2,2,3,1,0.0,1.0,1,0.95,"Acting Gov. Richard J. Codey is again pushing to ensure a prominent role for sports at New Jersey's sports complex, where the entertainment and shopping center known as Xanadu is rapidly taking shape.",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_1866,0,0,NYT,2005,5965,medium,S3,S3,3,5,1,0.0,1.0,1,0.95,"Mr. Codey is prodding the developers to build the minor league baseball park that they prominently listed among amusements promised for Xanadu; it has since been set aside, with no architectural plans or lease produced for the resident team, the Berg",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_1866,0,0,NYT,2005,5965,hard,S5,S5,5,5,1,0.0,1.0,1,0.95,"Acting Gov. Richard J. Codey is again pushing to ensure a prominent role for sports at New Jersey's sports complex, where the entertainment and shopping center known as Xanadu is rapidly taking shape.",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_1866,0,0,NYT,2005,5965,very_hard,S8,S8,8,8,1,0.0,1.0,1,0.95,The flare-up is the latest between Mr. Codey and the Xanadu developers.,1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_459,0,0,SFC,2000,6469,easy,S2,S2,2,3,1,1.0,0.0,0,0.85,"the changing economic structure of this area is leaving them behind, trapped by a rising cost of living that could not have been anticipated and cannot be controlled",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_459,0,0,SFC,2000,6469,medium,S3,S3,3,5,1,1.0,0.0,0,0.95,"the changing economic structure of this area is leaving them behind, trapped by a rising cost of living that could not have been anticipated and cannot be controlled",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_459,0,0,SFC,2000,6469,hard,S5,S5,5,6,1,0.0,1.0,1,0.85,"the changing economic structure of this area is leaving them behind, trapped by a rising cost of living that could not have been anticipated and cannot be controlled",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_459,0,0,SFC,2000,6469,very_hard,S8,S8,8,8,1,1.0,0.0,0,0.9,"the changing economic structure of this area is leaving them behind, trapped by a rising cost of living that could not have been anticipated and cannot be controlled",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_1009,1,1,DMNB,2002,2417,easy,S2,S2,2,3,1,0.0,0.0,0,0.95,"Technology impacts the way that equipment operates, which in turn impacts the skills needed to work on that equipment.",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_1009,1,1,DMNB,2002,2417,medium,S3,S3,3,5,1,0.0,0.0,0,0.95,"Technology impacts the way that equipment operates, which in turn impacts the skills needed to work on that equipment.",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_1009,1,1,DMNB,2002,2417,hard,S4,S4,5,4,1,0.0,0.0,0,0.95,"Technology impacts the way that equipment operates, which in turn impacts the skills needed to work on that equipment.",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_1009,1,1,DMNB,2002,2417,very_hard,S6,S6,8,6,1,0.0,0.0,0,0.95,All of this requires that I constantly enhance my skills and abilities through training to keep pace with the technology curve in the HVAC industry.,1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_994,1,1,NYT,2008,7699,easy,S2,S2,2,3,1,1.0,1.0,1,0.95,he helped corporations with financial difficulties by persuading Congress to approve a provision in the 1986 Tax Reform Act allowing the corporations to sell their accumulated tax losses to profitable companies seeking tax write-offs,0,1
qwen/qwen3-235b-a22b-instruct-2507,Current_994,1,1,NYT,2008,7699,medium,S3,S3,3,5,1,1.0,1.0,1,0.95,"And just a month ago, in the wake of questions that some of the corporations were misusing the contracting program, he successfully pushed Congress to remove a provision from the 2009 Defense Authorization Act that would have limited their access.",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_994,1,1,NYT,2008,7699,hard,S5,S5,5,6,1,1.0,1.0,1,0.95,he helped corporations with financial difficulties by persuading Congress to approve a provision in the 1986 Tax Reform Act allowing the corporations to sell their accumulated tax losses to profitable companies seeking tax write-offs,0,1
qwen/qwen3-235b-a22b-instruct-2507,Current_994,1,1,NYT,2008,7699,very_hard,S8,S8,8,8,1,1.0,1.0,1,0.95,"And just a month ago, in the wake of questions that some of the corporations were misusing the contracting program, he successfully pushed Congress to remove a provision from the 2009 Defense Authorization Act that would have limited their access.",1,1
qwen/qwen3-235b-a22b-instruct-2507,Midcentury_3045,0,0,NYT,1991,7199,easy,S2,S2,2,3,1,0.0,1.0,1,0.95,the pickup is so modest and uncertain that hiring new workers — an essential step if the nation is to shake off the recession — might be delayed indefinitely,0,1
qwen/qwen3-235b-a22b-instruct-2507,Midcentury_3045,0,0,NYT,1991,7199,medium,S3,S3,3,5,1,1.0,0.0,0,0.95,the pickup is so modest and uncertain that hiring new workers — an essential step if the nation is to shake off the recession — might be delayed indefinitely,0,1
qwen/qwen3-235b-a22b-instruct-2507,Midcentury_3045,0,0,NYT,1991,7199,hard,S5,S5,5,6,1,0.0,1.0,1,0.95,the pickup is so modest and uncertain that hiring new workers — an essential step if the nation is to shake off the recession — might be delayed indefinitely,0,1
qwen/qwen3-235b-a22b-instruct-2507,Midcentury_3045,0,0,NYT,1991,7199,very_hard,S8,S8,8,8,1,0.0,1.0,1,0.95,"the executives held back from making that pronouncement. Instead, they greeted the improvement with skepticism and with doubt that it would last.",0,1
qwen/qwen3-235b-a22b-instruct-2507,Current_406,0,0,LAT,2000,11368,easy,S2,S2,2,3,1,1.0,0.0,0,0.95,"uncertainty over the strength of the recovery may make commentators hedge their bets, lest the Asian turnaround might again turn around",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_406,0,0,LAT,2000,11368,medium,S3,S3,3,5,1,0.0,1.0,1,0.95,"Or uncertainty over the strength of the recovery may make commentators hedge their bets, lest the Asian turnaround might again turn around.",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_406,0,0,LAT,2000,11368,hard,S4,S4,5,4,1,0.0,1.0,1,0.95,"without adequate attention to their ""due diligence"" standards",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_406,0,0,LAT,2000,11368,very_hard,S8,S8,8,8,1,1.0,0.0,0,0.95,"The East Asian economies' striking recovery doesn't mean that their vulnerabilities have been overcome or that business cycles have been repealed. South Korea's large and amorphous chaebols still require reform. In Thailand, one-third of the banking ",1,1
qwen/qwen3-235b-a22b-instruct-2507,Midcentury_7923,1,0,WPO,1993,6246,easy,S2,S2,2,3,1,1.0,1.0,1,0.95,"the NAFTA debate no longer concerns jobs or even facts. It is about power and ambition. Reputations ride on the outcome—the president's, Ross Perot's, organized labor's, Richard Gephardt's.",0,1
qwen/qwen3-235b-a22b-instruct-2507,Midcentury_7923,1,0,WPO,1993,6246,medium,S3,S3,3,5,1,1.0,1.0,1,0.95,"President Clinton correctly says that NAFTA has become a 'flypaper' for many economic discontents, from corporate 'downsizing' to low wages, that have nothing to do with Mexico. It has been a dispiriting spectacle for anyone who thinks that Congress ",0,1
qwen/qwen3-235b-a22b-instruct-2507,Midcentury_7923,1,0,WPO,1993,6246,hard,S5,S5,5,6,1,1.0,1.0,1,0.95,none of the economic studies—most of which find that NAFTA would initially create is.S. jobs—shows huge employment effects,0,1
qwen/qwen3-235b-a22b-instruct-2507,Midcentury_7923,1,0,WPO,1993,6246,very_hard,S8,S8,8,8,1,1.0,1.0,1,0.95,"The possibility that NAFTA might cause job gains or losses of a few hundred thousand over five years or so (the studies vary) ltoks underwhelming when you recall that, during the past year alone, the economy generated 2.2 million new jobs.",1,1
qwen/qwen3-235b-a22b-instruct-2507,Current_1155,0,1,MIHB,1993,6625,easy,S2,S2,2,3,1,1.0,0.0,0,0.95,"The Chamorro government has succeeded in curbing inflation, which was running at an annual rate of 13,000 percent when she took office. The annual inflation of 1993 is expected to hover around 19 percent, up from 4 percent last year because of a shar",0,1
qwen/qwen3-235b-a22b-instruct-2507,Current_1155,0,1,MIHB,1993,6625,medium,S3,S3,3,5,1,1.0,0.0,0,0.95,"About 3 1/2 years after a newly elected Violeta Chamorro swept into office promising peace and prosperity, Nicaraguans are still waiting. Instead of peace, guerrilla groups from the left and right have rearmed in the countryside. Instead of prosperit",1,1
